date,probability
1978-11-30,0.08767701591795757
1978-12-31,0.07427257174640543
1979-01-31,0.08527396178411614
1979-02-28,0.07954731166562296
1979-03-31,0.0641891260844238
1979-04-30,0.05589956390551643
1979-05-31,0.05079329156226455
1979-06-30,0.06752621881170051
1979-07-31,0.07746929957478721
1979-08-31,0.10932183253626523
1979-09-30,0.23480893617141171
1979-10-31,0.22100558482553703
1979-11-30,0.329555289767692
1979-12-31,0.39270864675082373
1980-01-31,0.44133370825802615
1980-02-28,0.43337650512391657
1980-03-31,0.47102318909673035
1980-04-30,0.4505977669635455
1980-05-31,0.47314017753822235
1980-06-30,0.4119967609694217
1980-07-31,0.4495992609137834
1980-08-31,0.5044770038484223
1980-09-30,0.6258629170598012
1980-10-31,0.7532043970818674
1980-11-30,0.7000026592826935
1980-12-31,0.8049830381846623
1981-01-31,0.7165828788676242
1981-02-28,0.556429144416494
1981-03-31,0.9383389112556644
1981-04-30,0.834043556119956
1981-05-31,0.08873410698910603
1981-06-30,0.017688939949039827
1981-07-31,0.04083071209070435
1981-08-31,0.05918912518077106
1981-09-30,0.14634019599215206
1981-10-31,0.38676867425911066
1981-11-30,0.7152815687841977
1981-12-31,0.9540492910271092
1982-01-31,0.936996340848616
1982-02-28,0.8360076309081703
1982-03-31,0.5142640363637342
1982-04-30,0.4634813398126321
1982-05-31,0.9267711181301941
1982-06-30,0.7761906572959678
1982-07-31,0.6550812268544788
1982-08-31,0.6443295881036228
1982-09-30,0.3327147714898402
1982-10-31,0.13020333436032433
1982-11-30,0.03269535388669722
1982-12-31,0.01978293823167078
1983-01-31,0.05101510528580772
1983-02-28,0.2385578640188519
1983-03-31,0.18425016963988033
1983-04-30,0.1862191661795231
1983-05-31,0.12488793700666878
1983-06-30,0.09315451590121258
1983-07-31,0.031150187972981924
1983-08-31,0.0009528182543819674
1983-09-30,0.0007951237770210054
1983-10-31,0.008361022510803541
1983-11-30,0.027156078673198112
1983-12-31,0.022485622053390036
1984-01-31,0.022335444629864594
1984-02-28,0.02247116358761264
1984-03-31,0.043483416120430385
1984-04-30,0.04130642564913943
1984-05-31,0.0412423421447953
1984-06-30,0.05136009532353014
1984-07-31,0.03815776593723746
1984-08-31,0.029041507050692687
1984-09-30,0.022903953637574664
1984-10-31,0.015032557354342897
1984-11-30,0.014493473988988492
1984-12-31,0.017381899283069466
1985-01-31,0.018900606191521563
1985-02-28,0.01984633071902761
1985-03-31,0.019163162922137073
1985-04-30,0.01566029668150457
1985-05-31,0.005351304382327927
1985-06-30,0.004393752114900677
1985-07-31,0.010042961735510277
1985-08-31,0.04620420361185714
1985-09-30,0.052195757863770974
1985-10-31,0.03424722547114818
1985-11-30,0.013610184434609209
1985-12-31,0.005664615130615103
1986-01-31,0.003943251112591125
1986-02-28,0.008238165709777449
1986-03-31,0.007098121168899235
1986-04-30,0.005209417333848442
1986-05-31,0.006066877557715168
1986-06-30,0.007667588296914437
1986-07-31,0.007490403310711055
1986-08-31,0.00807356636354381
1986-09-30,0.0069951153573111855
1986-10-31,0.009764134559253257
1986-11-30,0.023248931264741007
1986-12-31,0.03963956465208046
1987-01-31,0.04176723277918676
1987-02-28,0.07678707355808766
1987-03-31,0.1196185529466258
1987-04-30,0.1142100230362737
1987-05-31,0.08010247417716893
1987-06-30,0.0775692838601626
1987-07-31,0.08745585473224632
1987-08-31,0.07044468710569171
1987-09-30,0.03138680053081793
1987-10-31,0.030887919032423203
1987-11-30,0.050306034548974754
1987-12-31,0.07571379492721021
1988-01-31,0.06923509396714303
1988-02-28,0.06896895064606992
1988-03-31,0.06896895064606992
1988-04-30,0.026317485168186973
1988-05-31,0.01077625012880014
1988-06-30,0.015439539249085097
1988-07-31,0.014737860017886645
1988-08-31,0.016102521034142
1988-09-30,0.010139348788382074
1988-10-31,0.0051832794849886055
1988-11-30,0.007413137764549274
1988-12-31,0.006831159365795018
1989-01-31,0.012642470242488916
1989-02-28,0.020429241362387832
1989-03-31,0.017010689610211835
1989-04-30,0.013813318041374763
1989-05-31,0.013725023185035585
1989-06-30,0.024715192841148988
1989-07-31,0.030446509966726865
1989-08-31,0.037415407326063195
1989-09-30,0.06884537023748351
1989-10-31,0.09727584794410657
1989-11-30,0.13028802582885649
1989-12-31,0.15557341140715736
1990-01-31,0.19315470143558858
1990-02-28,0.22880583357790835
1990-03-31,0.2519083555760474
1990-04-30,0.25186142930195715
1990-05-31,0.2697474491428452
1990-06-30,0.3321755934604309
1990-07-31,0.32640635484812064
1990-08-31,0.31084217220612526
1990-09-30,0.25969118034620314
1990-10-31,0.2729937886318228
1990-11-30,0.3149763797548064
1990-12-31,0.30753609054307834
1991-01-31,0.2325778943715281
1991-02-28,0.20377449970448375
1991-03-31,0.21263707369791848
1991-04-30,0.156069687037453
1991-05-31,0.15582053691491715
1991-06-30,0.2001120676196139
1991-07-31,0.18185744596437442
1991-08-31,0.11527723429033204
1991-09-30,0.08890356313568509
1991-10-31,0.0858952323897087
1991-11-30,0.10920071949043658
1991-12-31,0.10614571917067014
1992-01-31,0.054959336626621405
1992-02-28,0.05134036388996067
1992-03-31,0.034653152870060495
1992-04-30,0.025950219073308523
1992-05-31,0.018381465006366542
1992-06-30,0.01582870830911627
1992-07-31,0.016348796004764465
1992-08-31,0.019389087917157675
1992-09-30,0.023806788907673702
1992-10-31,0.01987497682717613
1992-11-30,0.011620091400390106
1992-12-31,0.008608859121475401
1993-01-31,0.00585394736594565
1993-02-28,0.003563152332335428
1993-03-31,0.0036099250590816007
1993-04-30,0.002267092648351818
1993-05-31,0.00211893113825152
1993-06-30,0.0029079184602787836
1993-07-31,0.0026680152652663277
1993-08-31,0.0036817485785212156
1993-09-30,0.003306725001748503
1993-10-31,0.0021458907254939454
1993-11-30,0.0021371050543032904
1993-12-31,0.0031172890039188753
1994-01-31,0.002794112607079424
1994-02-28,0.004642217879262642
1994-03-31,0.007951580893580555
1994-04-30,0.007006938505206682
1994-05-31,0.007291035283133113
1994-06-30,0.010163140089658703
1994-07-31,0.012388094523658721
1994-08-31,0.014791870986396673
1994-09-30,0.021760744757443613
1994-10-31,0.02534651344724762
1994-11-30,0.01582543271804887
1994-12-31,0.013673859812300378
1995-01-31,0.012352171951356202
1995-02-28,0.01358003521088226
1995-03-31,0.008922503707180765
1995-04-30,0.005213456070644377
1995-05-31,0.008352825568558304
1995-06-30,0.009577959788040085
1995-07-31,0.009526585858820772
1995-08-31,0.013620044142158044
1995-09-30,0.012055177165143875
1995-10-31,0.013359557308396476
1995-11-30,0.016549185432414317
1995-12-31,0.033521130487284986
1996-01-31,0.04095224423308799
1996-02-28,0.06630853418137396
1996-03-31,0.08701217192942946
1996-04-30,0.09281486465556503
1996-05-31,0.14958440653705463
