date,ticker,close,volume,rsi_14,macd,ema_10,sentiment,return_1d,return_3d,target_1d,target_3d
2020-02-07,UNH,265.69775390625,3425900,49.95730783298789,-1.5820053474957945,263.88523816915796,0.0,-0.007571685328834565,0.04930531435323782,0,1
2020-02-10,UNH,263.68597412109375,3147400,47.92177913935748,-1.4957052975246938,263.8490083422372,0.0,0.013099646754999972,0.05285145632259014,1,1
2020-02-11,UNH,267.1401672363281,2992200,51.570487542813495,-1.1354980549073161,264.4474008684355,0.0,0.04363962959903911,0.027476884211372843,1,1
2020-02-12,UNH,278.7980651855469,6701900,61.39993981177707,0.08963051066973549,267.05661256245577,0.0,-0.004217759974517454,-0.004415337488116622,0,0
2020-02-13,UNH,277.6221618652344,3565500,60.075439011513005,0.9546633896504773,268.9776215265973,0.0,-0.011316874576720592,0.01029116567952304,0,1
2020-02-14,UNH,274.4803466796875,2485600,56.56451029150487,1.3708872157638439,269.97811700897734,0.0,0.01124572667723056,0.011211815829183625,1,1
2020-02-18,UNH,277.56707763671875,3241700,59.09390117463643,1.927600805835084,271.357928032203,0.0,0.010491661753882608,-0.002350330136890233,1,0
2020-02-19,UNH,280.4792175292969,3021100,61.37893985988268,2.574112917055686,273.01634430440185,0.0,-0.010415915231227757,-0.09013830546670709,0,0
2020-02-20,UNH,277.5577697753906,2885500,57.88555624926945,2.81825491650892,273.8420580263998,0.0,-0.0023168740935279875,-0.12822263145748114,0,0
2020-02-21,UNH,276.9147033691406,2987100,57.1149735443036,2.926118651006334,274.400720815989,0.0,-0.07842634198304799,-0.12749228808077995,0,0
2020-02-24,UNH,255.19729614257812,8790600,38.48311724371664,1.244838451687258,270.909189057187,0.0,-0.051837202780812275,-0.08592786319083079,0,0
2020-02-25,UNH,241.9685821533203,8171200,31.699608617882518,-1.1418720905312512,265.6472605292112,0.0,-0.0014810514519393303,-0.03200606041764187,0,0
2020-02-26,UNH,241.61021423339844,6806600,31.537425161005984,-3.027376969465081,261.2768884754271,0.0,-0.03452451903532405,0.038441239125493576,0,1
2020-02-27,UNH,233.26873779296875,7604300,27.95256072348505,-5.135541283314012,256.18449744225285,0.0,0.004095633687653422,0.02945805396565815,1,1
2020-02-28,UNH,234.22412109375,9961000,28.948740423741313,-6.652499370930315,252.19170174252505,0.0,0.0711877542000996,0.13515862294685532,1,1
2020-03-02,UNH,250.89801025390625,8866300,43.60447870905836,-6.435076522287602,251.9564851082307,0.0,-0.042876503419236545,0.03606612770096085,0,1
2020-03-03,UNH,240.140380859375,9188100,38.138544652111364,-7.0495552504384875,249.80810251752965,0.0,0.10719209243453998,0.08596020800821469,1,1
2020-03-04,UNH,265.88153076171875,14533000,53.242235215639205,-5.397222578000083,252.7305440164731,0.0,-0.022320470372937162,-0.05521356557534163,0,0
2020-03-05,UNH,259.9469299316406,5908400,50.199193281757665,-4.51456858372552,254.04261418286717,0.0,0.0032159180252597785,-0.010460978774095797,1,0
2020-03-06,UNH,260.78289794921875,5361900,50.627270022807586,-3.7048955716098817,255.2681203222038,0.0,-0.03674180552802264,-0.021453520716685825,0,0
2020-03-09,UNH,251.20126342773438,8070700,45.77092468415339,-3.792662255323023,254.52869179593662,0.0,0.02399019457652396,-0.08422353624788503,1,0
