date,ticker,close,volume,rsi_14,macd,ema_10,sentiment,return_1d,return_3d,target_1d,target_3d
2020-02-07,SHOP,47.86899948120117,11944000,65.5891630119647,1.4223551236768586,47.14517607093085,0.0,0.027157434898364086,0.10979967360426945,1,1
2020-02-10,SHOP,49.16899871826172,18650000,70.4946891119273,1.494828326624905,47.513143824991005,0.0,0.002155887050386829,0.08395538396869728,1,1
2020-02-11,SHOP,49.275001525878906,26930000,70.85948217697559,1.5430303098656282,47.8334815887888,0.0,0.07813289406189261,0.07807204470708928,1,1
2020-02-12,SHOP,53.125,97794000,80.35806067472632,1.8703333908545972,48.79557584537265,0.0,0.003237663717830852,0.009712919347426574,1,1
2020-02-13,SHOP,53.297000885009766,45225000,80.66133981544596,2.1191739563498118,49.61401676167031,0.0,-0.003283472506044327,0.019213055959890868,0,1
2020-02-14,SHOP,53.12200164794922,22082000,79.31941605943834,2.276024329706196,50.251832195539194,0.0,0.009769910324959552,0.008207465753395038,1,1
2020-02-18,SHOP,53.64099884033203,24464000,80.36282591930383,2.414376685093366,50.86804431277425,0.0,0.012676876267719628,-0.02936181246233549,1,0
2020-02-19,SHOP,54.32099914550781,17858000,81.6678943180608,2.5495031794979823,51.49585428236217,0.0,-0.014046142381097027,-0.09618745156224151,0,0
2020-02-20,SHOP,53.55799865722656,24669000,75.59691506733273,2.565451212464943,51.8707896232466,0.0,-0.027857589950019634,-0.1290563299987436,0,0
2020-02-21,SHOP,52.066001892089844,19258000,65.36452170927843,2.4296905138672997,51.90628276303628,0.0,-0.057043005277390924,-0.09503325935852192,0,0
2020-02-24,SHOP,49.09600067138672,32880000,50.66365077058247,2.0587133390823737,51.39532238273636,0.0,-0.04990224721842407,-0.10711664491879003,0,0
2020-02-25,SHOP,46.645999908447266,34084000,42.226750515621475,1.5491589294399546,50.531809205592886,0.0,0.01011876951928814,-0.006752961182678874,1,0
2020-02-26,SHOP,47.11800003051758,25320000,44.15615086649327,1.169933587697912,49.911116628306466,0.0,-0.06963364802953054,0.036546545289592114,0,1
2020-02-27,SHOP,43.83700180053711,37168000,35.3248537077659,0.5977550869306612,48.80673211416658,0.0,0.05689256515646601,0.0879849963542958,1,1
2020-02-28,SHOP,46.33100128173828,34554000,44.423909517470946,0.34160658953725687,48.35659923554325,0.0,0.054153780437258714,0.10558801138933815,1,1
2020-03-02,SHOP,48.84000015258789,32555000,51.77453246760004,0.3371755503419749,48.44449031136955,0.0,-0.023464371516521032,0.020106438176402897,0,1
2020-03-03,SHOP,47.694000244140625,31572000,48.611908037601275,0.2384426859072306,48.30803757187338,0.0,0.07399252129300748,-0.010210917709268519,1,0
2020-03-04,SHOP,51.222999572753906,26945000,57.26823982373625,0.4398861979812665,48.838030662942565,0.0,-0.027351013963417103,-0.18333558984560538,0,0
2020-03-05,SHOP,49.821998596191406,24602000,53.420952890693826,0.4809386016413413,49.01693392353326,0.0,-0.052486811799023925,-0.0961020901282933,0,0
2020-03-06,SHOP,47.207000732421875,29135000,47.06531306064255,0.29901756578495764,48.687855161513006,0.0,-0.11386023082606977,-0.10540813146988226,0,0
2020-03-09,SHOP,41.832000732421875,29866000,37.25426397210504,-0.2756956966755766,47.44133617440553,0.0,0.07654426296241978,-0.09691147407516021,1,0
2020-03-10,SHOP,45.034000396728516,28641000,44.655683505669586,-0.46739761630337995,47.003638760282435,0.0,-0.06224189232836208,-0.131989168001438,0,0
2020-03-11,SHOP,42.23099899291992,28126000,40.18678229167132,-0.8358662110015871,46.13588607530743,0.0,-0.1054438498065553,-0.23684021547877743,0,0
2020-03-12,SHOP,37.77799987792969,44194000,34.31208954970894,-1.4702518916788705,44.61627040305693,0.0,0.03472921485779046,-0.06006143825538135,1,0
2020-03-13,SHOP,39.09000015258789,33144000,37.223894582561066,-1.845861711989727,43.611493993880735,0.0,-0.17551803617941242,-0.13832185915208717,0,0
2020-03-16,SHOP,32.229000091552734,41799000,29.787682848322063,-2.666423693318812,41.54194964800291,0.0,0.10177165813333966,0.03167954033779874,1,1
2020-03-17,SHOP,35.50899887084961,42408000,36.33552281930535,-3.0172752154610123,40.44504950670231,0.0,-0.051423590404911845,-0.025430170003215347,0,0
2020-03-18,SHOP,33.68299865722656,35224000,34.411542117302204,-3.4034378186197145,39.21558571588854,0.0,-0.012855110129384673,0.11447920201100903,0,1
2020-03-19,SHOP,33.25,32472000,33.952438537860914,-3.701742453937406,38.130933767545166,0.0,0.040781924599095465,0.29323308270676685,1,1
2020-03-20,SHOP,34.60599899291992,42957000,36.79628816325679,-3.7851009527831536,37.49003653579512,0.0,0.08475416278327619,0.2905276873107794,1,1
2020-03-23,SHOP,37.53900146484375,36509000,42.55758529690343,-3.5733035572207044,37.498939250167595,0.0,0.1454753275808527,0.19185378894671712,1,1
2020-03-24,SHOP,43.0,35047000,51.434289546934785,-2.9310088079530985,38.499132113773484,0.0,0.03860464761423521,-0.019488401191179117,1,0
2020-03-25,SHOP,44.65999984741211,35632000,53.77278978640343,-2.2619629760216355,39.61928988352596,0.0,0.0018137322439550907,-0.036318890584215,1,0
2020-03-26,SHOP,44.74100112915039,30938000,53.88946439847841,-1.705542772107357,40.550510110003124,0.0,-0.0576429296458183,-0.06812543883170907,0,0
2020-03-27,SHOP,42.1619987487793,25693000,49.59725540306704,-1.4558970156558857,40.843508044326065,0.0,0.02077699057635307,-0.08763815294527988,1,0
2020-03-30,SHOP,43.03799819946289,15988000,51.02416231066088,-1.173833893986604,41.24250625435094,0.0,-0.03125139324027959,-0.1953621795414403,0,0
2020-03-31,SHOP,41.69300079345703,19501000,48.74249908398406,-1.0467604846793819,41.324414352370226,0.0,-0.07737513918662853,-0.1421821718512256,0,0
2020-04-01,SHOP,38.46699905395508,22727000,43.69542727492453,-1.1926175194595885,40.804884298112924,0.0,-0.0997477858997512,0.020745063439288725,0,1
2020-04-02,SHOP,34.630001068115234,52055000,38.57871384914072,-1.5993872006283425,39.68217825629516,0.0,0.03277500105474229,0.09309843846369148,1,1
2020-04-03,SHOP,35.76499938964844,26159000,40.78751550357192,-1.8093135838647072,38.969963916904845,0.0,0.097861038997054,0.15898227096350315,1,1
2020-04-06,SHOP,39.26499938964844,27666000,47.104555051555415,-1.6739645840200978,39.02360673013095,0.0,-0.03593529402849527,0.06389911905897194,0,1
2020-04-07,SHOP,37.854000091552734,32142000,45.01937661303884,-1.6614037494142053,38.81095097766218,0.0,0.09502298603504777,0.18204149690034432,1,1
2020-04-08,SHOP,41.45100021362305,33532000,50.977067236129464,-1.3456890829405665,39.29095992965507,0.0,0.007792285957163525,0.19673828706832275,1,1
2020-04-09,SHOP,41.77399826049805,29354000,51.48544259040188,-1.0572325731841232,39.74242144435379,0.0,0.07112081187105646,0.19014222062071617,1,1
2020-04-13,SHOP,44.744998931884766,31202000,56.00481268222137,-0.5821827461909947,40.651980987541236,0.0,0.1086378405871693,0.17651140491778383,1,1
2020-04-14,SHOP,49.60599899291992,37466000,62.20798004507912,0.18441393505361958,42.27998426124645,0.0,0.00223763382027653,0.19015850226643294,1,1
2020-04-15,SHOP,49.71699905395508,26843000,62.33856329871702,0.7917769929198215,43.63216876901165,0.0,0.058853160048256026,0.2669711140470741,1,1
2020-04-16,SHOP,52.643001556396484,37049000,65.70276938918069,1.492021445939443,45.27050200308162,0.0,0.12149762968198585,0.11125882397357056,1,1
2020-04-17,SHOP,59.03900146484375,61417000,71.66180899099571,2.533865138911416,47.77386554158382,0.0,0.06692186716565263,0.06126453150279909,1,1
2020-04-20,SHOP,62.9900016784668,68305000,74.5979037205181,3.6364279907435844,50.54043574828981,0.0,-0.07128118048616772,-0.014938908827042074,0,0
2020-04-21,SHOP,58.5,110507000,66.20327405745806,4.10064173801937,51.98762924860075,0.0,0.07104270478599095,0.09947008964342952,1,1
2020-04-22,SHOP,62.65599822998047,50241000,69.61198930030721,4.74914362972369,53.9273326997607,0.0,-0.00968779463660463,0.003224008629827413,0,1
2020-04-23,SHOP,62.04899978637695,43839000,68.52490939084862,5.154686334221971,55.40399944278183,0.0,0.03658399757576847,0.02120907503135583,1,1
2020-04-24,SHOP,64.31900024414062,54456000,70.38733110359208,5.594759015753368,57.02490867939252,0.0,-0.022714882532542835,-0.004975196965275708,0,0
2020-04-27,SHOP,62.858001708984375,40300000,67.61427931993562,5.759240475507632,58.08547104840922,0.0,0.008065798397946189,0.005902166350848725,1,1
2020-04-28,SHOP,63.3650016784668,36857000,68.08418666534341,5.862919787974583,59.04538570841969,0.0,0.010005505469197429,-0.03157899806480802,1,0
2020-04-29,SHOP,63.999000549316406,24039000,68.69586847027684,5.927911526323022,59.94604295221909,0.0,-0.01203144504061937,0.02953170164262242,0,1
2020-04-30,SHOP,63.229000091552734,24460000,67.01596206976885,5.849851894195233,60.542944250279746,0.0,-0.029495985635805688,0.0851191693952067,0,1
2020-05-01,SHOP,61.36399841308594,25212000,62.99757971447689,5.573254021235137,60.69222682533541,0.0,0.07374033053416462,0.1953751177095604,1,1
2020-05-04,SHOP,65.88899993896484,27598000,68.00964029143648,5.654002202362321,61.63709466417712,0.0,0.04131190524354289,0.0969357714264012,1,1
