ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
ONTO,1,17,0.5201,0.0651,0.5468,0.2641,0.5747,301,0.5126
OPEN,1,13,0.5299,0.0567,0.5414,0.2541,0.6845,97,0.4737
ORIC,1,15,0.5164,0.0709,0.4988,0.2645,0.3527,55,0.4688
PFE,1,25,0.5092,0.05,0.509,0.2613,0.4543,259,0.4749
PL,1,9,0.4938,0.0552,0.5061,0.276,0.5895,81,0.5079
PLTR,1,14,0.4887,0.0581,0.4948,0.2743,0.5025,301,0.5238
PUBM,1,13,0.5067,0.0567,0.526,0.2604,0.5885,156,0.4884
PYPL,1,25,0.4991,0.063,0.5042,0.2572,0.5319,485,0.5105
QS,1,13,0.5324,0.0521,0.5221,0.2693,0.4576,76,0.4518
QUBT,1,11,0.518,0.0696,0.4964,0.2613,0.25,5,0.4574
QURE,1,25,0.5327,0.0591,0.5225,0.2558,0.5497,195,0.466
ROKU,1,25,0.5086,0.0553,0.5176,0.2576,0.6334,211,0.5073
ROST,1,25,0.5117,0.0594,0.5062,0.257,0.4735,329,0.5162
S,1,20,0.5246,0.0561,0.5195,0.2575,0.6108,163,0.5072
SHOP,1,25,0.506,0.0498,0.5103,0.2614,0.5096,288,0.5124
SLV,1,25,0.5136,0.0696,0.5074,0.2579,0.5747,422,0.5168
SMCI,1,19,0.5029,0.0744,0.4874,0.2614,0.4275,308,0.5038
SMMT,1,25,0.5156,0.0529,0.5115,0.2591,0.5073,159,0.48
SNOW,1,14,0.5193,0.0651,0.51,0.2625,0.5086,360,0.5261
TEAM,1,25,0.4952,0.0743,0.4919,0.2675,0.4492,517,0.5105
TGT,1,25,0.5162,0.0642,0.5072,0.255,0.5262,331,0.506
TJX,1,25,0.5086,0.0683,0.506,0.2608,0.567,390,0.5156
ZM,1,20,0.4984,0.0929,0.477,0.262,0.5454,115,0.4786
SPY,1,25,0.5327,0.0711,0.4942,0.2584,0.5577,810,0.5492
QQQ,1,25,0.5549,0.0794,0.4942,0.2512,0.5536,1017,0.56
GLD,1,25,0.5378,0.0773,0.5099,0.2542,0.558,657,0.5429
XLF,1,25,0.5111,0.0606,0.5066,0.2609,0.5844,760,0.5232
XLE,1,25,0.5238,0.0498,0.4892,0.2574,0.5289,536,0.534
XLV,1,25,0.5079,0.0613,0.51,0.2589,0.5199,533,0.5118
XLI,1,25,0.5009,0.0574,0.5031,0.2711,0.4577,421,0.534
XLU,1,25,0.5175,0.0518,0.5128,0.2598,0.534,565,0.5244
COIN,1,12,0.4709,0.0779,0.4676,0.2579,0.4826,65,0.4802
AVGO,1,25,0.5321,0.061,0.51,0.2588,0.5539,507,0.5346
ANET,1,25,0.5162,0.0656,0.5047,0.2547,0.5748,590,0.5384
AMAT,1,25,0.4997,0.0587,0.5207,0.2591,0.5979,409,0.5264
LRCX,1,25,0.5118,0.0677,0.4967,0.2596,0.5268,288,0.5213
VRT,1,16,0.5298,0.0688,0.4874,0.2547,0.4922,478,0.5456
ETN,1,25,0.5283,0.0553,0.5204,0.2609,0.545,543,0.5365
NOW,1,25,0.5321,0.0868,0.5123,0.2561,0.5116,802,0.5365
EQIX,1,25,0.499,0.065,0.4926,0.2626,0.4157,387,0.5168
DLR,1,25,0.5035,0.0634,0.5422,0.2592,0.5691,387,0.5143
WDC,1,25,0.5162,0.0722,0.489,0.2592,0.4847,239,0.5213
STX,1,25,0.5314,0.0687,0.5198,0.2658,0.5297,442,0.5289
ASML,1,25,0.5079,0.0478,0.5052,0.2584,0.494,260,0.5219
CEG,1,8,0.4861,0.0657,0.4843,0.2636,0.5661,167,0.5218
VST,1,25,0.5086,0.0627,0.5292,0.2597,0.5684,481,0.5168
LIN,1,21,0.4989,0.0612,0.5084,0.2609,0.6067,366,0.5246
MRVL,1,25,0.5194,0.0697,0.5299,0.2616,0.5593,308,0.5194
CLS,1,25,0.534,0.0713,0.5107,0.2567,0.497,650,0.5283
SYM,1,7,0.5011,0.0429,0.5294,0.2818,0.7171,153,0.5125
MNDY,1,11,0.5166,0.0514,0.5039,0.2582,0.5203,153,0.5079
FVRR,1,19,0.5146,0.053,0.5042,0.2585,0.4059,303,0.4603
APD,1,25,0.5073,0.0636,0.5104,0.259,0.4835,400,0.5156
EME,1,25,0.5511,0.056,0.52,0.2538,0.5688,717,0.5549
