CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
02/09/2017,M (Jun 17),16.90,16.92,16.65,16.74,16.7250,-0.15,5734,0,27150
02/10/2017,M (Jun 17),16.75,16.75,16.60,16.72,16.7250,0.00,9046,0,30099
02/13/2017,M (Jun 17),16.70,16.72,16.40,16.45,16.4250,-0.30,6744,0,31710
02/14/2017,M (Jun 17),16.40,16.45,15.75,15.75,15.7750,-0.65,12836,0,32269
02/15/2017,M (Jun 17),15.80,15.90,15.45,15.50,15.4750,-0.30,18769,0,31054
02/16/2017,M (Jun 17),15.48,16.13,15.45,15.69,15.6750,0.20,11034,0,30588
02/17/2017,M (Jun 17),15.65,15.96,15.63,15.80,15.7750,0.10,7896,0,30821
02/21/2017,M (Jun 17),15.80,15.97,15.60,15.96,15.9750,0.20,6631,0,30716
02/22/2017,M (Jun 17),15.93,16.25,15.88,16.06,16.0750,0.10,7416,0,30956
02/23/2017,M (Jun 17),16.05,16.60,16.05,16.55,16.5250,0.45,11076,0,32316
02/24/2017,M (Jun 17),16.55,17.00,16.54,16.68,16.6750,0.15,11801,0,33231
02/27/2017,M (Jun 17),16.60,16.65,16.25,16.30,16.3250,-0.35,7415,0,33861
02/28/2017,M (Jun 17),16.30,16.65,16.29,16.44,16.4250,0.10,8230,0,33483
03/01/2017,M (Jun 17),16.50,16.50,16.00,16.32,16.3250,-0.10,8595,0,33434
03/02/2017,M (Jun 17),16.35,16.55,16.27,16.41,16.4250,0.10,6745,0,33592
03/03/2017,M (Jun 17),16.41,16.50,16.03,16.07,16.0750,-0.35,6343,0,34016
03/06/2017,M (Jun 17),16.05,16.22,15.95,15.99,15.9750,-0.10,5902,0,33712
03/07/2017,M (Jun 17),16.00,16.08,15.80,16.05,16.0250,0.05,5600,0,33130
03/08/2017,M (Jun 17),16.00,16.18,15.74,15.98,15.9750,-0.05,6432,0,32868
03/09/2017,M (Jun 17),16.00,16.15,15.77,15.95,15.9250,-0.05,10965,0,32956
03/10/2017,M (Jun 17),15.90,16.00,15.75,15.79,15.7750,-0.15,5412,0,32749
03/13/2017,M (Jun 17),15.80,15.90,15.63,15.65,15.6500,-0.12,8652,0,31936
03/14/2017,M (Jun 17),15.65,15.93,15.55,15.75,15.7750,0.12,13906,0,32649
03/15/2017,M (Jun 17),15.80,15.80,15.50,15.54,15.5250,-0.25,11651,0,31794
03/16/2017,M (Jun 17),15.52,15.55,15.15,15.24,15.2250,-0.30,10188,0,33296
03/17/2017,M (Jun 17),15.25,15.27,14.95,15.10,15.0750,-0.15,12524,0,33241
03/20/2017,M (Jun 17),15.07,15.20,14.90,14.99,14.9750,-0.10,11725,0,34781
03/21/2017,M (Jun 17),15.00,15.43,14.75,15.35,15.3750,0.40,22379,0,34701
03/22/2017,M (Jun 17),15.35,15.63,15.10,15.27,15.2750,-0.10,37496,0,35627
03/23/2017,M (Jun 17),15.26,15.58,15.00,15.50,15.4750,0.20,23677,0,36659
03/24/2017,M (Jun 17),15.48,15.69,15.08,15.12,15.1250,-0.35,26830,0,38657
03/27/2017,M (Jun 17),15.15,15.57,14.70,14.73,14.7250,-0.40,26243,0,42162
03/28/2017,M (Jun 17),14.70,14.75,14.36,14.37,14.3750,-0.35,23828,0,42341
03/29/2017,M (Jun 17),14.40,14.40,14.15,14.23,14.2250,-0.15,16793,0,44976
03/30/2017,M (Jun 17),14.20,14.35,14.10,14.17,14.1750,-0.05,17637,0,47152
03/31/2017,M (Jun 17),14.18,14.31,14.10,14.25,14.2500,0.08,16651,0,47687
04/03/2017,M (Jun 17),14.20,14.45,14.14,14.27,14.2750,0.02,22795,0,47690
04/04/2017,M (Jun 17),14.30,14.46,14.05,14.13,14.1250,-0.15,18866,0,49140
04/05/2017,M (Jun 17),14.12,14.65,13.85,14.55,14.5250,0.40,27457,0,51029
04/06/2017,M (Jun 17),14.57,14.65,14.05,14.15,14.1750,-0.35,20752,0,53503
04/07/2017,M (Jun 17),14.19,14.55,14.10,14.55,14.5250,0.35,29828,0,55140
04/10/2017,M (Jun 17),14.55,14.83,14.40,14.79,14.7750,0.25,28427,0,57451
04/11/2017,M (Jun 17),14.79,15.25,14.75,14.88,14.8750,0.10,42330,0,61132
04/12/2017,M (Jun 17),14.85,15.20,14.73,15.02,15.0250,0.15,36636,0,63414
04/13/2017,M (Jun 17),15.15,15.30,14.66,15.27,15.2750,0.25,39647,0,65437
04/17/2017,M (Jun 17),15.25,15.35,14.55,14.55,14.5750,-0.70,26016,0,66342
04/18/2017,M (Jun 17),14.60,14.85,14.45,14.54,14.5250,-0.05,41030,0,64073
04/19/2017,M (Jun 17),14.55,14.70,14.10,14.53,14.5250,0.00,98992,0,74505
04/20/2017,M (Jun 17),14.52,14.63,14.20,14.34,14.3250,-0.20,78190,0,78741
04/21/2017,M (Jun 17),14.31,14.58,14.20,14.24,14.2250,-0.10,74363,0,82548
04/24/2017,M (Jun 17),13.85,13.85,13.30,13.30,13.3250,-0.90,116559,0,96689
04/25/2017,M (Jun 17),13.30,13.40,13.00,13.10,13.1250,-0.20,75903,0,107706
04/26/2017,M (Jun 17),13.10,13.37,13.05,13.19,13.1750,0.05,69400,0,114956
04/27/2017,M (Jun 17),13.20,13.30,13.10,13.10,13.1250,-0.05,58047,0,122851
04/28/2017,M (Jun 17),13.10,13.30,13.05,13.11,13.1250,0.00,65703,0,125706
05/01/2017,M (Jun 17),13.10,13.17,12.60,12.60,12.6250,-0.50,72567,0,138573
05/02/2017,M (Jun 17),12.64,12.85,12.55,12.82,12.8250,0.20,74228,0,152471
05/03/2017,M (Jun 17),12.80,13.02,12.75,12.95,12.9750,0.15,85876,0,161668
05/04/2017,M (Jun 17),12.95,13.05,12.60,12.67,12.6750,-0.30,93559,0,179246
05/05/2017,M (Jun 17),12.65,12.85,12.55,12.67,12.6750,0.00,76059,0,191200
05/08/2017,M (Jun 17),12.65,12.70,12.35,12.50,12.4750,-0.20,86266,0,212348
05/09/2017,M (Jun 17),12.47,12.50,12.25,12.48,12.4750,0.00,122163,0,238059
05/10/2017,M (Jun 17),12.45,12.55,12.35,12.47,12.4750,0.00,75756,0,261990
05/11/2017,M (Jun 17),12.47,12.85,12.40,12.61,12.6250,0.15,167106,0,267612
