CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
12/17/2015,H (Mar 16),18.90,19.75,18.60,19.73,19.7250,0.80,14414,0,18258
12/18/2015,H (Mar 16),19.70,20.60,19.50,20.60,20.5750,0.85,12680,0,16890
12/21/2015,H (Mar 16),20.50,20.58,19.50,19.53,19.5250,-1.05,8707,0,17316
12/22/2015,H (Mar 16),19.50,19.78,18.80,18.80,18.8250,-0.70,11304,0,17921
12/23/2015,H (Mar 16),18.85,19.08,18.58,18.90,18.8750,0.05,8365,0,18257
12/24/2015,H (Mar 16),18.85,19.10,18.80,19.10,19.0750,0.20,2908,0,18048
12/28/2015,H (Mar 16),18.95,19.39,18.55,18.55,18.5750,-0.50,7291,0,18272
12/29/2015,H (Mar 16),18.60,18.63,18.27,18.33,18.3250,-0.25,7513,0,18828
12/30/2015,H (Mar 16),18.33,18.95,18.30,18.95,18.9250,0.60,6339,0,19055
12/31/2015,H (Mar 16),18.90,19.12,18.70,19.03,19.0250,0.10,7703,0,18668
01/04/2016,H (Mar 16),18.90,20.45,18.80,19.51,19.5250,0.50,21726,0,19131
01/05/2016,H (Mar 16),19.50,20.07,19.10,19.22,19.2250,-0.30,18599,0,19522
01/06/2016,H (Mar 16),19.15,20.44,19.15,19.65,19.6750,0.45,21679,200,21318
01/07/2016,H (Mar 16),19.68,21.30,19.55,21.15,21.1750,1.50,35497,160,22724
01/08/2016,H (Mar 16),21.10,22.33,20.10,22.27,22.2750,1.10,25609,0,23175
01/11/2016,H (Mar 16),22.20,23.28,21.42,21.55,21.5750,-0.70,37240,0,21908
01/12/2016,H (Mar 16),21.55,22.13,20.70,20.78,20.7750,-0.80,26581,0,20102
01/13/2016,H (Mar 16),20.75,22.67,20.17,22.53,22.5250,1.75,29554,0,22314
01/14/2016,H (Mar 16),22.50,23.05,21.27,21.85,21.8750,-0.65,30931,0,23053
01/15/2016,H (Mar 16),21.85,24.15,21.68,23.62,23.6500,1.78,51690,0,26860
01/19/2016,H (Mar 16),23.70,24.50,22.35,23.38,23.4000,-0.25,47003,0,28694
01/20/2016,H (Mar 16),23.40,25.82,23.32,23.90,23.9250,0.52,69289,0,32131
01/21/2016,H (Mar 16),23.90,24.80,23.30,24.10,24.0750,0.15,47883,0,36140
01/22/2016,H (Mar 16),24.05,24.14,22.10,22.20,22.1750,-1.90,54362,0,43192
01/25/2016,H (Mar 16),22.15,23.25,21.80,23.20,23.1750,1.00,39565,0,46641
01/26/2016,H (Mar 16),23.15,23.80,22.10,22.20,22.2250,-0.95,51010,0,51465
01/27/2016,H (Mar 16),22.25,23.15,21.74,22.90,22.9250,0.70,53137,0,56555
01/28/2016,H (Mar 16),22.90,23.18,22.10,22.45,22.4750,-0.45,49823,0,60938
01/29/2016,H (Mar 16),22.50,22.60,21.25,21.35,21.3250,-1.15,57323,0,68639
02/01/2016,H (Mar 16),21.30,21.88,21.05,21.20,21.2250,-0.10,49999,0,71924
02/02/2016,H (Mar 16),21.25,22.69,21.22,22.40,22.4250,1.20,60212,0,74756
02/03/2016,H (Mar 16),22.42,23.60,22.10,22.20,22.1750,-0.25,88185,0,82880
02/04/2016,H (Mar 16),22.20,22.85,21.84,22.50,22.4750,0.30,67248,0,87808
02/05/2016,H (Mar 16),22.49,23.65,22.25,23.09,23.0500,0.58,99052,0,97798
02/08/2016,H (Mar 16),23.05,25.23,23.00,23.95,23.9750,0.92,100601,0,98991
02/09/2016,H (Mar 16),24.00,25.23,23.88,24.50,24.4750,0.50,100651,600,107119
02/10/2016,H (Mar 16),24.45,24.80,23.51,24.63,24.6250,0.15,107013,0,115431
02/11/2016,H (Mar 16),24.65,26.92,24.65,25.80,25.7750,1.15,161657,1904,140402
02/12/2016,H (Mar 16),25.75,26.15,24.85,25.10,25.1250,-0.65,104145,0,139681
02/16/2016,H (Mar 16),24.85,24.90,23.66,23.85,23.8250,-1.30,108045,0,140326
