CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
09/21/2015,M (Jun 16),0.00,0.00,0.00,0.00,20.8750,20.88,0,0,0
09/22/2015,M (Jun 16),21.71,22.14,21.71,22.14,21.6250,0.75,3,0,1
09/23/2015,M (Jun 16),0.00,20.45,21.75,0.00,21.2250,-0.40,0,0,1
09/24/2015,M (Jun 16),0.00,21.60,22.00,0.00,21.7500,0.52,0,0,1
09/25/2015,M (Jun 16),21.80,21.81,21.65,21.81,22.0750,0.32,2,0,2
09/28/2015,M (Jun 16),22.50,22.51,22.15,22.51,22.4750,0.40,2,0,3
09/29/2015,M (Jun 16),0.00,22.35,22.70,0.00,22.2250,-0.25,0,0,3
09/30/2015,M (Jun 16),0.00,22.25,22.65,0.00,22.5250,0.30,0,0,3
10/01/2015,M (Jun 16),0.00,22.40,22.35,0.00,22.1000,-0.42,0,0,3
10/02/2015,M (Jun 16),0.00,22.30,22.30,0.00,21.0500,-1.05,0,0,3
10/05/2015,M (Jun 16),0.00,21.25,21.00,0.00,20.8250,-0.22,0,0,3
10/06/2015,M (Jun 16),0.00,20.95,20.90,0.00,21.0750,0.25,0,0,3
10/07/2015,M (Jun 16),0.00,19.95,21.15,0.00,20.5500,-0.52,0,0,3
10/08/2015,M (Jun 16),20.60,20.60,20.60,20.60,20.5250,-0.02,1,0,3
10/09/2015,M (Jun 16),20.50,20.50,20.50,20.50,20.5750,0.05,2,0,4
10/12/2015,M (Jun 16),20.10,20.45,20.10,20.10,19.7750,-0.80,2,0,6
10/13/2015,M (Jun 16),19.85,20.52,19.85,20.52,20.5250,0.75,6,0,10
10/14/2015,M (Jun 16),20.50,21.00,20.50,20.95,20.8250,0.30,13,0,12
10/15/2015,M (Jun 16),20.75,20.75,20.05,20.05,19.8750,-0.95,7,0,18
10/16/2015,M (Jun 16),0.00,20.20,20.05,0.00,19.9750,0.10,0,0,14
10/19/2015,M (Jun 16),19.85,19.90,19.50,19.50,19.4000,-0.58,18,0,22
10/20/2015,M (Jun 16),19.40,19.90,19.30,19.90,21.3000,1.90,19,0,20
10/21/2015,M (Jun 16),19.90,20.50,19.70,20.50,20.2500,-1.05,63,0,93
10/22/2015,M (Jun 16),19.60,20.20,19.40,19.40,19.4250,-0.82,6,0,57
10/23/2015,M (Jun 16),19.30,19.55,19.25,19.55,19.5250,0.10,36,0,92
10/26/2015,M (Jun 16),19.60,19.95,19.60,19.91,19.9250,0.40,19,0,93
10/27/2015,M (Jun 16),20.00,20.10,19.65,19.65,19.5750,-0.35,231,0,182
10/28/2015,M (Jun 16),19.65,19.90,19.35,19.35,19.3250,-0.25,94,0,173
10/29/2015,M (Jun 16),19.30,19.60,19.25,19.45,19.4500,0.12,100,0,176
10/30/2015,M (Jun 16),19.40,19.65,19.35,19.55,19.6500,0.20,169,0,249
11/02/2015,M (Jun 16),19.70,19.74,19.03,19.03,19.2000,-0.45,172,0,323
11/03/2015,M (Jun 16),19.09,19.34,19.09,19.34,19.3000,0.10,237,0,433
11/04/2015,M (Jun 16),19.30,19.60,19.20,19.55,19.5250,0.22,466,0,640
11/05/2015,M (Jun 16),19.45,19.60,19.35,19.37,19.3500,-0.18,271,0,667
11/06/2015,M (Jun 16),19.45,19.52,19.20,19.20,19.2000,-0.15,230,0,672
11/09/2015,M (Jun 16),19.25,19.66,19.25,19.50,19.5000,0.30,391,0,716
11/10/2015,M (Jun 16),19.60,19.65,19.35,19.35,19.3750,-0.12,184,0,731
11/11/2015,M (Jun 16),19.38,19.60,19.25,19.60,19.6000,0.22,280,0,911
11/12/2015,M (Jun 16),19.55,20.40,19.55,20.35,20.3750,0.78,685,0,1490
11/13/2015,M (Jun 16),20.34,21.02,20.33,20.95,20.9750,0.60,759,0,2049
11/16/2015,M (Jun 16),21.21,21.21,19.85,19.85,19.8500,-1.12,465,0,1709
11/17/2015,M (Jun 16),19.80,20.55,19.60,20.44,20.2750,0.42,1366,0,1602
11/18/2015,M (Jun 16),20.35,20.35,19.68,19.85,19.8500,-0.42,826,0,1961
11/19/2015,M (Jun 16),19.90,20.25,19.67,20.20,20.2250,0.38,2122,0,2385
11/20/2015,M (Jun 16),20.12,20.15,19.85,20.01,20.0250,-0.20,823,0,2577
11/23/2015,M (Jun 16),20.10,20.15,19.67,19.75,19.7250,-0.30,1025,0,2935
11/24/2015,M (Jun 16),19.70,20.13,19.70,20.10,20.0750,0.35,1071,0,3293
11/25/2015,M (Jun 16),20.15,20.15,19.83,19.90,19.9250,-0.15,1496,0,3897
11/27/2015,M (Jun 16),19.85,20.00,19.72,20.00,20.0250,0.10,435,0,4072
11/30/2015,M (Jun 16),19.96,20.00,19.72,19.75,19.7250,-0.30,1284,0,4057
12/01/2015,M (Jun 16),19.70,19.70,19.25,19.35,19.3250,-0.40,1057,0,4406
12/02/2015,M (Jun 16),19.25,19.70,19.13,19.56,19.5750,0.25,1781,0,5044
12/03/2015,M (Jun 16),19.50,20.25,19.35,20.10,20.0500,0.48,1760,0,4767
12/04/2015,M (Jun 16),20.00,20.05,19.35,19.40,19.4000,-0.65,2225,0,5377
