CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
08/03/2017,F (Jan 18),15.00,15.20,14.98,15.11,15.1250,0.15,2758,0,27514
08/04/2017,F (Jan 18),15.12,15.30,15.05,15.27,15.2500,0.12,4230,0,28703
08/07/2017,F (Jan 18),15.26,15.30,15.15,15.18,15.1750,-0.08,2742,0,29118
08/08/2017,F (Jan 18),15.15,15.65,15.10,15.47,15.4750,0.30,8279,0,30057
08/09/2017,F (Jan 18),15.51,15.80,15.35,15.55,15.5750,0.10,8518,0,30238
08/10/2017,F (Jan 18),15.58,16.53,15.55,16.50,16.5000,0.92,10522,0,30361
08/11/2017,F (Jan 18),16.45,16.77,16.05,16.75,16.7250,0.22,11774,0,31169
08/14/2017,F (Jan 18),16.69,16.70,15.55,15.60,15.5750,-1.15,6927,0,31560
08/15/2017,F (Jan 18),15.60,15.70,15.30,15.70,15.6750,0.10,6503,0,33100
08/16/2017,F (Jan 18),15.64,15.67,15.35,15.50,15.5250,-0.15,6872,0,32898
08/17/2017,F (Jan 18),15.52,16.42,15.45,16.15,16.1250,0.60,15512,0,32628
08/18/2017,F (Jan 18),16.15,16.35,15.77,16.30,16.2750,0.15,11883,0,33652
08/21/2017,F (Jan 18),16.25,16.35,15.95,15.98,15.9750,-0.30,6491,0,34526
08/22/2017,F (Jan 18),15.95,15.99,15.42,15.43,15.4250,-0.55,6837,0,34596
08/23/2017,F (Jan 18),15.45,15.84,15.35,15.78,15.7750,0.35,9305,0,34986
08/24/2017,F (Jan 18),15.80,15.95,15.50,15.72,15.7250,-0.05,7315,0,35615
08/25/2017,F (Jan 18),15.75,15.83,15.57,15.65,15.6500,-0.08,6587,0,36032
08/28/2017,F (Jan 18),15.64,15.90,15.53,15.60,15.5750,-0.08,6807,0,36282
08/29/2017,F (Jan 18),15.55,16.27,15.53,15.67,15.6750,0.10,8548,0,36907
08/30/2017,F (Jan 18),15.70,15.75,15.55,15.71,15.7250,0.05,3940,0,36806
08/31/2017,F (Jan 18),15.75,15.80,15.50,15.53,15.5250,-0.20,7289,0,38123
09/01/2017,F (Jan 18),15.50,15.60,15.43,15.50,15.5250,0.00,4531,0,38109
09/05/2017,F (Jan 18),16.00,16.15,15.63,15.64,15.6250,0.10,9982,0,39416
09/06/2017,F (Jan 18),15.67,16.00,15.60,15.90,15.9250,0.30,8095,0,40949
09/07/2017,F (Jan 18),15.95,16.10,15.85,15.98,15.9750,0.05,7216,0,41453
09/08/2017,F (Jan 18),15.97,16.25,15.92,16.10,16.1250,0.15,6244,0,41493
09/11/2017,F (Jan 18),16.05,16.05,15.75,15.81,15.8250,-0.30,8897,0,40873
09/12/2017,F (Jan 18),15.80,15.85,15.55,15.59,15.5750,-0.25,8580,0,41017
09/13/2017,F (Jan 18),15.55,15.65,15.30,15.35,15.3250,-0.25,9239,0,40645
09/14/2017,F (Jan 18),15.30,15.49,15.17,15.39,15.3750,0.05,6927,0,40622
09/15/2017,F (Jan 18),15.42,15.59,15.25,15.32,15.3250,-0.05,5758,0,41625
09/18/2017,F (Jan 18),15.30,15.32,14.85,14.97,14.9750,-0.35,12602,0,42472
09/19/2017,F (Jan 18),14.95,15.18,14.85,15.12,15.1250,0.15,19949,0,46997
09/20/2017,F (Jan 18),15.15,15.23,14.90,14.98,14.9750,-0.15,14527,0,47869
09/21/2017,F (Jan 18),15.00,15.05,14.85,15.00,15.0250,0.05,11512,0,47983
09/22/2017,F (Jan 18),15.03,15.30,15.00,15.18,15.1750,0.15,8995,0,48225
09/25/2017,F (Jan 18),15.17,15.44,15.05,15.12,15.1250,-0.05,11548,0,48240
09/26/2017,F (Jan 18),15.10,15.20,14.90,14.95,14.9750,-0.15,6334,0,47945
09/27/2017,F (Jan 18),14.95,15.05,14.85,14.99,14.9750,0.00,8456,0,48462
09/28/2017,F (Jan 18),15.00,15.02,14.85,14.85,14.8750,-0.10,8933,0,49654
09/29/2017,F (Jan 18),14.89,14.97,14.70,14.77,14.7750,-0.10,9334,0,49873
10/02/2017,F (Jan 18),14.80,14.80,14.48,14.53,14.5250,-0.25,7584,0,50314
10/03/2017,F (Jan 18),14.54,14.54,14.37,14.50,14.4750,-0.05,11204,0,51066
10/04/2017,F (Jan 18),14.50,14.55,14.45,14.47,14.4750,0.00,8478,0,50796
10/05/2017,F (Jan 18),14.46,14.50,14.20,14.20,14.2250,-0.25,7061,0,52316
10/06/2017,F (Jan 18),14.22,14.45,14.20,14.30,14.3250,0.10,8431,0,52706
10/09/2017,F (Jan 18),14.35,14.55,14.22,14.40,14.4250,0.10,8089,0,53308
10/10/2017,F (Jan 18),14.42,14.53,14.25,14.25,14.2750,-0.15,12644,0,53126
10/11/2017,F (Jan 18),14.25,14.33,14.00,14.10,14.0750,-0.20,14555,88,53128
10/12/2017,F (Jan 18),14.08,14.18,13.90,14.06,14.0750,0.00,13187,0,52370
10/13/2017,F (Jan 18),14.05,14.07,13.75,13.85,13.8750,-0.20,19633,0,55693
10/16/2017,F (Jan 18),13.88,13.88,13.60,13.63,13.6250,-0.25,18114,0,58729
10/17/2017,F (Jan 18),13.60,13.70,13.50,13.60,13.6250,0.00,27261,0,62846
10/18/2017,F (Jan 18),13.65,13.65,13.40,13.55,13.5250,-0.10,21749,0,63515
10/19/2017,F (Jan 18),13.50,14.08,13.35,13.40,13.3750,-0.15,24549,0,62950
10/20/2017,F (Jan 18),13.40,13.43,13.20,13.27,13.2750,-0.10,14391,0,64919
10/23/2017,F (Jan 18),13.30,13.65,13.20,13.64,13.6250,0.35,20399,0,65557
10/24/2017,F (Jan 18),13.60,13.65,13.35,13.59,13.5750,-0.05,27567,0,67655
10/25/2017,F (Jan 18),13.60,14.30,13.50,13.66,13.6750,0.10,48905,0,71756
10/26/2017,F (Jan 18),13.70,13.81,13.55,13.72,13.7250,0.05,25444,0,76299
10/27/2017,F (Jan 18),13.68,13.75,13.25,13.35,13.3250,-0.40,28638,0,76504
10/30/2017,F (Jan 18),13.34,13.53,13.20,13.37,13.3750,0.05,28118,0,81089
10/31/2017,F (Jan 18),13.35,13.40,13.18,13.27,13.2250,-0.15,22702,0,82291
11/01/2017,F (Jan 18),13.20,13.40,13.10,13.32,13.3250,0.10,27881,0,86308
11/02/2017,F (Jan 18),13.33,13.60,13.25,13.40,13.4250,0.10,27804,0,86753
11/03/2017,F (Jan 18),13.40,13.50,13.25,13.49,13.4750,0.05,24235,0,85516
11/06/2017,F (Jan 18),13.50,13.70,13.34,13.35,13.3750,-0.10,28243,0,90271
11/07/2017,F (Jan 18),13.37,13.62,13.30,13.48,13.4750,0.10,48833,0,94002
11/08/2017,F (Jan 18),13.45,13.68,13.30,13.49,13.4750,0.00,37921,0,100733
11/09/2017,F (Jan 18),13.50,14.09,13.42,13.50,13.5250,0.05,83261,0,113726
11/10/2017,F (Jan 18),13.55,13.95,13.52,13.81,13.8250,0.30,43066,0,110932
11/13/2017,F (Jan 18),13.80,14.10,13.65,13.92,13.9250,0.10,37120,0,111504
11/14/2017,F (Jan 18),13.92,14.30,13.90,13.99,14.0000,0.08,61539,0,111035
11/15/2017,F (Jan 18),14.03,14.70,14.00,14.33,14.3250,0.32,96051,0,118596
11/16/2017,F (Jan 18),14.35,14.43,13.80,13.95,13.9750,-0.35,73272,0,128394
11/17/2017,F (Jan 18),13.95,14.04,13.70,13.85,13.8750,-0.10,64213,0,136667
11/20/2017,F (Jan 18),13.90,14.05,13.35,13.40,13.4250,-0.45,60241,0,146774
