CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
10/25/2017,M (Jun 18),16.30,16.80,16.25,16.35,16.3250,0.02,425,0,1321
10/26/2017,M (Jun 18),16.39,16.55,16.25,16.36,16.4000,0.08,316,0,1461
10/27/2017,M (Jun 18),16.41,16.45,16.08,16.10,16.1000,-0.30,304,0,1611
10/30/2017,M (Jun 18),16.15,16.15,15.96,16.05,16.0750,-0.02,456,0,1748
10/31/2017,M (Jun 18),16.05,16.10,15.94,15.96,15.9750,-0.10,632,0,2135
11/01/2017,M (Jun 18),15.90,16.05,15.83,16.05,16.0250,0.05,371,0,2265
11/02/2017,M (Jun 18),16.05,16.20,16.00,16.12,16.1000,0.08,465,0,2379
11/03/2017,M (Jun 18),16.05,16.20,16.00,16.16,16.1750,0.08,371,0,2507
11/06/2017,M (Jun 18),16.20,16.30,16.03,16.17,16.1750,0.00,641,0,2806
11/07/2017,M (Jun 18),16.19,16.35,16.14,16.31,16.3000,0.12,434,0,2903
11/08/2017,M (Jun 18),16.31,16.40,16.19,16.35,16.3500,0.05,765,0,3153
11/09/2017,M (Jun 18),16.40,16.73,16.35,16.39,16.3750,0.02,1560,0,3781
11/10/2017,M (Jun 18),16.40,16.68,16.39,16.61,16.5750,0.20,1123,0,3898
11/13/2017,M (Jun 18),16.55,16.78,16.55,16.75,16.7250,0.15,1103,0,4235
11/14/2017,M (Jun 18),16.80,17.05,16.70,16.92,16.9250,0.20,1142,0,4710
11/15/2017,M (Jun 18),16.93,17.38,16.91,17.15,17.1250,0.20,2383,0,5721
11/16/2017,M (Jun 18),17.17,17.18,16.76,16.86,16.8750,-0.25,1605,0,6111
11/17/2017,M (Jun 18),16.85,16.95,16.68,16.78,16.7750,-0.10,1858,0,6759
11/20/2017,M (Jun 18),16.70,16.82,16.42,16.45,16.4750,-0.30,1152,0,7023
11/21/2017,M (Jun 18),16.49,16.50,16.20,16.20,16.2250,-0.25,1568,0,7541
11/22/2017,M (Jun 18),16.21,16.24,16.05,16.11,16.1250,-0.10,1585,0,8128
