CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. Your use of Cboe data is subject to the Terms and Conditions for use of Cboe Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
12/14/2017,H (Mar 18),13.90,14.02,13.80,13.90,13.9250,0.00,22846,0,45369
12/15/2017,H (Mar 18),13.93,13.95,13.55,13.60,13.5750,-0.35,19115,0,47182
12/18/2017,H (Mar 18),13.58,13.58,13.28,13.32,13.3250,-0.25,17564,0,49276
12/19/2017,H (Mar 18),13.34,13.45,13.25,13.25,13.2750,-0.05,19314,0,50094
12/20/2017,H (Mar 18),13.25,13.35,13.10,13.30,13.2750,0.00,22496,0,49678
12/21/2017,H (Mar 18),13.26,13.27,13.08,13.13,13.1250,-0.15,21327,0,51138
12/22/2017,H (Mar 18),13.13,13.20,13.00,13.17,13.1750,0.05,15389,0,52356
12/26/2017,H (Mar 18),13.20,13.22,12.95,13.10,13.1000,-0.08,13704,0,55214
12/27/2017,H (Mar 18),13.10,13.15,12.95,13.05,13.0750,-0.02,15359,0,56411
12/28/2017,H (Mar 18),13.08,13.10,13.00,13.07,13.0750,0.00,13017,0,56479
12/29/2017,H (Mar 18),13.05,13.30,12.95,13.23,13.2250,0.15,18785,0,59061
01/02/2018,H (Mar 18),13.24,13.30,12.82,12.82,12.8250,-0.40,27464,0,63045
01/03/2018,H (Mar 18),12.82,12.85,12.55,12.65,12.6250,-0.20,38972,0,69970
01/04/2018,H (Mar 18),12.65,12.70,12.45,12.65,12.6750,0.05,25143,0,79887
01/05/2018,H (Mar 18),12.65,12.72,12.55,12.55,12.5750,-0.10,22727,0,81685
01/08/2018,H (Mar 18),12.60,12.65,12.35,12.50,12.4750,-0.10,23814,0,72753
01/09/2018,H (Mar 18),12.50,12.60,12.35,12.54,12.5250,0.05,37934,0,75065
01/10/2018,H (Mar 18),12.57,12.80,12.30,12.40,12.3750,-0.15,32846,0,77682
01/11/2018,H (Mar 18),12.37,12.38,12.22,12.30,12.3250,-0.05,30480,0,83945
01/12/2018,H (Mar 18),12.31,12.40,12.20,12.40,12.3750,0.05,55892,0,90362
01/16/2018,H (Mar 18),12.35,12.99,12.20,12.71,12.7250,0.35,88935,0,96806
01/17/2018,H (Mar 18),12.67,12.96,12.45,12.57,12.5750,-0.15,117137,0,115961
01/18/2018,H (Mar 18),12.60,12.95,12.45,12.76,12.7750,0.20,128006,0,114057
01/19/2018,H (Mar 18),12.77,12.90,12.50,12.54,12.5250,-0.25,77633,390,120746
01/22/2018,H (Mar 18),12.65,12.70,12.35,12.49,12.4750,-0.05,65353,0,126445
01/23/2018,H (Mar 18),12.45,12.80,12.44,12.73,12.7250,0.25,90454,310,135062
01/24/2018,H (Mar 18),12.73,13.18,12.60,12.90,12.9250,0.20,115036,437,141998
01/25/2018,H (Mar 18),12.90,13.22,12.73,13.04,13.0250,0.10,88101,595,148406
01/26/2018,H (Mar 18),13.05,13.15,12.85,13.05,13.0750,0.05,72980,1202,159952
01/29/2018,H (Mar 18),13.10,13.85,13.00,13.85,13.8250,0.75,131029,1405,167186
01/30/2018,H (Mar 18),13.85,14.55,13.79,14.05,14.0750,0.25,202754,4353,179294
01/31/2018,H (Mar 18),14.05,14.20,13.58,13.67,13.6750,-0.40,133067,921,194399
02/01/2018,H (Mar 18),13.69,14.00,13.00,13.42,13.4250,-0.25,160256,878,209245
02/02/2018,H (Mar 18),13.40,15.00,13.08,14.98,14.9750,1.55,324372,3608,239702
02/05/2018,H (Mar 18),15.00,29.25,14.43,27.95,27.9750,13.00,536059,5013,287828
02/06/2018,H (Mar 18),27.40,28.00,18.10,21.00,21.0250,-6.95,675499,10748,249519
02/07/2018,H (Mar 18),20.45,20.90,17.80,19.90,19.8750,-1.15,283310,0,218471
02/08/2018,H (Mar 18),19.70,23.39,18.75,21.60,21.6500,1.78,270960,2598,224701
02/09/2018,H (Mar 18),21.60,23.44,20.34,20.40,20.4250,-1.22,231284,917,231520
02/12/2018,H (Mar 18),20.30,21.20,19.75,19.85,19.8250,-0.60,183266,5507,235693
02/13/2018,H (Mar 18),19.85,21.10,19.80,19.84,19.8250,0.00,138627,0,239164
02/14/2018,H (Mar 18),19.85,20.81,17.65,17.85,17.8750,-1.95,177563,3788,234454
02/15/2018,H (Mar 18),17.90,18.15,17.10,17.55,17.5250,-0.35,117472,0,225204
02/16/2018,H (Mar 18),17.50,18.02,16.90,17.76,17.7750,0.25,102161,0,214781
02/20/2018,H (Mar 18),17.70,18.95,17.33,18.36,18.3750,0.60,98918,0,206395
02/21/2018,H (Mar 18),18.35,18.95,17.10,18.56,18.5750,0.20,114710,0,200203
02/22/2018,H (Mar 18),18.55,19.40,17.85,18.10,18.0750,-0.50,92083,0,191543
02/23/2018,H (Mar 18),18.10,18.20,16.72,16.80,16.7750,-1.30,106465,0,185668
