CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
10/08/2015,J (Apr 16),20.55,20.71,19.92,20.15,20.1750,-0.30,1792,0,10785
10/09/2015,J (Apr 16),20.20,20.50,20.04,20.25,20.2250,0.05,943,0,11054
10/12/2015,J (Apr 16),20.20,20.27,19.42,19.45,19.4500,-0.78,2007,0,11160
10/13/2015,J (Apr 16),19.40,20.34,19.40,20.22,20.2250,0.78,1555,0,11213
10/14/2015,J (Apr 16),20.30,20.79,20.15,20.58,20.5750,0.35,1531,24,11335
10/15/2015,J (Apr 16),20.38,20.43,19.45,19.55,19.5250,-1.05,1763,0,11599
10/16/2015,J (Apr 16),19.55,19.96,19.48,19.58,19.5750,0.05,1965,0,11593
10/19/2015,J (Apr 16),19.60,19.67,18.84,18.87,18.8250,-0.75,2474,0,11878
10/20/2015,J (Apr 16),18.90,19.55,18.75,19.50,19.5250,0.70,1491,0,11724
10/21/2015,J (Apr 16),19.46,20.19,19.15,20.19,20.1500,0.62,2882,0,12022
10/22/2015,J (Apr 16),20.10,20.13,18.83,18.87,18.8500,-1.30,3774,0,13099
10/23/2015,J (Apr 16),18.80,19.16,18.59,19.15,19.1500,0.30,3315,0,12816
10/26/2015,J (Apr 16),19.10,19.59,19.10,19.47,19.4750,0.32,1711,0,12885
10/27/2015,J (Apr 16),19.50,19.68,19.11,19.15,19.1250,-0.35,2034,0,13014
10/28/2015,J (Apr 16),19.15,19.58,18.80,18.83,18.8250,-0.30,2449,0,12884
10/29/2015,J (Apr 16),18.90,19.25,18.88,19.01,19.0250,0.20,1273,0,12401
10/30/2015,J (Apr 16),18.95,19.35,18.87,19.29,19.2750,0.25,1528,0,12548
11/02/2015,J (Apr 16),19.33,19.47,18.55,18.72,18.7250,-0.55,1677,0,12630
11/03/2015,J (Apr 16),18.80,18.98,18.62,18.98,18.9750,0.25,1955,0,12461
11/04/2015,J (Apr 16),18.90,19.30,18.75,19.20,19.2250,0.25,1727,0,12445
11/05/2015,J (Apr 16),19.20,19.34,18.90,18.95,18.9250,-0.30,1786,0,12592
11/06/2015,J (Apr 16),18.95,19.19,18.70,18.75,18.7250,-0.20,2024,0,13057
11/09/2015,J (Apr 16),18.85,19.30,18.75,19.15,19.1750,0.45,2639,0,13239
11/10/2015,J (Apr 16),19.05,19.30,18.87,18.95,18.9500,-0.22,2084,0,13542
11/11/2015,J (Apr 16),18.96,19.20,18.77,19.19,19.1750,0.22,1421,0,13413
11/12/2015,J (Apr 16),19.20,20.10,19.05,20.07,20.0750,0.90,3615,0,13795
11/13/2015,J (Apr 16),20.04,20.83,20.03,20.70,20.7250,0.65,3662,0,14496
11/16/2015,J (Apr 16),21.05,21.05,19.46,19.50,19.4750,-1.25,4587,0,14241
11/17/2015,J (Apr 16),19.49,20.15,19.10,19.82,19.8000,0.32,4539,0,14269
11/18/2015,J (Apr 16),19.87,19.90,19.25,19.40,19.4000,-0.40,3266,0,14368
11/19/2015,J (Apr 16),19.40,19.93,19.25,19.83,19.8250,0.42,4142,0,14550
11/20/2015,J (Apr 16),19.77,19.80,19.47,19.60,19.6250,-0.20,2338,0,14961
11/23/2015,J (Apr 16),19.53,19.79,19.22,19.26,19.2750,-0.35,4618,0,16327
11/24/2015,J (Apr 16),19.25,19.75,19.20,19.65,19.6250,0.35,3880,0,16415
11/25/2015,J (Apr 16),19.70,19.75,19.38,19.38,19.4000,-0.22,2381,0,16397
11/27/2015,J (Apr 16),19.45,19.50,19.17,19.47,19.4750,0.08,2112,0,16591
11/30/2015,J (Apr 16),19.45,19.60,19.23,19.25,19.2250,-0.25,2670,0,16638
12/01/2015,J (Apr 16),19.25,19.25,18.70,18.75,18.7250,-0.50,3710,0,17529
12/02/2015,J (Apr 16),18.70,19.19,18.53,19.05,19.0250,0.30,5890,0,17609
12/03/2015,J (Apr 16),19.00,19.85,18.77,19.65,19.6250,0.60,6690,0,17887
