CFE data is compiled for the convenience of site visitors and is furnished without responsibility for accuracy and is accepted by the site visitor on the condition that transmission or omissions shall not be made the basis for any claim demand or cause for action. The information and data was obtained from sources believed to be reliable but accuracy is not guaranteed. Your use of CFE data is subject to the Terms and Conditions of CBOE's Websites.
Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
11/23/2015,Q (Aug 16),0.00,19.50,21.50,0.00,20.5000,20.50,0,0,0
11/24/2015,Q (Aug 16),0.00,19.50,21.50,0.00,21.0250,0.52,0,0,0
11/25/2015,Q (Aug 16),0.00,20.30,20.90,0.00,21.1000,0.08,0,0,0
11/27/2015,Q (Aug 16),0.00,20.30,20.85,0.00,20.7750,-0.32,0,0,0
11/30/2015,Q (Aug 16),20.30,20.32,20.30,20.32,20.4000,-0.38,2,0,1
12/01/2015,Q (Aug 16),20.30,20.30,20.08,20.08,19.9750,-0.42,5,0,4
12/02/2015,Q (Aug 16),20.00,20.05,19.90,20.04,19.9250,-0.05,6,0,5
12/03/2015,Q (Aug 16),20.35,20.52,20.15,20.33,20.3750,0.45,321,0,322
12/04/2015,Q (Aug 16),20.35,20.35,19.94,19.94,21.8000,1.42,114,0,424
12/07/2015,Q (Aug 16),20.40,20.46,20.20,20.46,20.0500,-1.75,4,0,425
12/08/2015,Q (Aug 16),20.15,20.40,20.10,20.22,20.1750,0.12,77,0,500
12/09/2015,Q (Aug 16),20.45,20.77,20.25,20.45,20.4250,0.25,4,0,502
12/10/2015,Q (Aug 16),0.00,20.60,20.65,0.00,20.7500,0.32,0,0,502
12/11/2015,Q (Aug 16),20.75,21.79,20.74,21.79,21.7750,1.02,244,0,728
12/14/2015,Q (Aug 16),21.78,22.08,20.95,21.05,21.3000,-0.48,115,0,807
12/15/2015,Q (Aug 16),20.99,21.20,20.55,20.65,20.3750,-0.92,30,0,829
12/16/2015,Q (Aug 16),20.20,20.50,19.93,20.08,20.2000,-0.18,197,0,970
12/17/2015,Q (Aug 16),20.16,20.75,20.00,20.75,20.7250,0.52,90,0,1038
12/18/2015,Q (Aug 16),20.73,21.35,20.65,21.35,21.3500,0.62,132,0,1124
12/21/2015,Q (Aug 16),21.28,21.28,20.70,20.80,20.6500,-0.70,142,0,1233
12/22/2015,Q (Aug 16),20.67,20.80,20.15,20.15,20.1750,-0.48,448,0,1511
12/23/2015,Q (Aug 16),20.02,20.25,20.00,20.15,20.1500,-0.02,111,0,1547
12/24/2015,Q (Aug 16),20.23,20.30,20.15,20.30,20.2750,0.12,85,0,1552
12/28/2015,Q (Aug 16),20.30,20.47,19.90,20.01,19.8750,-0.40,82,0,1611
12/29/2015,Q (Aug 16),19.76,19.90,19.67,19.77,19.7000,-0.18,125,0,1677
12/30/2015,Q (Aug 16),19.85,20.11,19.75,20.10,20.1250,0.42,37,0,1706
12/31/2015,Q (Aug 16),20.15,20.20,20.00,20.05,20.1250,0.00,20,0,1724
01/04/2016,Q (Aug 16),20.15,21.00,20.10,20.48,20.4250,0.30,263,0,1899
01/05/2016,Q (Aug 16),20.30,20.70,20.20,20.20,20.2500,-0.18,84,0,1956
01/06/2016,Q (Aug 16),20.26,20.96,20.26,20.44,20.4750,0.22,297,0,2108
01/07/2016,Q (Aug 16),20.49,21.47,20.49,21.32,21.3250,0.85,596,0,2465
01/08/2016,Q (Aug 16),20.87,22.12,20.76,22.12,22.1750,0.85,537,0,2769
01/11/2016,Q (Aug 16),22.40,22.74,21.75,21.99,22.0000,-0.18,908,0,2955
01/12/2016,Q (Aug 16),22.00,22.15,21.30,21.34,21.2750,-0.72,458,0,3177
01/13/2016,Q (Aug 16),21.34,22.46,21.05,22.46,22.4000,1.12,367,0,3307
01/14/2016,Q (Aug 16),22.41,22.60,21.60,22.00,21.9750,-0.42,748,0,3589
01/15/2016,Q (Aug 16),22.16,23.18,21.95,23.00,22.9750,1.00,1133,0,4272
01/19/2016,Q (Aug 16),23.14,23.45,22.20,22.90,22.8250,-0.15,1311,0,4581
01/20/2016,Q (Aug 16),22.78,24.10,22.78,23.15,23.1250,0.30,1438,0,4888
01/21/2016,Q (Aug 16),22.94,23.50,22.75,23.20,23.2000,0.08,1228,0,5295
01/22/2016,Q (Aug 16),23.06,23.11,22.01,22.10,22.1250,-1.08,1571,0,5429
01/25/2016,Q (Aug 16),22.03,22.61,21.85,22.61,22.6250,0.50,2370,0,6414
01/26/2016,Q (Aug 16),22.58,22.90,22.00,22.10,22.0750,-0.55,1271,0,6699
01/27/2016,Q (Aug 16),22.19,22.56,21.80,22.45,22.4750,0.40,1557,0,7170
01/28/2016,Q (Aug 16),22.30,22.50,21.97,22.20,22.1750,-0.30,1639,0,7804
01/29/2016,Q (Aug 16),22.21,22.23,21.40,21.40,21.4250,-0.75,1842,0,8157
02/01/2016,Q (Aug 16),21.43,21.63,21.27,21.35,21.3250,-0.10,1375,0,8052
02/02/2016,Q (Aug 16),21.30,22.20,20.45,21.97,21.9750,0.65,2151,0,8437
02/03/2016,Q (Aug 16),21.91,22.58,21.80,21.90,21.8750,-0.10,2361,0,8998
02/04/2016,Q (Aug 16),21.85,22.32,21.65,22.15,22.1750,0.30,1402,0,9191
02/05/2016,Q (Aug 16),22.15,22.87,22.05,22.55,22.6000,0.42,2395,0,9785
02/08/2016,Q (Aug 16),22.65,23.60,22.60,22.95,22.9250,0.32,1770,0,9624
02/09/2016,Q (Aug 16),22.88,23.62,22.85,23.30,23.2750,0.35,1774,0,9630
02/10/2016,Q (Aug 16),23.30,23.44,22.82,23.35,23.3250,0.05,2712,0,10064
02/11/2016,Q (Aug 16),23.35,24.73,23.35,24.23,24.2250,0.90,3972,0,10892
02/12/2016,Q (Aug 16),24.21,24.40,23.80,24.15,24.1250,-0.10,3492,0,10809
02/16/2016,Q (Aug 16),23.80,23.90,23.40,23.60,23.5750,-0.55,3182,0,11511
02/17/2016,Q (Aug 16),23.70,23.84,22.90,23.05,23.0500,-0.52,2997,0,12054
02/18/2016,Q (Aug 16),23.01,23.27,22.80,23.16,23.1750,0.12,2917,0,12353
02/19/2016,Q (Aug 16),23.15,23.45,22.83,22.93,22.9500,-0.22,3214,0,13042
02/22/2016,Q (Aug 16),22.95,22.96,22.17,22.30,22.2500,-0.70,3440,0,13663
02/23/2016,Q (Aug 16),22.30,22.80,22.20,22.74,22.7250,0.48,2809,0,13298
02/24/2016,Q (Aug 16),22.75,23.25,22.45,22.55,22.5250,-0.20,3373,0,13799
02/25/2016,Q (Aug 16),22.54,22.71,22.19,22.20,22.1750,-0.35,2370,0,13962
02/26/2016,Q (Aug 16),22.20,22.58,21.85,22.35,22.3750,0.20,3223,0,14443
02/29/2016,Q (Aug 16),22.40,22.72,22.12,22.65,22.6250,0.25,2835,0,14890
03/01/2016,Q (Aug 16),22.65,22.81,21.45,21.50,21.4750,-1.15,2817,0,15073
03/02/2016,Q (Aug 16),21.54,21.73,21.30,21.40,21.3750,-0.10,2593,0,15518
03/03/2016,Q (Aug 16),21.35,21.50,20.80,20.87,20.8750,-0.50,3074,0,16162
03/04/2016,Q (Aug 16),20.83,21.19,20.57,21.19,21.1750,0.30,3264,0,15833
03/07/2016,Q (Aug 16),21.10,21.38,20.93,21.03,21.0250,-0.15,2739,0,15925
03/08/2016,Q (Aug 16),21.00,21.59,20.98,21.53,21.5500,0.52,2768,0,16531
03/09/2016,Q (Aug 16),21.55,21.69,21.30,21.30,21.3250,-0.22,2013,0,16671
03/10/2016,Q (Aug 16),21.30,21.78,20.93,21.25,21.2250,-0.10,2519,0,16583
03/11/2016,Q (Aug 16),21.20,21.20,20.70,20.80,20.7750,-0.45,2702,0,16865
03/14/2016,Q (Aug 16),20.75,20.90,20.40,20.60,20.5500,-0.22,2207,0,16740
03/15/2016,Q (Aug 16),20.50,20.90,20.45,20.90,20.8750,0.32,3952,0,17695
03/16/2016,Q (Aug 16),20.90,21.10,20.30,20.50,20.5000,-0.38,4898,0,18283
03/17/2016,Q (Aug 16),20.52,20.77,20.05,20.25,20.2750,-0.22,5852,0,18876
03/18/2016,Q (Aug 16),20.24,20.37,19.95,20.27,20.2500,-0.02,3441,0,19167
03/21/2016,Q (Aug 16),20.25,20.37,19.89,19.95,19.9250,-0.32,3075,0,19494
03/22/2016,Q (Aug 16),19.95,20.20,19.85,19.95,19.9250,0.00,3117,0,19883
03/23/2016,Q (Aug 16),19.95,20.55,19.85,20.50,20.5250,0.60,4130,0,19989
03/24/2016,Q (Aug 16),20.52,20.95,20.40,20.40,20.4250,-0.10,4440,0,20603
03/28/2016,Q (Aug 16),20.38,20.60,20.16,20.24,20.2250,-0.20,3623,0,20682
03/29/2016,Q (Aug 16),20.24,20.45,19.55,19.60,19.5750,-0.65,4871,0,21485
03/30/2016,Q (Aug 16),19.55,19.62,19.12,19.25,19.2750,-0.30,5942,0,21056
03/31/2016,Q (Aug 16),19.25,19.48,19.15,19.30,19.2750,0.00,4382,0,20840
04/01/2016,Q (Aug 16),19.30,19.73,18.90,18.94,18.9250,-0.35,4661,0,20920
04/04/2016,Q (Aug 16),19.01,19.25,18.80,19.25,19.2250,0.30,3306,0,21181
04/05/2016,Q (Aug 16),19.30,19.92,19.23,19.79,19.7750,0.55,5637,0,21832
04/06/2016,Q (Aug 16),19.77,19.95,19.20,19.20,19.2250,-0.55,5287,0,21694
04/07/2016,Q (Aug 16),19.24,20.45,19.18,20.20,20.2250,1.00,5473,0,22631
04/08/2016,Q (Aug 16),20.22,20.30,19.75,20.10,20.0750,-0.15,5621,0,22850
04/11/2016,Q (Aug 16),20.05,20.45,19.80,20.40,20.4250,0.35,4749,0,23760
04/12/2016,Q (Aug 16),20.45,20.75,19.95,20.15,20.1250,-0.30,7334,0,24750
04/13/2016,Q (Aug 16),20.10,20.17,19.57,19.65,19.6750,-0.45,10566,4095,27947
04/14/2016,Q (Aug 16),19.80,19.85,19.40,19.62,19.6000,-0.08,4530,0,28143
04/15/2016,Q (Aug 16),19.62,19.80,19.50,19.53,19.5250,-0.08,5340,585,27556
04/18/2016,Q (Aug 16),19.58,19.93,18.60,18.75,18.7250,-0.80,6974,0,27232
04/19/2016,Q (Aug 16),18.78,19.15,18.45,18.90,18.9250,0.20,7498,0,27862
04/20/2016,Q (Aug 16),18.95,19.20,18.70,19.10,19.1250,0.20,11001,1700,30830
04/21/2016,Q (Aug 16),19.15,19.70,18.97,19.65,19.6750,0.55,10607,0,31257
04/22/2016,Q (Aug 16),19.74,19.75,19.32,19.40,19.3750,-0.30,6067,0,31423
04/25/2016,Q (Aug 16),19.30,19.80,19.25,19.45,19.4750,0.10,8527,0,32927
04/26/2016,Q (Aug 16),19.48,19.55,19.25,19.35,19.3750,-0.10,4690,0,32659
04/27/2016,Q (Aug 16),19.39,19.62,18.96,19.00,19.0250,-0.35,5803,0,32257
04/28/2016,Q (Aug 16),19.02,19.74,18.88,19.69,19.6750,0.65,7448,0,32722
04/29/2016,Q (Aug 16),19.65,20.68,19.58,20.05,20.0750,0.40,14032,0,34718
05/02/2016,Q (Aug 16),20.18,20.35,19.55,19.55,19.5750,-0.50,7762,0,35081
05/03/2016,Q (Aug 16),19.60,20.35,19.60,20.15,20.1250,0.55,12332,0,34435
05/04/2016,Q (Aug 16),20.10,20.70,20.08,20.30,20.3250,0.20,7274,0,35432
05/05/2016,Q (Aug 16),20.37,20.57,20.02,20.30,20.3250,0.00,10775,0,38143
05/06/2016,Q (Aug 16),20.30,20.70,19.85,19.85,19.8750,-0.45,11106,2800,37674
05/09/2016,Q (Aug 16),19.85,19.95,19.40,19.70,19.7250,-0.15,7285,0,34108
05/10/2016,Q (Aug 16),19.71,19.85,19.00,19.05,19.0500,-0.68,10045,0,34412
05/11/2016,Q (Aug 16),19.07,19.64,18.85,19.60,19.6250,0.58,7246,0,34577
05/12/2016,Q (Aug 16),19.63,19.90,19.17,19.30,19.3250,-0.30,7477,0,34030
05/13/2016,Q (Aug 16),19.35,19.85,19.03,19.69,19.6750,0.35,9900,0,33747
05/16/2016,Q (Aug 16),19.85,19.85,18.92,19.10,19.1500,-0.52,9110,0,33536
05/17/2016,Q (Aug 16),19.15,19.98,18.95,19.75,19.7750,0.62,14091,0,34929
05/18/2016,Q (Aug 16),19.82,20.08,19.40,19.89,19.8750,0.10,23781,0,35570
05/19/2016,Q (Aug 16),19.86,20.52,19.80,19.80,19.8250,-0.05,20238,0,35644
05/20/2016,Q (Aug 16),19.80,19.81,19.45,19.55,19.5750,-0.25,17734,0,37968
05/23/2016,Q (Aug 16),19.50,19.70,19.25,19.60,19.6000,0.02,18274,0,38644
05/24/2016,Q (Aug 16),19.60,19.65,18.70,18.85,18.8250,-0.78,19977,0,38116
05/25/2016,Q (Aug 16),18.83,18.90,18.35,18.69,18.6750,-0.15,18154,0,38550
05/26/2016,Q (Aug 16),18.65,18.80,18.45,18.51,18.5250,-0.15,10607,0,39696
05/27/2016,Q (Aug 16),18.52,18.68,18.32,18.39,18.3750,-0.15,15388,0,42031
05/31/2016,Q (Aug 16),18.39,18.76,18.15,18.26,18.2750,-0.10,19916,0,44521
06/01/2016,Q (Aug 16),18.25,18.62,18.18,18.30,18.2750,0.00,12954,0,46113
06/02/2016,Q (Aug 16),18.32,18.57,18.00,18.06,18.0750,-0.20,12804,0,47783
06/03/2016,Q (Aug 16),18.10,18.65,17.95,18.10,18.0750,0.00,16885,0,50228
06/06/2016,Q (Aug 16),18.10,18.24,17.90,17.96,17.9750,-0.10,18793,2550,52754
06/07/2016,Q (Aug 16),18.03,18.13,17.69,18.08,18.0750,0.10,18061,0,55575
06/08/2016,Q (Aug 16),18.05,18.24,17.86,18.12,18.1250,0.05,21929,0,59359
06/09/2016,Q (Aug 16),18.10,18.48,18.05,18.40,18.4250,0.30,24614,0,61722
06/10/2016,Q (Aug 16),18.40,19.45,18.38,19.30,19.3250,0.90,35635,0,65400
06/13/2016,Q (Aug 16),19.40,21.35,19.40,21.24,21.2250,1.90,72439,0,67445
06/14/2016,Q (Aug 16),21.22,21.87,20.55,20.95,20.9500,-0.28,66530,0,65076
06/15/2016,Q (Aug 16),20.90,21.30,20.05,20.70,20.7250,-0.22,88520,0,69524
06/16/2016,Q (Aug 16),20.73,22.15,20.10,20.40,20.4250,-0.30,94876,81,74960
06/17/2016,Q (Aug 16),20.40,20.60,19.95,20.45,20.4750,0.05,60820,0,81596
06/20/2016,Q (Aug 16),19.95,20.05,18.80,19.26,19.2750,-1.20,66651,0,87566
06/21/2016,Q (Aug 16),19.27,19.55,18.67,19.30,19.3250,0.05,61938,0,90491
06/22/2016,Q (Aug 16),19.28,19.85,18.75,19.68,19.6750,0.35,73547,0,97517
06/23/2016,Q (Aug 16),19.65,19.74,17.54,17.60,17.6250,-2.05,84715,0,101018
06/24/2016,Q (Aug 16),17.60,25.65,17.20,22.10,22.1250,4.50,208578,370,106562
06/27/2016,Q (Aug 16),22.30,23.05,21.32,23.00,23.0250,0.90,124095,2840,107181
06/28/2016,Q (Aug 16),22.70,22.85,19.35,19.35,19.3750,-3.65,119257,290,106973
06/29/2016,Q (Aug 16),19.45,19.60,18.50,18.53,18.5500,-0.82,90915,1290,115316
06/30/2016,Q (Aug 16),18.60,19.01,18.25,18.34,18.3250,-0.22,93111,1593,128265
07/01/2016,Q (Aug 16),18.40,18.72,18.00,18.20,18.2500,-0.08,84421,1155,138301
