Price,Close,High,Low,Open,Volume,Return,Trend
Ticker,CRWD,CRWD,CRWD,CRWD,CRWD,,
Datetime,,,,,,,
2025-07-15 13:30:00+00:00,474.25,480.7200012207031,472.6499938964844,479.010009765625,613850,,
2025-07-15 14:30:00+00:00,472.5763854980469,473.9945983886719,470.5199890136719,473.8500061035156,327376,-0.0035289710109712713,
2025-07-15 15:30:00+00:00,472.69000244140625,473.4800109863281,471.25,472.5899963378906,263304,0.00024042027245951836,
2025-07-15 16:30:00+00:00,474.44000244140625,474.7699890136719,471.92999267578125,472.510009765625,215223,0.003702214963213546,0.00013788807490059765
2025-07-15 17:30:00+00:00,475.8301086425781,477.5,473.7699890136719,474.5389099121094,238124,0.002929993664148478,0.002290876299940514
2025-07-15 18:30:00+00:00,473.7950134277344,476.95941162109375,473.7799987792969,475.94500732421875,244104,-0.004276936616409932,0.000785090670317364
2025-07-15 19:30:00+00:00,472.9200134277344,474.54998779296875,472.8699951171875,473.90460205078125,303492,-0.001846790226156414,-0.0010645777261392893
2025-07-16 13:30:00+00:00,469.8699951171875,476.64990234375,468.79998779296875,475.82000732421875,386517,-0.006449332284418019,-0.004191019708994788
2025-07-16 14:30:00+00:00,469.0,471.0549011230469,467.2869873046875,470.3299865722656,277676,-0.0018515655952249244,-0.0033825627019331193
2025-07-16 15:30:00+00:00,469.739990234375,470.2703857421875,464.8349914550781,468.6080017089844,296384,0.0015778043376866169,-0.002241031180652109
2025-07-16 16:30:00+00:00,470.37451171875,470.8999938964844,468.82000732421875,469.8800048828125,138966,0.001350792986686944,0.0003590105763828788
2025-07-16 17:30:00+00:00,474.05999755859375,474.6473083496094,469.5,469.9601135253906,206614,0.007835215871661472,0.0035879377320116776
2025-07-16 18:30:00+00:00,472.6300048828125,474.2200012207031,472.1700134277344,474.2099914550781,187566,-0.003016480367771357,0.0020565094968590194
2025-07-16 19:30:00+00:00,470.45001220703125,472.3900146484375,470.1199951171875,472.3800048828125,261199,-0.004612472025177006,6.875449290436968e-05
2025-07-17 13:30:00+00:00,468.75,471.58990478515625,467.1300048828125,470.3500061035156,508868,-0.003613587337485513,-0.0037475132434779588
2025-07-17 14:30:00+00:00,471.5899963378906,472.32000732421875,468.69000244140625,468.70001220703125,264163,0.006058658854166676,-0.0007224668361652808
2025-07-17 15:30:00+00:00,472.45001220703125,474.2099914550781,470.5,471.5799865722656,184745,0.0018236516376917145,0.0014229077181242926
2025-07-17 16:30:00+00:00,472.17388916015625,474.30999755859375,471.3200988769531,472.45001220703125,198879,-0.0005844492321740447,0.002432620419894782
2025-07-17 17:30:00+00:00,470.4096984863281,472.66790771484375,469.79998779296875,472.3299865722656,147752,-0.0037363156123817465,-0.0008323710689546923
2025-07-17 18:30:00+00:00,470.7200012207031,471.922607421875,469.9700927734375,470.18011474609375,220333,0.0006596435731947015,-0.0012203737571203632
2025-07-17 19:30:00+00:00,470.0400085449219,470.9700012207031,468.45001220703125,470.75909423828125,546909,-0.0014445799499019918,-0.0015070839963630123
2025-07-18 13:30:00+00:00,467.0299987792969,474.83990478515625,465.7650146484375,472.30999755859375,892786,-0.006403730982268763,-0.0023962224529920175
2025-07-18 14:30:00+00:00,471.57000732421875,473.3999938964844,466.510009765625,466.80999755859375,256338,0.009721021255140627,0.0006242367743232909
2025-07-18 15:30:00+00:00,474.04998779296875,477.260009765625,471.6449890136719,471.739990234375,502923,0.005258986852921144,0.0028587590419310027
2025-07-18 16:30:00+00:00,473.7799987792969,474.0950012207031,472.1784973144531,474.0899963378906,272088,-0.0005695370121806542,0.0048034903652937055
2025-07-18 17:30:00+00:00,475.06500244140625,475.6700134277344,472.92999267578125,473.7300109863281,168754,0.0027122370412855368,0.002467228960675342
2025-07-18 18:30:00+00:00,474.9200134277344,476.099609375,474.1499938964844,475.260009765625,169115,-0.00030519826324137966,0.0006125005886211676
2025-07-18 19:30:00+00:00,475.7900085449219,476.2699890136719,474.6199951171875,474.9700012207031,371306,0.0018318771426546476,0.0014129719735662682
2025-07-21 13:30:00+00:00,483.44000244140625,490.0400085449219,477.10009765625,478.7149963378906,942295,0.016078508920100765,0.005868395933171344
2025-07-21 14:30:00+00:00,480.7300109863281,484.7298889160156,479.1300048828125,483.2401123046875,357194,-0.005605641737118305,0.004101581441879036
2025-07-21 15:30:00+00:00,481.4049987792969,482.1781921386719,479.0799865722656,480.5,216191,0.0014040891509641273,0.003958985444648862
2025-07-21 16:30:00+00:00,482.2300109863281,482.7950134277344,480.7401123046875,481.7099914550781,164799,0.001713759119916114,-0.0008292644887460213
2025-07-21 17:30:00+00:00,478.5,483.4570007324219,474.1099853515625,482.0799865722656,546958,-0.0077349208911717815,-0.0015390242067638467
