Price,Close,High,Low,Open,Volume,Return,Trend
Ticker,BRKR,BRKR,BRKR,BRKR,BRKR,,
Datetime,,,,,,,
2025-07-11 13:30:00+00:00,43.724998474121094,43.81999969482422,42.790000915527344,43.244998931884766,601041,,
2025-07-11 14:30:00+00:00,43.68000030517578,43.900001525878906,43.380001068115234,43.7599983215332,538705,-0.0010291176790307999,
2025-07-11 15:30:00+00:00,43.75,44.095001220703125,43.630001068115234,43.68000030517578,443634,0.0016025571047426634,
2025-07-11 16:30:00+00:00,43.959999084472656,44.119998931884766,43.54499816894531,43.75,237543,0.0047999790736608094,0.001791139499790891
2025-07-11 17:30:00+00:00,43.77000045776367,44.095001220703125,43.709999084472656,43.959999084472656,236473,-0.00432207986046329,0.0006934854393133941
2025-07-11 18:30:00+00:00,43.83000183105469,44.21500015258789,43.77000045776367,43.77000045776367,441640,0.0013708332799520218,0.0006162441643831803
2025-07-11 19:30:00+00:00,43.81999969482422,43.970001220703125,43.67499923706055,43.81999969482422,672552,-0.00022820296172976207,-0.0010598165140803435
2025-07-14 13:30:00+00:00,42.72990036010742,43.439998626708984,42.410301208496094,43.369998931884766,407795,-0.02487675358988084,-0.007911374423886194
2025-07-14 14:30:00+00:00,42.720001220703125,43.11000061035156,42.43000030517578,42.720001220703125,365333,-0.00023166773900407112,-0.008445541430204892
2025-07-14 15:30:00+00:00,43.07500076293945,43.14500045776367,42.685001373291016,42.724998474121094,201891,0.00830991414073945,-0.0055995023960484875
2025-07-14 16:30:00+00:00,43.30500030517578,43.459999084472656,43.04999923706055,43.09000015258789,273972,0.005339513364192694,0.004472586588642691
2025-07-14 17:30:00+00:00,43.4900016784668,43.56999969482422,43.25,43.31999969482422,302739,0.004272055697662758,0.0059738277341983
2025-07-14 18:30:00+00:00,43.5,43.619998931884766,43.36000061035156,43.4900016784668,396501,0.00022989931357386695,0.0032804894584764397
2025-07-14 19:30:00+00:00,43.2599983215332,43.57500076293945,43.119998931884766,43.5099983215332,668704,-0.0055172799647539295,-0.0003384416511724349
2025-07-15 13:30:00+00:00,43.220001220703125,44.0,43.08000183105469,43.619998931884766,327714,-0.0009245747198785015,-0.0020706517903528545
2025-07-15 14:30:00+00:00,42.79999923706055,43.290000915527344,42.54999923706055,43.220001220703125,305979,-0.009717768898196866,-0.0053865411942764325
2025-07-15 15:30:00+00:00,42.30030059814453,42.91999816894531,42.27000045776367,42.81999969482422,117360,-0.011675202051950606,-0.0074391818900086575
2025-07-15 16:30:00+00:00,41.76499938964844,42.435001373291016,41.63999938964844,42.279998779296875,105745,-0.012654784976151578,-0.011349251975433017
2025-07-15 17:30:00+00:00,41.93000030517578,42.040000915527344,41.75,41.76499938964844,214495,0.003950698382345408,-0.006793096215252259
2025-07-15 18:30:00+00:00,41.61000061035156,42.08000183105469,41.599998474121094,41.93000030517578,282328,-0.0076317598973334455,-0.005445282163713205
2025-07-15 19:30:00+00:00,41.959999084472656,42.029998779296875,41.540000915527344,41.619998931884766,611678,0.008411402763450537,0.0015767804161541665
2025-07-16 13:30:00+00:00,41.52000045776367,42.2400016784668,41.349998474121094,42.06999969482422,293390,-0.010486144811947984,-0.0032355006486102975
2025-07-16 14:30:00+00:00,41.25,41.86000061035156,41.21500015258789,41.52000045776367,310736,-0.00650290112685159,-0.0028592143917830124
2025-07-16 15:30:00+00:00,41.404998779296875,41.63999938964844,40.98500061035156,41.244998931884766,159843,0.0037575461647727515,-0.004410499924675608
2025-07-16 16:30:00+00:00,41.72999954223633,41.875,41.349998474121094,41.40999984741211,92365,0.007849312221256621,0.0017013190863925942
