Price,Close,High,Low,Open,Volume,Return,Trend
Ticker,NVO,NVO,NVO,NVO,NVO,,
Datetime,,,,,,,
2025-07-15 13:30:00+00:00,67.88999938964844,69.48999786376953,67.83000183105469,69.48999786376953,1393847,,
2025-07-15 14:30:00+00:00,67.54000091552734,67.93000030517578,67.30750274658203,67.88999938964844,1197480,-0.005155376009245649,
2025-07-15 15:30:00+00:00,67.49500274658203,67.69999694824219,67.25,67.53119659423828,606493,-0.0006662447192086196,
2025-07-15 16:30:00+00:00,67.62999725341797,67.67160034179688,67.44000244140625,67.5,349192,0.0020000666914969933,-0.0012738513456524252
2025-07-15 17:30:00+00:00,67.08999633789062,67.75,66.70999908447266,67.62000274658203,1860099,-0.007984636070646145,-0.0022169380327859236
2025-07-15 18:30:00+00:00,67.29000091552734,67.47000122070312,67.04959869384766,67.11000061035156,723958,0.0029811385982110306,-0.0010011435936460404
2025-07-15 19:30:00+00:00,67.22000122070312,67.51000213623047,67.22000122070312,67.29450225830078,828792,-0.0010402688939191718,-0.002014588788784762
2025-07-16 13:30:00+00:00,67.31999969482422,68.04000091552734,67.16999816894531,67.33999633789062,1684728,0.001487629757589204,0.0011428331539603542
2025-07-16 14:30:00+00:00,67.37999725341797,67.62000274658203,67.13999938964844,67.3499984741211,1061549,0.0008912293354981227,0.0004461967330560516
2025-07-16 15:30:00+00:00,67.30500030517578,67.43000030517578,67.15879821777344,67.41999816894531,584656,-0.001113044691292031,0.00042193813393176516
2025-07-16 16:30:00+00:00,67.19999694824219,67.33000183105469,67.14330291748047,67.29000091552734,456370,-0.0015601122718592597,-0.0005939758758843894
2025-07-16 17:30:00+00:00,67.02999877929688,67.37000274658203,66.98999786376953,67.18000030517578,523004,-0.0025297347718072904,-0.0017342972449861938
2025-07-16 18:30:00+00:00,67.16000366210938,67.24510192871094,67.0,67.02999877929688,411030,0.001939502986424868,-0.0007167813524138941
2025-07-16 19:30:00+00:00,67.05999755859375,67.22000122070312,67.05000305175781,67.16000366210938,576921,-0.0014890723356533186,-0.0006931013736785804
2025-07-17 13:30:00+00:00,66.05500030517578,66.41092681884766,65.80000305175781,66.18000030517578,2006258,-0.01498653877134204,-0.004845369373523496
2025-07-17 14:30:00+00:00,66.03500366210938,66.25,65.62000274658203,66.06999969482422,1538100,-0.0003027271663617048,-0.005592779424452354
2025-07-17 15:30:00+00:00,65.12000274658203,66.04119873046875,65.0999984741211,66.04119873046875,1503718,-0.013856301427789042,-0.009715189121830928
2025-07-17 16:30:00+00:00,65.05000305175781,65.31999969482422,64.87000274658203,65.12999725341797,1386991,-0.001074933843240533,-0.005077987479130426
2025-07-17 17:30:00+00:00,65.2300033569336,65.25679779052734,64.9198989868164,65.05000305175781,666174,0.002767106790641627,-0.004054709493462649
2025-07-17 18:30:00+00:00,65.37660217285156,65.5,65.20999908447266,65.2300033569336,818472,0.0022474138950414613,0.0013131956141475183
2025-07-17 19:30:00+00:00,65.30999755859375,65.4800033569336,65.29499816894531,65.37999725341797,815286,-0.0010187836633313019,0.0013319123407839288
2025-07-18 13:30:00+00:00,64.65499877929688,65.79000091552734,64.59010314941406,65.66999816894531,1864177,-0.010029073706659286,-0.0029334811583163756
2025-07-18 14:30:00+00:00,64.62000274658203,64.83999633789062,64.55000305175781,64.65499877929688,1548157,-0.0005412734262714158,-0.0038630435987540013
2025-07-18 15:30:00+00:00,64.30000305175781,64.63999938964844,64.20999908447266,64.62000274658203,1383505,-0.004952022303049919,-0.005174123145326874
2025-07-18 16:30:00+00:00,64.30000305175781,64.4000015258789,64.16000366210938,64.27999877929688,798719,0.0,-0.0018310985764404448
2025-07-18 17:30:00+00:00,64.29000091552734,64.55000305175781,64.20999908447266,64.30829620361328,584739,-0.00015555421082047438,-0.0017025255046234644
2025-07-18 18:30:00+00:00,64.33000183105469,64.4800033569336,64.27999877929688,64.30000305175781,624879,0.0006221949752327482,0.00015554692147075796
2025-07-18 19:30:00+00:00,64.31999969482422,64.41000366210938,64.2699966430664,64.33999633789062,912393,-0.00015548167178258687,0.000103719697543229
2025-07-21 13:30:00+00:00,64.5,65.0,64.44000244140625,64.75,1627128,0.002798512220612892,0.0010884085080210177
2025-07-21 14:30:00+00:00,64.55999755859375,64.6500015258789,64.12000274658203,64.51899719238281,1066978,0.0009301947068798277,0.001191075085236711
2025-07-21 15:30:00+00:00,64.30999755859375,64.61000061035156,64.2699966430664,64.54000091552734,1035665,-0.0038723669370201996,-4.788666984249327e-05
2025-07-21 16:30:00+00:00,64.93000030517578,65.33149719238281,64.30000305175781,64.30999755859375,1978602,0.009640845438022794,0.0022328910692941406
2025-07-21 17:30:00+00:00,64.95999908447266,65.01000213623047,64.8499984741211,64.93499755859375,524530,0.0004620172363449804,0.0020768319124491916
2025-07-21 18:30:00+00:00,64.91000366210938,65.02999877929688,64.72029876708984,64.9651107788086,869161,-0.000769633975798989,0.0031110762328562616
2025-07-21 19:30:00+00:00,64.94000244140625,64.9800033569336,64.87999725341797,64.91999816894531,971007,0.0004621595687013258,5.151427641577241e-05
2025-07-22 13:30:00+00:00,66.54000091552734,66.97000122070312,65.75,65.75,3428093,0.024638103079295925,0.00811020955739942
2025-07-22 14:30:00+00:00,66.61000061035156,66.70500183105469,66.1500015258789,66.54499816894531,2077887,0.0010519941968905044,0.008717418948295919
2025-07-22 15:30:00+00:00,66.62000274658203,66.66999816894531,66.47000122070312,66.62000274658203,1024564,0.00015015967780840356,0.008613418984664944
2025-07-22 16:30:00+00:00,66.63999938964844,66.66999816894531,66.5199966430664,66.5999984741211,436645,0.0003001597454517224,0.0005007712067168768
2025-07-22 17:30:00+00:00,66.5999984741211,66.72000122070312,66.5199966430664,66.63999938964844,449807,-0.0006002538399416668,-4.9978138893846946e-05
2025-07-22 18:30:00+00:00,66.7699966430664,66.80000305175781,66.58499908447266,66.58999633789062,450481,0.0025525251177200836,0.0007508103410767131
2025-07-22 19:30:00+00:00,66.77999877929688,66.80999755859375,66.73999786376953,66.79000091552734,772410,0.00014979986121521627,0.0007006903796645444
2025-07-23 13:30:00+00:00,69.26959991455078,69.44999694824219,68.91000366210938,68.94999694824219,2753365,0.03728064062237957,0.01332765520043829
2025-07-23 14:30:00+00:00,69.61090087890625,69.63999938964844,69.20500183105469,69.26000213623047,2724027,0.004927139246891699,0.014119193243495495
2025-07-23 15:30:00+00:00,70.03009796142578,70.12999725341797,69.54000091552734,69.625,1270749,0.0060220034107698606,0.016076594426680375
