Price,Close,High,Low,Open,Volume,Return,Trend
Ticker,PFE,PFE,PFE,PFE,PFE,,
Datetime,,,,,,,
2025-07-22 13:30:00+00:00,24.75,24.924999237060547,24.34000015258789,24.3700008392334,6966811,,
2025-07-22 14:30:00+00:00,24.780000686645508,24.790000915527344,24.6299991607666,24.7549991607666,5219941,0.0012121489553740261,
2025-07-22 15:30:00+00:00,24.844999313354492,24.8700008392334,24.739999771118164,24.78499984741211,4876957,0.002623027639543807,
2025-07-22 16:30:00+00:00,24.91010093688965,24.93000030517578,24.81999969482422,24.844999313354492,4004012,0.002620310941210846,0.00215182917870956
2025-07-22 17:30:00+00:00,24.94499969482422,24.979999542236328,24.8700008392334,24.91990089416504,6048567,0.0014009882185137545,0.002214775599756136
2025-07-22 18:30:00+00:00,25.075000762939453,25.079999923706055,24.940000534057617,24.94499969482422,9622843,0.005211508106059748,0.003077602421928116
2025-07-22 19:30:00+00:00,25.114999771118164,25.139999389648438,25.059999465942383,25.078399658203125,6505974,0.0015951747542048977,0.0027358903595928
2025-07-23 13:30:00+00:00,25.3799991607666,25.5,25.270000457763672,25.334999084472656,7634173,0.01055143906284961,0.005786040641038086
2025-07-23 14:30:00+00:00,25.30069923400879,25.399999618530273,25.25,25.375,6278058,-0.0031245047037037343,0.003007369704450258
2025-07-23 15:30:00+00:00,25.510000228881836,25.530000686645508,25.299999237060547,25.30500030517578,5769724,0.008272537961785176,0.00523315744031035
2025-07-23 16:30:00+00:00,25.424999237060547,25.510000228881836,25.370100021362305,25.510000228881836,4249858,-0.003332065506022719,0.0006053225840195742
2025-07-23 17:30:00+00:00,25.315000534057617,25.440000534057617,25.290000915527344,25.424999237060547,3235620,-0.004326399461306196,0.00020469099815208688
2025-07-23 18:30:00+00:00,25.334999084472656,25.34000015258789,25.260000228881836,25.315000534057617,3756370,0.0007899881490476268,-0.0022894922727604294
2025-07-23 19:30:00+00:00,25.360000610351562,25.389999389648438,25.309999465942383,25.34000015258789,5267910,0.0009868374494723664,-0.0008498579542620677
2025-07-24 13:30:00+00:00,25.42060089111328,25.540000915527344,25.270000457763672,25.389999389648438,5198994,0.0023896009188968392,0.0013888088391389442
2025-07-24 14:30:00+00:00,25.360000610351562,25.440000534057617,25.31999969482422,25.424999237060547,3122680,-0.002383904338898013,0.00033084467649039756
2025-07-24 15:30:00+00:00,25.334999084472656,25.3799991607666,25.309999465942383,25.360000610351562,2252284,-0.0009858645614030381,-0.00032672266046807064
