horizon,n_dates,rank_ic,nw_t,hit_pct,mono,boot_lo,boot_hi,null_sigma,net,n_rebal,spread,spread_t,spread_lo,spread_hi,top_decile,p
3,213,0.018119451198978863,1.8589819743943103,53.521126760563384,0.806060606060606,0.0005280804949009698,0.038703686824263964,5.226674502181209,0.0004337630720567209,71,0.0017756488480037745,1.330436011462465,-0.0006644428483286141,0.004575509567586716,0.0007491177145851928,0.0630296934498924
5,211,0.020881606473252108,2.0045103444710657,53.08056872037915,0.793939393939394,0.001195384200295707,0.042986676981672536,5.749598660914652,0.000975136953464158,43,0.002445764000486231,1.331982651217668,-0.0009764800796170608,0.006202368838115031,0.0014103034103073073,0.045015419930398703
10,206,0.01695057327433921,1.5564853032042751,53.883495145631066,0.4909090909090909,-0.005847831796806839,0.037699838169800964,5.007180695308404,0.008516192494349381,21,0.0029968921292532597,1.0165435590241352,-0.002775415953908019,0.008987893909029755,0.002335463233587021,0.119592734761091
