date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-01-12,476.67,480.99,475.6803,477.18,23519895.0,,,,,,,False,False,False,0,False,False,False
2026-01-13,474.675,475.7799,465.95,470.67,28545800.0,-0.013642650572111115,,,-0.005249591349176352,,,True,False,False,0,False,False,False
2026-01-14,466.46,468.2,457.1701,459.38,28184302.0,-0.02398708224446011,-0.03730248543526549,,-0.00894469585909452,,,True,False,False,0,False,False,False
2026-01-15,464.12,464.25,455.9,456.66,23225839.0,-0.0059210239888545235,-0.029766078143922514,-0.043002640513013946,0.010318255039400981,,,True,False,False,0,False,False,False
2026-01-16,457.83,463.19,456.48,459.86,34246650.0,0.007007401567906024,0.0010448865862684453,-0.022967259438672505,0.00256208119826562,,,False,False,False,2,False,False,False
2026-01-20,451.215,456.8,449.28,454.52,26129992.0,-0.011612229809072394,-0.004686199798537349,-0.010579476685968037,-0.018799199756447726,,,False,False,False,0,False,False,False
2026-01-21,452.595,452.69,438.68,444.11,37980510.0,-0.02290328258382468,-0.03424955421215148,-0.027482153024131817,-0.004235237173281559,,,True,False,False,0,False,False,False
2026-01-22,447.62,452.84,444.7,451.14,25349378.0,0.015829411632253265,-0.007436416439320581,-0.01896229287174367,0.007903447344126402,,,False,False,False,2,False,False,False
2026-01-23,451.87,471.1,450.53,465.95,38000159.0,0.0328279469787649,0.049177005696786846,0.02514740825486239,0.0016181229773464256,,,False,False,False,3,True,False,False
2026-01-26,465.305,474.25,462.0,470.28,29291235.0,0.009292842579675886,0.042425854501928484,0.05892684244894264,-0.001384268698358171,29447376.0,0.9946976260295655,False,False,False,4,False,False,False
2026-01-27,473.7,482.87,473.16,480.58,29213923.0,0.02190184570893927,0.03139821869299286,0.06525690473023893,0.007272263332482876,29426153.0,0.9927877082675401,False,False,False,5,False,False,False
2026-01-28,483.21,483.74,478.0,481.63,36875403.0,0.002184859960880692,0.024134558135578743,0.033651679364738785,0.005472553997253327,30046923.833333332,1.2272605077492598,True,False,False,6,True,False,False
2026-01-29,439.99,442.5,421.02,433.5,128855323.0,-0.09993148267342145,-0.0979649590078655,-0.07820872671599888,-0.08645640844631763,37647569.92307692,3.4226730506984264,True,True,False,0,False,False,True
2026-01-30,439.17,439.6,426.45,430.29,58566819.0,-0.007404844290657353,-0.10659634989514766,-0.10464438803112897,0.013079584775086639,39141802.0,1.4962729360288523,True,False,False,0,False,False,False
2026-02-02,430.235,430.736,422.25,423.37,42219858.0,-0.016082177136349962,-0.02336793540945792,-0.12096422565039555,-0.0001278207720374347,39347005.733333334,1.0730132373003645,True,False,False,0,False,False,False
2026-02-03,422.01,422.05,408.56,411.21,61424123.0,-0.028721921723315336,-0.04434218782681454,-0.051418685121107366,-0.003212320192739204,40726825.5625,1.5081981507676707,True,False,False,0,False,False,False
2026-02-04,411.0,419.8,409.24,414.19,45012374.0,0.007246905474088683,-0.021683161300989684,-0.03741662599642104,-0.0005106879696504807,40978916.64705882,1.0984276228598315,False,False,False,2,False,False,False
2026-02-05,407.44,408.3,392.32,393.67,66289247.0,-0.04954248050411647,-0.04265460470319293,-0.07015140420908428,-0.016296868586880398,42385046.11111111,1.5639772297575127,True,False,False,0,False,False,False
2026-02-06,399.165,401.79,392.92,401.14,53515311.0,0.018975283867198378,-0.03150727926796881,-0.024488704068480804,0.013958391546218918,42970849.526315786,1.245386386118028,False,False,False,2,False,False,False
2026-02-09,404.85,414.89,400.87,413.6,45480526.0,0.03106147479682919,0.05062615896563116,-0.0014244670320383568,0.009248641372089583,43096333.35,1.0553224013429903,False,False,False,3,False,False,False
2026-02-10,419.62,423.68,412.7,413.27,44857850.0,-0.0007978723404256094,0.03023881936481021,0.04978789341326473,0.014555125725338458,44163231.1,1.0157284438366194,True,False,False,0,False,False,False
2026-02-11,416.175,416.46,401.01,404.37,42491012.0,-0.021535557867737753,-0.022316247582205073,0.00805205165278955,0.0070293028770538335,44860491.7,0.9471811473702594,True,False,False,0,False,False,False
2026-02-12,405.0,406.2,398.01,401.84,40802362.0,-0.006256646140910593,-0.02765746364362287,-0.02843326885880093,0.0015579790785666958,45491394.7,0.8969248419196081,True,False,False,0,False,False,False
2026-02-13,404.45,405.54,398.05,401.32,34091553.0,-0.0012940473820425291,-0.007542597126394157,-0.028915720957243374,0.0064951224367908456,46034680.4,0.7405623913053169,True,False,False,0,False,False,False
2026-02-17,399.22,400.52,394.525,396.86,32078794.0,-0.011113326024120407,-0.01239299223571566,-0.0185720998095803,-0.005232731984451178,45926287.6,0.6984843686777766,True,False,False,0,False,False,False
2026-02-18,398.13,402.56,396.32,399.6,23223417.0,0.0069041979539383735,-0.004285856672979094,-0.005574357953414211,0.0032001209494532112,45780958.85,0.5072724028365343,False,False,False,2,False,False,False
2026-02-19,400.69,404.43,396.67,398.46,28234001.0,-0.0028528528528529717,0.004031648440255831,-0.007126482607395679,0.002727727727727558,45293633.4,0.6233547384167242,True,False,False,0,False,False,False
2026-02-20,396.11,400.1159,395.16,397.23,34015249.0,-0.003086884505345444,-0.005930930930930889,0.0009323187018093204,-0.005897706168749628,45726926.95,0.7438778695361246,False,False,False,0,False,False,False
2026-02-23,395.0,395.36,383.1,384.47,43238273.062546,-0.03212244795206809,-0.03511017417055651,-0.03786286286286289,-0.005613876091936754,45988832.6531273,0.9401907064846045,True,False,False,0,False,False,False
2026-02-24,384.14,389.36,381.71,389.0,33884653.915604,0.01178245376752396,-0.02071847544243899,-0.023741404406966815,-0.0008583244466409123,46218503.5989075,0.7331404367753039,False,False,False,2,False,False,False
2026-02-25,390.525,401.47,390.16,400.6,43625483.46611,0.029820051413881776,0.04195385855853506,0.008483749968532184,0.003920308483290391,46939081.622213,0.9294064127037606,False,False,False,3,True,False,False
2026-02-26,404.71,407.49,398.74,401.72,34405869.720193,0.0027958062905641956,0.03269922879177378,0.044866959710770704,0.010259610584123724,46815604.95822265,0.734923104184943,True,False,False,4,False,False,False
