date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-03-24,0.7112,0.725,0.683,0.6868,17262693.27464,-0.0461111111111111,-0.012650948821161578,-0.033900689267126194,-0.012222222222222134,33886148.9165135,0.5094321375134928,True,False,True,0,False,False,False
2026-03-25,0.6994,0.707,0.6694,0.6958,26573892.013696,0.013104251601630867,-0.03361111111111115,0.0002875215641173767,0.01834595224228308,33229399.418551646,0.7997102709855195,True,False,True,2,False,False,False
2026-03-26,0.68,0.6847,0.65,0.65,15340645.11497,-0.06582351250359297,-0.05358182877111228,-0.09722222222222221,-0.02270767461914336,32230950.809782654,0.4759600548400157,True,False,True,0,False,False,False
2026-03-27,0.65,0.6619,0.635,0.6371,18862073.259905,-0.019846153846153847,-0.08436332279390624,-0.07236458940011647,0.0,25768692.335444152,0.7319763461167457,True,False,True,0,False,False,False
2026-03-30,0.6371,0.655,0.6,0.6096,26059928.615414,-0.04316433840841305,-0.062153846153846115,-0.12388617418798498,0.0,24816742.8887413,1.050094637005596,True,False,True,0,False,False,False
2026-03-31,0.6203,0.7292,0.6168,0.7016,62144871.522239,0.15091863517060355,0.10123999372155068,0.07938461538461539,0.017552493438319994,26346680.93365295,2.3587362551941244,False,True,True,2,False,False,False
2026-04-01,0.6315,0.6649,0.601,0.6204,58566274.436514,-0.11573546180159644,0.017716535433070835,-0.026212525506200013,-0.09991448118586099,28126574.815227948,2.0822398326583924,True,False,True,0,False,False,False
2026-04-02,0.6017,0.61,0.5809,0.5944,47540173.880579,-0.04190844616376521,-0.1527936145952109,-0.02493438320209973,-0.03014184397163111,28904551.680764597,1.6447296746074784,True,False,True,0,False,False,False
2026-04-06,0.6,0.6396,0.59,0.59,30768703.226931,-0.007402422611036408,-0.04900064474532562,-0.15906499429874577,0.009421265141318802,29491960.34505105,1.043291217909636,True,False,True,0,False,False,False
2026-04-07,0.597,0.5999,0.5726,0.58,18918908.173176,-0.016949152542372947,-0.02422611036339184,-0.0651192778852353,0.011864406779660941,28991581.89310955,0.652565570341385,True,False,True,0,False,False,False
2026-04-08,0.6099,0.62,0.5921,0.6022,21939731.567046,0.038275862068965605,0.020677966101694922,0.01312247644683695,0.051551724137931076,29099543.011139702,0.7539545056995285,True,False,True,2,False,False,False
2026-04-09,0.5897,0.6097,0.5842,0.6,17860232.640547,-0.0036532713384257454,0.034482758620689724,0.016949152542372836,-0.02075722351378273,28707592.1103782,0.6221431798207233,False,False,True,0,False,False,False
2026-04-10,0.6,0.615,0.5853,0.5966,15562111.084329,-0.005666666666666598,-0.009299236134174604,0.028620689655172615,0.0,28190829.1910863,0.5520274334197167,True,False,True,0,False,False,False
2026-04-13,0.598,0.677,0.5887,0.66,56659875.644978,0.10626885685551457,0.10000000000000009,0.09598140152773182,0.0023466309084814174,29670680.529265545,1.9096250788414435,False,False,True,2,False,False,False
2026-04-14,0.6631,0.7702,0.6558,0.7198,55196920.772452,0.09060606060606058,0.20650351994636273,0.19966666666666666,0.004696969696969644,31105933.824680246,1.7744820355998232,False,False,True,3,False,False,False
2026-04-15,0.72225,0.768,0.7138,0.7511,37798086.901609,0.04348430119477631,0.13803030303030295,0.2589674824002681,0.0034037232564601005,31612073.12936145,1.1956851658204584,False,False,True,4,False,False,False
2026-04-16,0.7797,0.8199,0.77,0.782,48491059.255768,0.041139661829317165,0.08641289247013062,0.18484848484848482,0.0380774863533484,32420579.795766395,1.4956876021723755,False,False,True,5,True,False,False
2026-04-17,0.9076,0.97,0.8226,0.8226,197859139.972541,0.05191815856777482,0.09519371588337111,0.14281744929146978,0.1606138107416879,41397610.76097055,4.779482108640955,True,True,True,6,True,False,True
2026-04-20,0.8315,1.17,0.78,1.16,220180065.539674,0.4101628981278871,0.48337595907928366,0.5444015444015444,0.01081935327011907,51473313.24278985,4.277557663737837,False,True,False,7,True,True,False
2026-04-21,1.38,1.4,1.01,1.045,397404328.077535,-0.09913793103448276,0.2703622659858982,0.33631713554987197,0.18965517241379315,69549485.74872716,5.7139793889102615,True,True,False,0,False,False,True
2026-04-22,1.045,1.26,1.04,1.1,134265839.411244,0.052631578947368585,-0.051724137931034364,0.33722343787989306,0.0,75399643.05555734,1.7807224805071264,False,False,False,2,False,False,False
2026-04-23,1.1,1.1,0.95,0.9501,99830155.940812,-0.13627272727272743,-0.09081339712918657,-0.18094827586206896,0.0,79062456.25191315,1.2626746078154678,True,False,True,0,False,False,False
2026-04-24,0.95,1.03,0.8629,0.8734,117983791.108041,-0.08072834438480159,-0.20600000000000007,-0.16421052631578947,-0.00010525207872857933,84194613.55156669,1.4013223189839745,True,False,True,0,False,False,False
2026-04-27,0.8649,0.958,0.85,0.9094,78056838.051223,0.04121822761621252,-0.0428375960425218,-0.17327272727272736,-0.00973208152049454,87154351.7911326,0.8956160701910559,False,False,True,2,False,False,False
2026-04-28,0.9,0.9373,0.8596,0.8596,46478868.352198,-0.05476138113041562,-0.015800320586214722,-0.0952531312493421,-0.010336485594897749,88175298.7779718,0.5271189210170215,True,False,True,0,False,False,False
2026-04-29,0.8634,0.89,0.8153,0.8153,36101520.645696,-0.05153559795253604,-0.10347481856168894,-0.06652163956949841,0.0044206607724521785,86873131.23414466,0.4155660114102879,True,False,True,0,False,False,False
2026-04-30,0.8209,1.05,0.8209,0.9841,169040231.602512,0.20704035324420444,0.14483480688692407,0.08214207169562338,0.006868637311419068,92396829.09244455,1.8295025193276326,False,False,True,2,False,False,False
2026-05-01,1.085,1.0999,0.9309,0.9487,113735996.82525,-0.03597195406970832,0.1636207530970195,0.10365286179618427,0.10253023066761502,95706620.23967811,1.1883817079782037,True,False,True,0,False,False,False
2026-05-04,0.937,1.02,0.9278,0.939,59119726.86599,-0.010224517761146856,-0.045828675947566344,0.15172329203973978,-0.012332665753135852,97124171.42163105,0.6087025093819551,False,False,True,0,False,False,False
2026-05-05,0.9473,0.9592,0.9143,0.9186,41076643.897279,-0.021725239616613434,-0.03172762727943501,-0.0665582765979067,0.008839190628328053,98232058.2078362,0.41815925113134017,True,False,True,0,False,False,False
2026-05-06,0.93,1.05,0.92,1.04,106782610.732789,0.13215763117787938,0.10756123535676254,0.0962369558342997,0.012410189418680773,102474202.16612336,1.042043836161624,False,False,False,2,False,False,False
2026-05-07,0.925,0.93,0.88,0.8928,89479269.679825,-0.1415384615384615,-0.028086218158066556,-0.049201277955271516,-0.11057692307692302,106055154.01808724,0.8437050561876955,True,False,True,0,False,False,False
2026-05-08,0.8941,0.899,0.8155,0.8331,77804547.763239,-0.06686827956989261,-0.1989423076923078,-0.09307642064010457,0.0014560931899640916,109167275.85203275,0.7127094374755366,True,False,True,0,False,False,False
2026-05-11,0.821,0.8496,0.7815,0.8086,51819613.590829,-0.029408234305605574,-0.09431003584229392,-0.22250000000000003,-0.01452406673868678,108925262.7493253,0.47573549315262015,True,False,True,0,False,False,False
2026-05-12,0.7982,0.8061,0.7674,0.7948,43585597.293075,-0.01706653475142228,-0.04597287240427317,-0.10976702508960579,-0.012861736334405127,108344696.57535644,0.4022863939884693,True,False,True,0,False,False,False
2026-05-13,0.7858,0.794,0.7646,0.7804,34030723.290685,-0.018117765475591296,-0.034875092752906234,-0.06325771215940457,-0.011323603422244477,108156328.39481024,0.31464384743591134,True,False,True,0,False,False,False
2026-05-14,0.7838,0.8099,0.756,0.8044,36587466.262514,0.030753459764223612,0.012078510317060864,-0.005194162750432829,0.004356740133265147,107561148.74514754,0.34015503450231227,False,False,True,2,False,False,False
2026-05-15,0.78,0.8354,0.78,0.8043,38840815.089824,-0.00012431626056685907,0.030625320348539153,0.0119526925012583,-0.030333167578319165,99610232.5010117,0.38992796336891905,False,False,True,0,False,False,False
2026-05-18,0.795,0.7976,0.7444,0.7621,30852918.991301,-0.052467984582867055,-0.05258577821979116,-0.023449513070220362,-0.011562849682954068,90143875.17359306,0.3422630648159568,True,False,True,0,False,False,False
2026-05-19,0.7519,0.7573,0.7235,0.7573,25654892.314002,-0.006298386038577686,-0.058435906999875664,-0.0585529587270015,-0.013384070331977416,71556403.3854164,0.3585268557423138,False,False,True,0,False,False,False
2026-05-20,0.7548,0.79,0.7319,0.7866,22957482.174283,0.03869008319028122,0.03214801207190643,-0.022006713912719245,-0.0033012016373958897,65990985.52356835,0.34788815460384137,False,False,True,2,False,False,False
2026-05-21,0.7744,0.7886,0.7462,0.7885,25943423.213075,0.0024154589371980784,0.04119899643470215,0.03464112321217683,-0.015509788965166527,62296648.887181506,0.4164497396972064,False,False,True,3,True,False,False
2026-05-22,0.7826,0.8148,0.7571,0.7659,30014604.631441,-0.02866201648700062,-0.02631578947368418,0.011356133632642429,-0.0074825618262523985,57898189.5633515,0.5184031635151456,True,False,True,0,False,False,False
2026-05-26,0.781,0.7919,0.7505,0.7684,37030578.341806,0.003264133698916316,-0.025491439441978403,-0.023137554030002505,0.01971536754145453,55846876.57788064,0.6630734001778134,True,False,True,2,False,False,False
2026-05-27,0.7572,0.79,0.745,0.789,28855684.996593,0.02680895366996361,0.030160595377986654,0.0006341154090045986,-0.014575741801145181,54965717.4101004,0.5249760460925146,False,False,True,3,False,False,False
2026-05-28,0.78,0.844,0.7629,0.8203,46708262.128117,0.03967046894803539,0.06754294638209268,0.07102754928841892,-0.011406844106463865,55496054.48422144,0.8416501418384081,False,False,True,4,True,False,False
2026-05-29,0.82465,0.8294,0.7846,0.7885,34711868.643838,-0.038766305010362156,-0.0006337135614702394,0.026158250910983893,0.005302937949530628,48779636.33628775,0.7116057283521696,True,False,True,0,False,False,False
2026-06-01,0.78745,0.7889,0.762,0.7757,28952981.021453,-0.01623335447051366,-0.05437035231013054,-0.01685678073510788,-0.0013316423589093684,44540485.546097904,0.650037391071717,True,False,True,0,False,False,False
2026-06-02,0.7791,0.7795,0.7524,0.7645,29756724.382269,-0.014438571612736872,-0.030437539632213073,-0.0680238936974279,0.004383137811009519,43072335.42191185,0.6908546771562123,True,False,True,0,False,False,False
2026-06-03,0.7595,0.7595,0.714,0.7402,34374370.611208,-0.031785480706344016,-0.045765115379657106,-0.06125554850982884,-0.0065402223675604665,42737221.7576083,0.8043192607644997,True,False,True,0,False,False,False
2026-06-04,0.7308,0.7976,0.726,0.786,34224360.571747,0.061875168873277486,0.028122956180510306,0.013278329250999255,-0.012699270467441237,39109309.2495562,0.8750949896190091,False,False,True,2,False,False,False
2026-06-05,0.778,0.778,0.7,0.7094,47328944.245119,-0.0974554707379135,-0.04161037557416902,-0.0720732504905166,-0.010178117048346036,37001792.977820896,1.2790986716100017,True,False,True,0,False,False,False
2026-06-08,0.722,0.7774,0.7093,0.7552,62141009.945484,0.06456160135325617,-0.03918575063613239,0.020264793299108463,0.017761488581900187,36218616.08693315,1.7157201643577722,False,True,True,2,False,False,False
2026-06-09,0.7528,0.7535,0.684,0.6904,55463385.173331,-0.08580508474576265,-0.026783197067944742,-0.1216284987277354,-0.0031779661016948513,36400804.66605826,1.5236856899772753,True,False,True,0,False,False,False
2026-06-10,0.6894,0.7048,0.6605,0.6823,42029037.892524,-0.011732329084588655,-0.09653072033898302,-0.038201296870594925,-0.0014484356894554073,36322976.6960307,1.1570923342611632,True,False,True,0,False,False,False
2026-06-11,0.6899,0.712,0.6726,0.7038,25680198.384848,0.03151106551370364,0.019409038238702214,-0.06806144067796616,0.011138795251355527,35905450.450738855,0.7152172737696306,False,False,True,2,False,False,False
