date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,gap,vol20,rvol,red,vol_max20,below_1,up_streak,FLAG_ramp,FLAG_ignition,FLAG_top
2026-02-04,179.46,179.58,171.91,174.19,207014116.0,-0.03410225130309419,-0.061526857389149425,-0.08863077486527493,-0.004879671731174429,170770337.4117647,1.212236967716727,True,False,False,0,False,False,False
2026-02-05,174.925,176.815,171.03,171.88,206312890.0,-0.013261381250358806,-0.04691138959742713,-0.07397230752653428,0.00421953039784162,172744923.66666666,1.1943210001244784,True,False,False,0,False,False,False
2026-02-06,176.69,187.0,174.6,185.41,231346241.0,0.07871771003025363,0.06441242321602836,0.028113563269380082,0.02798464044682336,175829203.52631578,1.3157441219107562,False,True,False,2,False,False,False
2026-02-09,184.26,193.66,183.95,190.04,196387351.0,0.024971684375168612,0.10565510821503366,0.09099259429358741,-0.006202470201175814,176857110.9,1.1104294874015155,False,False,False,3,False,False,False
2026-02-10,191.38,192.48,188.12,188.54,136764825.0,-0.007893075142075379,0.01688150585189585,0.09692808936467312,0.007051147126920565,176796929.5,0.7735701371442653,True,False,False,0,False,False,False
2026-02-11,192.45,193.26,188.77,190.05,144192685.0,0.00800891057600528,5.2620500947231363e-05,0.025025618898657065,0.020738304868993307,176000116.8,0.8192760756167862,True,False,False,2,False,False,False
2026-02-12,193.03,193.61,186.51,186.94,189932491.0,-0.01636411470665622,-0.008486262861992167,-0.016312355293622405,0.015680084188371524,177517434.6,1.0699371102786317,True,False,False,0,False,False,False
2026-02-13,187.475,187.5,181.59,182.81,161888021.0,-0.022092650048143758,-0.03809523809523818,-0.030391428874509296,0.0028618808173745958,175302403.55,0.9234786159325309,True,False,False,0,False,False,False
2026-02-17,181.75,187.15,179.18,184.97,162276860.0,0.011815546195503401,-0.01053814057986524,-0.026729807945277573,-0.005798369892237809,174017888.1,0.9325297633008109,False,False,False,2,False,False,False
2026-02-18,188.75,190.37,186.76,187.98,164749125.0,0.016272909120397916,0.028280728625348583,0.0055632823365785455,0.020435746337243987,171088081.5,0.962949163703142,True,False,False,3,True,False,False
