ds,yhat,yhat_lower,yhat_upper
2022-04-12,486.85862249624887,452.9466886020211,526.9158561189348
2022-04-13,487.38881509252013,447.4943085893997,524.887372061831
2022-04-14,486.44356498512275,446.1680086273188,524.6906884479072
2022-04-18,483.46133143123876,446.35770974707935,522.3907276352942
2022-04-19,482.4839640091824,446.172963737514,522.8259875798088
2022-04-20,482.42762343926506,445.1590010500253,521.6288202051602
2022-04-21,480.91619323105715,443.56947035928556,518.8602712639135
2022-04-22,479.9648404502856,439.7320150183628,517.6800865579831
2022-04-25,475.91778954629314,438.84508810889145,513.7363477044747
2022-04-26,474.51442451936913,438.9680600381648,514.2544785382736
2022-04-27,474.0712617100954,436.7298151482011,515.6485035243119
2022-04-28,472.2167041763902,432.93627229097143,512.2522747264153
2022-04-29,470.9705400136292,429.54113222491475,506.7337929789862
2022-05-02,466.37325768727055,430.03908513344044,504.73315881750165
2022-05-03,464.9107925296859,425.4111885525079,502.77998797824574
2022-05-04,464.47559248053744,426.7411834714467,503.4090846617013
2022-05-05,462.69772694131115,422.7477095428979,498.8600661122078
2022-05-06,461.5975933569622,421.20089014601996,501.2759579889405
2022-05-09,457.84245227521745,417.31857049976696,495.3508021766178
2022-05-10,456.7849216761279,419.3714903462913,495.01573238345384
2022-05-11,456.80824882779785,418.27885222233414,493.91483862217956
2022-05-12,455.5354982306156,416.71818208431165,494.0926256193839
2022-05-13,454.9789257493003,416.4774504028676,493.18072639898975
2022-05-16,452.9899006124646,413.37143409652555,488.56104241610996
2022-05-17,452.5312466883608,415.8111206108185,491.07389457870335
2022-05-18,453.1402574201074,414.41569546690175,492.30173500477446
2022-05-19,452.4291023073091,414.3884748201748,490.1891856996958
2022-05-20,452.3995764057603,416.51520642746874,490.85073300813593
2022-05-23,451.69207337100926,414.85866619211276,492.4597678458993
2022-05-24,451.5358458327187,414.7895194413183,491.72881977250836
2022-05-25,452.37621940330985,416.4261228124873,491.47274546207706
2022-05-26,451.822789531445,414.4936104546237,490.19545838785746
2022-05-27,451.8767247756439,410.847170617381,491.3895605696471
2022-05-31,450.66254013077,410.01390149309503,487.9717243655461
2022-06-01,451.27613435079024,414.2122201775178,491.04049211885376
2022-06-02,450.084264287078,411.49862145237165,488.26768235798795
2022-06-03,449.47541397703304,410.39800063560585,487.58501923691205
2022-06-06,446.59974245501235,411.7361529202483,485.83828865361164
2022-06-07,445.6440913900443,406.34785341374,484.23638024814454
2022-06-08,445.6849898278671,405.079255703057,484.7453617704017
2022-06-09,444.3569204509388,405.66880242829484,482.0167176895507
2022-06-10,443.68641831864596,404.09420458320164,482.2222506270679
2022-06-13,441.1838741329898,403.5641380408514,479.3677384845595
2022-06-14,440.5666374840371,399.95567462147807,480.34551687669784
2022-06-15,441.0616820039653,400.54393380268334,478.0039388814784
2022-06-16,440.3051740954051,402.8440972142504,481.62219010327135
2022-06-17,440.3228243103591,403.4464623639206,479.4209944794741
2022-06-21,441.017390409551,405.7268905442824,479.1876183395747
2022-06-22,442.6847449992497,405.70926044996605,483.5928797967974
2022-06-23,443.16205058822743,406.38954860685845,481.9905337641742
2022-06-24,444.4590653302428,408.6315206452353,483.35363274877176
2022-06-27,448.610567629027,411.2561360982226,486.776473020921
2022-06-28,450.3732615095646,412.4666431525869,490.0918570193079
2022-06-29,453.2793532578357,411.78323365291783,489.5219368907903
2022-06-30,454.93303123373687,415.9546644062206,490.4852994752776
2022-07-01,457.3275460155428,418.4017771441805,492.8890409849856
2022-07-05,466.56709038932365,429.22851116274313,503.6058707961546
2022-07-06,469.98654020697745,433.09262027396403,508.8226853812868
2022-07-07,472.01357277285086,433.0053904414317,510.80788740873936
2022-07-08,474.6392926181164,433.8298540992898,514.8362253098887
2022-07-11,481.3233620839247,443.6642148737697,519.0096632698186
2022-07-12,483.4242177194815,444.3011561352447,517.9297661104908
2022-07-13,486.41536701681247,448.2157422616977,528.525163825483
2022-07-14,487.90718905243625,448.7365191783403,526.3619669897781
2022-07-15,489.90301698676774,450.33780022053674,528.6081301273607
2022-07-18,494.26640228482074,455.31392671862915,529.9493695367968
2022-07-19,495.4983983122026,458.1734612208881,531.3106510310613
2022-07-20,497.59743038465,458.60318739503634,536.1395352183187
2022-07-21,498.1879808591598,459.2327546447437,535.0569106505989
