ds,yhat,yhat_lower,yhat_upper,actual
2020-07-23,39.561063022811695,34.87561416394684,44.6643057127147,43.232666015625
2020-07-24,39.576640513395375,34.483736634144776,44.61784087127674,42.27740478515625
2020-07-27,39.55643634056363,34.62912184928141,44.78771817429582,43.62657928466797
2020-07-28,39.62197703049347,35.04944931556294,44.848720403987585,42.69102478027344
2020-07-29,39.6803713073678,34.61397518624824,44.97181257651556,43.18342590332031
2020-07-30,39.78500328681533,34.722435909698774,44.71695662392057,43.27205276489258
2020-07-31,39.687128571518315,35.05239947932339,44.56755501706718,43.941715240478516
2020-08-03,39.37885974211966,34.29376489715093,44.47816301810249,45.46815490722656
2020-08-04,39.37208439682486,34.33927376664894,44.21673259192944,44.01065444946289
2020-08-05,39.37254691384041,34.5527411299634,44.39158011553377,43.528099060058594
2020-08-06,39.4346976803195,34.7211486932186,44.52328728254888,42.8387336730957
2020-08-07,39.310511179015286,34.40218112239691,44.32373555651459,43.459171295166016
2020-08-10,39.02192482783082,34.28261342853019,43.521902637382084,43.65613555908203
2020-08-11,39.05321877283755,33.76239136641283,43.99292632594023,42.976619720458984
2020-08-12,39.10590211772828,34.75819213693417,44.1600765771839,43.301597595214844
2020-08-13,39.23295523859521,34.35963462590442,43.96411678289029,43.32130432128906
2020-08-14,39.184589763338536,34.337875014142405,44.282261219630975,42.474365234375
2020-08-17,39.167915029035555,34.33238482518869,44.324274193710984,42.10014343261719
2020-08-18,39.29686913796286,34.23842670566505,44.1633503277772,41.88348388671875
2020-08-19,39.446646236550166,34.38581821375356,44.35268228952009,41.88348388671875
2020-08-20,39.667799415898,34.983650994206535,44.67688837317262,41.223670959472656
2020-08-21,39.7082111424309,34.6634244871668,44.894768893593515,41.676673889160156
2020-08-24,39.90529415744402,34.683388063525136,44.750145048221114,41.36153793334961
2020-08-25,40.082329594245145,34.93992681653615,45.06467585077197,41.54866027832031
2020-08-26,40.26653759358872,35.78185329142395,45.47672517497681,41.35169219970703
2020-08-27,40.50775034208009,34.99588315725137,45.19066232410538,41.568359375
2020-08-28,40.55349971056001,35.93748313888842,45.63348668186532,41.489566802978516
2020-08-31,40.68034818391541,35.87954489659064,46.06874738538003,41.420570373535156
2020-09-01,40.80770216851768,35.95792261115652,45.984862789982984,42.07115173339844
2020-09-02,40.931143211157135,36.16904312583002,45.58653476481926,42.19929885864258
2020-09-03,41.10214637378292,36.28138212787493,46.41202579698568,40.0504035949707
2020-09-04,41.07010022226345,36.40249596784638,45.9309489620463,39.12380599975586
2020-09-08,40.97891215452614,36.22748047891322,45.84755471306177,38.305641174316406
2020-09-09,41.01820406846565,35.898354773764396,45.856453137156336,38.71965408325195
2020-09-10,41.11005519903794,36.409746395471245,46.310648395347286,38.64079666137695
2020-09-11,41.00567152335276,35.9396857696408,46.11584127633113,39.82368850708008
2020-09-14,40.71290754338621,35.44688924972724,45.403933602372206,39.232234954833984
2020-09-15,40.7213889648554,36.11649560415726,45.91594693118628,38.69008255004883
2020-09-16,40.74101052775784,35.93126472078354,45.63114773367003,38.049354553222656
2020-09-17,40.82535147476243,35.53634802805483,45.495389685047535,38.48307418823242
2020-09-18,40.725415379240864,35.943320793018536,46.11282596001753,38.07892990112305
2020-09-21,40.511248243945616,35.470788745543736,45.53021555657177,37.80291748046875
2020-09-22,40.56421101288057,35.8073270272926,45.41152518635591,38.22677993774414
2020-09-23,40.63519392884365,35.50156976499159,45.853904035332846,38.17749786376953
2020-09-24,40.776193698740656,36.20388089026288,46.0902748162603,37.79306411743164
2020-09-25,40.736548194062976,35.65276137433062,45.66072959452731,38.601356506347656
2020-09-28,40.70820505386621,35.66771601827185,45.58541859624666,38.92666244506836
2020-09-29,40.81943751353763,35.9285228750856,45.60682144040702,39.33081817626953
2020-09-30,40.94450082732036,35.89600631236987,45.436382637745126,39.182952880859375
2020-10-01,41.134250588939544,36.28754310974806,46.13839414275402,38.59151077270508
2020-10-02,41.13711112758267,36.26237287466768,45.99854691386662,38.22677993774414
2020-10-05,41.19355784043537,36.08360311872507,46.06541753425117,38.916805267333984
2020-10-06,41.31842447201076,36.13137273586649,46.34356149374559,39.182952880859375
2020-10-07,41.45029911138683,36.205095125947885,46.49516438329281,40.14897537231445
2020-10-08,41.640720839503665,36.66903087880147,46.318715240222616,41.04599380493164
2020-10-09,41.63902709267773,36.82647541421079,46.45993954722648,41.53886032104492
2020-10-12,41.66235639034633,36.85902592794464,46.28362856929041,42.84001922607422
2020-10-13,41.77431862902734,36.7126545979491,47.434409924965756,42.46544647216797
2020-10-14,41.89483909860258,36.89535595104445,46.75922710063686,41.45014953613281
2020-10-15,42.07695315304298,37.40814975846877,47.09075138887373,41.105133056640625
2020-10-16,42.071433589948406,37.19510993706838,46.90116375559873,41.5881462097168
2020-10-19,42.12270240723802,37.12752800334999,47.051202726575625,41.292423248291016
2020-10-20,42.26041371680904,37.357925731194825,47.074368661560236,40.95726776123047
2020-10-21,42.41600015982322,37.277300678783135,46.54725481768538,40.71084213256836
2020-10-22,42.64277826829904,37.44182169312481,47.29847061567708,42.633026123046875
2020-10-23,42.69153090339316,37.81698148677847,47.47896033109824,41.85428237915039
2020-10-26,42.95928275412066,37.87669654285578,47.7771197814557,41.46000289916992
2020-10-27,43.18442155890394,38.068682751810655,48.230059377392735,42.08100891113281
2020-10-28,43.43317709689381,38.64346531052173,48.77326412174457,40.651702880859375
2020-10-29,43.75744103925368,39.12616237820087,48.80453172749531,41.39100646972656
2020-10-30,43.90642731150793,38.82873085590384,48.7307263184328,41.93315124511719
2020-11-02,44.47438988768549,39.55290008623023,49.528195171481144,43.40189743041992
2020-11-03,44.79365753813677,39.97545672223417,49.532222753857425,43.352603912353516
2020-11-04,45.130779876819496,40.52888198858517,49.96949502538213,44.73263168334961
2020-11-05,45.53612338507149,40.66503260140864,50.62409814936448,45.76765441894531
2020-11-06,45.75753218591075,40.881555043722074,50.747679876123115,45.79722213745117
2020-11-09,46.480134808967605,41.33501857166625,51.11513239923744,47.54197692871094
2020-11-10,46.82768972646363,41.904810613823955,51.75089170214695,46.211238861083984
2020-11-11,47.18092358893589,42.17058675904943,52.22394676124662,45.70851516723633
2020-11-12,47.59027714090095,42.87757135722591,52.712349549919686,46.65481948852539
2020-11-13,47.80393297526071,42.41832321848954,52.64399644769971,48.271427154541016
2020-11-16,48.44113215231699,43.58439154216344,53.43973876051382,49.10929489135742
2020-11-17,48.74246011107925,43.93539945089261,53.351197444471936,49.36558532714844
2020-11-18,49.04272594377889,43.946745876879085,54.0193169661668,48.507999420166016
2020-11-19,49.393838503300415,44.323986065511114,54.477133842314586,49.44444274902344
2020-11-20,49.5455177445199,44.640745325604534,54.409749015726916,50.311885833740234
2020-11-23,49.98855315833283,45.287954428821735,55.08666336450155,51.16948699951172
2020-11-24,50.22784807729658,45.42335382449019,54.91743160172851,49.60215759277344
2020-11-25,50.46967392331295,45.145695264117876,55.40202053096826,49.779598236083984
2020-11-27,50.87073998205099,45.957800913132075,55.46758896485315,49.937313079833984
2020-11-30,51.210413996192166,46.46891550979707,56.06314008074042,49.927452087402344
2020-12-01,51.429907963376834,46.68586357213795,56.48335897112298,50.82516860961914
2020-12-02,51.65925077062177,46.76984766570084,56.35222196096069,51.022483825683594
2020-12-03,51.95116467897993,47.42987298393156,56.96970484505871,51.604522705078125
2020-12-04,52.05580985806746,47.36678570552436,57.157340212556534,52.93631362915039
2020-12-07,52.42959769509381,47.59010244690131,57.56354173281406,53.37038040161133
2020-12-08,52.66764927725188,47.59087600385621,58.15948869335204,53.8537712097168
2020-12-09,52.9173234991604,48.387807603416626,57.790887114064766,53.08429718017578
2020-12-10,53.23018598416358,48.18409467095999,58.22737493313877,53.686065673828125
2020-12-11,53.35524148630653,48.45571802416625,58.409592178865225,53.30131912231445
2020-12-14,53.77612472607363,48.47450477928037,59.03227140675691,52.87712478637695
2020-12-15,54.02193156395668,48.591792545578706,58.91168572789228,53.824180603027344
2020-12-16,54.27405479485836,49.166062683151544,58.816403548374126,53.73540115356445
2020-12-17,54.5834644954792,49.40023756672683,59.39263454414584,54.59366226196289
2020-12-18,54.69872306382878,49.98546367086874,59.762873741346574,54.73176956176758
2020-12-21,55.050111877048394,50.41978364219588,60.231828284592915,53.72553253173828
2020-12-22,55.2594891548184,50.328104342781266,60.417746764899796,53.271732330322266
2020-12-23,55.46896822470417,50.2771547767813,60.585093600855565,53.29146194458008
2020-12-24,55.7299645389687,50.7726844524839,60.685241687237,53.5972785949707
2020-12-28,55.95754891754012,50.78479644982615,60.974349372439335,53.09415817260742
2020-12-29,56.099450384300994,51.146448033968994,60.74247988318975,52.719276428222656
2020-12-30,56.23994335119396,51.047525564160196,60.86113297565697,52.78834533691406
2020-12-31,56.43123504373965,51.69276223463461,61.498283097988,53.39998245239258
2021-01-04,56.38752500847355,51.435893085303135,61.52322205008714,52.591033935546875
2021-01-05,56.46672320566107,51.954097431353084,61.24697070614089,53.58741760253906
2021-01-06,56.54764244024079,51.60311252675652,61.89195328421887,55.5111198425293
2021-01-07,56.68291586449339,52.16488128720727,61.68697097825914,57.23750686645508
2021-01-08,56.62278882775357,51.81596857000774,61.26409897916221,58.1845703125
2021-01-11,56.45709553205214,51.721651641474445,61.28504473946805,58.342411041259766
2021-01-12,56.50242023538468,51.05918234087826,61.604039156081555,58.28322219848633
2021-01-13,56.55446282424495,51.55282231523596,61.45986890368968,57.25724792480469
2021-01-14,56.66599171084253,51.87038661609857,61.777065207658275,57.947811126708984
2021-01-15,56.58736101443681,52.18529236238614,61.76257974706032,58.24375915527344
2021-01-19,56.447706558426084,51.46487824836943,61.280775789922465,59.8419075012207
2021-01-20,56.50922714357533,51.85300715934069,61.403869389662134,60.11813735961914
2021-01-21,56.63620566038922,51.743812116427286,61.550754426021264,60.039222717285156
2021-01-22,56.57913039548738,51.41847528513152,60.97648970076168,60.01948547363281
2021-01-25,56.4928095986023,51.396482230896716,61.27675614256435,59.28946304321289
2021-01-26,56.58856065701191,51.61426585382705,61.677639152154214,57.77023696899414
2021-01-27,56.70317991318776,51.84837194513278,61.66574512915237,56.51736068725586
2021-01-28,56.889425287048056,51.99197958860732,61.79786829484446,57.60251998901367
2021-01-29,56.897563718904834,51.96309519877939,61.7430462711866,57.10926055908203
2021-02-01,57.03881630965248,52.17247461890258,61.873080303887654,57.25724792480469
2021-02-02,57.219254726638425,52.46244409929251,62.25473766672386,56.38911437988281
2021-02-03,57.42177318024189,52.65730230871721,62.26233423241247,54.7613639831543
2021-02-04,57.69823204883914,52.776586006333716,62.695300651579736,56.014244079589844
2021-02-05,57.79789170363189,52.42207469681669,62.827607728857785,55.01786422729492
2021-02-08,58.210114545728054,53.51004959104038,63.413073564863446,57.129005432128906
2021-02-09,58.475530263701735,53.22189346318175,63.439477514614104,57.03034973144531
2021-02-10,58.75818901128337,53.652111441267266,63.76004675097565,57.50387191772461
2021-02-11,59.108653695370734,54.33598205175682,64.02795424243475,58.57917785644531
2021-02-12,59.27492832679086,54.16939414502983,64.09718098874036,59.930702209472656
2021-02-16,60.12313866805079,54.94062736814019,65.39554903432575,62.62387466430664
2021-02-17,60.420174837056045,55.161134639281364,65.25138417136134,60.581790924072266
2021-02-18,60.772624046237496,55.74641531640604,65.70524729680604,61.509117126464844
2021-02-19,60.928324347635,56.161066252543975,65.40641947244976,62.03196334838867
2021-02-22,61.379662556129624,56.654781835672395,66.26473391167225,62.16020965576172
2021-02-23,61.61388901494025,56.51355861516129,66.50148505417887,62.199676513671875
2021-02-24,61.84365446779232,56.668624895417224,66.9860357862383,63.39336395263672
2021-02-25,62.12040662890131,56.75558699295581,66.98447824930263,61.94318771362305
2021-02-26,62.193458699889504,57.32139903840899,67.34690250827951,60.1576042175293
2021-03-01,62.37221625279961,57.29588644294019,67.22738175982236,61.666961669921875
2021-03-02,62.51357892446961,57.448956767721114,67.35202068087435,61.47951889038086
2021-03-03,62.652697567110955,57.449917782497984,67.40254929993309,60.354896545410156
2021-03-04,62.84292662093832,57.90352379508374,67.78224486555195,57.877140045166016
2021-03-05,62.83540574459903,58.14927206935737,67.95718791116596,58.647117614746094
2021-03-08,62.82427934697651,57.774167229834276,67.77826234541583,57.96596908569336
2021-03-09,62.92401047601411,57.99559932904594,67.68665818724324,60.06862258911133
2021-03-10,63.033903128226434,57.67449946590541,67.89731892835677,59.54542922973633
2021-03-11,63.20782740403224,58.19341866280423,68.28891566852235,60.92744827270508
2021-03-12,63.19712662071784,58.25136764504302,68.0222398809903,60.601688385009766
2021-03-15,63.32298201282419,58.582050182566554,68.39416616851062,62.09230041503906
2021-03-16,63.49120324327882,58.43794810623014,68.04379843779944,60.26605224609375
2021-03-17,63.679020040809164,58.42239850229905,68.44808343438861,60.47335433959961
2021-03-18,63.93872767307012,59.1286811149742,68.95279434860419,59.29863357543945
2021-03-19,64.01988548167652,59.23074706381584,68.88297065148906,59.91067886352539
2021-03-22,64.36717070561538,59.48457696659462,69.04723287170121,60.64117431640625
2021-03-23,64.60759209178262,59.61850795523902,69.18281335536193,60.48323059082031
2021-03-24,64.86325364937208,59.90924286607458,69.868420373505,59.90080642700195
2021-03-25,65.18442486665757,60.1332548675062,70.35517366327149,61.15449905395508
2021-03-26,65.31878146582847,60.370580908103484,70.1424341746759,62.58588409423828
2021-03-29,65.76034265289798,60.83170702131499,70.43470921540565,62.822792053222656
2021-03-30,66.00648205132953,61.3005454165156,71.13490907583217,62.427940368652344
2021-03-31,66.25380293255334,61.415009930588646,71.24057834924746,63.4545783996582
2021-04-01,66.5523515627196,61.7758357121737,71.28386549428805,64.08636474609375
2021-04-05,66.90248579123936,61.95046341243089,71.79051463808854,66.60362243652344
2021-04-06,67.06307609431173,62.05902700958005,72.00897495848079,67.48218536376953
2021-04-07,67.21609655623186,61.982334124295626,72.19206560250016,66.47528076171875
2021-04-08,67.4134413482024,62.24312091522034,72.41851801575893,66.58386993408203
2021-04-09,67.40491624263971,62.25015283409624,72.42296220176561,67.7289810180664
2021-04-12,67.331174736345,62.63681347663284,72.67992046996616,66.78130340576172
2021-04-13,67.3875097999658,62.249424486849996,72.25973339163747,68.09422302246094
2021-04-14,67.44195716446798,62.44925740133636,72.23998183353915,66.662841796875
2021-04-15,67.54826026156232,62.62497016041783,71.79044280768032,66.99847412109375
2021-04-16,67.45787093419808,62.481005861302606,72.28310956156574,66.78130340576172
2021-04-19,67.206228813038,62.509168925419864,72.3008801080502,66.11002349853516
2021-04-20,67.22856428701337,62.11097210392536,71.91820750576369,66.29759216308594
2021-04-21,67.26223497165763,62.37418112379363,72.43132059915453,66.84053802490234
2021-04-22,67.36083901155547,62.565762685790965,72.00604415310424,66.57400512695312
2021-04-23,67.27536590928312,62.17366788090662,72.14107100373779,68.617431640625
2021-04-26,67.10521322094677,62.38207387382445,72.33711865244652,68.58782196044922
2021-04-27,67.17274554842075,61.95988895825406,72.74122236283299,69.1307373046875
2021-04-28,67.25804470786237,62.31472297376558,72.00584814525484,68.53845977783203
2021-04-29,67.41296599733826,62.16753476009186,72.40597314610795,69.1307373046875
2021-04-30,67.38669800913519,62.22762144953434,72.3541986384836,67.64010620117188
2021-05-03,67.39369055784024,62.25698438599815,72.02931182383205,67.76846313476562
2021-05-04,67.51460224534408,62.45658618544373,72.34696782124017,67.65986633300781
2021-05-05,67.64806075248435,62.478409846108384,72.6939589783461,68.12383270263672
2021-05-06,67.84479583035585,62.79484698610521,72.34901708252869,67.3242416381836
2021-05-07,67.85311854235356,62.81384707529066,73.17286095986456,68.43972778320312
2021-05-10,67.9158932776899,62.82392164520906,72.72709802499892,67.64010620117188
