ds,yhat,yhat_lower,yhat_upper
2020-07-06,29.473886248508048,24.32913775631859,34.382223018619634
2020-07-07,29.246391515812178,24.57101318429936,34.11645781477525
2020-07-08,29.229570954780257,24.31779840783689,34.544441439439034
2020-07-09,29.039174320387037,23.96809873924722,34.23364421768644
2020-07-10,28.967043749684077,23.85820464108169,34.41815666635464
2020-07-13,28.960789292183343,24.24657313243426,34.04877921071238
2020-07-14,28.75231219429562,23.486507124352634,33.36933942311558
2020-07-15,28.75629229749509,23.93430092044423,34.07723038956186
2020-07-16,28.58891744395779,23.702319376849044,33.57337728244719
2020-07-17,28.5425274397988,23.557301416878957,33.44443959608579
2020-07-20,28.635229506882165,23.912265002979364,33.68380492630923
2020-07-21,28.46877919967657,23.19674559440735,33.14633765935314
2020-07-22,28.52011873876532,23.42464292399393,33.544470971086
2020-07-23,28.40582499857277,23.88775381093386,33.722621767138136
2020-07-24,28.418533227508913,23.679590447705447,33.37322190484435
2020-07-27,28.725845559231047,23.49080328346901,33.37013863558673
2020-07-28,28.643110884003118,23.527754126693495,33.637323307330156
2020-07-29,28.783768485166448,24.190718101063283,33.546968068690724
2020-07-30,28.763884141397103,24.01766944182999,34.02374029053362
2020-07-31,28.875440183408994,23.694948731663214,34.29012211566774
2020-08-03,29.497459754769835,24.72238601826269,34.33564658528403
2020-08-04,29.522307721804733,24.40062259675819,34.6010132058536
2020-08-05,29.76998458986775,24.78502151194209,34.348356329069944
2020-08-06,29.855326183847136,25.26669614370832,34.93416989981551
2020-08-07,30.0690570296955,25.15891922715589,35.274160884293195
2020-08-10,30.96678008496815,26.017779400746534,36.19894437033276
2020-08-11,31.069263299777578,26.396093424540425,35.906759830383415
2020-08-12,31.38561018544885,26.242295500790146,36.46662315558161
2020-08-13,31.529695628159452,26.496185076677335,36.60014179642357
2020-08-14,31.791398278747554,26.825299290473517,36.716271741480526
2020-08-17,32.76192284393089,27.619234246396687,37.80837822147544
2020-08-18,32.86352408948367,27.6546565197934,37.916497145121696
2020-08-19,33.1660650577518,28.09936471531152,38.04176745530654
2020-08-20,33.28343564554438,28.297716322400376,38.17305421412403
2020-08-21,33.50567490442504,28.548356476942914,38.71334284913256
2020-08-24,34.28495745011389,29.20648254710225,38.94031721834789
2020-08-25,34.30035379757865,29.003882421345505,39.12440862381208
2020-08-26,34.50664213395327,29.299079563885435,39.34433658236051
2020-08-27,34.51855606003231,29.328406516800555,39.555005926306144
2020-08-28,34.627050599602605,29.514466225510304,39.62678242371198
2020-08-31,35.02535294188791,29.798341540552258,40.12527796118751
2020-09-01,34.90402712882454,29.928014171541587,39.78250240356178
2020-09-02,34.97054821668906,30.177986428578134,39.828678478866266
2020-09-03,34.84075763478672,29.973438662135273,39.77525593609707
2020-09-04,34.80671818098074,30.205659114297777,39.63964079361276
2020-09-08,34.527084441312354,29.712608366093974,39.449084889945
2020-09-09,34.46313904632202,29.261734146248255,39.895257812342386
2020-09-10,34.20839573596962,28.977102726797533,39.167120255638324
2020-09-11,34.055885389626035,28.998236153053394,39.316906854062104
2020-09-14,33.72515442576874,28.477816539207478,38.955520238698774
2020-09-15,33.38520015099552,27.99801219179562,38.16506742977602
2020-09-16,33.248292613744844,28.175348675916673,37.83905540428524
2020-09-17,32.93194375472498,27.64597947172428,38.010536614507075
2020-09-18,32.729780153496144,27.570937194777564,37.87190403271106
2020-09-21,32.32642890553902,27.59767523127695,37.248394559876814
2020-09-22,31.98873949266275,26.927130002208543,37.38716814283976
2020-09-23,31.86754963718957,26.855700859353927,36.982333725587665
2020-09-24,31.580302649500958,26.599855726115482,36.63403262004391
2020-09-25,31.420411031652872,26.410623656831003,36.44699816447451
2020-09-28,31.218430166715866,26.05823362432585,36.11037543643066
2020-09-29,30.97042310155407,26.228006800346062,35.713217740054716
2020-09-30,30.948644348976543,25.509940506449393,35.74345335133028
2020-10-01,30.769370973246907,25.757448579981215,35.873372665274125
2020-10-02,30.724702657502927,25.983259279104363,35.7431030512841
2020-10-05,30.89684453913824,26.105283444807107,35.921721193433186
2020-10-06,30.777501365351984,25.76324542592254,35.80534739846191
2020-10-07,30.883422539668658,26.01017461476977,35.93383348136242
2020-10-08,30.829068054607063,26.093330607742864,35.627162975599724
2020-10-09,30.904727120844033,25.861816735360584,35.56950516100513
2020-10-12,31.39296612697115,26.602725099579597,36.184379057995606
