ds,yhat,yhat_lower,yhat_upper,actual
2020-07-09,72.03904952532201,63.30460051792266,81.3495840930493,75.10307312011719
2020-07-10,72.4751853512428,63.480535163187604,81.15327051996157,76.63148498535156
2020-07-13,72.92012430784064,63.647805886865264,82.05307217672585,75.12047576904297
2020-07-14,73.03553153538245,64.63223310212497,82.39781462356403,75.57975006103516
2020-07-15,73.05979853016147,64.38463455607935,82.34730216542648,75.23479461669922
2020-07-16,73.1379980642394,64.1966656998479,82.28937797817045,75.45150756835938
2020-07-17,73.43684432255692,64.66797508395516,82.83879825588264,75.32971954345703
2020-07-20,73.45510946357948,63.96848515921103,82.65709948794905,77.82341003417969
2020-07-21,73.43178638027969,64.24815642158688,82.15969801813634,77.46056365966797
2020-07-22,73.32340430255272,63.813815141154315,82.40077522258343,77.96107482910156
2020-07-23,73.27760233675772,64.02992433733682,82.33377014981724,75.336181640625
2020-07-24,73.46356466658874,64.35649691097316,82.43994641323243,75.14682006835938
2020-07-27,73.23203343679931,65.00817096437594,82.17312179345922,76.05789947509766
2020-07-28,73.16124429336307,63.820239109388474,82.00658016610508,74.57372283935547
2020-07-29,73.02562369636631,64.32586935163086,81.5055231569776,75.65131378173828
2020-07-30,72.9736659283104,63.942108359712634,82.1089960337558,76.12003326416016
2020-07-31,73.17500449114503,64.59879478128809,82.30613928015207,73.70985412597656
2020-08-03,73.11678657015639,64.3038705817618,82.16827882917867,73.28688049316406
2020-08-04,73.1432696900612,64.1058990155078,82.46875150213168,72.815673828125
2020-08-05,73.12212705242095,63.76761568310072,82.45804641778263,73.24510955810547
2020-08-06,73.19970247901685,64.08319685802837,82.62201632576082,74.5617904663086
2020-08-07,73.54310469268222,64.45220865469193,82.33109948237703,74.28295135498047
2020-08-10,73.95633510490671,65.47200591186093,83.06187978028416,74.36296844482422
2020-08-11,74.14390637666249,65.15650952738407,83.24888268767714,73.5786361694336
2020-08-12,74.27988688880072,65.27700594511337,82.55638372579433,74.88587188720703
2020-08-13,74.50699302962737,65.02833822392408,83.58999417654644,75.473876953125
2020-08-14,74.98876762112394,65.66791667202834,83.65132378721853,74.94103240966797
2020-08-17,75.71705013188783,66.47936312042211,84.64848874540219,75.45050811767578
2020-08-18,75.96661652186683,66.65143351624731,85.13671819370848,77.4695053100586
2020-08-19,76.13917543979714,66.28035251157195,84.66182942409424,76.91927337646484
2020-08-20,76.37578469618198,66.9838328586642,85.4306516981342,78.62017822265625
2020-08-21,76.83885489658537,67.16588224679099,86.17278528724984,78.5540771484375
2020-08-24,77.33903638985437,67.93383567441406,86.24885734384024,78.9407730102539
2020-08-25,77.45730119226462,68.23269870538705,86.47426394541277,79.93585205078125
2020-08-26,77.47344100471693,68.11569136082512,86.29522654391096,82.13079833984375
2020-08-27,77.5308766708168,68.28828038814288,85.70684307481109,81.23362731933594
2020-08-28,77.79490060033555,69.21963403177232,87.0816851926253,81.73464965820312
2020-08-31,77.6141282989559,68.60277730226181,86.61703877639266,81.22618103027344
2020-09-01,77.49098605034116,68.85308431577685,86.6321557520132,82.54483795166016
2020-09-02,77.26583279366004,68.26755155034981,86.61138554297717,85.90338134765625
2020-09-03,77.08663418322362,67.48726057689869,86.32492524114433,81.6069107055664
2020-09-04,77.12319260293144,67.7123452723138,86.37554679090711,79.08191680908203
2020-09-08,76.08466988311297,67.5605125298978,84.53146101790398,76.16675567626953
2020-09-09,75.73763290447043,67.28420493379838,84.63137495800972,77.38799285888672
2020-09-10,75.46681011151018,66.50527990146989,84.19242429824733,76.14836120605469
2020-09-11,75.44377781927395,66.50162849215904,84.6890760520705,75.58670806884766
2020-09-14,74.69941380353501,65.17762376389761,84.32977253215287,75.5151138305664
2020-09-15,74.499454716181,65.3009287465949,83.10143914725455,76.6165771484375
2020-09-16,74.25618213602667,65.44282394839193,82.82296582682093,75.59563446044922
2020-09-17,74.1177100791345,65.3765376256046,83.0767087411118,74.33464050292969
2020-09-18,74.25279825474797,65.4896706563222,83.5170342278635,72.56814575195312
2020-09-21,74.10193852853922,65.10197501852774,82.71141420678877,71.13516998291016
2020-09-22,74.1258502139696,65.20182055529028,83.74296970608142,72.84003448486328
2020-09-23,74.11203412931833,64.86961190218413,82.81336040562304,70.3423843383789
2020-09-24,74.20400603097845,64.97954637398608,82.54201520133522,70.99250030517578
2020-09-25,74.56598480507668,65.3716837160173,83.36482319714509,71.82108306884766
2020-09-28,75.03213810305381,66.09245443080808,83.95917089910371,72.7933120727539
2020-09-29,75.2280982567373,66.6062734975212,84.1026280339109,73.03238677978516
2020-09-30,75.36447691920975,65.86435029183933,84.07872204600346,73.04580688476562
2020-10-01,75.58261073586414,66.93970410026962,84.75154668719073,74.06424713134766
2020-10-02,76.04517887137332,67.82395320313894,85.05201359640665,72.49009704589844
2020-10-05,76.65443285694235,67.98107215956642,85.68109362890856,73.8619613647461
2020-10-06,76.84688095377261,67.67642803015205,85.9830783436049,72.2425765991211
2020-10-07,76.95662616849678,67.8727224596077,85.52603346508852,72.58305358886719
2020-10-08,77.12739855963373,68.0447832429437,86.85772264606122,73.85748291015625
2020-10-09,77.52478665675568,68.65975094273941,87.0942100194543,75.31332397460938
2020-10-12,77.86667729905463,69.10530312631438,86.84122494686504,77.99388885498047
2020-10-13,77.95908403557166,69.32273164787898,86.64719059684938,78.1196517944336
2020-10-14,77.9701324401278,69.23733850234552,86.77045830073608,77.94071197509766
