ds,yhat,yhat_lower,yhat_upper
2020-07-06,137.2157388057487,101.4862606573388,175.58906946708532
2020-07-07,137.2079185156627,101.1980718411929,172.9371680544238
2020-07-08,135.83741986618102,98.93990560240964,172.02745975324433
2020-07-09,134.8996617719932,100.86438442179026,170.66838101513613
2020-07-10,133.37238102004034,99.94975254073584,170.45514624903907
2020-07-13,128.87602583732127,92.74210854925418,165.60497776111865
2020-07-14,128.24552892129418,92.49698116856328,162.922919828709
2020-07-15,126.31817568889069,92.15390663598933,162.4933029745011
2020-07-16,124.8972304871,86.97087939981166,158.68526311468523
2020-07-17,122.96743937809613,87.388363652121,157.75162209973388
2020-07-20,117.8022539660738,81.31515768931789,155.0990873258841
2020-07-21,117.14067150301597,79.00016009700575,152.97221440649346
2020-07-22,115.28107326017083,80.230621100012,149.38285891248108
2020-07-23,114.02644023357688,77.39117147204674,151.99404171104604
2020-07-24,112.3598723135647,76.75212109398844,149.419195529185
2020-07-27,108.5297131573729,72.48338399906646,145.8417715586386
2020-07-28,108.47683449452076,72.11676079454804,141.01502029425785
2020-07-29,107.29606524203815,69.42678569720104,139.5805151350296
2020-07-30,106.78200835644839,73.28078529734178,143.15779405819032
2020-07-31,105.90869048613676,70.19609728590054,142.24221999694484
2020-08-03,104.67649299920598,69.13527244304342,140.89186757050186
2020-08-04,105.52850071738575,69.12780629952428,141.2098147674714
2020-08-05,105.25509798317331,66.76068915256242,139.1311487492262
2020-08-06,105.6409982040515,69.25284300962394,141.23152645314403
2020-08-07,105.65073078503393,68.92967791670478,139.95376277795643
2020-08-10,106.87966682062353,70.53828471414141,142.32970624174706
2020-08-11,108.46401003745848,71.73383813584503,142.58494972353682
2020-08-12,108.86824895162192,69.46046028687144,144.55993355457548
2020-08-13,109.87201288498069,72.23867373155784,145.59460105589034
2020-08-14,110.43567000364402,75.32150095858047,146.50513235427235
2020-08-17,112.91507335846057,76.39116662603618,147.11029658545377
2020-08-18,114.77446536784755,80.43676929343549,149.91045779493777
2020-08-19,115.38270499902033,80.92643723496569,150.3736126623158
2020-08-20,116.52054245762307,79.96596319893884,151.57644869370597
2020-08-21,117.15020742417555,82.22357598800689,153.11746330539358
2020-08-24,119.4477476227934,82.53485467542548,155.5082623096307
2020-08-25,121.13226586915508,85.09172777766295,156.42289264770585
2020-08-26,121.51591676272484,85.67249726757485,157.82282037082916
2020-08-27,122.38450533049442,86.62846432185253,156.52407697552647
2020-08-28,122.70564021786713,86.01927624558037,158.36677621004068
2020-08-31,123.89939949545403,86.28604816010692,162.43348879649045
2020-09-01,125.17662411509987,87.69411104359075,160.69678634589275
2020-09-02,125.14356480858181,90.64851085794561,164.44737909675055
2020-09-03,125.5922298873384,91.62650449317825,162.0398122349008
2020-09-04,125.4963873203878,90.84277612683161,159.14358431686438
2020-09-08,126.44750822686296,89.71220186617384,161.9522325399026
2020-09-09,126.09918304900394,91.13786647152759,162.16827633881041
2020-09-10,126.2684130736833,92.26054730424087,161.5900098455017
2020-09-11,125.9332020207191,89.95953279642112,160.91155560160462
2020-09-14,125.50988535251,90.19008800676178,162.47625498856328
2020-09-15,126.39251809506533,91.58575426729685,161.5549124733912
2020-09-16,126.0481441920751,90.45443789095759,162.36183988608565
2020-09-17,126.27368079368341,87.43365029490651,161.70866815322
2020-09-18,126.0465138430983,89.15529940774202,159.9496228579993
2020-09-21,126.23880616551978,91.14208216568072,158.57708181390723
2020-09-22,127.41325289866066,94.0389506414959,161.16073684883017
2020-09-23,127.39669586714216,94.32404775175951,163.38627882844347
2020-09-24,127.98055362949873,91.09845727397956,162.9883346108929
2020-09-25,128.13606836062385,94.28475570277085,164.88637252853084
2020-09-28,129.55353921031553,91.99324303460564,163.8047719880659
2020-09-29,131.13738617651967,96.38135335840217,167.50482665482355
2020-09-30,131.51801197939676,95.06628059570924,166.5886542760766
2020-10-01,132.47929423430904,95.91096716759664,169.27705893722552
2020-10-02,132.98521458381245,100.31686248696803,168.09533730325262
2020-10-05,135.22668053933515,100.56302074958265,169.92051999341192
2020-10-06,136.99128910702265,101.75927277524411,171.243969621904
2020-10-07,137.4988824204794,102.72857566565976,171.9468343067455
2020-10-08,138.53081299484964,105.21371412377584,174.5914510873748
2020-10-09,139.04971077317796,106.67273599284889,171.35552807480687
2020-10-12,140.98909253893694,105.81505375591385,176.17868113432877
2020-10-13,142.5472242502977,105.97221313214088,177.96236846738955
2020-10-14,142.80238940090118,108.21075458215115,178.8858342316556
2020-10-15,143.54174862463614,108.68790526304899,180.76658897122846
2020-10-16,143.73468095551186,108.76769292696261,180.62526467938508
2020-10-19,144.57418879913425,110.47777102023808,179.22064006642938
2020-10-20,145.75353388169006,112.38267211477377,180.94271960620588
2020-10-21,145.6385616352307,106.2420270618426,179.68811014252302
2020-10-22,146.02511329975945,108.4035333952906,181.71009365842764
2020-10-23,145.89084184369443,110.38030455879591,179.5292683075335
2020-10-26,145.97470677521312,111.65129918048973,180.55866216652944
2020-10-27,146.9968558768633,113.56699035467642,184.00993170035517
2020-10-28,146.77879241856584,110.5058151107967,183.18826410830923
2020-10-29,147.11841602726076,111.3142634998075,182.85427557393248
2020-10-30,146.99400085086745,110.71913030991874,182.6656889247063
2020-11-02,147.4325039625191,111.30081081001465,181.64934591937643
2020-11-03,148.66898698237475,111.91983629106907,183.3066741532675
2020-11-04,148.70399473517634,112.69320703599585,185.03838191177732
2020-11-05,149.32819227699457,113.83125652047428,185.53965220944403
2020-11-06,149.51177326452864,112.65823372617669,183.28102332288609
2020-11-09,150.92589057116706,113.80228893783188,184.74066997547763
2020-11-10,152.47413057854413,116.25592055673567,186.1820422129666
2020-11-11,152.7992111375448,118.09832332342314,188.8674578967972
2020-11-12,153.68356702513802,117.76685870758236,188.0040171785958
2020-11-13,154.08999138762044,118.39535722892609,190.1512022315922
2020-11-16,155.89148154938536,122.6038432879209,193.6966661078883
2020-11-17,157.46277355611912,121.35125594110657,193.47030319277428
2020-11-18,157.7554731123582,124.16728091108907,193.19958144313148
2020-11-19,158.55297804850557,122.60324127626056,192.88999287252554
2020-11-20,158.8206524117621,123.71259264016727,194.49400794353704
2020-11-23,159.94285717865486,123.00429420853878,195.96145492977578
2020-11-24,161.22281952618633,125.80028986965199,195.5284683445908
2020-11-25,161.20582646210735,125.21753456326026,193.2320652575608
2020-11-27,161.63533141895965,126.02282457943032,198.52757535281205
2020-11-30,161.91331535573568,127.49876046072679,196.52927126805622
2020-12-01,162.978987941245,127.43835281893409,199.07024076543763
2020-12-02,162.7949168468064,125.03240653524178,200.67795674519056
2020-12-03,163.16054991603676,129.16498564589358,197.9754212817559
2020-12-04,163.05623023092855,127.77264696412196,198.4196157542229
2020-12-07,163.54609491786127,129.4671376740856,197.77805290519763
2020-12-08,164.80675643605696,130.02335636355477,198.74226119310205
2020-12-09,164.87464468033434,127.10394151441999,201.61138043677826
2020-12-10,165.54334851577963,128.07134085211123,199.8941037476825
2020-12-11,165.7856830223861,127.77308390571572,200.9420576610274
2020-12-14,167.48071229608598,132.97577864934132,202.0994360626404
2020-12-15,169.16079416030965,133.91309180825672,204.68622989378426
