ds,yhat,yhat_lower,yhat_upper,actual
2020-07-08,235.28193649661932,198.35809430470164,271.9660769039685,276.46734619140625
2020-07-09,237.7393167867848,198.83687110342476,273.8413619993006,269.7956848144531
2020-07-10,241.14665227213933,202.73556345275986,281.5469762782291,269.86053466796875
2020-07-13,248.91692243690233,210.8423866655029,287.6517957748049,277.7182922363281
2020-07-14,251.51039907809658,214.71403685085053,291.9935565624085,285.8818054199219
2020-07-15,254.76050834583498,216.2077374067934,294.19184426202975,281.75830078125
2020-07-16,256.64218757062207,218.62386408319765,295.6105142583137,284.6123352050781
2020-07-17,259.3757075707527,217.7602777354796,295.52100227543383,284.0378723144531
2020-07-20,264.67010416318755,227.17130991060378,305.78872957891883,281.19317626953125
2020-07-21,266.33473502396214,227.23785186015851,303.96372191291726,282.7220458984375
2020-07-22,268.62869836447476,228.86837211598265,305.35175895954035,284.2046203613281
2020-07-23,269.5413022487581,232.39841119494437,303.10651360003305,280.73907470703125
2020-07-24,271.3065871047506,235.1134324846374,309.3282196954751,278.7190246582031
2020-07-27,273.82495804394,233.9317451503758,312.81275795889735,276.6897277832031
2020-07-28,274.6422771572833,235.62470908377946,311.9069999041053,277.9220886230469
2020-07-29,276.14194527678205,237.0271401914151,313.3187111493505,284.1768798828125
2020-07-30,276.31932157618195,237.37169990832285,316.2709472971616,282.833251953125
2020-07-31,277.4128655849298,240.49836040692585,318.78772320618714,280.5629577636719
2020-08-03,278.3170241077599,240.35286309226214,316.36926964900124,281.33209228515625
2020-08-04,278.7290655272406,240.2842095926396,315.5964217702039,282.1568298339844
2020-08-05,279.8860050654913,240.74742844219855,319.6404074646194,289.54193115234375
2020-08-06,279.77914862025887,244.99951857605885,322.20712239784524,291.01531982421875
2020-08-07,280.6419775741903,243.7027011287017,320.95526173824675,293.7674255371094
2020-08-10,281.11544423669795,242.6012908535621,318.94538134546747,295.68548583984375
2020-08-11,281.4492677248239,243.1324210086043,318.3760802710822,292.3959045410156
2020-08-12,282.5494712538224,246.64261142791634,322.066991374989,298.6228942871094
2020-08-13,282.400851159805,243.15547831487592,320.35181310552343,297.9278869628906
2020-08-14,283.23074151189024,244.9739358760169,322.6190416206148,299.947998046875
2020-08-17,283.6050055278425,245.46237721470348,321.38888016279094,296.9920349121094
2020-08-18,283.8912514846315,244.33496789676923,322.23619218043694,293.5635681152344
2020-08-19,284.93135957468604,246.2380251070204,326.35383322578485,292.2569580078125
2020-08-20,284.70819256963733,248.29825193806704,324.91448044150474,290.3388977050781
2020-08-21,285.44796734243016,245.67190881810922,324.3602620364945,291.0894470214844
2020-08-24,285.4587956232776,245.39108095341106,324.9926328883497,286.1783447265625
2020-08-25,285.59638911646573,244.77441982697786,323.18358703059823,289.31036376953125
2020-08-26,286.4772854717478,247.45034107535372,323.35864579906917,286.1598205566406
2020-08-27,286.0869314156592,246.27825895161985,324.48140975624,288.80072021484375
2020-08-28,286.65443368885053,250.8447556918137,324.6608274559635,291.3025207519531
2020-08-31,286.149313305727,245.49817496304775,322.47368658586026,289.6160888671875
2020-09-01,286.1258374247326,249.5408768278677,323.8076455210464,289.87554931640625
2020-09-02,286.8562164631731,249.1254034254111,324.8064017320901,296.7418518066406
2020-09-03,286.3286727039889,246.6754718154898,323.38164482761044,293.026123046875
2020-09-04,286.77482123164555,249.0473799743619,327.3273593677536,289.10650634765625
