ds,yhat,yhat_lower,yhat_upper
2020-07-06,233.85616595489898,194.16429102754867,270.9298217363044
2020-07-07,236.66040674253026,195.8443909674685,275.06400479019464
2020-07-08,240.42215615758033,200.54804956561964,279.1678586874075
2020-07-09,242.73718821743722,204.46515137159398,281.45744650337065
2020-07-10,245.61379167465688,207.89219477566198,283.73404161464504
2020-07-13,252.8194035957771,213.17786968193303,292.10828831653845
2020-07-14,255.04036193651882,217.13842985213893,293.9904274694872
2020-07-15,258.1310495875527,219.5906846225836,292.99506207528384
2020-07-16,259.7009982791924,221.52581629489373,299.3027743615844
2020-07-17,261.77288271737024,222.4295166263934,297.61594024402945
2020-07-20,266.35298882148214,228.19933749179395,304.58084136133914
2020-07-21,267.67582493858737,227.94047089066032,307.532230388612
2020-07-22,269.8789852889208,230.35455320675686,308.1180542036315
2020-07-23,270.58370492347535,230.75572307289877,310.3916757939955
2020-07-24,271.8230420997247,232.2758273346206,308.80179320871355
2020-07-27,274.18263223332633,235.19975478084106,311.3998923574676
2020-07-28,274.87648734687366,234.37720472805873,311.47140741228884
2020-07-29,276.51147976891525,237.47986381354775,313.6804949906293
2020-07-30,276.7095253242923,238.87462281543156,313.1086655515702
2020-07-31,277.50284689583174,237.57996394478428,315.32566625150497
2020-08-03,278.8601788191452,237.3244079309066,315.50484200205517
2020-08-04,279.31710582507293,241.59432873201808,317.5233719343217
2020-08-05,280.7543660274795,240.78209327111736,316.47830160184276
2020-08-06,280.7874928573981,242.3081654587616,323.8329882016467
2020-08-07,281.44212661260843,242.96834044613476,318.54549204464377
2020-08-10,282.4762251625631,245.5968754348959,319.5043080313653
2020-08-11,282.83653571131396,240.3917887868354,319.8694029952649
2020-08-12,284.17422832516445,246.80435639948809,321.63377484161373
2020-08-13,284.10081591838383,243.86215411295518,321.5472929370662
2020-08-14,284.6387594188107,246.91602645825478,323.5253211351878
2020-08-17,285.24338765814383,245.79406640597924,324.9965380693843
2020-08-18,285.43229894330403,247.200786265409,326.17825744001
2020-08-19,286.5856291707626,248.28907282703287,322.9353887893098
2020-08-20,286.3166592514933,247.53404472968398,326.4161045159865
2020-08-21,286.6501950658811,248.397212578141,327.3121187509916
2020-08-24,286.6180885761,248.23402579467106,327.35435239501226
2020-08-25,286.59793795881376,248.39385429056833,325.2280993235246
2020-08-26,287.5494428542283,248.40782914949915,330.1214256693002
2020-08-27,287.08910192141025,249.64702182572822,326.8792223575632
2020-08-28,287.2446787552788,248.18912776811646,325.66771671580454
2020-08-31,286.7831708714688,249.11734855821143,323.7775145146877
2020-09-01,286.66046978158556,247.56847531502143,325.99389824782014
2020-09-02,287.53137326041474,247.77201262469504,327.41698952071727
2020-09-03,287.0126370655522,248.34944754779585,325.84770701962975
2020-09-04,287.13182268614923,249.87969416107933,326.1427317440611
2020-09-08,286.6048885336615,249.13752535051324,325.5282427278135
2020-09-09,287.534195360634,248.90396642244767,328.418308370542
2020-09-10,287.0883582235169,249.2793865231629,325.915270142275
2020-09-11,287.29335407521177,246.02019724394486,328.0188483262954
2020-09-14,287.1679887649713,245.60956248387058,326.9036398409347
2020-09-15,287.2123822364864,248.5242864856795,325.9954223087039
2020-09-16,288.274333144516,249.91167057029722,327.57081686817594
2020-09-17,287.9688008255181,250.51464774216825,325.5658352125999
2020-09-18,288.32189209688335,249.32794064430811,327.25198279223986
2020-09-21,288.6927859793896,250.41886791979698,328.0478394857539
2020-09-22,288.922644542744,252.99953480217343,328.72030954145384
2020-09-23,290.1817115945846,254.7142674751817,327.34321540408206
2020-09-24,290.0859275906143,249.8636911048942,327.83499938942975
2020-09-25,290.66226993326086,251.27550044049593,330.18925343719616
2020-09-28,291.7892956294388,250.90621389851182,329.34454294496317
2020-09-29,292.3001538562819,254.83214369525604,332.86541974983334
2020-09-30,293.85375726102575,254.54515346687967,333.36649065149066
2020-10-01,294.0647783565075,259.463256731145,329.70265312844924
2020-10-02,294.95842758666157,256.0845637060358,331.67052964599213
2020-10-05,297.0754070965747,257.36001822756907,337.0056486619305
2020-10-06,297.91839923294356,260.4308468920747,336.402571223909
2020-10-07,299.79904626967476,261.80670467186553,339.0832244247501
2020-10-08,300.3279470075617,262.6939255830235,340.4777378032862
2020-10-09,301.52612390346775,263.1537910602163,342.12203648866404
2020-10-12,304.43532488786144,263.34379527281413,343.13054339153547
2020-10-13,305.48921049719723,268.99412773215835,343.69054449606307
2020-10-14,307.54870895477274,266.97141672990864,345.68840388220565
2020-10-15,308.22191646145075,267.64845766240387,346.57587368736876
2020-10-16,309.5279919921633,267.770254552212,345.0045582430602
2020-10-19,312.5347183125626,273.63835977034444,350.63357741940456
2020-10-20,313.54703652335,274.73777210102895,354.9602161474984
2020-10-21,315.5305502938347,277.2115896524476,353.54413031837595
2020-10-22,316.0960513301924,279.3730110332726,354.4859200238572
2020-10-23,317.26606213964095,278.1696872725257,352.27951840361095
2020-10-26,319.73613229628063,283.63409392504514,356.5181005315269
2020-10-27,320.5425007462875,282.9557958563311,360.7372115156838
2020-10-28,322.31530858801915,283.7508017363538,357.254816276132
2020-10-29,322.6698668782816,283.2894444249666,361.79486904499277
