ds,yhat,yhat_lower,yhat_upper,actual
2020-09-30,11.931519393944468,5.797158926004422,17.943872380129317,9.5
2020-10-01,11.868346739492736,5.851030099057855,17.647135419900636,9.460000038146973
2020-10-02,12.09404810857008,6.604696917412192,18.272769499518102,9.199999809265137
2020-10-05,12.047582686179773,6.436290501782396,17.902003039467978,9.029999732971191
2020-10-06,12.178317296252175,6.5583472763634765,18.275171099324886,9.899999618530273
2020-10-07,12.196831262374593,6.6991612263616735,18.136756215364837,10.0
2020-10-08,12.153142239735853,6.229696721396424,18.190463164901676,10.0
2020-10-09,12.400883786327391,6.606843881791929,17.83911407680138,9.949999809265137
2020-10-12,12.429676327016649,6.573044518728165,17.768846464119896,9.890000343322754
2020-10-13,12.586835405572197,6.821408227974476,18.5709506899215,9.470000267028809
2020-10-14,12.631853665058589,6.908241435642786,18.445682529776846,9.34000015258789
2020-10-15,12.614591713953818,7.287400449853809,18.53443097801125,9.90999984741211
2020-10-16,12.888672297446107,6.867869594189085,18.824469445271596,9.710000038146973
2020-10-19,12.998048060541276,7.692415061486196,19.213276423138336,9.569999694824219
2020-10-20,13.183964699639573,7.800557590541945,19.180866036583538,9.270000457763672
2020-10-21,13.259655914051182,7.402617604873047,18.85635188054634,9.199999809265137
2020-10-22,13.275679674289874,7.524385325280938,19.342496183469436,9.680000305175781
2020-10-23,13.58639134774864,7.9068299953013845,19.16047291932579,9.489999771118164
2020-10-26,13.832835401767987,8.061783305983592,19.981421236291816,9.949999809265137
2020-10-27,14.07553056437455,8.331694345019832,19.910011829768465,10.949999809265137
2020-10-28,14.214262974895032,7.740358251258298,19.727579310310006,10.850000381469727
2020-10-29,14.29977219591175,8.683722100849739,20.282281538216544,10.75
2020-10-30,14.686389164660701,9.000182773872849,20.640896806320754,10.130000114440918
2020-11-02,15.195341103225783,8.770460787092315,21.02167105834253,10.539999961853027
2020-11-03,15.534670772071177,9.767465865752778,21.32048625644577,10.5
2020-11-04,15.772766270861169,9.766425694367305,21.633377665794658,10.720000267028809
2020-11-05,15.95893005632307,9.986198436815034,21.566923005063522,11.880000114440918
2020-11-06,16.445867417320315,10.563948286401619,22.427643781136595,13.829999923706055
2020-11-09,17.23548153889459,11.587482276500415,22.834526792467784,14.670000076293945
2020-11-10,17.655145018992187,11.99935393883321,23.54782101584403,14.0
2020-11-11,17.963743273206664,12.19792073911448,24.17259952671712,15.960000038146973
2020-11-12,18.208768268027473,12.172350657693505,24.16549190601752,14.579999923706055
2020-11-13,18.74127648984707,12.846766322847346,24.577902353153018,15.800000190734863
2020-11-16,19.57492949946185,13.450306533184808,25.42880467885944,15.930000305175781
2020-11-17,19.97558747641201,14.420013297842088,26.04546068808423,17.850000381469727
2020-11-18,20.247831680076512,14.212492809503251,25.799573061960622,17.899999618530273
