ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
DLR,5,25,0.5187,0.0973,0.552,0.2778,0.5094,511,0.5187
WDC,5,25,0.534,0.1329,0.5103,0.2838,0.5544,791,0.5683
STX,5,25,0.5314,0.1448,0.5028,0.2802,0.5688,766,0.5784
ASML,5,25,0.5568,0.1021,0.5268,0.2713,0.5833,808,0.5644
CEG,5,9,0.515,0.0881,0.5163,0.2658,0.5833,282,0.5291
VST,5,25,0.5079,0.1228,0.5349,0.2812,0.5692,1007,0.5587
LIN,5,22,0.5476,0.139,0.5509,0.2687,0.6387,767,0.5685
MRVL,5,25,0.5105,0.1175,0.5566,0.2773,0.5706,787,0.5378
ALAB,5,1,0.6349,,0.5043,0.2357,0.6349,63,0.6349
CLS,5,25,0.5416,0.1416,0.5358,0.2625,0.5763,869,0.5625
SYM,5,8,0.4821,0.0831,0.5481,0.283,0.435,162,0.498
MNDY,5,12,0.5238,0.081,0.5598,0.2537,0.5564,247,0.4788
FVRR,5,20,0.5175,0.1109,0.502,0.2727,0.4348,299,0.4452
APD,5,25,0.5359,0.1016,0.5195,0.2571,0.5968,736,0.5352
EME,5,25,0.5422,0.1241,0.5415,0.2938,0.6529,976,0.5905
KLAC,5,25,0.5727,0.0957,0.5789,0.2542,0.6696,745,0.567
TXN,5,25,0.5136,0.0855,0.5612,0.2683,0.6576,617,0.534
MCHP,5,25,0.4978,0.1048,0.5432,0.2822,0.5999,575,0.513
NXPI,5,25,0.5079,0.0975,0.5484,0.2821,0.5491,515,0.5308
DELL,5,21,0.5601,0.0902,0.5626,0.2633,0.5915,875,0.5677
GLW,5,25,0.5816,0.109,0.5492,0.2592,0.6269,700,0.5594
FLEX,5,25,0.5137,0.1129,0.5516,0.2939,0.566,726,0.5664
JBL,5,25,0.5346,0.1296,0.5557,0.2736,0.6374,803,0.5695
GFS,5,10,0.546,0.0726,0.5534,0.2828,0.436,155,0.5032
NEE,5,25,0.5092,0.1132,0.5175,0.2753,0.5743,866,0.5479
D,5,25,0.5149,0.0871,0.5694,0.2827,0.5291,542,0.4978
CHTR,5,25,0.5086,0.1142,0.5201,0.2741,0.5234,492,0.5105
BIO,5,25,0.4901,0.0935,0.5286,0.2803,0.4868,627,0.5181
HOOD,5,11,0.5296,0.1347,0.5141,0.296,0.6187,450,0.5801
RDDT,5,1,0.5714,,0.5786,0.2452,0.6522,23,0.5079
PINS,5,20,0.5032,0.1026,0.5235,0.2667,0.597,433,0.5032
MDB,5,25,0.5219,0.1106,0.5602,0.2715,0.6784,645,0.5352
RKLB,5,11,0.4935,0.1119,0.4781,0.2722,0.6585,257,0.5354
STLA,5,13,0.4591,0.0885,0.4805,0.2883,0.6661,241,0.4933
FIG,5,7,0.5215,0.1097,0.5468,0.2989,0.6276,182,0.458
AMC,5,25,0.5352,0.1144,0.5201,0.2815,0.467,232,0.4203
AFL,5,25,0.5187,0.1122,0.5393,0.2825,0.6736,679,0.5581
ALL,5,25,0.4883,0.1012,0.5117,0.2984,0.491,699,0.5225
AIG,5,25,0.5117,0.1183,0.525,0.2815,0.5875,704,0.5613
AMP,5,25,0.5511,0.1296,0.5506,0.2691,0.587,1046,0.5778
AON,5,25,0.5136,0.0912,0.5446,0.2615,0.5828,708,0.5441
APO,5,25,0.5162,0.1032,0.5619,0.2633,0.5535,753,0.5397
ACGL,5,25,0.5397,0.123,0.5375,0.2843,0.5604,778,0.5524
ARES,5,25,0.5448,0.1005,0.5456,0.2589,0.611,1023,0.5702
AJG,5,25,0.5651,0.1164,0.533,0.2592,0.5829,1241,0.5797
AIZ,5,25,0.5263,0.1187,0.5568,0.2628,0.5546,637,0.5486
BAC,5,25,0.5295,0.1111,0.5469,0.2792,0.6509,679,0.5435
BLK,5,25,0.5124,0.1158,0.4947,0.2674,0.569,789,0.5568
BX,5,25,0.5124,0.1122,0.4987,0.2745,0.5292,754,0.5403
BNY,5,24,0.4398,0.1347,0.5118,0.2786,0.5254,364,0.4742
BRO,5,25,0.5429,0.129,0.5393,0.2725,0.5774,1054,0.5708
COF,5,25,0.5016,0.1022,0.5607,0.2894,0.5855,706,0.5372
CBOE,5,25,0.5035,0.1005,0.5449,0.2932,0.6056,732,0.5505
SCHW,5,25,0.4844,0.102,0.5351,0.291,0.6064,693,0.5384
CB,5,25,0.5295,0.1049,0.5686,0.2728,0.6237,607,0.5448
CINF,5,25,0.4768,0.074,0.5372,0.2746,0.597,463,0.5333
C,5,25,0.5168,0.1206,0.5388,0.278,0.568,663,0.5295
CFG,5,25,0.4908,0.1067,0.5616,0.276,0.5868,667,0.5397
CME,5,25,0.5225,0.0942,0.594,0.2668,0.5744,585,0.5162
ERIE,5,25,0.4851,0.1055,0.5239,0.2803,0.5492,601,0.5232
FDS,5,25,0.5333,0.0892,0.5386,0.2691,0.5489,995,0.5295
FIS,5,25,0.4635,0.1085,0.5454,0.2826,0.5089,626,0.4978
FITB,5,25,0.4965,0.0953,0.54,0.2819,0.5227,682,0.5295
BEN,5,25,0.5016,0.1402,0.5711,0.2658,0.6473,366,0.5143
GPN,5,25,0.4857,0.1089,0.5181,0.2787,0.5283,686,0.4857
GL,5,19,0.528,0.0853,0.5408,0.2617,0.6113,565,0.5647
GS,5,25,0.5251,0.1104,0.5248,0.2945,0.5608,780,0.5537
HIG,5,25,0.541,0.1231,0.5676,0.2698,0.5936,833,0.5498
HBAN,5,25,0.5409,0.0817,0.5998,0.2813,0.6485,585,0.5365
IBKR,5,25,0.5391,0.0981,0.5195,0.2629,0.61,800,0.5708
ICE,5,25,0.5346,0.1282,0.5494,0.2734,0.6439,866,0.5651
IVZ,5,25,0.5105,0.1154,0.5329,0.2971,0.6327,424,0.5187
JKHY,5,25,0.5181,0.0701,0.5562,0.2742,0.5784,712,0.5029
ABBV,5,25,0.5035,0.1124,0.5055,0.2645,0.4995,747,0.5536
A,5,25,0.513,0.158,0.5426,0.2734,0.5638,611,0.5276
ALGN,5,25,0.501,0.1162,0.4915,0.2634,0.4591,597,0.5124
AMGN,5,25,0.5206,0.1046,0.5655,0.2743,0.6078,500,0.5098
BAX,5,25,0.5225,0.0908,0.5771,0.2664,0.5295,592,0.4921
BDX,5,25,0.5429,0.0749,0.5758,0.2687,0.595,760,0.5194
TECH,5,25,0.5473,0.114,0.55,0.2721,0.5067,587,0.4952
BIIB,5,25,0.5022,0.1144,0.5439,0.2682,0.5612,365,0.4838
BMY,5,25,0.5003,0.1038,0.5257,0.2846,0.5558,515,0.4984
CAH,5,25,0.5454,0.1058,0.5488,0.2648,0.6533,856,0.5467
CRL,5,25,0.5378,0.1051,0.5405,0.2803,0.6084,721,0.5371
COO,5,25,0.4927,0.1103,0.5174,0.2796,0.5178,548,0.5181
CVS,5,25,0.4863,0.0988,0.5319,0.2779,0.5529,545,0.5213
DHR,5,25,0.5448,0.1062,0.5376,0.2651,0.5333,962,0.5251
DVA,5,25,0.5136,0.1016,0.5043,0.2827,0.533,610,0.5435
DXCM,5,25,0.5403,0.1269,0.5258,0.2693,0.6051,672,0.5232
EW,5,25,0.5143,0.1047,0.5103,0.2707,0.5247,705,0.5124
GILD,5,25,0.4616,0.1193,0.538,0.2922,0.5933,459,0.5238
HCA,5,25,0.5314,0.1173,0.5608,0.2596,0.594,811,0.5651
HSIC,5,25,0.4908,0.067,0.531,0.2721,0.4581,369,0.4902
IDXX,5,25,0.5118,0.1371,0.5214,0.2694,0.6591,535,0.5067
INCY,5,25,0.5149,0.126,0.5198,0.2743,0.4988,403,0.4895
PODD,5,25,0.4921,0.1226,0.5596,0.2904,0.6576,499,0.506
ISRG,5,25,0.4806,0.1147,0.5121,0.2678,0.5581,826,0.5333
IQV,5,25,0.5308,0.1015,0.5396,0.272,0.5725,692,0.506
LH,5,25,0.5213,0.0758,0.5169,0.282,0.5569,620,0.5302
MCK,5,25,0.553,0.1115,0.5969,0.2806,0.6423,1044,0.5759
MDT,5,25,0.5041,0.1202,0.5255,0.2698,0.5079,473,0.4927
MRK,5,25,0.5041,0.099,0.5319,0.273,0.4978,371,0.5105
MTD,5,25,0.5441,0.1335,0.5355,0.2735,0.5705,774,0.5486
DGX,5,25,0.5365,0.0745,0.5685,0.2662,0.6102,881,0.5346
REGN,5,25,0.4756,0.1054,0.4992,0.2777,0.4655,683,0.5371
RMD,5,25,0.5346,0.1301,0.48,0.2762,0.5525,1051,0.5327
STE,5,25,0.5327,0.0749,0.5718,0.2693,0.5923,776,0.5251
SYK,5,25,0.5067,0.0803,0.5254,0.278,0.6332,670,0.5333
MMM,5,25,0.5206,0.0857,0.5387,0.281,0.5918,357,0.4952
AOS,5,25,0.5041,0.1105,0.5623,0.2605,0.5796,479,0.5219
ALLE,5,25,0.4978,0.1233,0.5507,0.2687,0.628,613,0.5162
AME,5,25,0.5022,0.1127,0.5261,0.2905,0.5979,653,0.5479
ADP,5,25,0.5232,0.1201,0.5207,0.2817,0.5917,928,0.5416
BR,5,25,0.4933,0.1269,0.5071,0.2709,0.5657,650,0.5276
BLDR,5,25,0.5219,0.1205,0.5294,0.2791,0.56,690,0.5359
CHRW,5,25,0.5162,0.1025,0.5466,0.2835,0.5844,633,0.5295
CARR,5,16,0.4673,0.0947,0.5209,0.2747,0.5144,242,0.5298
CAT,5,25,0.5079,0.1116,0.5239,0.2672,0.5436,677,0.5657
CTAS,5,25,0.5486,0.1043,0.5248,0.2507,0.5747,914,0.5625
FIX,5,25,0.5556,0.1384,0.5099,0.2675,0.6176,961,0.5841
CPRT,5,25,0.5359,0.1282,0.4873,0.2786,0.5087,912,0.5384
CSX,5,25,0.5029,0.0863,0.5675,0.2712,0.615,574,0.5263
CMI,5,25,0.5321,0.1053,0.5691,0.2674,0.5786,634,0.546
DE,5,25,0.5308,0.1033,0.5389,0.2816,0.5812,799,0.5549
DAL,5,25,0.4908,0.1439,0.5857,0.2926,0.5603,659,0.5187
DOV,5,25,0.5022,0.1368,0.5376,0.2785,0.6236,693,0.5454
EMR,5,25,0.5156,0.1144,0.5251,0.2813,0.5385,627,0.5454
EFX,5,25,0.4864,0.1005,0.5488,0.2622,0.5513,585,0.513
EXPD,5,25,0.5111,0.1013,0.5093,0.2655,0.6245,790,0.5613
FAST,5,25,0.5295,0.1139,0.5201,0.2689,0.5639,703,0.5486
FDX,5,25,0.5441,0.1291,0.5278,0.2681,0.6027,683,0.5619
FTV,5,25,0.5594,0.1078,0.5478,0.2608,0.5703,678,0.5251
GE,5,25,0.5321,0.1288,0.547,0.2862,0.5889,959,0.5663
GNRC,5,25,0.5124,0.1416,0.4906,0.2755,0.5236,831,0.5479
GD,5,25,0.501,0.1003,0.549,0.2882,0.5822,698,0.5517
HON,5,25,0.5327,0.0875,0.5484,0.2641,0.5815,661,0.5302
HWM,5,16,0.5615,0.1196,0.5293,0.2574,0.6284,639,0.6052
HUBB,5,25,0.5048,0.1175,0.5354,0.2847,0.5882,615,0.567
HII,5,25,0.4686,0.1082,0.5385,0.2893,0.494,605,0.5263
IEX,5,25,0.4743,0.0774,0.5528,0.2832,0.59,669,0.5295
ITW,5,25,0.5302,0.1175,0.5635,0.2681,0.6217,624,0.5283
IR,5,25,0.5264,0.1108,0.5584,0.2775,0.5755,835,0.5524
JBHT,5,25,0.4971,0.1025,0.5646,0.2681,0.6028,709,0.5276
J,5,18,0.4727,0.1104,0.5547,0.2659,0.5778,277,0.5185
APTV,5,25,0.5117,0.1239,0.5473,0.2696,0.5941,573,0.5079
AZO,5,25,0.5632,0.0752,0.585,0.2562,0.6731,679,0.5517
BBY,5,25,0.5219,0.1147,0.5389,0.2811,0.5194,503,0.4882
BKNG,5,25,0.5156,0.1058,0.5041,0.2734,0.5205,807,0.5517
CCL,5,25,0.4819,0.0992,0.565,0.2808,0.5771,510,0.4984
CVNA,5,24,0.5139,0.1326,0.5103,0.2876,0.5785,670,0.5298
CMG,5,25,0.5333,0.1199,0.5423,0.2574,0.616,808,0.5384
DRI,5,25,0.4806,0.0767,0.5569,0.2697,0.5698,464,0.5181
DECK,5,25,0.527,0.119,0.5085,0.2792,0.5567,1073,0.5505
DPZ,5,25,0.4927,0.0963,0.5166,0.2651,0.5027,498,0.5086
DHI,5,25,0.5289,0.1382,0.5486,0.2717,0.5725,856,0.5289
EBAY,5,25,0.5467,0.1101,0.5262,0.2747,0.6435,578,0.5536
EXPE,5,25,0.4921,0.0989,0.5441,0.2692,0.6666,568,0.5384
F,5,25,0.5048,0.0842,0.5334,0.276,0.6123,523,0.5162
GRMN,5,25,0.5359,0.1283,0.5092,0.2681,0.5825,1048,0.5625
GPC,5,25,0.4825,0.1007,0.5161,0.2773,0.5367,490,0.5244
HAS,5,25,0.5359,0.1023,0.5973,0.2856,0.6196,621,0.5206
HLT,5,25,0.5403,0.103,0.5597,0.2858,0.638,1027,0.5759
HD,5,25,0.5079,0.1031,0.5236,0.2757,0.518,624,0.5371
LVS,5,25,0.4705,0.1239,0.5139,0.278,0.5267,287,0.4845
LEN,5,25,0.5041,0.0923,0.5329,0.2688,0.5675,835,0.5308
LOW,5,25,0.5295,0.1153,0.4914,0.2602,0.5142,688,0.5397
MAR,5,25,0.5073,0.1006,0.5484,0.2704,0.5915,675,0.5511
MCD,5,25,0.5352,0.082,0.5583,0.2763,0.5794,674,0.5314
MGM,5,25,0.4787,0.0827,0.5678,0.3,0.6526,367,0.5073
NKE,5,25,0.5117,0.1108,0.4683,0.2834,0.4775,590,0.4838
NCLH,5,25,0.4857,0.0908,0.5411,0.2834,0.4882,507,0.5041
MO,5,25,0.5333,0.1152,0.5099,0.2573,0.5714,981,0.553
ADM,5,25,0.4883,0.1097,0.5004,0.2752,0.5001,571,0.5429
BG,5,25,0.5105,0.1342,0.5585,0.2716,0.5924,669,0.5429
CPB,5,25,0.4838,0.1216,0.5351,0.2827,0.538,723,0.48
CASY,5,25,0.5441,0.1033,0.5715,0.2598,0.5866,609,0.5517
CHD,5,25,0.5181,0.1209,0.5578,0.2803,0.6151,580,0.5238
CLX,5,25,0.4914,0.1104,0.5138,0.2754,0.5232,553,0.4762
KO,5,25,0.4991,0.1153,0.5303,0.2722,0.5492,531,0.5244
CL,5,25,0.4883,0.1142,0.5568,0.2855,0.5615,781,0.5206
CAG,5,25,0.4908,0.1076,0.5127,0.2804,0.575,592,0.4857
STZ,5,25,0.4978,0.119,0.5463,0.2835,0.6367,525,0.5079
DG,5,25,0.4984,0.0993,0.5438,0.2685,0.5423,655,0.5035
DLTR,5,25,0.4432,0.1176,0.5316,0.2766,0.5992,364,0.5073
EL,5,25,0.4762,0.152,0.5063,0.263,0.5239,414,0.5003
GIS,5,25,0.5086,0.1073,0.5193,0.2673,0.5405,469,0.4787
HSY,5,25,0.5352,0.1432,0.5379,0.2626,0.6416,571,0.52
HRL,5,25,0.4959,0.1185,0.5447,0.279,0.5873,532,0.4844
KDP,5,23,0.5148,0.0817,0.5491,0.2639,0.5656,745,0.5293
KMB,5,25,0.5041,0.0969,0.5193,0.2711,0.6232,441,0.4876
KHC,5,25,0.5105,0.1088,0.543,0.2724,0.5873,368,0.4895
KR,5,25,0.5321,0.0648,0.5586,0.2614,0.596,423,0.5219
MKC,5,25,0.5225,0.1184,0.544,0.2781,0.5732,677,0.506
APA,5,25,0.4819,0.1197,0.5063,0.2711,0.5048,604,0.5289
BKR,5,18,0.4894,0.1168,0.4753,0.2673,0.539,453,0.5556
CVX,5,25,0.5105,0.1114,0.5094,0.2982,0.5771,676,0.5409
COP,5,25,0.5111,0.0982,0.532,0.2683,0.5321,656,0.5302
DVN,5,25,0.4806,0.1208,0.491,0.2784,0.5144,677,0.5397
FANG,5,25,0.5283,0.0971,0.5614,0.2638,0.6127,706,0.546
EOG,5,25,0.5067,0.12,0.507,0.2597,0.4982,859,0.5289
EQT,5,25,0.5048,0.0928,0.5504,0.2698,0.5635,402,0.5244
XOM,5,25,0.5333,0.1127,0.5191,0.2741,0.613,572,0.5308
HAL,5,25,0.4781,0.1033,0.4736,0.2686,0.387,471,0.5276
KMI,5,25,0.4819,0.1075,0.5435,0.2792,0.5258,725,0.5397
MPC,5,25,0.5352,0.1184,0.4988,0.2572,0.5262,818,0.5587
OXY,5,25,0.4946,0.1225,0.5069,0.2793,0.4924,447,0.5029
OKE,5,25,0.5384,0.1113,0.5258,0.2744,0.5371,852,0.5651
PSX,5,25,0.5149,0.1031,0.4956,0.2694,0.5475,835,0.5371
SLB,5,25,0.4991,0.1145,0.5014,0.2777,0.5127,218,0.5111
TRGP,5,25,0.5606,0.1292,0.4983,0.2677,0.5986,902,0.5943
TPL,5,25,0.4686,0.1457,0.5294,0.3037,0.5132,837,0.5321
VLO,5,25,0.4768,0.1146,0.5038,0.2847,0.5786,639,0.5295
AES,5,25,0.5041,0.1143,0.4896,0.2776,0.5386,630,0.5054
LNT,5,25,0.487,0.0981,0.5171,0.2859,0.5219,568,0.5283
AEE,5,25,0.4965,0.0901,0.5203,0.2951,0.5705,794,0.5359
AEP,5,25,0.5232,0.0774,0.5207,0.2633,0.5797,664,0.5378
AWK,5,25,0.4876,0.0916,0.5306,0.2709,0.5687,646,0.5187
ATO,5,25,0.5251,0.0833,0.5637,0.2682,0.5571,815,0.5454
CNP,5,25,0.5264,0.0907,0.5591,0.2639,0.5748,550,0.5441
CMS,5,25,0.5486,0.1003,0.5563,0.2657,0.5778,645,0.5302
ED,5,25,0.5378,0.1027,0.5831,0.2557,0.6325,448,0.5124
DTE,5,25,0.5594,0.0971,0.5668,0.2616,0.6209,706,0.5302
DUK,5,25,0.5073,0.1054,0.5266,0.2677,0.523,831,0.534
EIX,5,25,0.5238,0.1136,0.5369,0.2742,0.5751,601,0.5333
ETR,5,25,0.506,0.1046,0.5396,0.2718,0.5608,792,0.5454
EVRG,5,24,0.5079,0.0975,0.5344,0.273,0.5494,545,0.5476
ES,5,25,0.513,0.1018,0.5538,0.2745,0.5728,815,0.5149
EXC,5,25,0.5308,0.0977,0.5542,0.2675,0.5206,771,0.5397
ARE,5,25,0.4889,0.1152,0.5441,0.2767,0.5806,651,0.5003
AMT,5,25,0.5035,0.0862,0.5231,0.272,0.5814,391,0.4838
AVB,5,25,0.4921,0.0817,0.5198,0.276,0.5253,594,0.5308
BXP,5,25,0.5149,0.1285,0.5722,0.2941,0.5157,605,0.4914
CPT,5,25,0.4838,0.1043,0.5194,0.2673,0.5355,502,0.5251
CBRE,5,25,0.5143,0.1008,0.4946,0.2827,0.5169,932,0.5619
CSGP,5,25,0.5238,0.1152,0.5854,0.2648,0.4838,569,0.494
CCI,5,25,0.4946,0.0824,0.5135,0.2712,0.4078,469,0.4794
EQR,5,25,0.5124,0.1051,0.5143,0.2676,0.542,614,0.5225
ESS,5,25,0.5098,0.0943,0.5473,0.27,0.6095,670,0.527
EXR,5,25,0.5263,0.1017,0.5462,0.262,0.6232,820,0.5492
FRT,5,25,0.5067,0.0762,0.5563,0.2623,0.5854,528,0.5225
DOC,5,25,0.5098,0.1234,0.5802,0.2841,0.5727,549,0.4844
HST,5,25,0.5276,0.0928,0.5966,0.2736,0.6126,425,0.5079
INVH,5,25,0.4921,0.0969,0.4831,0.272,0.5272,800,0.5257
IRM,5,25,0.5035,0.104,0.5103,0.2776,0.5388,858,0.5664
