ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
ONTO,3,18,0.5,0.0749,0.5309,0.2728,0.5253,524,0.5309
OPEN,3,14,0.5635,0.0974,0.533,0.2592,0.7048,24,0.4331
ORIC,3,16,0.5258,0.0801,0.5183,0.2696,0.5955,113,0.4821
PFE,3,25,0.5086,0.0784,0.5108,0.2733,0.4821,415,0.4705
PL,3,10,0.546,0.109,0.4957,0.2823,0.5522,387,0.5444
PLTR,3,14,0.5317,0.0889,0.5102,0.2653,0.6079,463,0.5612
PUBM,3,14,0.4694,0.0538,0.4872,0.2888,0.5337,191,0.5023
PYPL,3,25,0.5206,0.1028,0.5377,0.2717,0.5559,642,0.5054
QS,3,14,0.5193,0.0836,0.5342,0.2614,0.5422,71,0.4637
QUBT,3,11,0.5426,0.0688,0.5161,0.2558,0.6195,45,0.469
QURE,3,25,0.5149,0.0827,0.511,0.268,0.4485,253,0.4717
ROKU,3,25,0.5206,0.1025,0.4952,0.2673,0.5042,253,0.4984
ROST,3,25,0.5048,0.0931,0.5305,0.2647,0.5994,448,0.5308
S,3,20,0.4746,0.0655,0.5136,0.2732,0.544,285,0.5119
SHOP,3,25,0.5263,0.0784,0.5348,0.2598,0.5209,498,0.5029
SLV,3,25,0.5295,0.0893,0.5134,0.2562,0.6034,474,0.5467
SMCI,3,20,0.5151,0.1007,0.4987,0.2654,0.5573,406,0.5206
SMMT,3,25,0.5422,0.074,0.5586,0.2564,0.623,296,0.4724
SNOW,3,15,0.4529,0.0848,0.4839,0.2721,0.5567,251,0.5111
TEAM,3,25,0.5117,0.115,0.5477,0.2598,0.5811,723,0.5149
TGT,3,25,0.4933,0.0994,0.4966,0.2733,0.6066,513,0.5263
TJX,3,25,0.5029,0.0668,0.5229,0.2696,0.6114,603,0.5371
TPR,3,25,0.4813,0.1186,0.5203,0.2718,0.5499,620,0.539
TSLA,3,25,0.5232,0.0947,0.5034,0.2608,0.4688,565,0.5168
TSM,3,25,0.5295,0.0894,0.4986,0.2652,0.5227,506,0.5257
UAL,3,25,0.4673,0.1128,0.532,0.2827,0.5379,360,0.5041
UNH,3,25,0.5276,0.0652,0.5185,0.2557,0.5615,488,0.5333
V,3,25,0.5492,0.0937,0.5418,0.2631,0.6019,986,0.5594
VKTX,3,25,0.5073,0.1011,0.5415,0.2752,0.5574,237,0.4838
VZ,3,25,0.5251,0.0727,0.5648,0.2743,0.5512,624,0.5041
WMT,3,25,0.5295,0.074,0.5598,0.255,0.6478,594,0.5606
ZM,3,20,0.4936,0.0899,0.5074,0.2673,0.4327,221,0.4928
SPY,3,25,0.5613,0.0982,0.4953,0.2579,0.5934,1023,0.5854
QQQ,3,25,0.5714,0.0974,0.4977,0.2559,0.5789,998,0.5784
GLD,3,25,0.5365,0.0963,0.5187,0.2557,0.5952,887,0.553
XLF,3,25,0.5333,0.0826,0.5433,0.2726,0.5659,787,0.5594
XLE,3,25,0.5403,0.0775,0.5164,0.2541,0.6163,593,0.5511
XLV,3,25,0.5219,0.0855,0.5304,0.2598,0.5872,744,0.539
XLI,3,25,0.5225,0.1036,0.5045,0.2661,0.5937,739,0.5644
XLU,3,25,0.5225,0.0887,0.5397,0.2587,0.5898,772,0.5346
COIN,3,12,0.5132,0.0625,0.5129,0.2596,0.5433,155,0.4987
AVGO,3,25,0.5143,0.1022,0.5437,0.2679,0.6203,679,0.5409
ANET,3,25,0.5302,0.0768,0.5024,0.2794,0.6331,625,0.5505
AMAT,3,25,0.5264,0.0895,0.526,0.2811,0.5505,611,0.5479
LRCX,3,25,0.5118,0.0917,0.5316,0.2854,0.5541,690,0.5524
VRT,3,17,0.535,0.0807,0.5162,0.2561,0.6128,657,0.5649
ETN,3,25,0.5422,0.0903,0.55,0.2573,0.627,995,0.5759
NOW,3,25,0.5105,0.0908,0.5316,0.2709,0.5812,771,0.5251
EQIX,3,25,0.5098,0.0825,0.5573,0.2697,0.5182,631,0.5276
DLR,3,25,0.5251,0.0909,0.5386,0.2704,0.5282,476,0.5149
WDC,3,25,0.52,0.1006,0.5175,0.2787,0.5057,421,0.5397
STX,3,25,0.5181,0.1229,0.5069,0.2713,0.5349,666,0.5537
ASML,3,25,0.5257,0.0876,0.5334,0.2586,0.5719,754,0.5467
CEG,3,9,0.5397,0.0654,0.4944,0.263,0.5321,390,0.5397
VST,3,25,0.5136,0.0974,0.5356,0.2749,0.6096,710,0.5498
LIN,3,22,0.5397,0.0932,0.5191,0.2608,0.5724,829,0.5664
MRVL,3,25,0.5321,0.0785,0.5433,0.2629,0.5158,714,0.534
ALAB,3,1,0.5238,,0.5561,0.2922,0.5556,45,0.5556
CLS,3,25,0.5327,0.0976,0.5238,0.2601,0.5896,734,0.541
SYM,3,8,0.4623,0.1133,0.5208,0.2663,0.5936,62,0.4861
MNDY,3,12,0.5119,0.1018,0.531,0.2669,0.6373,217,0.4854
FVRR,3,20,0.5341,0.0654,0.5396,0.2606,0.565,162,0.4548
APD,3,25,0.5232,0.0732,0.4964,0.2594,0.5553,549,0.5333
EME,3,25,0.5244,0.0943,0.5643,0.2739,0.6238,909,0.5708
KLAC,3,25,0.5448,0.105,0.5449,0.254,0.5812,775,0.56
TXN,3,25,0.5378,0.0925,0.5649,0.2591,0.6345,420,0.5213
MCHP,3,25,0.4997,0.0712,0.5367,0.2748,0.5268,552,0.5098
NXPI,3,25,0.5067,0.0878,0.5274,0.2725,0.563,466,0.527
DELL,3,21,0.5283,0.0938,0.5362,0.2679,0.5548,717,0.5541
GLW,3,25,0.5302,0.1178,0.5133,0.2632,0.5638,613,0.5371
FLEX,3,25,0.5124,0.065,0.5211,0.2761,0.5593,602,0.5429
JBL,3,25,0.5441,0.1141,0.4982,0.2575,0.6003,943,0.5746
GFS,3,10,0.5,0.0707,0.5194,0.2686,0.4045,147,0.4857
NEE,3,25,0.5397,0.068,0.5079,0.2657,0.5522,892,0.5486
D,3,25,0.52,0.0828,0.5406,0.2728,0.5571,586,0.5067
CHTR,3,25,0.4965,0.0923,0.5041,0.2672,0.6506,474,0.5194
BIO,3,25,0.5283,0.0816,0.5206,0.2602,0.5555,763,0.5213
HOOD,3,11,0.5382,0.111,0.4793,0.2562,0.5446,408,0.5599
RDDT,3,1,0.5079,,0.5227,0.2542,,0,0.5079
PINS,3,20,0.504,0.0737,0.5248,0.2655,0.5671,471,0.5087
MDB,3,25,0.5282,0.093,0.5097,0.2642,0.5326,659,0.5365
RKLB,3,11,0.4877,0.1151,0.5179,0.2664,0.6323,147,0.5368
STLA,3,13,0.4823,0.0617,0.4835,0.2718,0.2999,182,0.4896
FIG,3,7,0.5306,0.1016,0.5193,0.2856,0.4672,141,0.458
AMC,3,25,0.5435,0.0913,0.5147,0.2592,0.5302,205,0.4292
AFL,3,25,0.5517,0.0963,0.5322,0.2636,0.5869,982,0.5676
ALL,3,25,0.5016,0.0892,0.5186,0.2697,0.5089,686,0.5397
AIG,3,25,0.5238,0.0702,0.5104,0.269,0.5909,740,0.5441
AMP,3,25,0.5321,0.096,0.534,0.262,0.6092,930,0.5632
AON,3,25,0.5181,0.0803,0.523,0.2578,0.5519,853,0.5454
APO,3,25,0.5206,0.1075,0.5513,0.2624,0.5831,730,0.546
ACGL,3,25,0.5581,0.1109,0.5288,0.2576,0.5681,811,0.5562
ARES,3,25,0.5403,0.0878,0.5303,0.2677,0.5411,892,0.5524
AJG,3,25,0.5492,0.0981,0.5048,0.264,0.5737,1044,0.5721
AIZ,3,25,0.5492,0.0794,0.5284,0.263,0.58,765,0.5568
BAC,3,25,0.5194,0.086,0.535,0.2677,0.5676,586,0.52
BLK,3,25,0.5206,0.0835,0.4986,0.259,0.556,682,0.5422
BX,3,25,0.527,0.089,0.53,0.2655,0.5811,739,0.5321
BNY,3,24,0.4616,0.1342,0.4951,0.2678,0.4134,359,0.4808
BRO,3,25,0.5441,0.0988,0.5188,0.2657,0.6062,1113,0.5695
COF,3,25,0.4838,0.0973,0.5283,0.2767,0.5863,528,0.5302
CBOE,3,25,0.5048,0.0736,0.5161,0.2778,0.6088,760,0.539
SCHW,3,25,0.5194,0.0887,0.5089,0.2655,0.527,681,0.5346
CB,3,25,0.4997,0.0809,0.5472,0.2608,0.5867,618,0.5403
CINF,3,25,0.5054,0.09,0.5357,0.2699,0.6247,422,0.5263
C,3,25,0.5403,0.0765,0.5385,0.2673,0.5733,704,0.5333
CFG,3,25,0.4908,0.09,0.4981,0.2827,0.5243,613,0.5314
CME,3,25,0.5251,0.069,0.5507,0.2641,0.5898,553,0.5168
ERIE,3,25,0.4876,0.0832,0.5053,0.2693,0.5202,489,0.5257
FDS,3,25,0.534,0.0795,0.5314,0.2692,0.5498,856,0.5295
FIS,3,25,0.4571,0.0786,0.525,0.2715,0.4841,563,0.5029
FITB,3,25,0.5143,0.0769,0.5542,0.2798,0.6195,607,0.5378
BEN,3,25,0.5086,0.0915,0.5328,0.2653,0.6475,285,0.5035
GPN,3,25,0.5079,0.0945,0.5333,0.2662,0.5925,606,0.4952
GL,3,19,0.5447,0.0838,0.5723,0.256,0.5755,717,0.5564
GS,3,25,0.513,0.0927,0.5375,0.2779,0.6154,650,0.5448
HIG,3,25,0.5448,0.0829,0.5616,0.2648,0.6386,781,0.5492
HBAN,3,25,0.5232,0.0871,0.5817,0.2719,0.5841,659,0.5257
IBKR,3,25,0.5486,0.0985,0.5084,0.2698,0.6451,859,0.5632
ICE,3,25,0.4889,0.096,0.549,0.2679,0.5949,556,0.5263
IVZ,3,25,0.513,0.0766,0.5467,0.2872,0.5956,416,0.5295
JKHY,3,25,0.5238,0.0693,0.5529,0.268,0.5129,589,0.5238
ABBV,3,25,0.5321,0.0798,0.5426,0.2584,0.5629,868,0.553
A,3,25,0.5232,0.0971,0.5037,0.2758,0.5302,743,0.5289
ALGN,3,25,0.5098,0.1061,0.5334,0.2743,0.5748,525,0.4965
AMGN,3,25,0.4902,0.0878,0.5592,0.2614,0.5936,436,0.5048
BAX,3,25,0.5041,0.0734,0.5008,0.2633,0.4722,537,0.4895
BDX,3,25,0.5295,0.0864,0.5341,0.267,0.5469,743,0.5035
TECH,3,25,0.4902,0.0933,0.5032,0.2702,0.5442,582,0.5016
BIIB,3,25,0.4851,0.0877,0.5262,0.2664,0.5516,351,0.4832
BMY,3,25,0.5168,0.0897,0.5236,0.2658,0.5871,353,0.4889
CAH,3,25,0.5149,0.0611,0.5158,0.2641,0.6171,774,0.5473
CRL,3,25,0.5073,0.0943,0.4867,0.2649,0.495,580,0.5384
COO,3,25,0.4819,0.0961,0.5182,0.2655,0.4805,509,0.5098
CVS,3,25,0.4971,0.0741,0.5061,0.2696,0.516,393,0.5181
DHR,3,25,0.5232,0.0843,0.5028,0.2665,0.5394,779,0.5137
DVA,3,25,0.5175,0.0883,0.4867,0.261,0.558,639,0.5365
DXCM,3,25,0.5321,0.0886,0.5134,0.2586,0.547,854,0.5194
EW,3,25,0.5181,0.0853,0.5181,0.2625,0.6362,436,0.5206
GILD,3,25,0.499,0.0736,0.5434,0.2782,0.5934,387,0.513
HCA,3,25,0.5295,0.0981,0.5486,0.2587,0.6193,627,0.5524
HSIC,3,25,0.4965,0.0975,0.5314,0.2616,0.5956,250,0.4864
IDXX,3,25,0.527,0.1134,0.508,0.2573,0.4971,689,0.5302
INCY,3,25,0.5136,0.0908,0.5323,0.2722,0.5152,456,0.5029
PODD,3,25,0.4902,0.0894,0.5436,0.2658,0.5132,681,0.513
ISRG,3,25,0.5232,0.0951,0.4913,0.2659,0.5436,856,0.5378
IQV,3,25,0.4882,0.075,0.5154,0.2705,0.6122,470,0.5194
LH,3,25,0.5257,0.1017,0.5354,0.2622,0.5897,473,0.5276
MCK,3,25,0.5327,0.0749,0.5543,0.2714,0.6218,845,0.553
MDT,3,25,0.4965,0.0994,0.5253,0.2669,0.4733,311,0.4927
MRK,3,25,0.5117,0.0694,0.508,0.267,0.5501,412,0.5092
MTD,3,25,0.5251,0.097,0.5434,0.2619,0.5882,407,0.5289
DGX,3,25,0.534,0.0784,0.5169,0.2636,0.587,739,0.5314
REGN,3,25,0.4673,0.0833,0.4997,0.2651,0.5085,451,0.5168
RMD,3,25,0.5295,0.1037,0.5024,0.2718,0.5902,822,0.5352
STE,3,25,0.5079,0.0695,0.5253,0.2592,0.6041,564,0.52
SYK,3,25,0.4952,0.0485,0.5335,0.2618,0.5846,772,0.527
MMM,3,25,0.506,0.0715,0.487,0.2671,0.4936,535,0.5054
AOS,3,25,0.5143,0.0945,0.5151,0.2674,0.5195,607,0.527
ALLE,3,25,0.494,0.0927,0.5328,0.265,0.5804,428,0.5194
AME,3,25,0.5302,0.0944,0.5273,0.2633,0.6061,834,0.5581
ADP,3,25,0.5054,0.0954,0.5257,0.2704,0.5754,935,0.5416
BR,3,25,0.4908,0.097,0.5007,0.2655,0.4802,542,0.5232
BLDR,3,25,0.5498,0.1045,0.5397,0.2674,0.5423,878,0.5276
CHRW,3,25,0.5206,0.0603,0.5493,0.2653,0.6297,433,0.5276
CARR,3,16,0.4802,0.0874,0.5082,0.2612,0.6578,323,0.5377
CAT,3,25,0.5136,0.0934,0.5287,0.274,0.5784,509,0.5448
CTAS,3,25,0.5435,0.0833,0.5104,0.2675,0.5744,878,0.5416
FIX,3,25,0.5505,0.0696,0.5272,0.2596,0.606,823,0.5752
CPRT,3,25,0.5232,0.1085,0.4982,0.2612,0.507,903,0.5352
CSX,3,25,0.5162,0.0941,0.5381,0.2597,0.6143,375,0.5257
CMI,3,25,0.5321,0.0943,0.549,0.2677,0.5987,670,0.5416
DE,3,25,0.5168,0.0678,0.5097,0.2826,0.4846,555,0.5371
DAL,3,25,0.4921,0.0986,0.5504,0.2747,0.6267,339,0.506
DOV,3,25,0.5124,0.0926,0.5,0.264,0.5254,600,0.5378
EMR,3,25,0.5168,0.0916,0.519,0.2653,0.5442,550,0.5295
EFX,3,25,0.4889,0.0739,0.5153,0.2676,0.5493,434,0.5263
EXPD,3,25,0.5156,0.0913,0.5236,0.2633,0.5942,458,0.5575
FAST,3,25,0.5454,0.0923,0.5228,0.2608,0.5688,695,0.5403
FDX,3,25,0.5143,0.0893,0.523,0.2731,0.5494,718,0.5422
FTV,3,25,0.5111,0.0637,0.546,0.2685,0.5774,497,0.5143
GE,3,25,0.52,0.1058,0.5139,0.2773,0.5956,981,0.5651
GNRC,3,25,0.5283,0.1055,0.5071,0.2779,0.5976,716,0.546
GD,3,25,0.5289,0.0783,0.527,0.2641,0.5865,682,0.5384
HON,3,25,0.5333,0.0753,0.5522,0.2644,0.574,624,0.5219
HWM,3,16,0.5397,0.0927,0.5488,0.2512,0.5943,647,0.5824
HUBB,3,25,0.5232,0.0889,0.5517,0.2699,0.5742,567,0.5441
HII,3,25,0.4959,0.0869,0.5242,0.2751,0.5058,532,0.5187
IEX,3,25,0.5162,0.0772,0.5443,0.2625,0.5777,651,0.527
ITW,3,25,0.5302,0.098,0.5449,0.2632,0.6314,533,0.5143
IR,3,25,0.534,0.0767,0.5301,0.2626,0.6118,833,0.5486
JBHT,3,25,0.5016,0.0683,0.5346,0.2679,0.6547,548,0.5168
J,3,18,0.5,0.0942,0.533,0.2592,0.5043,258,0.5132
APTV,3,25,0.4775,0.0795,0.5249,0.2692,0.5702,415,0.5168
AZO,3,25,0.5041,0.076,0.5183,0.2637,0.5852,743,0.5448
BBY,3,25,0.4781,0.0626,0.5256,0.2636,0.5826,401,0.5054
BKNG,3,25,0.5238,0.0813,0.5529,0.2687,0.5575,786,0.5454
CCL,3,25,0.4889,0.0817,0.5134,0.2854,0.5079,305,0.494
CVNA,3,25,0.5302,0.1052,0.4869,0.279,0.5312,716,0.5168
CMG,3,25,0.506,0.0794,0.5165,0.2665,0.5638,684,0.5232
DRI,3,25,0.4959,0.0707,0.5283,0.276,0.4987,339,0.5092
DECK,3,25,0.5187,0.0929,0.519,0.26,0.5717,604,0.5397
DPZ,3,25,0.4921,0.0812,0.5075,0.2637,0.4859,570,0.5029
DHI,3,25,0.4914,0.0765,0.5164,0.2674,0.4928,450,0.5149
EBAY,3,25,0.5346,0.1165,0.5072,0.2644,0.521,624,0.5416
EXPE,3,25,0.4844,0.0841,0.5248,0.2701,0.6183,426,0.5257
F,3,25,0.5149,0.0816,0.5147,0.2709,0.5815,326,0.5048
GRMN,3,25,0.5359,0.0732,0.5102,0.2624,0.5729,924,0.553
GPC,3,25,0.5168,0.0795,0.5106,0.2609,0.5396,679,0.5314
HAS,3,25,0.5232,0.0758,0.5428,0.2751,0.5737,512,0.5048
HLT,3,25,0.5302,0.0947,0.551,0.2684,0.599,696,0.5492
HD,3,25,0.5162,0.0976,0.502,0.2607,0.5543,694,0.5416
LVS,3,25,0.4933,0.0974,0.5028,0.2627,0.5778,246,0.4851
LEN,3,25,0.5137,0.0716,0.5188,0.2641,0.5535,610,0.5136
LOW,3,25,0.5346,0.0781,0.5271,0.2525,0.5361,530,0.5352
MAR,3,25,0.5117,0.071,0.5479,0.2629,0.6136,603,0.5384
MCD,3,25,0.5003,0.0749,0.5349,0.2717,0.5546,560,0.5105
MGM,3,25,0.4952,0.0782,0.546,0.2726,0.5176,292,0.5029
NKE,3,25,0.4895,0.0905,0.496,0.2649,0.4693,470,0.4978
NCLH,3,25,0.4705,0.0743,0.5348,0.2791,0.5035,319,0.4902
MO,3,25,0.5225,0.0849,0.5149,0.2671,0.5288,840,0.5378
ADM,3,25,0.5384,0.1205,0.5036,0.2727,0.5577,827,0.5517
BG,3,25,0.5035,0.1001,0.5099,0.2743,0.5541,746,0.5473
CPB,3,25,0.5029,0.0949,0.5351,0.2749,0.5364,746,0.4965
CASY,3,25,0.5486,0.0746,0.5655,0.2509,0.622,613,0.5581
CHD,3,25,0.5003,0.0844,0.5371,0.2808,0.6146,521,0.5156
CLX,3,25,0.4806,0.1013,0.5141,0.2624,0.5283,350,0.487
KO,3,25,0.506,0.0791,0.5068,0.2582,0.5944,444,0.5283
CL,3,25,0.501,0.1079,0.5272,0.2682,0.5504,589,0.5175
CAG,3,25,0.5187,0.099,0.5557,0.2639,0.5087,712,0.4997
STZ,3,25,0.5219,0.0906,0.5547,0.2773,0.6533,528,0.499
DG,3,25,0.5079,0.0858,0.5325,0.2634,0.568,518,0.5041
DLTR,3,25,0.4946,0.0851,0.5294,0.2733,0.501,546,0.5117
EL,3,25,0.5143,0.1091,0.4714,0.2632,0.4127,429,0.4997
GIS,3,25,0.5003,0.0786,0.5365,0.2749,0.5335,582,0.506
HSY,3,25,0.5117,0.0956,0.5205,0.262,0.5983,598,0.5175
HRL,3,25,0.4914,0.0718,0.5383,0.2637,0.4992,479,0.4946
KDP,3,23,0.5273,0.0991,0.5394,0.2628,0.5695,633,0.5307
KMB,3,25,0.4946,0.0762,0.5224,0.265,0.5342,645,0.5098
KHC,3,25,0.5194,0.0987,0.5258,0.2654,0.5436,538,0.5124
KR,3,25,0.499,0.0756,0.5514,0.2628,0.6144,592,0.5232
MKC,3,25,0.5105,0.0896,0.5261,0.2599,0.5767,449,0.4978
APA,3,25,0.5041,0.0782,0.5299,0.2665,0.6089,474,0.5352
BKR,3,18,0.5282,0.0906,0.5104,0.2688,0.5705,626,0.5635
CVX,3,25,0.5073,0.0673,0.5252,0.2796,0.5534,617,0.5492
COP,3,25,0.5016,0.0795,0.5156,0.256,0.5894,601,0.5251
DVN,3,25,0.5118,0.1057,0.515,0.2627,0.4848,596,0.5391
FANG,3,25,0.4914,0.0697,0.5262,0.2722,0.53,677,0.5352
EOG,3,25,0.4889,0.0716,0.5042,0.2587,0.5,336,0.5175
EQT,3,25,0.5105,0.0844,0.5284,0.2682,0.5732,472,0.5333
XOM,3,25,0.5232,0.0984,0.4963,0.2575,0.5433,704,0.5448
HAL,3,25,0.4952,0.063,0.5034,0.2671,0.5312,441,0.5289
KMI,3,25,0.5232,0.0824,0.532,0.2618,0.5427,616,0.5302
MPC,3,25,0.5409,0.0822,0.4902,0.2574,0.5977,826,0.5721
OXY,3,25,0.499,0.0968,0.5144,0.2639,0.5479,303,0.5105
OKE,3,25,0.4895,0.104,0.5331,0.2618,0.55,717,0.5403
PSX,3,25,0.5194,0.0806,0.4988,0.2689,0.4889,521,0.534
SLB,3,25,0.5187,0.0748,0.5191,0.2629,0.6034,195,0.5168
TRGP,3,25,0.5537,0.0935,0.5181,0.2535,0.5777,1012,0.5784
TPL,3,25,0.4908,0.1089,0.5264,0.2776,0.4237,578,0.513
VLO,3,25,0.4781,0.0916,0.4818,0.2649,0.483,659,0.5448
AES,3,25,0.5124,0.0711,0.4924,0.2655,0.456,451,0.5048
LNT,3,25,0.4819,0.0599,0.5146,0.2779,0.532,569,0.5251
AEE,3,25,0.4927,0.0694,0.5278,0.2871,0.5678,618,0.5314
AEP,3,25,0.5276,0.0716,0.5314,0.2595,0.5747,651,0.5327
AWK,3,25,0.5137,0.0937,0.5401,0.2762,0.5651,423,0.5054
ATO,3,25,0.5124,0.0745,0.5395,0.2613,0.5969,751,0.5429
CNP,3,25,0.5117,0.081,0.5333,0.2684,0.6388,573,0.5454
CMS,3,25,0.5283,0.0755,0.5292,0.2695,0.5469,808,0.5244
ED,3,25,0.5117,0.075,0.5562,0.2582,0.7385,346,0.5149
DTE,3,25,0.5137,0.0756,0.5356,0.2667,0.5163,445,0.5162
DUK,3,25,0.4749,0.0798,0.4936,0.2736,0.4706,432,0.5086
EIX,3,25,0.4889,0.0851,0.5232,0.2772,0.557,516,0.527
ETR,3,25,0.4978,0.0955,0.4907,0.2724,0.5143,683,0.5441
EVRG,3,24,0.5179,0.0827,0.5384,0.2751,0.6105,499,0.537
ES,3,25,0.4959,0.0848,0.5219,0.2674,0.5871,620,0.506
EXC,3,25,0.5175,0.0651,0.5344,0.258,0.5986,668,0.5441
ARE,3,25,0.4819,0.0863,0.5276,0.2662,0.5812,488,0.4997
AMT,3,25,0.506,0.0916,0.5151,0.2658,0.5714,478,0.4984
AVB,3,25,0.5054,0.075,0.5414,0.2667,0.6137,634,0.5295
BXP,3,25,0.4978,0.0836,0.5373,0.2776,0.5695,485,0.4889
CPT,3,25,0.4978,0.0887,0.5162,0.2696,0.4972,572,0.5206
CBRE,3,25,0.4914,0.0937,0.5217,0.276,0.5168,627,0.5429
CSGP,3,25,0.4895,0.0966,0.5316,0.2745,0.5225,571,0.4927
CCI,3,25,0.4952,0.0878,0.5179,0.2628,0.5521,357,0.4794
EQR,3,25,0.5219,0.0665,0.5392,0.2634,0.5836,667,0.5251
ESS,3,25,0.5048,0.0697,0.5308,0.2699,0.5355,579,0.5213
EXR,3,25,0.5213,0.0954,0.5504,0.2536,0.6165,621,0.5378
FRT,3,25,0.5041,0.0979,0.5528,0.26,0.6511,459,0.5162
DOC,3,25,0.5156,0.0794,0.5489,0.2677,0.5665,568,0.4902
HST,3,25,0.5384,0.089,0.5943,0.2725,0.6145,396,0.5022
INVH,3,25,0.5092,0.092,0.506,0.2594,0.5051,801,0.5244
IRM,3,25,0.5302,0.0914,0.499,0.2718,0.5322,804,0.5575
ALB,3,25,0.5257,0.0709,0.5414,0.2629,0.549,590,0.5181
