ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
AIZ,1,26,0.5177,0.0626,0.5042,0.2556,0.558,658,0.5452
BAC,1,26,0.5128,0.0659,0.5164,0.2606,0.5384,337,0.5128
BLK,1,26,0.5159,0.0641,0.5001,0.2555,0.5459,707,0.5293
BX,1,26,0.4951,0.0666,0.4927,0.2587,0.5166,655,0.5183
BNY,1,24,0.4927,0.0826,0.5062,0.2646,0.5103,187,0.4729
BRO,1,26,0.5281,0.0677,0.5149,0.2561,0.52,626,0.5379
COF,1,26,0.4957,0.0558,0.5028,0.2664,0.3992,429,0.5153
CBOE,1,26,0.5055,0.0462,0.5053,0.2626,0.524,423,0.5232
SCHW,1,26,0.5018,0.0741,0.514,0.2589,0.5224,468,0.514
CB,1,26,0.511,0.0535,0.5308,0.2592,0.5768,510,0.5293
CINF,1,26,0.5079,0.0616,0.5112,0.2582,0.5001,400,0.5214
C,1,26,0.5043,0.0516,0.5312,0.2606,0.6066,268,0.5122
CFG,1,26,0.4969,0.0633,0.4969,0.2696,0.5208,449,0.5092
CME,1,26,0.5134,0.0708,0.5261,0.2608,0.6183,538,0.5226
ERIE,1,26,0.5183,0.0555,0.5318,0.263,0.644,514,0.5183
FDS,1,26,0.5366,0.07,0.5124,0.2581,0.5357,807,0.5354
FIS,1,26,0.4902,0.0662,0.5098,0.2615,0.5068,332,0.4969
FITB,1,26,0.5067,0.0646,0.5143,0.2634,0.5197,505,0.5116
BEN,1,26,0.4872,0.0689,0.5174,0.258,0.472,232,0.5006
GPN,1,26,0.4982,0.0528,0.4966,0.2674,0.4154,338,0.4951
GL,1,19,0.5372,0.0606,0.5217,0.2564,0.5353,608,0.5556
GS,1,26,0.5134,0.0559,0.5108,0.2575,0.5409,508,0.525
HIG,1,26,0.5336,0.0743,0.5312,0.2574,0.5411,778,0.5354
HBAN,1,26,0.5177,0.0663,0.546,0.2671,0.555,240,0.4915
IBKR,1,26,0.5146,0.058,0.5097,0.2574,0.5777,721,0.5342
ICE,1,26,0.4841,0.0668,0.4973,0.2577,0.4621,407,0.5208
IVZ,1,26,0.5208,0.0596,0.528,0.2591,0.5488,469,0.5202
JKHY,1,26,0.5128,0.0793,0.5159,0.2626,0.5161,552,0.5244
ABBV,1,26,0.533,0.0668,0.5138,0.2602,0.5294,640,0.536
A,1,26,0.5153,0.0603,0.5246,0.2571,0.5011,413,0.5214
ALGN,1,26,0.4841,0.0663,0.4738,0.2579,0.5142,216,0.4853
AMGN,1,26,0.5043,0.0735,0.5204,0.2592,0.4713,212,0.5037
BAX,1,26,0.5073,0.0696,0.5253,0.2569,0.4817,420,0.4969
BDX,1,26,0.5086,0.0515,0.5156,0.2576,0.585,407,0.4896
TECH,1,26,0.5232,0.0608,0.5205,0.2561,0.4946,418,0.4951
BIIB,1,26,0.5067,0.0592,0.53,0.2589,0.3718,199,0.478
BMY,1,26,0.4927,0.0558,0.4994,0.2563,0.3829,262,0.4945
CAH,1,26,0.5324,0.0662,0.5039,0.2599,0.5888,584,0.5385
CRL,1,26,0.5098,0.0637,0.5081,0.2614,0.4339,418,0.5018
COO,1,26,0.5122,0.0634,0.5178,0.2623,0.4592,492,0.4896
CVS,1,26,0.4835,0.0709,0.4877,0.265,0.451,513,0.5147
DHR,1,26,0.5098,0.0567,0.5062,0.2585,0.5595,486,0.5189
DVA,1,26,0.5,0.045,0.5072,0.2589,0.591,473,0.5238
DXCM,1,26,0.5049,0.0774,0.498,0.2595,0.4985,650,0.5189
EW,1,26,0.4927,0.0567,0.5,0.2562,0.5263,181,0.5025
GILD,1,26,0.4951,0.0654,0.5266,0.2706,0.6099,376,0.5006
HCA,1,26,0.5232,0.0682,0.5177,0.2599,0.5466,703,0.5348
HSIC,1,26,0.5079,0.0649,0.4971,0.2598,0.482,303,0.4969
IDXX,1,26,0.5067,0.0837,0.4816,0.2584,0.5098,462,0.5238
INCY,1,26,0.522,0.0675,0.5285,0.2604,0.4576,407,0.5049
PODD,1,26,0.5324,0.0629,0.5121,0.2574,0.5685,338,0.5098
ISRG,1,26,0.5385,0.0799,0.511,0.2615,0.5869,653,0.5372
IQV,1,26,0.4963,0.0564,0.5115,0.2609,0.5066,254,0.5024
LH,1,26,0.4945,0.0495,0.4802,0.2574,0.4602,412,0.5262
MCK,1,26,0.5342,0.0559,0.5145,0.2534,0.5895,958,0.5446
MDT,1,26,0.4963,0.068,0.5091,0.257,0.5131,369,0.5049
MRK,1,26,0.5116,0.0568,0.5029,0.2547,0.5115,287,0.5037
MTD,1,26,0.5079,0.0643,0.4841,0.2556,0.4735,595,0.5281
DGX,1,26,0.5122,0.0481,0.5124,0.2585,0.5098,532,0.5153
REGN,1,26,0.5086,0.0645,0.5181,0.2577,0.5897,505,0.5128
RMD,1,26,0.5311,0.0596,0.4918,0.2611,0.5559,497,0.5293
STE,1,26,0.4951,0.0624,0.4838,0.2608,0.532,310,0.514
SYK,1,26,0.5073,0.0686,0.5179,0.2571,0.5047,438,0.514
MMM,1,26,0.5098,0.061,0.5103,0.2609,0.5272,294,0.5055
AOS,1,26,0.4982,0.0604,0.4854,0.2603,0.457,246,0.503
ALLE,1,26,0.4908,0.063,0.4885,0.2588,0.4549,479,0.5122
AME,1,26,0.5165,0.0624,0.502,0.2607,0.4878,540,0.5317
ADP,1,26,0.5055,0.0641,0.5114,0.2561,0.5515,517,0.525
BR,1,26,0.5043,0.0495,0.5145,0.2614,0.4852,348,0.5171
BLDR,1,26,0.5122,0.0773,0.5122,0.2556,0.5556,589,0.5085
CHRW,1,26,0.5006,0.0447,0.5247,0.259,0.6112,311,0.5214
CARR,1,17,0.4809,0.0654,0.4983,0.2598,0.4828,211,0.5173
CAT,1,26,0.5275,0.049,0.5137,0.2582,0.5219,511,0.5336
CTAS,1,26,0.5269,0.0757,0.4988,0.2564,0.565,849,0.5488
FIX,1,26,0.5366,0.066,0.5162,0.2575,0.5926,625,0.5421
CPRT,1,26,0.5061,0.0626,0.492,0.2598,0.5463,623,0.5226
CSX,1,26,0.4896,0.0787,0.519,0.2581,0.574,204,0.5159
CMI,1,26,0.5055,0.0573,0.5176,0.258,0.5898,480,0.5244
DE,1,26,0.5,0.0572,0.5197,0.2632,0.5211,486,0.5189
DAL,1,26,0.4957,0.0643,0.5044,0.2626,0.5341,314,0.4896
DOV,1,26,0.5049,0.0572,0.5062,0.258,0.4945,357,0.5128
EMR,1,26,0.5128,0.051,0.5158,0.2588,0.5536,497,0.5256
EFX,1,26,0.5098,0.057,0.5052,0.2534,0.5701,390,0.5244
EXPD,1,26,0.5079,0.0582,0.5106,0.2563,0.5634,432,0.522
FAST,1,26,0.5208,0.0669,0.5261,0.2559,0.5787,498,0.5244
FDX,1,26,0.5189,0.0548,0.5077,0.2604,0.5718,450,0.5214
FTV,1,26,0.5,0.0504,0.5151,0.2632,0.6183,342,0.5061
GE,1,26,0.5226,0.0703,0.5256,0.2552,0.5418,633,0.536
GNRC,1,26,0.4982,0.0662,0.5052,0.2611,0.5883,504,0.5122
GD,1,26,0.5092,0.0647,0.5169,0.2566,0.4875,553,0.5287
HON,1,26,0.5006,0.0506,0.4944,0.2606,0.5193,308,0.5147
HWM,1,17,0.5341,0.0588,0.5116,0.2556,0.5746,596,0.5555
HUBB,1,26,0.5281,0.0476,0.5263,0.261,0.5262,446,0.5311
HII,1,26,0.4963,0.0706,0.5019,0.2615,0.5233,396,0.5171
IEX,1,26,0.5085,0.0651,0.509,0.2606,0.534,575,0.5104
ITW,1,26,0.5037,0.0623,0.5141,0.2574,0.563,588,0.522
IR,1,26,0.5085,0.0536,0.505,0.2616,0.5527,335,0.5098
JBHT,1,26,0.4994,0.0516,0.5088,0.2576,0.5548,335,0.5049
J,1,18,0.515,0.0472,0.4875,0.2631,0.4393,252,0.5194
APTV,1,26,0.4994,0.0554,0.5058,0.2657,0.5054,399,0.4988
AZO,1,26,0.5177,0.0496,0.5028,0.2561,0.6057,632,0.5324
BBY,1,26,0.4994,0.0584,0.5222,0.2547,0.617,600,0.5079
BKNG,1,25,0.5244,0.0468,0.5203,0.2625,0.5319,437,0.5251
CCL,1,26,0.4927,0.0631,0.5228,0.2606,0.4904,251,0.4848
CVNA,1,26,0.5342,0.0691,0.4978,0.2595,0.4338,610,0.5201
CMG,1,26,0.5244,0.0639,0.5088,0.2571,0.5104,722,0.5134
DRI,1,26,0.4963,0.0545,0.5154,0.2634,0.5478,309,0.5067
DECK,1,26,0.514,0.0743,0.4926,0.2637,0.5761,484,0.514
DPZ,1,26,0.5208,0.0785,0.5275,0.2552,0.5901,294,0.4969
DHI,1,26,0.514,0.0604,0.5265,0.2552,0.5664,540,0.5128
EBAY,1,26,0.4982,0.0603,0.5193,0.2606,0.5612,452,0.5275
EXPE,1,26,0.5018,0.0537,0.5331,0.2614,0.5493,400,0.5098
F,1,26,0.4915,0.059,0.4998,0.2578,0.4156,171,0.4939
GRMN,1,26,0.5208,0.0627,0.511,0.2647,0.5342,721,0.5293
GPC,1,26,0.5055,0.0593,0.5097,0.2649,0.5453,414,0.5202
HAS,1,26,0.5079,0.063,0.5273,0.2599,0.5036,403,0.511
HLT,1,26,0.5049,0.0582,0.512,0.2579,0.5146,702,0.5232
HD,1,26,0.5067,0.0595,0.5031,0.2584,0.5376,373,0.5189
LVS,1,26,0.4927,0.0756,0.4851,0.263,0.4918,223,0.4878
LEN,1,26,0.5134,0.0627,0.5203,0.2549,0.5781,428,0.5055
LOW,1,26,0.5104,0.0525,0.4827,0.26,0.5623,504,0.5256
MAR,1,26,0.4915,0.0662,0.5079,0.2598,0.5198,356,0.5165
MCD,1,26,0.4951,0.0655,0.5191,0.2632,0.5043,322,0.5085
MGM,1,26,0.489,0.0502,0.5146,0.2683,0.5261,481,0.4957
NKE,1,26,0.4719,0.0625,0.4941,0.2617,0.5434,246,0.4854
NCLH,1,26,0.5,0.0665,0.5158,0.2607,0.4105,227,0.4847
MO,1,26,0.5147,0.07,0.5166,0.2626,0.5631,651,0.5354
ADM,1,26,0.5079,0.0619,0.4862,0.2536,0.5358,482,0.5256
BG,1,26,0.4939,0.0663,0.468,0.2663,0.4564,312,0.5153
CPB,1,26,0.5055,0.0639,0.5169,0.2578,0.5141,368,0.489
CASY,1,26,0.5269,0.0508,0.5421,0.2574,0.5734,344,0.525
CHD,1,26,0.5024,0.0597,0.4977,0.2593,0.5863,290,0.5238
CLX,1,26,0.4982,0.0793,0.5267,0.2596,0.52,420,0.5092
KO,1,26,0.5147,0.0641,0.5201,0.2548,0.6217,530,0.522
CL,1,26,0.4957,0.0643,0.4921,0.2589,0.5474,374,0.5177
CAG,1,26,0.4823,0.0721,0.5114,0.2565,0.5564,387,0.4872
STZ,1,26,0.4872,0.0592,0.5118,0.264,0.5439,311,0.5043
DG,1,26,0.5208,0.0518,0.5211,0.2566,0.58,287,0.5018
DLTR,1,26,0.5073,0.0543,0.5149,0.2573,0.5598,279,0.5012
EL,1,26,0.5116,0.0712,0.5192,0.2588,0.5572,288,0.4982
GIS,1,26,0.5073,0.0723,0.5515,0.2599,0.6511,395,0.5037
HSY,1,26,0.5263,0.0641,0.5234,0.2582,0.4542,422,0.5061
HRL,1,26,0.4811,0.0636,0.4944,0.2617,0.419,550,0.503
KDP,1,24,0.4993,0.0566,0.5055,0.2547,0.5006,270,0.5112
KMB,1,26,0.497,0.0595,0.5123,0.2599,0.5175,515,0.5061
KHC,1,26,0.4951,0.0585,0.534,0.2573,0.5434,503,0.5098
KR,1,26,0.5336,0.0552,0.5346,0.2589,0.5312,441,0.5098
MKC,1,26,0.5043,0.0648,0.5003,0.2611,0.5292,426,0.5073
APA,1,26,0.4878,0.0581,0.4876,0.2573,0.5816,148,0.5159
BKR,1,18,0.4991,0.0534,0.5015,0.2596,0.4402,321,0.5282
CVX,1,26,0.5214,0.0525,0.5114,0.2603,0.5308,437,0.536
COP,1,26,0.5037,0.0538,0.5036,0.2617,0.5597,248,0.5055
DVN,1,26,0.4884,0.0583,0.4965,0.2609,0.5353,248,0.5067
FANG,1,26,0.5324,0.0645,0.4979,0.253,0.4915,693,0.5317
EOG,1,26,0.5262,0.0686,0.5104,0.2599,0.5347,400,0.5086
EQT,1,26,0.4872,0.07,0.507,0.2612,0.45,271,0.5018
XOM,1,26,0.5244,0.0624,0.5068,0.2598,0.5281,409,0.5171
HAL,1,26,0.4969,0.0442,0.495,0.258,0.489,284,0.5049
KMI,1,26,0.4786,0.0511,0.4987,0.2613,0.5183,272,0.5049
MPC,1,26,0.5269,0.0635,0.502,0.2565,0.5549,475,0.5372
OXY,1,26,0.4945,0.0472,0.5128,0.2566,0.5901,91,0.4914
OKE,1,26,0.5214,0.0583,0.5182,0.2554,0.5987,704,0.533
PSX,1,26,0.5183,0.0641,0.5131,0.2565,0.5955,272,0.5195
SLB,1,26,0.5079,0.0492,0.5018,0.258,0.5741,146,0.5049
TRGP,1,26,0.5348,0.054,0.5122,0.2582,0.5857,741,0.5482
TPL,1,26,0.486,0.0817,0.5086,0.271,0.5559,733,0.5299
VLO,1,26,0.5024,0.0535,0.4972,0.261,0.4825,381,0.514
AES,1,26,0.4902,0.0505,0.493,0.2638,0.456,382,0.5012
LNT,1,26,0.511,0.0606,0.523,0.2649,0.4687,381,0.5134
AEE,1,26,0.4933,0.0466,0.4992,0.2588,0.4029,392,0.5214
AEP,1,26,0.5226,0.077,0.5163,0.2581,0.5632,491,0.5201
AWK,1,26,0.5128,0.0628,0.5198,0.256,0.5462,375,0.5153
ATO,1,26,0.5201,0.0648,0.5318,0.2566,0.5847,637,0.5342
CNP,1,26,0.5275,0.0674,0.5174,0.2568,0.545,489,0.5269
CMS,1,26,0.5079,0.0624,0.5105,0.262,0.4948,668,0.525
ED,1,26,0.5159,0.0642,0.5284,0.2613,0.5571,403,0.5189
DTE,1,26,0.5238,0.0526,0.5104,0.2578,0.4895,509,0.5397
DUK,1,26,0.5067,0.0643,0.4913,0.2577,0.5352,406,0.522
EIX,1,26,0.5055,0.0781,0.5178,0.2675,0.526,494,0.5165
ETR,1,26,0.5195,0.0544,0.5116,0.2632,0.5444,579,0.5263
EVRG,1,24,0.537,0.0676,0.5414,0.2559,0.5299,560,0.541
ES,1,26,0.4945,0.0605,0.503,0.2606,0.5188,373,0.5104
EXC,1,26,0.5049,0.0526,0.4987,0.2613,0.4995,421,0.5177
ARE,1,26,0.4963,0.0553,0.5024,0.2681,0.5767,528,0.5049
AMT,1,26,0.4963,0.0503,0.5035,0.2644,0.5604,297,0.5043
AVB,1,26,0.5079,0.0673,0.5122,0.2674,0.4416,374,0.5128
BXP,1,26,0.5147,0.0643,0.544,0.2629,0.5444,392,0.5024
CPT,1,26,0.4939,0.0645,0.5049,0.2643,0.5016,437,0.5165
CBRE,1,25,0.4984,0.0617,0.4957,0.2592,0.5004,300,0.5136
CSGP,1,26,0.5208,0.0592,0.5115,0.258,0.5188,381,0.4988
CCI,1,26,0.4957,0.0454,0.4947,0.2565,0.5348,253,0.5092
EQR,1,26,0.5061,0.0514,0.5131,0.2582,0.5794,452,0.5061
ESS,1,26,0.5281,0.0571,0.5223,0.2603,0.5709,575,0.5299
EXR,1,26,0.5024,0.0597,0.4981,0.2595,0.5787,409,0.514
FRT,1,26,0.5037,0.0567,0.5135,0.2616,0.5605,330,0.5055
DOC,1,26,0.5134,0.0512,0.5176,0.2613,0.5226,230,0.4811
HST,1,26,0.4921,0.051,0.5064,0.2594,0.5946,249,0.5024
INVH,1,26,0.5018,0.0544,0.512,0.261,0.5953,360,0.4927
IRM,1,26,0.5183,0.0664,0.5053,0.256,0.5873,628,0.5397
