ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
ROKU,3,9,0.5009,0.105,0.5222,0.2864,0.7201,170,0.545
ROST,3,9,0.5379,0.0878,0.5529,0.2894,0.645,209,0.5238
S,3,9,0.5079,0.061,0.5321,0.264,0.5148,252,0.4973
SHOP,3,9,0.5027,0.0678,0.5005,0.2799,0.5417,260,0.5079
SMCI,3,9,0.5168,0.0962,0.5421,0.2681,0.5787,220,0.4779
SMMT,3,9,0.4674,0.0457,0.4929,0.2984,0.4022,184,0.5044
SNOW,3,9,0.5097,0.1184,0.5523,0.2685,0.5076,224,0.5009
TEAM,3,9,0.4832,0.1196,0.5717,0.3034,0.4748,349,0.4797
TGT,3,9,0.4938,0.0941,0.4973,0.2822,0.4886,214,0.5203
TJX,3,9,0.5115,0.0335,0.5531,0.2516,0.5745,189,0.5291
TPR,3,9,0.5062,0.0755,0.4953,0.2788,0.5113,313,0.552
TSLA,3,9,0.4956,0.0744,0.5392,0.2642,0.5302,53,0.5009
TSM,3,9,0.5221,0.0885,0.5522,0.2649,0.62,232,0.5609
UAL,3,9,0.5414,0.1407,0.529,0.2971,0.5562,317,0.5467
UNH,3,9,0.4938,0.0712,0.519,0.2902,0.5445,302,0.5362
V,3,9,0.5203,0.0748,0.5413,0.289,0.605,417,0.5626
VKTX,3,9,0.5185,0.1409,0.5611,0.284,0.5196,177,0.4938
VZ,3,9,0.5062,0.0694,0.5309,0.2722,0.5581,310,0.5238
WMT,3,9,0.6067,0.0752,0.5619,0.2754,0.6453,426,0.5943
ZM,3,9,0.4868,0.105,0.5743,0.2782,0.5912,276,0.5256
COIN,3,9,0.485,0.1328,0.5184,0.2805,0.4434,255,0.4903
AVGO,3,9,0.5379,0.0799,0.5428,0.2622,0.5249,268,0.5203
ANET,3,9,0.5344,0.0862,0.5344,0.302,0.5911,359,0.552
AMAT,3,9,0.5062,0.096,0.5,0.3062,0.5403,300,0.5714
LRCX,3,9,0.5326,0.0798,0.5099,0.2855,0.6349,300,0.5785
VRT,3,9,0.5996,0.0994,0.5868,0.2549,0.6712,405,0.5838
ETN,3,9,0.5608,0.0701,0.5672,0.2585,0.6158,339,0.552
NOW,3,9,0.5009,0.077,0.5166,0.2962,0.5162,253,0.4903
EQIX,3,9,0.4586,0.0819,0.5065,0.2581,0.5492,155,0.5273
DLR,3,9,0.5009,0.0463,0.5097,0.2638,0.5187,263,0.5203
WDC,3,9,0.5485,0.1183,0.5328,0.3021,0.6296,355,0.612
STX,3,9,0.5256,0.1194,0.4348,0.2981,0.5275,310,0.5838
ASML,3,9,0.5238,0.0412,0.5537,0.2601,0.534,272,0.5538
CEG,3,9,0.5379,0.0627,0.5213,0.2617,0.5779,373,0.5397
VST,3,9,0.552,0.1009,0.5095,0.282,0.5641,425,0.5608
LIN,3,9,0.5697,0.0452,0.5356,0.2596,0.6292,264,0.5714
MRVL,3,9,0.5538,0.1327,0.559,0.2494,0.5882,286,0.5732
CLS,3,9,0.575,0.0918,0.5263,0.2566,0.5656,403,0.5855
SYM,3,7,0.4898,0.0881,0.5112,0.2595,0.4209,119,0.5034
MNDY,3,9,0.5203,0.0773,0.5335,0.2821,0.5339,219,0.4815
FVRR,3,9,0.5132,0.0664,0.5499,0.2755,0.5212,161,0.448
APD,3,9,0.5097,0.1036,0.4938,0.3025,0.6388,238,0.5467
EME,3,9,0.5767,0.0972,0.4953,0.2821,0.5982,460,0.612
KLAC,3,9,0.522,0.1042,0.5667,0.2766,0.5945,305,0.5926
TXN,3,9,0.5115,0.0962,0.5259,0.2634,0.6601,232,0.5432
MCHP,3,9,0.5362,0.0718,0.6015,0.2661,0.5214,263,0.4956
NXPI,3,9,0.5062,0.0473,0.5607,0.2795,0.5273,271,0.5309
DELL,3,9,0.5397,0.0761,0.5262,0.2695,0.5853,362,0.5644
GLW,3,9,0.5591,0.12,0.5419,0.2649,0.6696,289,0.612
FLEX,3,9,0.485,0.1032,0.4978,0.2692,0.5698,215,0.5555
JBL,3,9,0.5626,0.0988,0.5364,0.2772,0.58,366,0.5926
GFS,3,9,0.5009,0.1056,0.5231,0.2714,0.5216,127,0.4903
NEE,3,9,0.5115,0.1061,0.5084,0.3028,0.5951,281,0.5714
D,3,9,0.4956,0.0744,0.5282,0.2708,0.5443,285,0.5538
CHTR,3,9,0.4515,0.0688,0.4507,0.2984,0.282,150,0.4815
BIO,3,9,0.5062,0.1118,0.5689,0.3049,0.5474,178,0.4709
HOOD,3,9,0.5467,0.1611,0.5225,0.304,0.6073,417,0.5802
PINS,3,9,0.4991,0.101,0.5163,0.2996,0.4932,117,0.4991
MDB,3,9,0.5168,0.0641,0.5436,0.2697,0.5288,244,0.4956
RKLB,3,9,0.515,0.0884,0.5058,0.2631,0.5902,220,0.5485
STLA,3,9,0.4656,0.0683,0.4782,0.279,0.3729,173,0.4621
FIG,3,7,0.5351,0.0732,0.5548,0.2709,0.6164,192,0.458
AMC,3,9,0.582,0.0778,0.5212,0.2526,0.4649,48,0.3933
AFL,3,9,0.5203,0.0824,0.5003,0.2671,0.5555,314,0.575
ALL,3,9,0.5168,0.0778,0.5353,0.2632,0.4748,225,0.5309
AIG,3,9,0.522,0.0498,0.532,0.2772,0.5445,268,0.5291
AMP,3,9,0.5132,0.1182,0.5289,0.2894,0.5922,295,0.5467
AON,3,9,0.5344,0.0599,0.5536,0.2728,0.6402,233,0.5467
APO,3,9,0.4938,0.0602,0.535,0.2742,0.5703,356,0.5273
ACGL,3,9,0.5573,0.0734,0.5464,0.2765,0.6194,323,0.5397
ARES,3,9,0.5555,0.0715,0.5796,0.2744,0.5492,294,0.5273
AJG,3,9,0.5168,0.0943,0.5002,0.2697,0.5602,431,0.5573
AIZ,3,9,0.5326,0.0679,0.5267,0.2828,0.5285,274,0.5661
BAC,3,9,0.5344,0.0696,0.5645,0.2706,0.6724,120,0.5573
BLK,3,9,0.5379,0.096,0.5381,0.2706,0.5806,362,0.5538
BX,3,9,0.4903,0.0617,0.5215,0.2835,0.5131,188,0.4973
BNY,3,8,0.4861,0.0735,0.4971,0.2654,0.4703,142,0.4762
BRO,3,9,0.5309,0.1172,0.493,0.255,0.5658,332,0.545
COF,3,9,0.4868,0.0991,0.5747,0.2822,0.5525,218,0.5132
CBOE,3,9,0.5379,0.0721,0.5271,0.2629,0.6257,238,0.5467
SCHW,3,9,0.5503,0.0915,0.5157,0.2939,0.6416,292,0.5802
CB,3,9,0.4991,0.0679,0.5614,0.2695,0.6642,216,0.5362
CINF,3,9,0.515,0.0728,0.5482,0.2704,0.6019,219,0.5344
C,3,9,0.589,0.0721,0.5296,0.2574,0.6595,378,0.5926
CFG,3,9,0.5115,0.0918,0.5075,0.2851,0.4604,176,0.5644
CME,3,9,0.4674,0.0719,0.5259,0.2693,0.5384,289,0.5397
ERIE,3,9,0.4832,0.0545,0.5081,0.2705,0.5055,288,0.5097
FDS,3,9,0.5714,0.0866,0.5939,0.2682,0.6603,201,0.485
FIS,3,9,0.5273,0.0418,0.5683,0.2618,0.5603,244,0.4991
FITB,3,9,0.4815,0.0526,0.5659,0.2785,0.6398,175,0.545
BEN,3,9,0.4886,0.1158,0.5238,0.2942,0.6743,148,0.522
GPN,3,9,0.4903,0.0575,0.5466,0.3119,0.545,302,0.4709
GL,3,9,0.4991,0.0766,0.5155,0.2784,0.6105,212,0.5555
GS,3,9,0.5573,0.0811,0.5042,0.2567,0.583,411,0.5838
HIG,3,9,0.552,0.0945,0.5432,0.2576,0.5842,452,0.5697
HBAN,3,9,0.5027,0.0905,0.5205,0.2591,0.4642,168,0.5273
IBKR,3,9,0.5591,0.1161,0.5074,0.3045,0.5951,419,0.5944
ICE,3,9,0.4797,0.1284,0.5047,0.2841,0.5458,205,0.5397
IVZ,3,9,0.5855,0.0301,0.5635,0.2633,0.6223,221,0.552
JKHY,3,9,0.4991,0.0956,0.5188,0.2804,0.6346,201,0.5027
ABBV,3,9,0.5203,0.0653,0.5167,0.2694,0.6046,262,0.5379
A,3,9,0.5079,0.0873,0.5114,0.2801,0.5491,183,0.4868
ALGN,3,9,0.4691,0.0741,0.509,0.268,0.5186,213,0.4974
AMGN,3,9,0.5291,0.0238,0.5124,0.259,0.4645,284,0.5097
BAX,3,9,0.4797,0.0549,0.5108,0.2629,0.3229,95,0.478
BDX,3,9,0.4832,0.1062,0.5173,0.2977,0.4782,349,0.4709
TECH,3,9,0.4709,0.0802,0.5361,0.2941,0.5773,158,0.4744
BIIB,3,9,0.4832,0.0641,0.5063,0.2731,0.5223,122,0.4868
BMY,3,9,0.4515,0.0679,0.4894,0.2699,0.3847,61,0.4744
CAH,3,9,0.5573,0.0867,0.5036,0.261,0.5987,372,0.5556
CRL,3,9,0.4709,0.0583,0.54,0.2924,0.5023,278,0.5097
COO,3,9,0.5062,0.0751,0.5472,0.2738,0.5545,229,0.4868
CVS,3,9,0.5044,0.1003,0.5385,0.27,0.4942,236,0.5502
DHR,3,9,0.4921,0.0898,0.533,0.2762,0.5286,261,0.4903
DVA,3,9,0.4815,0.0561,0.5042,0.27,0.4351,158,0.515
DXCM,3,9,0.4832,0.0515,0.4868,0.2892,0.521,147,0.5097
EW,3,9,0.5344,0.0442,0.5426,0.2631,0.5437,179,0.5044
GILD,3,9,0.4691,0.1106,0.4822,0.271,0.453,280,0.5309
HCA,3,9,0.5679,0.1158,0.5024,0.2869,0.5336,380,0.5644
HSIC,3,9,0.515,0.0859,0.524,0.2671,0.406,102,0.4586
IDXX,3,9,0.4515,0.0762,0.5375,0.3057,0.4775,237,0.4797
INCY,3,9,0.5097,0.0986,0.5147,0.2728,0.5077,191,0.5238
PODD,3,9,0.5714,0.1338,0.5628,0.2726,0.6399,203,0.4921
ISRG,3,9,0.5609,0.105,0.5451,0.2563,0.5966,280,0.5009
IQV,3,9,0.5168,0.0697,0.5681,0.2808,0.6379,216,0.4832
LH,3,9,0.5079,0.0932,0.5454,0.2735,0.6112,207,0.5203
MCK,3,9,0.5573,0.0823,0.5593,0.266,0.5915,419,0.5556
MDT,3,9,0.4726,0.0847,0.5396,0.309,0.6122,230,0.4832
MRK,3,9,0.4709,0.0774,0.5087,0.278,0.355,163,0.4815
MTD,3,9,0.4974,0.0744,0.5471,0.3102,0.5921,192,0.5326
DGX,3,9,0.5115,0.0897,0.507,0.2908,0.4628,136,0.5256
REGN,3,9,0.492,0.0706,0.4969,0.3101,0.4793,185,0.4903
RMD,3,9,0.4603,0.0692,0.4953,0.3131,0.4925,240,0.5291
STE,3,9,0.5573,0.086,0.5602,0.2817,0.6834,128,0.4797
SYK,3,9,0.5079,0.0905,0.4924,0.2716,0.4527,163,0.5097
MMM,3,9,0.5362,0.1,0.5093,0.2566,0.5975,164,0.5379
AOS,3,9,0.4921,0.1351,0.4923,0.272,0.4909,436,0.5062
ALLE,3,9,0.4727,0.1009,0.4926,0.2808,0.5268,275,0.5221
AME,3,9,0.5326,0.118,0.5603,0.2541,0.5845,408,0.5591
ADP,3,9,0.4832,0.1368,0.5158,0.3236,0.5737,318,0.5256
BR,3,9,0.4885,0.1287,0.4654,0.2673,0.3307,220,0.4956
BLDR,3,9,0.5256,0.0996,0.5225,0.2605,0.4604,201,0.4339
CHRW,3,9,0.5626,0.0884,0.5768,0.2628,0.8176,122,0.5503
CARR,3,9,0.478,0.096,0.5045,0.2859,0.543,175,0.5168
CAT,3,9,0.4938,0.083,0.4526,0.2836,0.5666,168,0.545
CTAS,3,9,0.5168,0.1169,0.5235,0.2737,0.4998,345,0.5256
FIX,3,9,0.5943,0.0766,0.5802,0.2649,0.6484,429,0.6032
CPRT,3,9,0.5168,0.0862,0.4947,0.2683,0.5113,289,0.5009
CSX,3,9,0.5273,0.1242,0.5471,0.2585,0.5152,266,0.5256
CMI,3,9,0.5767,0.0901,0.5564,0.2559,0.6692,381,0.5996
DE,3,9,0.522,0.0957,0.5662,0.2742,0.4991,221,0.5009
DAL,3,9,0.4356,0.1323,0.4879,0.3104,0.477,149,0.5379
DOV,3,9,0.4973,0.0985,0.5667,0.3031,0.6576,239,0.5291
EMR,3,9,0.4727,0.1016,0.5094,0.2796,0.5977,182,0.5432
EFX,3,9,0.4885,0.0809,0.473,0.2631,0.6022,132,0.5132
EXPD,3,9,0.5009,0.1311,0.5564,0.2798,0.5919,268,0.5591
FAST,3,9,0.455,0.0966,0.5255,0.2965,0.6269,149,0.4974
FDX,3,9,0.5097,0.0823,0.5507,0.2771,0.4783,262,0.5555
FTV,3,9,0.5185,0.0428,0.5866,0.2863,0.5333,257,0.5079
GE,3,9,0.5767,0.1252,0.5118,0.2646,0.609,444,0.6014
GNRC,3,9,0.5326,0.1047,0.531,0.2839,0.6023,219,0.5556
GD,3,9,0.4727,0.0454,0.5132,0.2809,0.5109,273,0.5273
HON,3,9,0.5079,0.0723,0.5498,0.267,0.6387,154,0.5256
HWM,3,9,0.5644,0.0953,0.4564,0.2721,0.6064,415,0.5997
HUBB,3,9,0.5326,0.0483,0.5305,0.2701,0.6068,223,0.5379
HII,3,9,0.522,0.0885,0.5271,0.3082,0.5059,404,0.5362
IEX,3,9,0.5009,0.0806,0.5296,0.2797,0.4833,243,0.5168
ITW,3,9,0.5538,0.1132,0.5782,0.2556,0.5467,144,0.4868
IR,3,9,0.4974,0.0929,0.47,0.2656,0.4906,425,0.5132
JBHT,3,9,0.5185,0.0696,0.5422,0.3037,0.5965,226,0.4974
J,3,9,0.5344,0.0905,0.5617,0.2652,0.6264,135,0.515
APTV,3,9,0.5432,0.1249,0.5181,0.2768,0.4431,272,0.4956
AZO,3,9,0.5273,0.0639,0.5206,0.2577,0.5454,175,0.5115
BBY,3,9,0.5309,0.1094,0.6039,0.2754,0.5465,217,0.4832
BKNG,3,9,0.4973,0.0936,0.518,0.313,0.5323,438,0.5291
CCL,3,9,0.515,0.0732,0.4863,0.2578,0.5554,186,0.5185
CVNA,3,9,0.5309,0.0988,0.4797,0.2929,0.5663,396,0.5714
CMG,3,9,0.5115,0.0639,0.4806,0.2791,0.5032,311,0.4991
DRI,3,9,0.5079,0.0942,0.5147,0.2652,0.5712,166,0.4973
DECK,3,9,0.5079,0.0701,0.526,0.2847,0.5968,334,0.5097
DPZ,3,9,0.5097,0.0459,0.5358,0.285,0.5893,247,0.4815
DHI,3,9,0.5044,0.0872,0.5366,0.2662,0.5836,148,0.4656
EBAY,3,9,0.552,0.0769,0.5761,0.2863,0.6367,320,0.5767
EXPE,3,9,0.5132,0.0817,0.5184,0.2666,0.583,192,0.522
F,3,9,0.4991,0.0814,0.5172,0.3084,0.5136,184,0.4956
GRMN,3,9,0.5379,0.1027,0.5048,0.2657,0.5665,410,0.5855
GPC,3,9,0.5291,0.0578,0.5758,0.3039,0.6357,196,0.5009
HAS,3,9,0.5132,0.1065,0.4984,0.2902,0.5005,135,0.5273
HLT,3,9,0.5926,0.0862,0.5932,0.2665,0.6393,338,0.5679
HD,3,9,0.4744,0.0892,0.5081,0.2804,0.481,198,0.5062
LVS,3,9,0.5326,0.047,0.5337,0.2723,0.5453,127,0.5062
LEN,3,9,0.485,0.047,0.4872,0.2784,0.3781,150,0.4497
LOW,3,9,0.515,0.1106,0.524,0.2795,0.7031,119,0.5097
MAR,3,9,0.5221,0.0564,0.5384,0.2909,0.5926,298,0.5432
MCD,3,9,0.4974,0.0877,0.5074,0.2798,0.5002,258,0.4903
MGM,3,9,0.5203,0.0379,0.5255,0.2616,0.4397,181,0.4956
NKE,3,9,0.5097,0.0675,0.511,0.2739,0.4742,268,0.4568
NCLH,3,9,0.5079,0.1016,0.5568,0.2703,0.6558,145,0.5221
MO,3,9,0.5132,0.0929,0.5288,0.2686,0.5301,264,0.5679
ADM,3,9,0.4832,0.0428,0.4895,0.2659,0.5328,172,0.5238
BG,3,9,0.4621,0.0944,0.4993,0.3242,0.446,197,0.5309
CPB,3,9,0.5238,0.0797,0.5692,0.2706,0.4642,197,0.4533
CASY,3,9,0.5767,0.0932,0.5717,0.2772,0.6403,264,0.5714
CHD,3,9,0.455,0.0855,0.4896,0.2688,0.4308,89,0.4832
CLX,3,9,0.4885,0.0668,0.4999,0.2954,0.3238,125,0.4339
KO,3,9,0.4991,0.0556,0.4965,0.2841,0.537,71,0.5238
CL,3,9,0.5397,0.1161,0.5283,0.2575,0.6455,259,0.5273
CAG,3,9,0.4885,0.0704,0.5079,0.2801,0.5299,175,0.4621
STZ,3,9,0.4921,0.1247,0.4765,0.2889,0.4286,147,0.4585
DG,3,9,0.4656,0.0678,0.5233,0.2708,0.4936,168,0.4991
DLTR,3,9,0.485,0.0929,0.5063,0.2875,0.4607,282,0.4903
EL,3,9,0.485,0.0635,0.5182,0.2735,0.4919,164,0.4956
GIS,3,9,0.5273,0.0587,0.542,0.26,0.6075,187,0.4621
HSY,3,9,0.4744,0.106,0.5266,0.2662,0.5593,170,0.4956
HRL,3,9,0.4938,0.0983,0.5178,0.2708,0.5269,151,0.4779
KDP,3,9,0.5132,0.0802,0.5075,0.2891,0.5788,263,0.5256
KMB,3,9,0.4991,0.0936,0.5151,0.3237,0.4874,298,0.4974
KHC,3,9,0.4762,0.0561,0.4992,0.2766,0.4107,218,0.478
KR,3,9,0.4709,0.0364,0.579,0.3091,0.602,205,0.5115
MKC,3,9,0.5344,0.0926,0.4874,0.2666,0.4629,147,0.4885
APA,3,9,0.5697,0.0864,0.5659,0.2635,0.6845,180,0.5714
BKR,3,9,0.5221,0.068,0.5822,0.2617,0.6454,250,0.5838
CVX,3,9,0.522,0.1261,0.5526,0.2641,0.6041,223,0.5661
COP,3,9,0.5291,0.0674,0.5843,0.2532,0.6446,209,0.5203
DVN,3,9,0.5097,0.1194,0.5163,0.3096,0.7262,210,0.5503
FANG,3,9,0.515,0.0936,0.5582,0.277,0.6243,220,0.5432
EOG,3,9,0.5115,0.0797,0.572,0.2929,0.5855,206,0.5344
EQT,3,9,0.5221,0.068,0.502,0.3138,0.6147,196,0.545
XOM,3,9,0.4956,0.1257,0.5838,0.2696,0.6909,223,0.5785
HAL,3,9,0.5361,0.1304,0.5786,0.296,0.6507,121,0.5326
KMI,3,9,0.5097,0.0694,0.5215,0.2736,0.5763,342,0.5679
MPC,3,9,0.5273,0.082,0.5159,0.2793,0.6225,224,0.5556
OXY,3,9,0.5062,0.0871,0.5252,0.2948,0.6093,216,0.5379
OKE,3,9,0.4974,0.1023,0.5639,0.2835,0.683,171,0.5362
PSX,3,9,0.4868,0.1035,0.5103,0.2741,0.4842,271,0.5432
SLB,3,9,0.5185,0.063,0.5486,0.2685,0.5565,123,0.5185
TRGP,3,9,0.5273,0.1541,0.5185,0.2591,0.6367,314,0.6173
TPL,3,9,0.5344,0.1056,0.5699,0.2875,0.6018,273,0.5467
VLO,3,9,0.5203,0.0904,0.5415,0.2746,0.5583,190,0.545
AES,3,9,0.4709,0.0848,0.5188,0.3011,0.5198,225,0.5079
LNT,3,9,0.5344,0.0578,0.5203,0.2727,0.5724,217,0.5555
AEE,3,9,0.5379,0.0685,0.5292,0.2484,0.6384,235,0.5732
AEP,3,9,0.5344,0.0427,0.4999,0.2651,0.5839,227,0.5485
AWK,3,9,0.4339,0.0381,0.5044,0.2848,0.4641,90,0.4762
ATO,3,9,0.5856,0.0689,0.5321,0.2758,0.6109,330,0.5838
CNP,3,9,0.5203,0.1193,0.5341,0.2935,0.5755,213,0.5732
CMS,3,9,0.5273,0.0797,0.5114,0.2568,0.5187,161,0.545
ED,3,9,0.478,0.0647,0.5259,0.2884,0.5156,144,0.5044
DTE,3,9,0.5556,0.0727,0.5346,0.2807,0.6111,189,0.5467
DUK,3,9,0.5009,0.0701,0.5159,0.2571,0.5315,165,0.5309
EIX,3,9,0.5326,0.0956,0.4744,0.2933,0.6287,230,0.5573
ETR,3,9,0.5573,0.0878,0.4828,0.2656,0.5619,302,0.5996
EVRG,3,9,0.5062,0.0871,0.4441,0.2843,0.5162,374,0.5714
ES,3,9,0.5079,0.052,0.4869,0.2738,0.5556,335,0.5591
EXC,3,9,0.5326,0.0578,0.562,0.2678,0.5855,262,0.5485
ARE,3,9,0.5467,0.0909,0.5414,0.2711,0.4972,140,0.4744
AMT,3,9,0.4974,0.0972,0.5308,0.2602,0.491,151,0.4832
AVB,3,9,0.5026,0.0781,0.4799,0.2733,0.4918,153,0.5467
BXP,3,9,0.515,0.0833,0.5522,0.2699,0.538,265,0.4991
CPT,3,9,0.5009,0.0802,0.5094,0.297,0.4664,165,0.5273
CBRE,3,9,0.5538,0.1357,0.5364,0.2701,0.5229,378,0.5802
CSGP,3,9,0.4339,0.0982,0.532,0.3019,0.5076,245,0.4709
CCI,3,9,0.5238,0.0862,0.5587,0.2675,0.4437,79,0.4656
EQR,3,9,0.5432,0.0577,0.5351,0.2631,0.5584,267,0.5467
ESS,3,9,0.4815,0.0567,0.4652,0.2615,0.416,46,0.5326
EXR,3,9,0.5079,0.0678,0.5308,0.2573,0.6127,104,0.5185
FRT,3,9,0.5326,0.0817,0.5543,0.2759,0.5405,218,0.5273
DOC,3,9,0.4797,0.0854,0.5165,0.2947,0.5025,347,0.5326
HST,3,9,0.5009,0.0825,0.5658,0.3152,0.5126,192,0.4991
INVH,3,9,0.5009,0.0728,0.4921,0.2781,0.4878,179,0.5185
IRM,3,9,0.5273,0.1019,0.496,0.2861,0.5862,357,0.5679
ALB,3,9,0.5044,0.1019,0.5195,0.2932,0.3746,77,0.5097
AMCR,3,9,0.5309,0.0844,0.5654,0.2888,0.5349,228,0.4727
AVY,3,9,0.5168,0.0989,0.5477,0.2636,0.6284,216,0.4956
CF,3,9,0.545,0.0701,0.5663,0.2522,0.7013,128,0.5538
CTVA,3,9,0.5803,0.0966,0.5361,0.2651,0.5396,262,0.5838
CRH,3,9,0.5132,0.0946,0.5257,0.2833,0.4879,313,0.5256
DOW,3,9,0.5185,0.0673,0.5452,0.3034,0.4768,211,0.4586
DD,3,9,0.4815,0.0544,0.5389,0.2952,0.4582,207,0.5256
ECL,3,9,0.552,0.0847,0.4901,0.2587,0.5785,488,0.5908
FCX,3,9,0.5203,0.0801,0.5307,0.2897,0.612,246,0.5467
IFF,3,9,0.5044,0.0879,0.4721,0.2621,0.5342,260,0.522
IP,3,9,0.4832,0.0802,0.5293,0.2715,0.4993,229,0.5132
