n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
602,151,63,0.5397,0.5926,0.6644,0.2364,0.3968,0.4333,30,1.0,4,1.0,4,ROKU,3,4,753,756
652,164,63,0.3492,0.5159,0.7181,0.2624,0.6667,1.0,1,,0,,0,ROKU,3,5,816,819
703,176,63,0.5556,0.5208,0.7013,0.2539,0.619,0.6341,41,,0,,0,ROKU,3,6,879,882
753,189,63,0.5714,0.5318,1.5901,0.2725,0.5079,0.551,49,0.5161,31,,0,ROKU,3,7,942,945
804,201,63,0.3968,0.5136,0.7247,0.2661,0.7143,0.7333,15,0.8,5,0.8,5,ROKU,3,8,1005,1008
400,101,63,0.4444,0.5,0.7455,0.2756,0.4444,0.4444,63,0.4444,63,0.4444,63,ROST,3,0,501,504
451,113,63,0.5714,0.5505,1.3526,0.2627,0.5556,0.5645,62,0.5645,62,0.5645,62,ROST,3,1,564,567
501,126,63,0.5079,0.5348,0.6927,0.2498,0.5079,0.5079,63,0.5556,27,,0,ROST,3,2,627,630
552,138,63,0.4921,0.5223,0.6936,0.2502,0.4603,0.4746,59,,0,,0,ROST,3,3,690,693
602,151,63,0.6032,0.6298,0.8368,0.2257,0.4603,1.0,4,1.0,4,1.0,4,ROST,3,4,753,756
652,164,63,0.6349,0.7328,0.8237,0.2161,0.5238,0.6,50,0.6522,46,0.6522,46,ROST,3,5,816,819
703,176,63,0.4762,0.535,0.7927,0.2942,0.5397,0.6,5,0.6,5,,0,ROST,3,6,879,882
753,189,63,0.4286,0.5046,5.3954,0.4839,0.5714,,0,,0,,0,ROST,3,7,942,945
804,201,63,0.3492,0.5144,0.72,0.2634,0.6508,0.5,4,,0,,0,ROST,3,8,1005,1008
400,101,63,0.5397,0.5343,2.1735,0.3205,0.4921,0.5217,46,0.5333,45,0.5333,45,S,3,0,501,504
451,113,63,0.4603,0.5147,0.7386,0.2722,0.4603,0.4603,63,0.4603,63,0.4677,62,S,3,1,564,567
501,126,63,0.4921,0.5146,0.6921,0.2495,0.5238,0.5263,19,,0,,0,S,3,2,627,630
552,138,63,0.4921,0.5086,1.1563,0.2658,0.5397,0.5625,16,0.5,4,0.5,4,S,3,3,690,693
602,151,63,0.3651,0.3263,1.2477,0.3089,0.4762,0.381,42,0.381,42,0.3103,29,S,3,4,753,756
652,164,63,0.5873,0.5811,0.667,0.2375,0.4603,0.6364,11,0.6364,11,0.6364,11,S,3,5,816,819
703,176,63,0.5714,0.5917,1.1278,0.255,0.5079,0.6316,19,0.6316,19,0.6316,19,S,3,6,879,882
753,189,63,0.5873,0.6612,0.6925,0.2493,0.4444,0.525,40,0.525,40,0.5312,32,S,3,7,942,945
804,201,63,0.4921,0.5123,0.6883,0.2476,0.5714,0.5714,28,0.6667,9,,0,S,3,8,1005,1008
400,101,63,0.4444,0.4707,0.7078,0.2573,0.4286,0.431,58,,0,,0,SHOP,3,0,501,504
451,113,63,0.4762,0.6136,6.0404,0.4347,0.4603,0.4677,62,0.4912,57,0.5094,53,SHOP,3,1,564,567
501,126,63,0.3651,0.3095,0.837,0.3109,0.6032,0.0,2,0.0,2,0.0,2,SHOP,3,2,627,630
552,138,63,0.6032,0.5616,0.6684,0.2392,0.6032,0.6032,63,0.75,12,1.0,1,SHOP,3,3,690,693
602,151,63,0.4762,0.4303,0.7004,0.2536,0.4762,0.4762,63,,0,,0,SHOP,3,4,753,756
652,164,63,0.4921,0.4794,1.3965,0.2788,0.5714,0.5385,52,0.5789,38,0.5,4,SHOP,3,5,816,819
703,176,63,0.5556,0.5162,0.7444,0.2673,0.5397,0.5484,62,0.4444,9,0.375,8,SHOP,3,6,879,882
753,189,63,0.4444,0.5714,0.7148,0.2604,0.4444,0.4407,59,0.5,44,0.5,44,SHOP,3,7,942,945
804,201,63,0.4921,0.5026,0.9461,0.2681,0.4444,0.4444,36,0.5,12,0.5,12,SHOP,3,8,1005,1008
400,101,63,0.5873,0.5135,0.6696,0.2397,0.5873,0.5873,63,0.5873,63,1.0,1,SMCI,3,0,501,504
451,113,63,0.3492,0.5155,2.9971,0.4022,0.3492,0.3492,63,0.3492,63,0.3492,63,SMCI,3,1,564,567
501,126,63,0.4603,0.5,0.7001,0.2535,0.4603,0.4603,63,,0,,0,SMCI,3,2,627,630
552,138,63,0.5079,0.5504,0.6942,0.2505,0.4921,,0,,0,,0,SMCI,3,3,690,693
602,151,63,0.5556,0.5265,0.6971,0.2517,0.4444,0.5,16,0.4444,9,0.4444,9,SMCI,3,4,753,756
652,164,63,0.4921,0.4995,0.6933,0.2501,0.5079,0.5,2,,0,,0,SMCI,3,5,816,819
703,176,63,0.4603,0.4375,0.7206,0.2626,0.5079,0.3333,6,0.3333,6,0.3333,6,SMCI,3,6,879,882
753,189,63,0.381,0.5,0.7054,0.2561,0.381,0.381,63,,0,,0,SMCI,3,7,942,945
804,201,63,0.6508,0.6754,1.2538,0.2233,0.5714,0.8182,22,0.8182,22,0.8182,22,SMCI,3,8,1005,1008
400,101,63,0.5714,0.4712,2.2874,0.342,0.5714,0.5738,61,0.5738,61,0.5217,46,SMMT,3,0,501,504
451,113,63,0.4603,0.6167,0.7413,0.2686,0.4762,0.463,54,0.463,54,0.8,5,SMMT,3,1,564,567
501,126,63,0.3968,0.4012,1.6478,0.2954,0.5079,0.25,12,0.25,12,,0,SMMT,3,2,627,630
552,138,63,0.4762,0.5122,0.6932,0.2504,0.4603,0.4667,60,,0,,0,SMMT,3,3,690,693
602,151,63,0.4921,0.5,0.6956,0.2512,0.4921,0.4921,63,,0,,0,SMMT,3,4,753,756
652,164,63,0.4444,0.5353,0.7037,0.2553,0.619,0.75,8,0.75,8,,0,SMMT,3,5,816,819
703,176,63,0.4286,0.465,5.178,0.4371,0.4286,0.4286,63,0.4286,63,0.3947,38,SMMT,3,6,879,882
753,189,63,0.4286,0.4244,1.4273,0.2908,0.4286,0.4286,63,0.2,5,0.2,5,SMMT,3,7,942,945
804,201,63,0.4444,0.5929,0.6954,0.2511,0.5556,,0,,0,,0,SMMT,3,8,1005,1008
400,101,63,0.4286,0.433,0.7655,0.2825,0.4921,0.449,49,,0,,0,SNOW,3,0,501,504
451,113,63,0.3016,0.5,0.7972,0.3012,0.3016,0.3016,63,0.3016,63,0.3016,63,SNOW,3,1,564,567
501,126,63,0.4762,0.5,0.7121,0.2594,0.5238,,0,,0,,0,SNOW,3,2,627,630
552,138,63,0.3651,0.4902,0.7542,0.2801,0.6349,,0,,0,,0,SNOW,3,3,690,693
602,151,63,0.5556,0.5977,0.7062,0.2561,0.5714,0.6176,34,0.6176,34,,0,SNOW,3,4,753,756
652,164,63,0.3968,0.57,0.7195,0.2631,0.6032,0.5,8,,0,,0,SNOW,3,5,816,819
703,176,63,0.5079,0.5122,0.7012,0.254,0.5556,0.5476,42,0.6316,19,0.6667,3,SNOW,3,6,879,882
753,189,63,0.4444,0.5607,0.6935,0.2516,0.4286,0.4355,62,0.4828,29,0.5556,9,SNOW,3,7,942,945
804,201,63,0.6032,0.5895,0.7663,0.2769,0.3968,0.5,28,0.5,28,0.5,28,SNOW,3,8,1005,1008
400,101,63,0.6825,0.683,0.6409,0.2266,0.5079,0.6304,46,,0,,0,TEAM,3,0,501,504
451,113,63,0.3651,0.656,3.1923,0.4172,0.3651,0.3651,63,0.3651,63,0.3651,63,TEAM,3,1,564,567
501,126,63,0.619,0.5782,0.6465,0.2282,0.6667,0.6552,58,0.7727,22,0.7619,21,TEAM,3,2,627,630
552,138,63,0.3175,0.5,0.7876,0.2965,0.6825,,0,,0,,0,TEAM,3,3,690,693
602,151,63,0.4444,0.6147,1.4146,0.2902,0.3651,0.3696,46,0.3696,46,0.56,25,TEAM,3,4,753,756
652,164,63,0.5238,0.5318,0.7493,0.269,0.4762,0.5,58,0.5,58,0.4722,36,TEAM,3,5,816,819
703,176,63,0.4762,0.6039,5.1746,0.4386,0.4286,0.45,60,0.45,60,0.45,60,TEAM,3,6,879,882
753,189,63,0.4921,0.5998,2.3274,0.3139,0.4127,0.44,50,0.44,50,0.4783,46,TEAM,3,7,942,945
804,201,63,0.4286,0.46,1.8359,0.3603,0.4127,0.4194,62,0.4237,59,0.4237,59,TEAM,3,8,1005,1008
400,101,63,0.5397,0.5,0.69,0.2485,0.5397,0.5397,63,,0,,0,TGT,3,0,501,504
451,113,63,0.5556,0.5045,1.5977,0.3453,0.5238,0.5424,59,0.5345,58,0.5345,58,TGT,3,1,564,567
501,126,63,0.5873,0.5468,0.8914,0.2475,0.5873,0.5873,63,0.5873,63,0.5873,63,TGT,3,2,627,630
552,138,63,0.5714,0.4167,0.9553,0.2698,0.5714,0.5714,63,0.25,8,0.25,8,TGT,3,3,690,693
602,151,63,0.3175,0.4008,0.7967,0.3006,0.3333,0.28,50,0.2857,49,0.2857,49,TGT,3,4,753,756
652,164,63,0.4444,0.5622,2.7796,0.3249,0.5556,,0,,0,,0,TGT,3,5,816,819
703,176,63,0.5556,0.4474,0.6863,0.2466,0.3968,0.0,3,,0,,0,TGT,3,6,879,882
753,189,63,0.3333,0.4093,1.5378,0.3308,0.6667,,0,,0,,0,TGT,3,7,942,945
804,201,63,0.5079,0.5,0.6954,0.2511,0.5079,0.5079,63,,0,,0,TGT,3,8,1005,1008
400,101,63,0.5079,0.503,0.7511,0.2759,0.5397,0.56,25,0.56,25,0.5833,24,TJX,3,0,501,504
451,113,63,0.5714,0.5378,0.7235,0.2638,0.6825,0.6905,42,0.6667,36,0.6667,36,TJX,3,1,564,567
501,126,63,0.4762,0.7049,0.9056,0.2595,0.4603,0.4677,62,0.5,58,0.5,58,TJX,3,2,627,630
552,138,63,0.5079,0.48,0.9711,0.2791,0.6032,0.5854,41,0.5854,41,1.0,1,TJX,3,3,690,693
602,151,63,0.5556,0.5167,0.688,0.2475,0.4762,1.0,2,1.0,2,,0,TJX,3,4,753,756
652,164,63,0.5238,0.5595,0.6719,0.242,0.5079,0.5172,58,0.8,5,0.8,5,TJX,3,5,816,819
703,176,63,0.4603,0.498,0.7019,0.2544,0.5556,1.0,1,1.0,1,1.0,1,TJX,3,6,879,882
753,189,63,0.5079,0.5747,0.8798,0.2392,0.5238,0.5278,36,0.7778,9,0.7778,9,TJX,3,7,942,945
804,201,63,0.4603,0.5691,0.6858,0.2467,0.4127,0.431,58,0.0,1,0.0,1,TJX,3,8,1005,1008
400,101,63,0.4762,0.5258,0.9575,0.268,0.3968,0.4048,42,,0,,0,TPR,3,0,501,504
451,113,63,0.4921,0.55,2.2567,0.2879,0.4444,0.4474,38,0.4595,37,1.0,2,TPR,3,1,564,567
501,126,63,0.381,0.4237,1.309,0.336,0.6032,0.4286,7,0.4286,7,0.6667,3,TPR,3,2,627,630
552,138,63,0.4286,0.5288,0.7757,0.2848,0.6508,1.0,5,1.0,4,1.0,4,TPR,3,3,690,693
602,151,63,0.619,0.6311,0.6781,0.2425,0.5556,0.6038,53,,0,,0,TPR,3,4,753,756
652,164,63,0.6667,0.3481,1.1455,0.258,0.6984,0.6885,61,0.5946,37,,0,TPR,3,5,816,819
703,176,63,0.5397,0.3671,2.1379,0.3191,0.5397,0.5397,63,0.5397,63,0.5323,62,TPR,3,6,879,882
753,189,63,0.6508,0.5,0.6499,0.2286,0.6508,0.6508,63,0.6508,63,0.6508,63,TPR,3,7,942,945
804,201,63,0.4286,0.4985,0.7826,0.293,0.4286,0.4286,63,0.4286,63,0.4286,63,TPR,3,8,1005,1008
400,101,63,0.5556,0.5421,0.7173,0.2602,0.4603,0.5333,15,0.5333,15,0.4615,13,TSLA,3,0,501,504
451,113,63,0.4762,0.4975,0.762,0.2798,0.5238,0.5,24,0.5,12,0.5,12,TSLA,3,1,564,567
501,126,63,0.4762,0.4197,1.2341,0.2919,0.5238,0.5,22,0.5,2,,0,TSLA,3,2,627,630
552,138,63,0.3968,0.5,0.6967,0.2518,0.6032,,0,,0,,0,TSLA,3,3,690,693
602,151,63,0.3492,0.4848,0.7518,0.2786,0.3651,0.3548,62,0.3548,62,,0,TSLA,3,4,753,756
652,164,63,0.4762,0.5434,0.7139,0.2602,0.5238,,0,,0,,0,TSLA,3,5,816,819
703,176,63,0.4603,0.6703,0.7098,0.2588,0.5714,0.75,4,,0,,0,TSLA,3,6,879,882
753,189,63,0.5556,0.5444,0.6888,0.2477,0.4444,0.5,2,0.5,2,0.5,2,TSLA,3,7,942,945
804,201,63,0.5397,0.5439,0.6895,0.2482,0.4921,1.0,2,,0,,0,TSLA,3,8,1005,1008
400,101,63,0.4921,0.4944,3.2572,0.3455,0.5397,0.5357,28,,0,,0,TSM,3,0,501,504
451,113,63,0.5397,0.4631,0.7482,0.2616,0.5873,0.569,58,0.5,8,0.5,8,TSM,3,1,564,567
501,126,63,0.5873,0.535,0.6794,0.2431,0.5714,0.5862,58,0.5862,58,,0,TSM,3,2,627,630
552,138,63,0.5556,0.6495,0.6863,0.2466,0.5238,0.549,51,0.549,51,0.8333,6,TSM,3,3,690,693
602,151,63,0.4286,0.6667,0.7056,0.2561,0.4286,0.4286,63,0.5294,51,0.5294,51,TSM,3,4,753,756
652,164,63,0.381,0.5864,0.699,0.2545,0.6349,1.0,1,1.0,1,1.0,1,TSM,3,5,816,819
703,176,63,0.4444,0.5163,1.1972,0.2834,0.5556,,0,,0,,0,TSM,3,6,879,882
753,189,63,0.6508,0.5909,0.6767,0.2418,0.6508,0.6508,63,,0,,0,TSM,3,7,942,945
804,201,63,0.5556,0.4959,0.7094,0.2566,0.5556,0.5556,63,0.5556,63,0.5484,62,TSM,3,8,1005,1008
400,101,63,0.5397,0.4824,3.0385,0.3438,0.4921,0.5455,22,0.5455,22,0.5455,22,UAL,3,0,501,504
451,113,63,0.6349,0.5217,5.5828,0.3554,0.3651,,0,,0,,0,UAL,3,1,564,567
501,126,63,0.2222,0.551,0.879,0.3403,0.7778,,0,,0,,0,UAL,3,2,627,630
552,138,63,0.619,0.4812,0.6785,0.2427,0.6508,0.6393,61,0.6667,6,0.6667,6,UAL,3,3,690,693
602,151,63,0.5079,0.5136,0.7565,0.2786,0.4762,0.4902,51,0.5102,49,0.4857,35,UAL,3,4,753,756
652,164,63,0.5714,0.5556,1.1293,0.2557,0.619,0.6364,44,0.6364,44,0.6364,44,UAL,3,5,816,819
703,176,63,0.5556,0.5857,0.7081,0.254,0.5556,0.5556,63,0.6176,34,0.6061,33,UAL,3,6,879,882
753,189,63,0.6508,0.6845,0.6253,0.22,0.5873,0.6829,41,0.6829,41,0.9091,11,UAL,3,7,942,945
804,201,63,0.5556,0.5737,0.6814,0.2418,0.3968,0.4516,31,0.4516,31,0.8,5,UAL,3,8,1005,1008
400,101,63,0.5873,0.5167,3.6668,0.34,0.5397,0.569,58,0.5333,30,0.5172,29,UNH,3,0,501,504
451,113,63,0.4603,0.4205,1.0986,0.3256,0.5873,0.6,15,0.0,2,0.0,2,UNH,3,1,564,567
501,126,63,0.5556,0.4857,0.6877,0.2473,0.5556,0.5556,63,0.5556,63,,0,UNH,3,2,627,630
552,138,63,0.5873,0.7001,0.607,0.219,0.5873,0.5873,63,0.5873,63,0.6944,36,UNH,3,3,690,693
602,151,63,0.5079,0.4627,3.0456,0.3456,0.5079,0.5079,63,0.5079,63,0.4865,37,UNH,3,4,753,756
652,164,63,0.4127,0.7479,0.7361,0.2741,0.3968,0.4032,62,0.4167,60,0.5238,42,UNH,3,5,816,819
703,176,63,0.4444,0.5122,0.8135,0.2876,0.5556,0.5,6,0.5,6,0.5,6,UNH,3,6,879,882
753,189,63,0.4762,0.4495,0.7041,0.2555,0.4762,0.3333,9,0.375,8,1.0,1,UNH,3,7,942,945
804,201,63,0.5079,0.547,0.9233,0.259,0.619,0.7857,14,0.8333,6,0.8333,6,UNH,3,8,1005,1008
400,101,63,0.4444,0.4923,0.9036,0.3408,0.4286,0.431,58,0.431,58,0.431,58,V,3,0,501,504
451,113,63,0.4921,0.558,0.9437,0.2673,0.5079,0.5,62,0.5,62,0.5,62,V,3,1,564,567
501,126,63,0.7619,0.8065,0.6762,0.2482,0.746,0.8636,44,,0,,0,V,3,2,627,630
552,138,63,0.4603,0.4337,3.6177,0.3987,0.6349,0.5789,38,0.5789,38,,0,V,3,3,690,693
602,151,63,0.6667,0.6935,0.6077,0.2094,0.6508,0.8125,32,0.8065,31,0.8077,26,V,3,4,753,756
652,164,63,0.5556,0.5239,1.6174,0.2788,0.5873,0.6364,33,0.625,32,0.625,32,V,3,5,816,819
703,176,63,0.5556,0.4393,0.7171,0.2606,0.5556,0.5556,63,0.5556,63,0.5556,63,V,3,6,879,882
753,189,63,0.4603,0.5,0.8253,0.3106,0.4603,0.4603,63,0.4603,63,0.4603,63,V,3,7,942,945
804,201,63,0.4921,0.5,0.7041,0.2554,0.4921,0.4921,63,0.4921,63,,0,V,3,8,1005,1008
400,101,63,0.5714,0.4174,0.7015,0.254,0.5873,0.5806,62,0.4615,13,0.4615,13,VKTX,3,0,501,504
451,113,63,0.254,0.4186,2.2382,0.4279,0.3175,0.2632,57,0.2632,57,0.2632,57,VKTX,3,1,564,567
501,126,63,0.4603,0.5066,0.9254,0.2584,0.5079,0.0,2,0.0,1,0.0,1,VKTX,3,2,627,630
552,138,63,0.6825,0.704,3.4781,0.3392,0.3492,0.5312,32,0.5312,32,0.5,30,VKTX,3,3,690,693
602,151,63,0.5873,0.6069,0.6749,0.2408,0.4921,0.6667,15,0.6667,15,0.6667,15,VKTX,3,4,753,756
652,164,63,0.3968,0.5563,0.7468,0.2761,0.6032,,0,,0,,0,VKTX,3,5,816,819
703,176,63,0.6508,0.6613,0.7049,0.2538,0.6508,0.7714,35,,0,,0,VKTX,3,6,879,882
753,189,63,0.4444,0.5299,0.709,0.2599,0.3492,0.3673,49,0.3333,42,1.0,2,VKTX,3,7,942,945
804,201,63,0.6032,0.6284,0.6619,0.2373,0.5873,0.6579,38,0.875,8,1.0,6,VKTX,3,8,1005,1008
400,101,63,0.5556,0.5,0.6873,0.2471,0.5556,0.5556,63,0.5556,63,,0,VZ,3,0,501,504
451,113,63,0.5714,0.4285,0.6966,0.2516,0.5714,0.5714,63,0.52,50,0.5306,49,VZ,3,1,564,567
501,126,63,0.5873,0.5036,0.6809,0.244,0.5873,0.5873,63,0.6,5,0.6,5,VZ,3,2,627,630
552,138,63,0.4603,0.7221,1.5519,0.2655,0.4603,0.4603,63,0.4603,63,0.7727,22,VZ,3,3,690,693
602,151,63,0.5873,0.6221,0.6628,0.2353,0.5873,0.5873,63,0.8,10,0.8,10,VZ,3,4,753,756
652,164,63,0.4603,0.4393,0.7489,0.2766,0.4286,0.3939,33,0.3548,31,0.3684,19,VZ,3,5,816,819
703,176,63,0.4921,0.5314,1.8405,0.2885,0.4603,0.4706,51,0.4468,47,0.5833,12,VZ,3,6,879,882
753,189,63,0.5714,0.5134,2.9894,0.3224,0.5714,0.5714,63,0.5532,47,0.5909,44,VZ,3,7,942,945
804,201,63,0.4762,0.6205,0.6777,0.2425,0.4921,0.375,8,0.75,4,0.75,4,VZ,3,8,1005,1008
400,101,63,0.6349,0.6258,0.6378,0.2285,0.5238,0.625,40,0.625,40,0.625,40,WMT,3,0,501,504
451,113,63,0.6508,0.6871,2.4673,0.2837,0.5873,0.7586,29,0.75,28,0.8,5,WMT,3,1,564,567
501,126,63,0.619,0.5076,1.8489,0.2841,0.6825,0.6792,53,0.68,50,0.68,50,WMT,3,2,627,630
552,138,63,0.619,0.7148,0.6416,0.2254,0.7143,0.8889,27,0.8889,27,0.8889,27,WMT,3,3,690,693
602,151,63,0.5873,0.4748,0.7558,0.2731,0.5714,0.5926,54,0.5849,53,0.5849,53,WMT,3,4,753,756
652,164,63,0.619,0.5037,0.6639,0.2355,0.619,0.619,63,0.619,63,0.629,62,WMT,3,5,816,819
703,176,63,0.5079,0.5963,0.7083,0.2562,0.5079,0.5079,63,0.6047,43,0.6047,43,WMT,3,6,879,882
753,189,63,0.6349,0.6331,0.6604,0.234,0.5873,0.6458,48,0.8333,12,0.8333,12,WMT,3,7,942,945
804,201,63,0.5556,0.5867,0.6844,0.2457,0.5556,0.5556,63,0.5484,62,0.619,42,WMT,3,8,1005,1008
400,101,63,0.4921,0.6423,0.8837,0.2438,0.4444,0.4667,60,0.6923,13,0.6923,13,ZM,3,0,501,504
451,113,63,0.4603,0.503,0.7629,0.2826,0.4762,0.4655,58,0.4286,42,0.4286,42,ZM,3,1,564,567
501,126,63,0.3016,0.6633,5.4385,0.4601,0.6984,0.5,2,0.5,2,0.5,2,ZM,3,2,627,630
552,138,63,0.4921,0.568,0.6927,0.2498,0.4921,0.4921,63,0.5385,39,,0,ZM,3,3,690,693
602,151,63,0.6032,0.56,0.6692,0.2381,0.6032,0.6032,63,0.6129,62,,0,ZM,3,4,753,756
652,164,63,0.5873,0.6063,0.8869,0.2403,0.3968,0.4878,41,0.4878,41,0.4,5,ZM,3,5,816,819
703,176,63,0.4444,0.4681,0.8939,0.3385,0.5714,0.5333,15,0.4,10,0.4,10,ZM,3,6,879,882
753,189,63,0.5556,0.6202,0.8861,0.2418,0.4603,0.5098,51,0.4898,49,0.6667,12,ZM,3,7,942,945
804,201,63,0.6508,0.578,0.7316,0.2586,0.5873,0.7143,35,0.7143,35,0.6522,23,ZM,3,8,1005,1008
400,101,63,0.5714,0.447,0.7337,0.2651,0.5714,0.5763,59,0.5763,59,0.5763,59,COIN,3,0,501,504
451,113,63,0.381,0.4092,1.7918,0.3564,0.381,0.381,63,0.3934,61,0.3966,58,COIN,3,1,564,567
501,126,63,0.4286,0.4861,1.4123,0.2867,0.5714,0.5,12,0.5,12,,0,COIN,3,2,627,630
552,138,63,0.5238,0.5,0.692,0.2494,0.4762,,0,,0,,0,COIN,3,3,690,693
602,151,63,0.5079,0.5401,0.6993,0.2531,0.4603,0.4783,46,0.4634,41,0.7143,7,COIN,3,4,753,756
652,164,63,0.6667,0.6564,0.6682,0.2378,0.5873,0.6481,54,,0,,0,COIN,3,5,816,819
703,176,63,0.4444,0.3992,0.7489,0.2765,0.5079,0.4516,31,0.3704,27,,0,COIN,3,6,879,882
753,189,63,0.3016,0.5478,0.7138,0.2619,0.3016,0.3016,63,1.0,1,1.0,1,COIN,3,7,942,945
804,201,63,0.5397,0.5597,1.386,0.2754,0.5556,0.5882,34,0.5882,34,0.5882,34,COIN,3,8,1005,1008
400,101,63,0.4762,0.6121,0.6895,0.2482,0.4762,0.4762,63,,0,,0,AVGO,3,0,501,504
451,113,63,0.4603,0.504,0.7536,0.2751,0.4921,0.4694,49,,0,,0,AVGO,3,1,564,567
501,126,63,0.5873,0.557,1.6137,0.2772,0.5079,0.5714,42,0.5789,38,0.5385,13,AVGO,3,2,627,630
552,138,63,0.6508,0.5741,0.6879,0.2434,0.5714,0.625,56,0.6279,43,0.0,2,AVGO,3,3,690,693
602,151,63,0.4603,0.4551,1.4457,0.299,0.4762,0.4655,58,0.4655,58,0.4737,57,AVGO,3,4,753,756
652,164,63,0.619,0.5724,0.6556,0.2313,0.6984,0.7174,46,0.75,44,,0,AVGO,3,5,816,819
703,176,63,0.4921,0.599,1.3744,0.2708,0.4444,0.4524,42,0.4737,38,0.6875,16,AVGO,3,6,879,882
753,189,63,0.4286,0.4913,0.7425,0.2741,0.4444,0.42,50,0.4286,49,,0,AVGO,3,7,942,945
804,201,63,0.5397,0.5844,1.15,0.2622,0.5714,0.6207,29,0.6207,29,0.7,20,AVGO,3,8,1005,1008
400,101,63,0.619,0.6971,0.6705,0.2387,0.5079,0.587,46,0.587,46,0.587,46,ANET,3,0,501,504
451,113,63,0.4444,0.4219,0.7538,0.2793,0.5079,0.4717,53,0.4583,48,0.4583,48,ANET,3,1,564,567
501,126,63,0.4921,0.4668,1.1826,0.2792,0.6032,0.6364,22,0.6364,22,0.6,5,ANET,3,2,627,630
552,138,63,0.6032,0.6021,0.6496,0.2299,0.6032,0.6032,63,0.8182,11,0.8182,11,ANET,3,3,690,693
602,151,63,0.3968,0.5332,4.0118,0.3933,0.3968,0.3968,63,0.4107,56,0.4,25,ANET,3,4,753,756
652,164,63,0.6667,0.5103,1.0974,0.2421,0.6349,0.661,59,0.62,50,0.8,5,ANET,3,5,816,819
703,176,63,0.5079,0.4583,3.7634,0.3758,0.619,0.5909,44,0.5909,44,,0,ANET,3,6,879,882
753,189,63,0.5079,0.5,0.6993,0.253,0.5079,0.5079,63,0.5079,63,,0,ANET,3,7,942,945
804,201,63,0.5873,0.5,0.6778,0.2424,0.5873,0.5873,63,0.5873,63,,0,ANET,3,8,1005,1008
400,101,63,0.4762,0.5588,0.7263,0.2661,0.6508,0.6667,24,0.6667,24,0.0,1,AMAT,3,0,501,504
451,113,63,0.619,0.3873,2.546,0.3116,0.5714,0.6034,58,0.566,53,0.566,53,AMAT,3,1,564,567
501,126,63,0.5238,0.5667,0.8132,0.301,0.5238,0.5238,63,0.5238,63,0.5238,63,AMAT,3,2,627,630
552,138,63,0.5079,0.4677,1.1798,0.275,0.5079,0.5079,63,0.5079,63,0.0,2,AMAT,3,3,690,693
602,151,63,0.4127,0.5,0.6931,0.25,0.4127,0.4127,63,,0,,0,AMAT,3,4,753,756
652,164,63,0.5079,0.5273,1.1573,0.2669,0.5714,0.619,21,0.619,21,0.5,4,AMAT,3,5,816,819
703,176,63,0.4603,0.5584,4.7465,0.4321,0.6667,0.7,20,0.7,20,,0,AMAT,3,6,879,882
753,189,63,0.3968,0.4465,0.9159,0.3492,0.5873,0.4615,13,0.4615,13,,0,AMAT,3,7,942,945
804,201,63,0.7302,0.6574,0.5968,0.2032,0.6508,0.7069,58,0.7347,49,0.7347,49,AMAT,3,8,1005,1008
400,101,63,0.5556,0.5,0.6892,0.248,0.5556,0.5556,63,,0,,0,LRCX,3,0,501,504
451,113,63,0.5079,0.4367,2.5787,0.3262,0.5556,0.5417,48,0.5417,48,0.5417,48,LRCX,3,1,564,567
501,126,63,0.5238,0.5455,2.3071,0.3061,0.5238,0.5238,63,0.5238,63,0.5238,63,LRCX,3,2,627,630
552,138,63,0.4921,0.5907,0.6998,0.2532,0.4921,0.4921,63,0.5581,43,0.5581,43,LRCX,3,3,690,693
602,151,63,0.4762,0.4737,1.161,0.2699,0.5238,0.5,52,0.5714,7,0.5714,7,LRCX,3,4,753,756
652,164,63,0.619,0.5,0.6855,0.2462,0.619,0.619,63,,0,,0,LRCX,3,5,816,819
703,176,63,0.4603,0.507,6.4108,0.5041,0.6825,0.7143,21,,0,,0,LRCX,3,6,879,882
753,189,63,0.6349,0.6723,0.6401,0.2241,0.6349,0.6349,63,0.6349,63,0.8636,22,LRCX,3,7,942,945
804,201,63,0.619,0.5246,0.6787,0.2419,0.619,0.623,61,0.623,61,0.623,61,LRCX,3,8,1005,1008
400,101,63,0.6984,0.5837,0.6204,0.2146,0.6825,0.6935,62,0.7,30,0.8571,21,VRT,3,0,501,504
451,113,63,0.4921,0.5898,0.8724,0.3207,0.4444,0.4667,60,0.4746,59,0.4746,59,VRT,3,1,564,567
501,126,63,0.7143,0.6651,0.6118,0.2102,0.6825,0.7193,57,0.7193,57,0.7321,56,VRT,3,2,627,630
552,138,63,0.6825,0.681,0.6539,0.2297,0.5397,0.6458,48,0.6458,48,0.6757,37,VRT,3,3,690,693
602,151,63,0.5238,0.4372,0.7529,0.2771,0.5556,0.5424,59,0.5439,57,0.5439,57,VRT,3,4,753,756
652,164,63,0.6667,0.5527,0.6487,0.228,0.6667,0.6667,63,0.6667,63,,0,VRT,3,5,816,819
703,176,63,0.5238,0.5374,0.7067,0.2563,0.5238,0.5238,63,0.5526,38,0.5556,36,VRT,3,6,879,882
