ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
PUBM,5,9,0.4921,0.0898,0.5266,0.286,0.4988,289,0.4885
PYPL,5,9,0.4674,0.144,0.5553,0.3352,0.5354,297,0.4903
QS,5,9,0.5044,0.1067,0.592,0.276,0.6706,181,0.4744
QUBT,5,9,0.515,0.1287,0.5431,0.2744,0.4607,150,0.4797
QURE,5,9,0.5132,0.0887,0.5474,0.2706,0.451,186,0.4974
ROKU,5,9,0.4832,0.1235,0.5563,0.2775,0.7001,150,0.5591
ROST,5,9,0.485,0.1527,0.5374,0.2669,0.5057,253,0.5467
S,5,9,0.5026,0.0683,0.5625,0.2887,0.479,180,0.4674
SHOP,5,9,0.4744,0.0622,0.5659,0.2782,0.6383,230,0.522
SLV,5,9,0.5732,0.1389,0.5115,0.2596,0.6252,263,0.6173
SMCI,5,9,0.5009,0.1106,0.5111,0.2936,0.5918,177,0.4762
SMMT,5,9,0.4885,0.1049,0.5308,0.2866,0.4974,265,0.5203
SNOW,5,9,0.4127,0.11,0.5263,0.3521,0.4058,285,0.4885
TEAM,5,9,0.4497,0.1133,0.5944,0.3539,0.5188,335,0.4603
TGT,5,9,0.4779,0.0983,0.5203,0.2945,0.3462,219,0.4868
TJX,5,9,0.5309,0.0635,0.6064,0.2621,0.6686,344,0.5467
TPR,5,9,0.4974,0.164,0.4902,0.3189,0.5441,396,0.5626
TSLA,5,9,0.5167,0.0806,0.5687,0.2979,0.3966,99,0.4868
TSM,5,9,0.5891,0.095,0.5164,0.2735,0.5716,437,0.5908
UAL,5,9,0.5097,0.1592,0.6318,0.2934,0.6169,253,0.575
UNH,5,9,0.4656,0.0705,0.5332,0.2831,0.5551,224,0.5344
V,5,9,0.4145,0.0903,0.547,0.3272,0.4777,341,0.5309
VKTX,5,9,0.4973,0.1282,0.5018,0.2759,0.5838,158,0.478
VZ,5,9,0.4832,0.0798,0.5379,0.2743,0.5244,189,0.5097
WMT,5,9,0.5291,0.1185,0.5439,0.2819,0.684,251,0.6049
ZM,5,9,0.4515,0.081,0.5428,0.2991,0.6233,156,0.5221
SPY,5,9,0.5926,0.0978,0.4843,0.2491,0.6089,461,0.6208
QQQ,5,9,0.5661,0.1007,0.5303,0.2579,0.5927,397,0.6032
GLD,5,9,0.6384,0.1064,0.5523,0.25,0.6507,482,0.649
XLF,5,9,0.5415,0.1095,0.4992,0.2614,0.5839,397,0.5714
XLE,5,9,0.5168,0.1199,0.5367,0.2703,0.5775,276,0.5855
XLV,5,9,0.4586,0.0689,0.5565,0.2766,0.5769,164,0.5273
XLI,5,9,0.5767,0.0979,0.4667,0.2677,0.5528,354,0.5926
XLU,5,9,0.4938,0.0729,0.5111,0.2805,0.5996,371,0.5873
COIN,5,9,0.4921,0.1242,0.5156,0.2721,0.6793,254,0.4974
AVGO,5,9,0.5591,0.0789,0.5923,0.2551,0.6112,295,0.5326
ANET,5,9,0.5238,0.088,0.5219,0.288,0.578,377,0.5679
AMAT,5,9,0.5062,0.1027,0.4997,0.2985,0.5597,300,0.5855
LRCX,5,9,0.5326,0.1172,0.4841,0.2747,0.6307,308,0.5961
VRT,5,9,0.575,0.1685,0.4752,0.2679,0.556,436,0.5944
ETN,5,9,0.5467,0.102,0.5254,0.2634,0.5792,351,0.5644
NOW,5,9,0.5062,0.0951,0.4714,0.2964,0.6185,252,0.4832
EQIX,5,9,0.5026,0.1047,0.5272,0.2782,0.551,184,0.5309
DLR,5,9,0.4832,0.0464,0.5278,0.2796,0.5411,192,0.5168
WDC,5,9,0.5626,0.2149,0.5291,0.3277,0.564,393,0.6649
STX,5,9,0.5414,0.1833,0.4491,0.2791,0.5625,330,0.6226
ASML,5,9,0.5538,0.0838,0.5266,0.2759,0.5243,222,0.5573
CEG,5,9,0.5132,0.0902,0.5159,0.2653,0.5879,264,0.5291
VST,5,9,0.5132,0.1108,0.5026,0.2976,0.5805,413,0.5626
LIN,5,9,0.5221,0.109,0.5093,0.2687,0.5752,363,0.5591
MRVL,5,9,0.5415,0.0951,0.5708,0.2618,0.6668,276,0.5661
CLS,5,9,0.5873,0.0988,0.508,0.2478,0.6145,528,0.612
SYM,5,7,0.4966,0.0951,0.5534,0.2838,0.4205,119,0.5261
MNDY,5,9,0.4833,0.0877,0.5652,0.2899,0.3904,168,0.4638
FVRR,5,9,0.4709,0.0489,0.5206,0.2926,0.4114,176,0.4497
APD,5,9,0.4974,0.0988,0.4678,0.286,0.5092,138,0.5591
EME,5,9,0.612,0.108,0.5277,0.2451,0.6457,431,0.6384
KLAC,5,9,0.6014,0.0771,0.5734,0.2531,0.6425,342,0.6049
TXN,5,9,0.4621,0.0917,0.5193,0.2904,0.5389,184,0.5538
MCHP,5,9,0.5185,0.0723,0.5545,0.2912,0.4576,136,0.485
NXPI,5,9,0.4991,0.0697,0.5371,0.293,0.6632,279,0.5326
DELL,5,9,0.515,0.1361,0.4932,0.2932,0.5594,250,0.5608
GLW,5,9,0.6243,0.1391,0.5033,0.2704,0.71,444,0.6473
FLEX,5,9,0.5168,0.065,0.5197,0.2935,0.6378,344,0.6014
JBL,5,9,0.5467,0.1001,0.5288,0.2779,0.6278,243,0.5873
GFS,5,9,0.4709,0.0567,0.4589,0.3033,0.3774,103,0.5044
NEE,5,9,0.455,0.0912,0.5017,0.3408,0.558,326,0.5697
D,5,9,0.4709,0.1074,0.4782,0.299,0.5985,266,0.5591
CHTR,5,9,0.4709,0.1019,0.4822,0.3145,0.2243,86,0.4586
BIO,5,9,0.5168,0.0798,0.6088,0.2809,0.6194,227,0.4921
HOOD,5,9,0.5573,0.1933,0.4949,0.2861,0.5957,445,0.6067
PINS,5,9,0.4286,0.0774,0.4941,0.325,0.3787,261,0.4727
MDB,5,9,0.5062,0.094,0.525,0.3196,0.52,232,0.4797
RKLB,5,9,0.4973,0.1267,0.4987,0.2676,0.5312,289,0.545
STLA,5,9,0.478,0.0492,0.4687,0.2996,0.3288,183,0.4621
AMC,5,9,0.6032,0.0778,0.5283,0.2544,0.2802,57,0.3686
AFL,5,9,0.5785,0.1134,0.5095,0.2924,0.5728,363,0.5838
ALL,5,9,0.485,0.0877,0.5029,0.2908,0.4762,165,0.4903
AIG,5,9,0.545,0.1059,0.5007,0.2691,0.5335,279,0.545
AMP,5,9,0.5291,0.1539,0.5423,0.2602,0.5071,350,0.5573
AON,5,9,0.5079,0.1091,0.5461,0.2744,0.7033,120,0.5467
APO,5,9,0.4991,0.1527,0.5707,0.2664,0.5598,289,0.5415
ACGL,5,9,0.4973,0.071,0.5075,0.293,0.5564,203,0.5273
ARES,5,9,0.5256,0.0725,0.5585,0.2904,0.6215,382,0.5414
AJG,5,9,0.5591,0.1187,0.5675,0.2653,0.6016,429,0.5503
AIZ,5,9,0.5097,0.1015,0.524,0.2767,0.7096,211,0.5414
BAC,5,9,0.5714,0.1529,0.5928,0.2873,0.5991,266,0.5908
BLK,5,9,0.5467,0.1295,0.573,0.2709,0.6777,311,0.5873
BX,5,9,0.5009,0.0753,0.5135,0.279,0.5524,209,0.5115
BRO,5,9,0.515,0.1295,0.4808,0.2608,0.534,311,0.5309
COF,5,9,0.5027,0.0991,0.4571,0.2728,0.4253,294,0.5309
CBOE,5,9,0.5203,0.0644,0.5358,0.2823,0.5491,239,0.5591
SCHW,5,9,0.5344,0.0939,0.5106,0.3,0.5835,293,0.5696
CB,5,9,0.5485,0.0786,0.5274,0.2701,0.5932,256,0.5467
CINF,5,9,0.5397,0.1224,0.5889,0.2739,0.6154,292,0.5344
C,5,9,0.5767,0.0922,0.5136,0.263,0.5918,515,0.5891
CFG,5,9,0.5044,0.136,0.5452,0.2771,0.5804,297,0.5855
CME,5,9,0.5009,0.1056,0.5363,0.2981,0.5947,294,0.5555
ERIE,5,9,0.5379,0.0767,0.5227,0.2707,0.634,241,0.4868
FDS,5,9,0.4991,0.0936,0.5874,0.2735,0.5906,214,0.4709
FIS,5,9,0.5185,0.1074,0.5111,0.2864,0.534,374,0.5132
FITB,5,9,0.5256,0.0612,0.5389,0.2712,0.5903,169,0.5273
BEN,5,9,0.5097,0.1157,0.566,0.2912,0.8133,205,0.5432
GPN,5,9,0.5027,0.0985,0.5717,0.3239,0.5305,251,0.4533
GL,5,9,0.5309,0.1007,0.5573,0.2643,0.6453,196,0.5679
GS,5,9,0.5679,0.089,0.5118,0.2593,0.5762,423,0.5891
HIG,5,9,0.5873,0.1402,0.5367,0.2508,0.588,508,0.575
HBAN,5,9,0.4974,0.1022,0.5058,0.2737,0.5456,263,0.5362
IBKR,5,9,0.5468,0.1552,0.5297,0.3042,0.6109,409,0.6102
ICE,5,9,0.515,0.1925,0.517,0.2663,0.5741,448,0.5838
IVZ,5,9,0.5485,0.1026,0.5433,0.2898,0.5963,322,0.5591
JKHY,5,9,0.4656,0.0809,0.5533,0.2812,0.4876,224,0.4762
ABBV,5,9,0.5097,0.096,0.4897,0.2891,0.5471,355,0.5362
A,5,9,0.5344,0.1382,0.5719,0.2999,0.5353,222,0.4815
ALGN,5,9,0.4427,0.0596,0.554,0.2894,0.6278,161,0.4903
AMGN,5,9,0.4533,0.0891,0.4947,0.2798,0.3774,234,0.4938
BAX,5,9,0.4868,0.0805,0.4627,0.283,0.2633,86,0.4974
BDX,5,9,0.5467,0.1014,0.6183,0.2716,0.5529,321,0.4832
TECH,5,9,0.5062,0.097,0.5764,0.2703,0.6065,160,0.4797
BIIB,5,9,0.4991,0.1222,0.5513,0.2772,0.5046,196,0.5044
BMY,5,9,0.4797,0.1231,0.5086,0.2748,0.5204,92,0.5132
CAH,5,9,0.5115,0.0962,0.5021,0.2623,0.5943,299,0.552
CRL,5,9,0.478,0.0934,0.5616,0.3107,0.6235,153,0.4903
COO,5,9,0.5273,0.1163,0.5601,0.2665,0.5116,246,0.4762
CVS,5,9,0.5538,0.0552,0.5292,0.2587,0.5272,241,0.5503
DHR,5,9,0.5097,0.1104,0.5321,0.3158,0.5994,249,0.4832
DVA,5,9,0.4656,0.105,0.4848,0.2891,0.4432,209,0.5397
DXCM,5,9,0.485,0.1106,0.5836,0.2762,0.4735,222,0.4885
EW,5,9,0.4744,0.0671,0.4807,0.2735,0.3892,186,0.4921
GILD,5,9,0.4427,0.1631,0.4662,0.3061,0.4677,328,0.5467
HCA,5,9,0.5379,0.1039,0.5586,0.2813,0.5705,480,0.5591
HSIC,5,9,0.4956,0.0593,0.6045,0.2647,0.5702,231,0.4797
IDXX,5,9,0.425,0.1133,0.5392,0.3348,0.4069,253,0.4286
INCY,5,9,0.5079,0.1384,0.4944,0.2638,0.5023,246,0.545
PODD,5,9,0.5309,0.0956,0.5519,0.2721,0.5006,205,0.4603
ISRG,5,9,0.545,0.0982,0.5405,0.2487,0.5843,342,0.5132
IQV,5,9,0.5132,0.0862,0.5689,0.2717,0.5483,163,0.455
LH,5,9,0.5432,0.0593,0.4982,0.3156,0.4801,120,0.5097
MCK,5,9,0.5062,0.1647,0.5084,0.2916,0.5532,402,0.5767
MDT,5,9,0.4656,0.1579,0.5642,0.2835,0.5744,198,0.4903
MRK,5,9,0.425,0.0704,0.5297,0.3223,0.5231,161,0.4868
MTD,5,9,0.5273,0.1163,0.5732,0.3213,0.6348,205,0.5168
DGX,5,9,0.5079,0.071,0.5051,0.2937,0.527,219,0.5397
REGN,5,9,0.4956,0.1342,0.5042,0.2892,0.645,234,0.5062
RMD,5,9,0.4621,0.1215,0.5245,0.2788,0.5501,203,0.4991
STE,5,9,0.5097,0.0803,0.4979,0.2858,0.3891,84,0.4779
SYK,5,9,0.5291,0.055,0.5267,0.2712,0.5683,295,0.5062
MMM,5,9,0.5062,0.0755,0.547,0.2671,0.595,227,0.5238
AOS,5,9,0.4515,0.1446,0.4719,0.3206,0.4596,332,0.4885
ALLE,5,9,0.515,0.1248,0.5433,0.2725,0.5686,190,0.515
AME,5,9,0.5097,0.1281,0.5183,0.289,0.582,281,0.5291
ADP,5,9,0.5326,0.1655,0.6062,0.2816,0.6396,265,0.5044
BR,5,9,0.4462,0.1233,0.4684,0.2878,0.416,295,0.485
BLDR,5,9,0.4815,0.1247,0.4566,0.3084,0.3584,190,0.448
CHRW,5,9,0.5044,0.0958,0.5729,0.2853,0.7055,126,0.552
CARR,5,9,0.4638,0.0925,0.5082,0.2909,0.5502,132,0.5115
CAT,5,9,0.5891,0.0996,0.4856,0.2605,0.6047,276,0.5891
CTAS,5,9,0.5027,0.101,0.4865,0.2886,0.5015,318,0.5432
FIX,5,9,0.6102,0.1278,0.5494,0.2722,0.6445,443,0.6261
CPRT,5,9,0.5168,0.129,0.5334,0.3055,0.473,344,0.4956
CSX,5,9,0.4832,0.1212,0.5256,0.3163,0.5516,166,0.5185
CMI,5,9,0.5732,0.1371,0.574,0.3055,0.6595,407,0.6102
DE,5,9,0.5397,0.1328,0.5779,0.2695,0.69,204,0.5308
DAL,5,9,0.4779,0.2126,0.5084,0.3592,0.4531,366,0.5661
DOV,5,9,0.4709,0.1354,0.5139,0.285,0.4481,234,0.5361
EMR,5,9,0.4903,0.1039,0.522,0.2868,0.6727,212,0.5503
EFX,5,9,0.4533,0.0715,0.4632,0.266,0.4836,266,0.4991
EXPD,5,9,0.4991,0.1409,0.5741,0.2619,0.6078,169,0.5679
FAST,5,9,0.4744,0.1473,0.5753,0.2955,0.5511,277,0.5238
FDX,5,9,0.4691,0.0939,0.5534,0.2957,0.6246,227,0.5855
FTV,5,9,0.4868,0.1145,0.5597,0.3031,0.5407,245,0.5079
GE,5,9,0.612,0.1247,0.5898,0.2748,0.6108,493,0.6032
GNRC,5,9,0.4956,0.1264,0.4687,0.2882,0.4673,135,0.5626
GD,5,9,0.5397,0.1342,0.6298,0.2687,0.6426,286,0.5397
HON,5,9,0.5026,0.0794,0.5071,0.2779,0.5559,183,0.5432
HWM,5,9,0.5573,0.1449,0.4923,0.2716,0.5593,503,0.6085
HUBB,5,9,0.5132,0.1549,0.5689,0.2994,0.5385,317,0.5344
HII,5,9,0.5644,0.1312,0.5555,0.2823,0.5963,358,0.5626
IEX,5,9,0.4744,0.0795,0.5323,0.306,0.5435,190,0.5132
ITW,5,9,0.6261,0.0589,0.6145,0.2575,0.6005,149,0.4868
IR,5,9,0.5132,0.1237,0.5337,0.266,0.5501,472,0.5168
JBHT,5,9,0.5115,0.089,0.6009,0.2991,0.5352,223,0.5009
J,5,9,0.4921,0.101,0.5389,0.3019,0.5119,250,0.5009
APTV,5,9,0.5185,0.1464,0.5931,0.2897,0.6046,171,0.4938
AZO,5,9,0.5062,0.0632,0.4804,0.2754,0.5829,137,0.5168
BBY,5,9,0.552,0.0748,0.5585,0.2756,0.6898,201,0.4533
BKNG,5,9,0.4991,0.1457,0.5106,0.2696,0.54,354,0.5291
CCL,5,9,0.545,0.0847,0.6064,0.2634,0.6002,211,0.5115
CVNA,5,9,0.5326,0.1148,0.4954,0.2777,0.5893,332,0.5714
CMG,5,9,0.5361,0.0828,0.5598,0.2705,0.4816,280,0.4868
DRI,5,9,0.485,0.061,0.5261,0.2848,0.5615,146,0.4938
DECK,5,9,0.478,0.1005,0.5198,0.2889,0.5301,302,0.5044
DPZ,5,9,0.4674,0.0436,0.4947,0.2918,0.3571,158,0.4656
DHI,5,9,0.4515,0.0972,0.5377,0.2775,0.5231,335,0.4797
EBAY,5,9,0.5908,0.1025,0.5014,0.2806,0.6922,385,0.6226
EXPE,5,9,0.5485,0.0946,0.5221,0.2488,0.5868,234,0.5626
F,5,9,0.5062,0.0934,0.5222,0.2958,0.4619,228,0.5203
GRMN,5,9,0.5943,0.1361,0.5627,0.2581,0.6123,400,0.5802
GPC,5,9,0.4727,0.1201,0.5147,0.3106,0.6424,186,0.4973
HAS,5,9,0.4674,0.1368,0.495,0.2897,0.6344,168,0.5626
HLT,5,9,0.5538,0.1057,0.5336,0.2846,0.5399,400,0.582
HD,5,9,0.5062,0.1207,0.553,0.283,0.4361,174,0.4991
LVS,5,9,0.5344,0.1321,0.536,0.2647,0.5497,70,0.4691
LEN,5,9,0.4868,0.1128,0.5644,0.2698,0.4547,146,0.4603
LOW,5,9,0.4727,0.1158,0.5274,0.2776,0.4824,218,0.522
MAR,5,9,0.4074,0.0925,0.4661,0.33,0.5678,218,0.5432
MCD,5,9,0.5132,0.0645,0.5431,0.2722,0.5001,265,0.5009
MGM,5,9,0.5661,0.0912,0.5756,0.2623,0.5988,146,0.5115
NKE,5,9,0.4709,0.0749,0.4673,0.2826,0.336,174,0.4162
NCLH,5,9,0.4991,0.1569,0.5771,0.2812,0.6154,212,0.5238
MO,5,9,0.5362,0.1252,0.4926,0.2751,0.5733,324,0.5891
ADM,5,9,0.5168,0.1053,0.4985,0.2728,0.4026,106,0.5291
BG,5,9,0.4727,0.0981,0.5048,0.3159,0.4895,272,0.5291
CPB,5,9,0.5503,0.11,0.5194,0.2753,0.4285,213,0.4321
CASY,5,9,0.5132,0.1379,0.5932,0.2731,0.5959,232,0.5732
CHD,5,9,0.5044,0.0663,0.5114,0.2667,0.5263,171,0.4832
CLX,5,9,0.5503,0.1114,0.5078,0.2659,0.2723,82,0.4092
KO,5,9,0.5044,0.082,0.5115,0.2819,0.4299,67,0.5026
CL,5,9,0.5379,0.1425,0.4998,0.2657,0.5267,302,0.5273
CAG,5,9,0.4903,0.1162,0.5215,0.2956,0.4888,254,0.4427
STZ,5,9,0.4991,0.1292,0.5158,0.2939,0.5247,179,0.4674
DG,5,9,0.4779,0.0856,0.5323,0.267,0.6339,92,0.4709
DLTR,5,9,0.5115,0.1565,0.5098,0.3476,0.5712,183,0.4833
EL,5,9,0.4762,0.1553,0.4725,0.273,0.49,186,0.4991
GIS,5,9,0.5538,0.1173,0.552,0.2609,0.4847,159,0.4162
HSY,5,9,0.4409,0.1252,0.5144,0.2676,0.523,178,0.4868
HRL,5,9,0.448,0.1182,0.4752,0.2947,0.4867,103,0.4744
KDP,5,9,0.5009,0.1137,0.5005,0.2942,0.5602,285,0.5309
KMB,5,9,0.4938,0.1107,0.5049,0.2796,0.5953,206,0.4885
KHC,5,9,0.5256,0.1135,0.5512,0.2891,0.366,151,0.4321
KR,5,9,0.4691,0.1029,0.5147,0.2812,0.5484,173,0.5044
MKC,5,9,0.5379,0.1322,0.5255,0.2852,0.5192,204,0.4885
APA,5,9,0.4903,0.0951,0.5348,0.2763,0.5574,187,0.5679
BKR,5,9,0.4709,0.1316,0.5366,0.2674,0.582,198,0.5838
CVX,5,9,0.5326,0.1212,0.5614,0.2729,0.5715,164,0.5608
COP,5,9,0.4868,0.1172,0.5764,0.2783,0.585,212,0.5132
DVN,5,9,0.4868,0.129,0.5611,0.295,0.6768,136,0.5467
FANG,5,9,0.5185,0.1523,0.5826,0.2858,0.6469,223,0.5326
EOG,5,9,0.5344,0.1085,0.5961,0.3051,0.5916,290,0.5273
EQT,5,9,0.5062,0.0973,0.5483,0.2754,0.7175,98,0.5132
XOM,5,9,0.5291,0.101,0.5961,0.3039,0.623,165,0.5432
HAL,5,9,0.485,0.0966,0.5511,0.2686,0.6886,52,0.5273
KMI,5,9,0.5485,0.134,0.5464,0.2931,0.621,345,0.6049
MPC,5,9,0.4903,0.1066,0.5045,0.3242,0.5923,196,0.5185
OXY,5,9,0.4956,0.1139,0.5585,0.3056,0.6072,203,0.5221
OKE,5,9,0.5256,0.1357,0.5143,0.2814,0.5547,257,0.5608
PSX,5,9,0.5079,0.1056,0.5489,0.3031,0.4927,282,0.5432
SLB,5,9,0.5132,0.0847,0.5476,0.2744,0.6122,119,0.5185
TRGP,5,9,0.5697,0.1498,0.5825,0.2855,0.7598,285,0.6367
TPL,5,9,0.522,0.1643,0.5426,0.2836,0.6519,271,0.5626
VLO,5,9,0.5256,0.1018,0.6248,0.2669,0.6412,183,0.5203
AES,5,9,0.5044,0.1171,0.5337,0.3222,0.5217,239,0.5009
LNT,5,9,0.5114,0.0907,0.5494,0.2808,0.6715,181,0.5732
AEE,5,9,0.5203,0.0461,0.5449,0.3088,0.603,271,0.5891
AEP,5,9,0.5079,0.0851,0.4863,0.2998,0.6273,365,0.5943
AWK,5,9,0.4797,0.0978,0.5432,0.2678,0.5074,107,0.4885
ATO,5,9,0.5626,0.1407,0.6126,0.2516,0.5871,349,0.5697
CNP,5,9,0.5503,0.1267,0.5246,0.285,0.6077,257,0.5767
CMS,5,9,0.4815,0.1136,0.496,0.2719,0.493,205,0.5591
ED,5,9,0.5273,0.0839,0.5297,0.2801,0.6224,149,0.4991
DTE,5,9,0.5538,0.1184,0.5586,0.2693,0.6133,251,0.5503
DUK,5,9,0.4727,0.0948,0.4873,0.2733,0.4691,353,0.5538
EIX,5,9,0.5467,0.1023,0.515,0.2804,0.7024,246,0.5749
ETR,5,9,0.5838,0.0554,0.5384,0.2548,0.6201,397,0.6173
EVRG,5,9,0.5256,0.0913,0.4639,0.3005,0.56,474,0.5855
ES,5,9,0.5485,0.0895,0.4858,0.2812,0.5788,294,0.5573
EXC,5,9,0.5485,0.1175,0.5011,0.2816,0.5327,204,0.5432
ARE,5,9,0.4374,0.1004,0.4914,0.2955,0.4001,153,0.4779
AMT,5,9,0.4903,0.0849,0.4822,0.2821,0.3952,65,0.478
AVB,5,9,0.448,0.0543,0.4891,0.2833,0.5735,155,0.5344
BXP,5,9,0.4639,0.1003,0.5405,0.3158,0.5099,241,0.4921
CPT,5,9,0.4815,0.0844,0.4987,0.2927,0.4863,154,0.515
CBRE,5,9,0.5415,0.0815,0.5073,0.2613,0.5791,376,0.5767
CSGP,5,9,0.3968,0.1114,0.5456,0.3331,0.4583,191,0.4586
CCI,5,9,0.4533,0.1193,0.4981,0.2651,0.4597,144,0.4779
EQR,5,9,0.5256,0.0878,0.5225,0.2734,0.5676,205,0.5467
ESS,5,9,0.4956,0.0739,0.4679,0.2815,0.461,241,0.5573
EXR,5,9,0.5326,0.0589,0.5564,0.2642,0.6158,225,0.5362
FRT,5,9,0.5097,0.0827,0.5796,0.2929,0.8182,172,0.5291
DOC,5,9,0.4409,0.0904,0.4572,0.3079,0.349,196,0.5115
HST,5,9,0.4832,0.123,0.5854,0.3434,0.4551,273,0.5097
INVH,5,9,0.4233,0.0727,0.5078,0.2865,0.4139,204,0.5167
IRM,5,9,0.5397,0.1391,0.4873,0.2691,0.5827,383,0.5644
ALB,5,9,0.4286,0.0915,0.459,0.3207,0.4673,96,0.5203
AMCR,5,9,0.4885,0.0344,0.5295,0.296,0.5843,252,0.5009
AVY,5,9,0.4868,0.1117,0.5814,0.323,0.6383,221,0.485
CF,5,9,0.515,0.0741,0.5312,0.2782,0.5911,184,0.5679
