ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
NOW,1,25,0.5105,0.0731,0.504,0.2586,0.557,864,0.5365
EQIX,1,25,0.4952,0.0606,0.5106,0.2651,0.4386,374,0.5168
DLR,1,25,0.5187,0.0684,0.5195,0.2616,0.5378,371,0.5143
WDC,1,25,0.4838,0.0736,0.4849,0.2616,0.503,248,0.5213
STX,1,25,0.5346,0.0607,0.5277,0.2575,0.5724,418,0.5289
ASML,1,25,0.4984,0.0392,0.5074,0.2595,0.5351,338,0.5219
GEV,1,1,0.4921,,0.4743,0.2592,0.5,18,0.5079
CEG,1,9,0.4956,0.0847,0.4885,0.2648,0.5573,202,0.5185
VST,1,25,0.5029,0.0613,0.531,0.2591,0.6125,468,0.5168
LIN,1,22,0.5065,0.0518,0.5055,0.2563,0.502,296,0.5224
MRVL,1,25,0.5067,0.0528,0.5301,0.2631,0.6037,428,0.5194
ALAB,1,1,0.5556,,0.6476,0.2469,0.587,46,0.5397
CLS,1,25,0.5302,0.0681,0.4902,0.2604,0.4963,638,0.5283
SYM,1,8,0.5218,0.059,0.5511,0.2676,0.5024,157,0.5139
MNDY,1,12,0.5,0.0457,0.5059,0.2599,0.5068,139,0.5013
FVRR,1,20,0.5286,0.0645,0.503,0.2551,0.3994,206,0.4611
APD,1,25,0.5048,0.0571,0.5075,0.2578,0.4908,295,0.5156
EME,1,25,0.5429,0.0472,0.5284,0.2546,0.5528,650,0.5549
KLAC,1,25,0.5035,0.0671,0.5049,0.2552,0.5581,578,0.5371
TXN,1,25,0.5251,0.0576,0.5595,0.2579,0.6483,368,0.5162
MCHP,1,25,0.4927,0.0682,0.519,0.2609,0.5559,423,0.5073
NXPI,1,25,0.5016,0.0735,0.5109,0.2588,0.5027,338,0.5213
DELL,1,22,0.5051,0.0697,0.5189,0.264,0.5752,433,0.5144
GLW,1,25,0.5206,0.082,0.5264,0.2549,0.5735,412,0.5289
FLEX,1,25,0.494,0.0501,0.506,0.2673,0.4974,347,0.5117
JBL,1,25,0.5321,0.0504,0.5009,0.2598,0.5137,671,0.5429
GFS,1,10,0.4667,0.0497,0.496,0.2598,0.38,24,0.4841
NEE,1,25,0.5105,0.0469,0.5122,0.2582,0.5062,427,0.5219
D,1,25,0.5111,0.0635,0.5206,0.2565,0.5755,471,0.5124
CHTR,1,25,0.4921,0.0496,0.4919,0.2611,0.5806,356,0.5086
BIO,1,25,0.5181,0.0681,0.494,0.2558,0.5455,497,0.5117
HOOD,1,11,0.5397,0.0781,0.5138,0.2569,0.4149,304,0.5469
RDDT,1,1,0.5397,,0.5469,0.2392,,0,0.4921
PINS,1,20,0.496,0.0622,0.5059,0.2596,0.5519,234,0.4936
MDB,1,25,0.499,0.0618,0.4939,0.2599,0.3714,268,0.5073
RKLB,1,11,0.4863,0.0693,0.4958,0.2686,0.3989,177,0.5325
STLA,1,13,0.4982,0.0603,0.497,0.2654,0.5438,153,0.4933
FIG,1,7,0.4921,0.0587,0.5144,0.2748,0.4744,113,0.4581
AMC,1,25,0.5517,0.0548,0.494,0.2546,0.3688,77,0.4317
AFL,1,25,0.534,0.0613,0.5162,0.2607,0.5847,887,0.546
ALL,1,25,0.5156,0.0569,0.5068,0.26,0.517,413,0.5187
AIG,1,25,0.52,0.0423,0.5185,0.2599,0.5408,592,0.5295
AMP,1,25,0.5314,0.058,0.5173,0.2626,0.5316,572,0.5327
AON,1,25,0.5086,0.0622,0.4967,0.2575,0.5455,290,0.52
APO,1,25,0.5009,0.0612,0.5105,0.2586,0.5363,595,0.534
ACGL,1,25,0.5263,0.053,0.5156,0.2586,0.5481,605,0.534
ARES,1,25,0.5067,0.0645,0.4948,0.2595,0.5221,608,0.5314
AJG,1,25,0.5359,0.0619,0.5066,0.2553,0.5448,881,0.5492
AIZ,1,25,0.5181,0.0638,0.5062,0.2555,0.5605,598,0.5467
BAC,1,25,0.5105,0.0662,0.5206,0.2609,0.5464,326,0.5092
BLK,1,25,0.5143,0.0646,0.4984,0.2552,0.5455,689,0.5295
BX,1,25,0.4997,0.068,0.497,0.2588,0.4886,677,0.5194
BNY,1,24,0.4927,0.0806,0.5089,0.2641,0.4778,172,0.4729
BRO,1,25,0.527,0.0727,0.5143,0.2562,0.5183,624,0.5391
COF,1,25,0.4959,0.0569,0.5053,0.2669,0.3924,379,0.5156
CBOE,1,25,0.5086,0.0466,0.5107,0.2613,0.526,353,0.5244
SCHW,1,25,0.4946,0.0728,0.5098,0.2598,0.5301,398,0.5111
CB,1,25,0.5086,0.0531,0.5295,0.2597,0.58,506,0.5282
CINF,1,25,0.5067,0.0625,0.5115,0.2583,0.494,387,0.5194
C,1,25,0.5029,0.0518,0.5298,0.2613,0.6096,222,0.5105
CFG,1,25,0.4952,0.064,0.4972,0.2705,0.5181,401,0.5073
CME,1,25,0.5162,0.0638,0.526,0.261,0.6171,477,0.5232
ERIE,1,25,0.5187,0.0566,0.5325,0.2635,0.6506,512,0.5194
FDS,1,25,0.5365,0.0705,0.5157,0.2585,0.5512,780,0.5371
FIS,1,25,0.4927,0.0682,0.5116,0.2617,0.4967,324,0.4984
FITB,1,25,0.5029,0.0628,0.5122,0.2641,0.5107,505,0.5079
BEN,1,25,0.4883,0.0701,0.5194,0.2583,0.4697,193,0.4984
GPN,1,25,0.4997,0.0533,0.4958,0.2683,0.3847,336,0.4921
GL,1,19,0.5372,0.0606,0.5208,0.2565,0.5353,608,0.5556
GS,1,25,0.5105,0.0566,0.5149,0.2582,0.5409,445,0.5244
HIG,1,25,0.5359,0.0736,0.5367,0.2574,0.5659,793,0.5365
HBAN,1,25,0.5232,0.069,0.5467,0.2679,0.5272,236,0.487
IBKR,1,25,0.5251,0.0578,0.5153,0.255,0.5906,663,0.5359
ICE,1,25,0.4838,0.0681,0.4969,0.2572,0.4916,400,0.5225
IVZ,1,25,0.5213,0.0638,0.5299,0.2596,0.5327,425,0.5175
JKHY,1,25,0.5118,0.0807,0.518,0.2629,0.5244,549,0.5225
ABBV,1,25,0.5359,0.0668,0.5183,0.2604,0.5079,652,0.5365
A,1,25,0.5181,0.0597,0.5241,0.2542,0.4923,410,0.5194
ALGN,1,25,0.4857,0.0672,0.4748,0.2581,0.5142,216,0.4844
AMGN,1,25,0.5048,0.0756,0.5224,0.2586,0.466,191,0.5022
BAX,1,25,0.5117,0.0672,0.5263,0.2553,0.4816,422,0.4933
BDX,1,25,0.5092,0.0524,0.5188,0.2571,0.5976,404,0.4889
TECH,1,25,0.5232,0.06,0.5205,0.2562,0.4943,398,0.4933
BIIB,1,25,0.5054,0.06,0.5279,0.2596,0.3718,199,0.4787
BMY,1,25,0.4971,0.052,0.5041,0.2561,0.3856,256,0.4902
CAH,1,25,0.5302,0.0643,0.5101,0.2599,0.5908,539,0.5359
CRL,1,25,0.5092,0.0638,0.5071,0.2617,0.4562,383,0.5003
COO,1,25,0.5105,0.0641,0.515,0.2629,0.4334,491,0.4876
CVS,1,25,0.4851,0.0728,0.4905,0.2631,0.4524,476,0.5149
DHR,1,25,0.5117,0.0569,0.5093,0.257,0.5624,466,0.5175
DVA,1,25,0.4971,0.0422,0.5052,0.2592,0.591,473,0.5225
DXCM,1,25,0.5067,0.0784,0.4962,0.2594,0.4721,649,0.5175
EW,1,25,0.4914,0.0575,0.4963,0.2565,0.5263,181,0.501
GILD,1,25,0.4965,0.0663,0.5269,0.2709,0.6273,318,0.5028
HCA,1,25,0.5264,0.0691,0.5172,0.2596,0.5324,653,0.5371
HSIC,1,25,0.5092,0.0653,0.4973,0.2601,0.4858,305,0.4921
IDXX,1,25,0.5086,0.0849,0.4823,0.2585,0.5098,462,0.5219
INCY,1,25,0.5187,0.0699,0.5257,0.2617,0.4495,318,0.5035
PODD,1,25,0.5321,0.0642,0.5174,0.2577,0.5458,337,0.5079
ISRG,1,25,0.5346,0.0805,0.513,0.2621,0.5888,690,0.5378
IQV,1,25,0.4952,0.0572,0.5082,0.2615,0.5039,260,0.5016
LH,1,25,0.4933,0.0514,0.484,0.2578,0.477,443,0.5263
MCK,1,25,0.5346,0.057,0.5126,0.2538,0.586,952,0.5454
MDT,1,25,0.4946,0.0712,0.5053,0.2573,0.5057,364,0.5048
MRK,1,25,0.5168,0.0561,0.507,0.2548,0.5191,286,0.501
MTD,1,25,0.5105,0.0651,0.4854,0.2554,0.4721,591,0.5276
DGX,1,25,0.5092,0.0502,0.5051,0.2603,0.5106,516,0.5162
REGN,1,25,0.5041,0.0632,0.5134,0.2581,0.5897,505,0.5111
RMD,1,25,0.5321,0.0606,0.4975,0.259,0.5823,480,0.5302
STE,1,25,0.4952,0.0637,0.4853,0.2609,0.532,310,0.5124
SYK,1,25,0.5117,0.0661,0.5211,0.2566,0.5393,436,0.5111
MMM,1,25,0.5105,0.0621,0.5064,0.2618,0.5594,304,0.5016
AOS,1,25,0.5016,0.059,0.4879,0.2598,0.481,244,0.5009
ALLE,1,25,0.4946,0.0613,0.4912,0.2589,0.4622,469,0.5111
AME,1,25,0.5194,0.0619,0.4986,0.2609,0.4878,540,0.5308
ADP,1,25,0.506,0.0653,0.512,0.2559,0.5434,510,0.5263
BR,1,25,0.5009,0.0474,0.5146,0.262,0.4852,348,0.5143
BLDR,1,25,0.5117,0.0793,0.5119,0.2554,0.5559,590,0.5105
CHRW,1,25,0.499,0.0449,0.5224,0.2587,0.6114,309,0.5232
CARR,1,16,0.4772,0.0649,0.5025,0.2601,0.5124,209,0.5169
CAT,1,25,0.527,0.0506,0.5194,0.259,0.5256,434,0.5346
CTAS,1,25,0.527,0.0772,0.4996,0.2566,0.565,849,0.5486
FIX,1,25,0.5403,0.0671,0.5137,0.2577,0.5971,582,0.5448
CPRT,1,25,0.5086,0.0602,0.4934,0.2598,0.5482,621,0.5257
CSX,1,25,0.4889,0.0803,0.5184,0.2585,0.5741,190,0.5168
CMI,1,25,0.5041,0.058,0.5156,0.2587,0.5922,417,0.5238
DE,1,25,0.4997,0.0583,0.5171,0.2638,0.5211,486,0.5181
DAL,1,25,0.4971,0.0652,0.5056,0.2628,0.536,308,0.4876
DOV,1,25,0.5029,0.0602,0.5036,0.2588,0.492,328,0.5124
EMR,1,25,0.5137,0.0542,0.5189,0.2595,0.5574,422,0.5213
EFX,1,25,0.5162,0.0476,0.5105,0.2531,0.5486,389,0.5238
EXPD,1,25,0.513,0.0555,0.5118,0.2564,0.564,429,0.5187
FAST,1,25,0.52,0.065,0.5274,0.2564,0.5632,516,0.5213
FDX,1,25,0.5187,0.0551,0.5103,0.2605,0.5883,450,0.5219
FTV,1,25,0.5035,0.0537,0.5146,0.2641,0.5893,300,0.5054
GE,1,25,0.5143,0.0739,0.5297,0.2557,0.5343,612,0.5308
GNRC,1,25,0.4997,0.0674,0.503,0.2617,0.591,484,0.5149
GD,1,25,0.5117,0.0653,0.5233,0.2564,0.5157,558,0.5283
HON,1,25,0.5035,0.048,0.4966,0.2606,0.5499,306,0.513
HWM,1,17,0.5387,0.0603,0.5061,0.2547,0.5679,591,0.5555
HUBB,1,25,0.5251,0.051,0.5245,0.2608,0.5024,422,0.5314
HII,1,25,0.499,0.0743,0.5027,0.2617,0.5492,365,0.5194
IEX,1,25,0.5124,0.0668,0.5095,0.2601,0.5243,564,0.5086
ITW,1,25,0.5054,0.0629,0.5157,0.2576,0.5659,584,0.52
IR,1,25,0.5105,0.0538,0.5058,0.2616,0.5551,333,0.5086
JBHT,1,25,0.4984,0.0524,0.5083,0.2579,0.5533,341,0.506
J,1,18,0.5141,0.0525,0.4942,0.2601,0.4199,224,0.5194
APTV,1,25,0.4984,0.0548,0.5028,0.2665,0.5038,373,0.4991
AZO,1,25,0.5187,0.0504,0.4998,0.2554,0.5928,672,0.5327
BBY,1,25,0.5022,0.0572,0.5228,0.2549,0.5993,598,0.5041
BKNG,1,25,0.5263,0.0493,0.5201,0.2639,0.5364,469,0.5251
CCL,1,25,0.4895,0.0757,0.5141,0.2609,0.5238,213,0.4838
CVNA,1,25,0.5333,0.0692,0.491,0.2606,0.4225,569,0.5187
CMG,1,25,0.5238,0.0651,0.5057,0.2576,0.5008,718,0.5143
DRI,1,25,0.4984,0.0556,0.5193,0.2633,0.5545,302,0.5048
DECK,1,25,0.5162,0.075,0.4928,0.2638,0.5444,460,0.5181
DPZ,1,25,0.5219,0.0815,0.5338,0.2557,0.5785,280,0.4978
DHI,1,25,0.5111,0.0583,0.5242,0.2553,0.5398,539,0.5149
EBAY,1,25,0.4971,0.0602,0.5235,0.2618,0.559,458,0.5276
EXPE,1,25,0.5035,0.0511,0.5376,0.2623,0.544,397,0.5054
F,1,25,0.4914,0.0602,0.4992,0.258,0.4114,173,0.4933
GRMN,1,25,0.5213,0.0639,0.5142,0.2647,0.5338,662,0.5276
GPC,1,25,0.5054,0.0606,0.5108,0.2654,0.5453,414,0.52
HAS,1,25,0.5098,0.064,0.5264,0.2586,0.5045,404,0.5136
HLT,1,25,0.5054,0.0593,0.5082,0.2583,0.4915,673,0.5251
HD,1,25,0.5073,0.0607,0.5013,0.2585,0.528,369,0.5181
LVS,1,25,0.4952,0.0752,0.4853,0.2629,0.5226,222,0.4914
LEN,1,25,0.5124,0.0633,0.5188,0.2554,0.5719,426,0.506
LOW,1,25,0.5143,0.053,0.4791,0.2605,0.5287,499,0.5289
MAR,1,25,0.4908,0.0628,0.5068,0.26,0.5223,325,0.5175
MCD,1,25,0.4921,0.0637,0.5169,0.2636,0.5017,307,0.5105
MGM,1,25,0.4876,0.0482,0.5085,0.2694,0.5215,477,0.4984
NKE,1,25,0.4641,0.058,0.493,0.2626,0.542,245,0.4889
NCLH,1,25,0.5016,0.0677,0.5175,0.261,0.4072,192,0.4851
MO,1,25,0.5168,0.058,0.5214,0.2619,0.5633,652,0.5327
ADM,1,25,0.5086,0.0631,0.4862,0.2537,0.5313,494,0.5263
BG,1,25,0.4927,0.0668,0.4692,0.2654,0.471,321,0.5181
CPB,1,25,0.5054,0.0652,0.5153,0.2579,0.5118,370,0.4883
CASY,1,25,0.5289,0.0508,0.5429,0.2571,0.5754,327,0.5276
CHD,1,25,0.5016,0.0596,0.4971,0.2598,0.5346,288,0.5232
CLX,1,25,0.5003,0.0802,0.5335,0.2591,0.548,406,0.5092
KO,1,25,0.5181,0.064,0.5218,0.2543,0.6319,516,0.5206
CL,1,25,0.4997,0.0633,0.4946,0.2585,0.5748,373,0.5156
CAG,1,25,0.4813,0.0737,0.5066,0.2572,0.5348,374,0.4851
STZ,1,25,0.4857,0.0599,0.5116,0.2645,0.546,303,0.5048
DG,1,25,0.52,0.0527,0.5186,0.2571,0.5538,286,0.5016
DLTR,1,25,0.5086,0.056,0.5186,0.2566,0.5598,270,0.5016
EL,1,25,0.5073,0.0684,0.5166,0.2595,0.5385,283,0.4997
GIS,1,25,0.5054,0.0731,0.5511,0.2607,0.6274,383,0.5029
HSY,1,25,0.5264,0.0654,0.5255,0.2581,0.4782,418,0.506
HRL,1,25,0.4819,0.0643,0.4956,0.2615,0.4399,549,0.5009
KDP,1,23,0.5024,0.0557,0.5083,0.2542,0.5394,272,0.5107
KMB,1,25,0.4933,0.0587,0.5109,0.2605,0.5097,512,0.5054
KHC,1,25,0.4946,0.0597,0.5327,0.2577,0.5681,502,0.5079
KR,1,25,0.5346,0.0561,0.5363,0.2577,0.5325,425,0.5111
MKC,1,25,0.5016,0.0646,0.4972,0.2622,0.5068,424,0.5054
APA,1,25,0.4876,0.0586,0.4885,0.256,0.5808,146,0.5156
BKR,1,18,0.5,0.0551,0.5005,0.2598,0.5029,315,0.5282
CVX,1,25,0.5175,0.0589,0.5054,0.2598,0.5086,414,0.5352
COP,1,25,0.5029,0.0581,0.5011,0.2622,0.5515,242,0.5048
DVN,1,25,0.4921,0.0563,0.499,0.2608,0.5462,210,0.5086
FANG,1,25,0.5238,0.0673,0.4928,0.254,0.5135,643,0.5327
EOG,1,25,0.5238,0.0667,0.5096,0.2589,0.531,388,0.5067
EQT,1,25,0.487,0.0714,0.5045,0.2613,0.4731,250,0.5029
XOM,1,25,0.5232,0.0634,0.5077,0.2603,0.5227,396,0.5162
HAL,1,25,0.4959,0.045,0.4881,0.2588,0.4565,277,0.5073
KMI,1,25,0.4762,0.0506,0.4967,0.2616,0.5162,252,0.5048
MPC,1,25,0.5238,0.0625,0.5008,0.2572,0.5544,440,0.5359
OXY,1,25,0.4946,0.0451,0.5123,0.2567,0.6021,87,0.4921
OKE,1,25,0.5175,0.0592,0.5135,0.2555,0.5983,624,0.5346
PSX,1,25,0.5143,0.062,0.5066,0.2572,0.5894,252,0.5175
SLB,1,25,0.5118,0.0483,0.4928,0.258,0.6016,122,0.506
TRGP,1,25,0.5327,0.0558,0.5124,0.2587,0.5883,741,0.5479
TPL,1,25,0.48,0.0886,0.5086,0.2715,0.5606,670,0.5327
VLO,1,25,0.5016,0.0544,0.4965,0.2614,0.4764,376,0.5137
AES,1,25,0.4914,0.0509,0.4929,0.264,0.457,364,0.499
LNT,1,25,0.5092,0.0594,0.519,0.2656,0.5117,386,0.5143
AEE,1,25,0.4933,0.0405,0.4951,0.2602,0.409,318,0.5225
AEP,1,25,0.5257,0.0769,0.5186,0.2571,0.5632,491,0.5206
AWK,1,25,0.5124,0.0641,0.5177,0.2565,0.5462,375,0.513
ATO,1,25,0.5251,0.059,0.5254,0.2564,0.5845,589,0.539
CNP,1,25,0.5232,0.065,0.512,0.2577,0.5315,469,0.5257
CMS,1,25,0.5086,0.0636,0.508,0.2623,0.4905,654,0.5263
ED,1,25,0.5156,0.0655,0.5299,0.2619,0.5274,391,0.5181
DTE,1,25,0.5257,0.0527,0.5102,0.2576,0.4898,449,0.5422
DUK,1,25,0.5073,0.0655,0.4964,0.2576,0.5625,428,0.5213
EIX,1,25,0.5073,0.0792,0.5185,0.2681,0.526,494,0.5156
ETR,1,25,0.52,0.0554,0.5187,0.2616,0.559,507,0.5251
EVRG,1,24,0.5324,0.0612,0.5383,0.2554,0.5462,480,0.541
ES,1,25,0.4921,0.0604,0.5031,0.2611,0.5188,373,0.5086
EXC,1,25,0.5029,0.0526,0.4965,0.2619,0.4919,406,0.5168
ARE,1,25,0.4965,0.0564,0.503,0.2688,0.5767,528,0.5041
AMT,1,25,0.5016,0.0525,0.504,0.2651,0.5802,296,0.5035
AVB,1,25,0.5035,0.0647,0.5093,0.2682,0.4655,356,0.513
BXP,1,25,0.5137,0.069,0.5436,0.2637,0.5453,398,0.4997
CPT,1,25,0.4927,0.0671,0.4999,0.2646,0.452,406,0.5162
CBRE,1,25,0.499,0.0613,0.4976,0.2594,0.5037,302,0.5136
CSGP,1,25,0.5175,0.0606,0.5109,0.2582,0.5197,333,0.501
CCI,1,25,0.4959,0.0463,0.4959,0.2568,0.5348,253,0.5098
EQR,1,25,0.5029,0.0497,0.5055,0.2592,0.5603,447,0.5067
ESS,1,25,0.5244,0.0551,0.521,0.2612,0.5667,560,0.527
EXR,1,25,0.5073,0.0555,0.5032,0.2595,0.5825,405,0.5117
FRT,1,25,0.5003,0.0552,0.509,0.2618,0.5605,330,0.506
DOC,1,25,0.5168,0.051,0.5207,0.2603,0.5016,236,0.4794
HST,1,25,0.4895,0.0503,0.5022,0.2603,0.5906,257,0.5016
INVH,1,25,0.4972,0.0484,0.5123,0.2605,0.6212,358,0.4927
IRM,1,25,0.5206,0.0667,0.5073,0.256,0.5935,572,0.5409
