ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
SHOP,5,9,0.4956,0.0781,0.5525,0.2818,0.6186,265,0.522
SMCI,5,9,0.4903,0.0986,0.5581,0.2909,0.5008,224,0.4762
SMMT,5,9,0.4515,0.0912,0.5004,0.302,0.4496,260,0.5203
SNOW,5,9,0.4568,0.119,0.5384,0.3431,0.4425,207,0.4885
TEAM,5,9,0.485,0.1128,0.5881,0.3223,0.4911,375,0.4603
TGT,5,9,0.4638,0.1107,0.5044,0.32,0.4466,215,0.4868
TJX,5,9,0.5661,0.084,0.564,0.2526,0.6195,276,0.5467
TPR,5,9,0.4674,0.1582,0.4726,0.3011,0.5591,399,0.5626
TSLA,5,9,0.4903,0.1048,0.5314,0.3063,0.4804,139,0.4868
TSM,5,9,0.5714,0.0962,0.4977,0.2642,0.566,456,0.5908
UAL,5,9,0.5203,0.1977,0.6733,0.3034,0.7008,255,0.575
UNH,5,9,0.4603,0.0572,0.579,0.2971,0.5077,244,0.5344
V,5,9,0.4215,0.0413,0.5244,0.333,0.6215,304,0.5309
VKTX,5,9,0.522,0.1341,0.483,0.2856,0.4328,217,0.478
VZ,5,9,0.5132,0.0673,0.581,0.2588,0.6058,134,0.5097
WMT,5,9,0.5661,0.1214,0.5804,0.2712,0.7222,304,0.6049
ZM,5,9,0.4603,0.0972,0.5761,0.2939,0.6984,145,0.5221
COIN,5,9,0.4568,0.1119,0.5344,0.2846,0.5749,278,0.4974
AVGO,5,9,0.5432,0.0831,0.579,0.2735,0.5604,300,0.5326
ANET,5,9,0.5326,0.128,0.5356,0.2917,0.5897,410,0.5679
AMAT,5,9,0.5167,0.1007,0.51,0.3079,0.4708,314,0.5855
LRCX,5,9,0.5379,0.098,0.5277,0.2802,0.5493,388,0.5961
VRT,5,9,0.5714,0.127,0.5025,0.2637,0.6073,420,0.5944
ETN,5,9,0.5679,0.0962,0.5162,0.2579,0.587,340,0.5644
NOW,5,9,0.4903,0.0803,0.483,0.3076,0.4709,252,0.4832
EQIX,5,9,0.4868,0.084,0.51,0.2803,0.4153,190,0.5309
DLR,5,9,0.4621,0.116,0.4825,0.2828,0.5784,149,0.5168
WDC,5,9,0.5415,0.1838,0.5799,0.3355,0.6889,441,0.6649
STX,5,9,0.5273,0.1901,0.4804,0.3083,0.5324,343,0.6226
ASML,5,9,0.4885,0.1193,0.4763,0.2808,0.4623,270,0.5573
CEG,5,9,0.575,0.0971,0.5707,0.2621,0.5774,370,0.5291
VST,5,9,0.4832,0.064,0.4972,0.2961,0.5852,375,0.5626
LIN,5,9,0.5344,0.1382,0.5229,0.2869,0.5662,368,0.5591
MRVL,5,9,0.5361,0.0975,0.5652,0.2991,0.6017,320,0.5661
CLS,5,9,0.6049,0.1286,0.515,0.2569,0.6181,511,0.612
SYM,5,7,0.4558,0.1259,0.5281,0.3102,0.5764,236,0.5261
MNDY,5,9,0.4938,0.1138,0.5351,0.2724,0.5514,229,0.4638
FVRR,5,9,0.5291,0.0862,0.5357,0.3079,0.5045,161,0.4497
APD,5,9,0.4603,0.0936,0.5118,0.2954,0.5806,157,0.5591
EME,5,9,0.5785,0.1638,0.5251,0.2626,0.6254,460,0.6384
KLAC,5,9,0.5679,0.1082,0.5854,0.2707,0.6437,397,0.6049
TXN,5,9,0.4815,0.1198,0.5222,0.3011,0.538,314,0.5538
MCHP,5,9,0.5256,0.1098,0.5762,0.288,0.5545,201,0.485
NXPI,5,9,0.5009,0.0527,0.5705,0.2871,0.6306,243,0.5326
DELL,5,9,0.5132,0.1056,0.5528,0.2827,0.619,277,0.5608
GLW,5,9,0.5785,0.1768,0.5772,0.2855,0.6928,320,0.6473
FLEX,5,9,0.5996,0.1166,0.4997,0.2707,0.6139,293,0.6014
JBL,5,9,0.5115,0.1046,0.5281,0.2875,0.5304,357,0.5873
GFS,5,9,0.4586,0.1066,0.4973,0.3084,0.5157,125,0.5044
NEE,5,9,0.485,0.1114,0.5286,0.349,0.5768,371,0.5697
D,5,9,0.5256,0.098,0.4596,0.2804,0.6933,178,0.5591
CHTR,5,9,0.4815,0.0866,0.514,0.3078,0.3556,213,0.4586
BIO,5,9,0.5467,0.105,0.6202,0.2773,0.619,164,0.4921
HOOD,5,9,0.5485,0.2013,0.5345,0.316,0.5914,466,0.6067
PINS,5,9,0.5062,0.0957,0.5422,0.309,0.5854,255,0.4727
MDB,5,9,0.5238,0.1156,0.5246,0.315,0.5279,237,0.4797
RKLB,5,9,0.4815,0.112,0.4868,0.2815,0.5906,214,0.545
STLA,5,9,0.4409,0.0735,0.4838,0.3252,0.434,233,0.4621
FIG,5,7,0.5465,0.0854,0.6291,0.2823,0.4866,241,0.458
AMC,5,9,0.5485,0.0881,0.5418,0.2923,0.2382,91,0.3686
AFL,5,9,0.5838,0.1025,0.5558,0.2702,0.6306,380,0.5838
ALL,5,9,0.5026,0.0939,0.5388,0.2807,0.426,151,0.4903
AIG,5,9,0.5555,0.1026,0.5757,0.2805,0.5816,312,0.545
AMP,5,9,0.515,0.1519,0.53,0.3123,0.6175,316,0.5573
AON,5,9,0.4868,0.074,0.5406,0.3136,0.6852,107,0.5467
APO,5,9,0.5714,0.1047,0.6232,0.2542,0.5891,362,0.5415
ACGL,5,9,0.5167,0.0959,0.5194,0.2963,0.5199,300,0.5273
ARES,5,9,0.5361,0.0709,0.5474,0.3008,0.5888,431,0.5414
AJG,5,9,0.5185,0.0985,0.5374,0.2611,0.59,412,0.5503
AIZ,5,9,0.5009,0.1035,0.5684,0.2592,0.5682,274,0.5414
BAC,5,9,0.5608,0.0778,0.5777,0.2917,0.691,293,0.5908
BLK,5,9,0.5591,0.0876,0.5454,0.2708,0.6415,330,0.5873
BX,5,9,0.5115,0.0686,0.5277,0.2561,0.601,289,0.5115
BNY,5,8,0.4623,0.0958,0.4838,0.2894,0.3978,168,0.4821
BRO,5,9,0.5397,0.1422,0.5231,0.2625,0.5619,298,0.5309
COF,5,9,0.4903,0.0931,0.4689,0.28,0.5664,220,0.5309
CBOE,5,9,0.4762,0.062,0.5125,0.2662,0.5474,275,0.5591
SCHW,5,9,0.4991,0.1137,0.5444,0.2825,0.5321,215,0.5696
CB,5,9,0.5238,0.0898,0.5358,0.2575,0.5639,260,0.5467
CINF,5,9,0.522,0.0967,0.5905,0.2649,0.6572,246,0.5344
C,5,9,0.5538,0.114,0.5041,0.2662,0.5863,439,0.5891
CFG,5,9,0.4921,0.0905,0.5547,0.2985,0.5906,236,0.5855
CME,5,9,0.5414,0.1154,0.5016,0.2894,0.5316,293,0.5555
ERIE,5,9,0.5203,0.0793,0.4658,0.2802,0.4929,284,0.4868
FDS,5,9,0.5344,0.1038,0.575,0.2623,0.5949,149,0.4709
FIS,5,9,0.5397,0.11,0.5382,0.2855,0.5451,372,0.5132
FITB,5,9,0.5168,0.0406,0.5736,0.2763,0.6341,238,0.5273
BEN,5,9,0.5221,0.121,0.5606,0.2878,0.7504,185,0.5432
GPN,5,9,0.4973,0.1209,0.6085,0.3154,0.5108,286,0.4533
GL,5,9,0.4938,0.1132,0.5475,0.268,0.5398,261,0.5679
GS,5,9,0.5591,0.082,0.502,0.2613,0.5793,463,0.5891
HIG,5,9,0.5626,0.0988,0.5409,0.2816,0.5748,466,0.575
HBAN,5,9,0.5079,0.0965,0.5484,0.273,0.5446,148,0.5362
IBKR,5,9,0.5908,0.1262,0.5394,0.2605,0.5995,416,0.6102
ICE,5,9,0.5379,0.1471,0.5019,0.2634,0.5858,404,0.5838
IVZ,5,9,0.5379,0.1054,0.5593,0.2998,0.626,257,0.5591
JKHY,5,9,0.5203,0.1269,0.5631,0.2767,0.5273,191,0.4762
ABBV,5,9,0.5044,0.0828,0.4862,0.2953,0.4941,294,0.5362
A,5,9,0.5167,0.1272,0.5527,0.2878,0.5252,268,0.4815
ALGN,5,9,0.4744,0.1081,0.5643,0.2707,0.5687,101,0.4903
AMGN,5,9,0.4868,0.0701,0.5181,0.2721,0.5522,125,0.4938
BAX,5,9,0.5097,0.0734,0.5129,0.2926,0.479,254,0.4974
BDX,5,9,0.552,0.132,0.6217,0.2948,0.5706,353,0.4832
TECH,5,9,0.5256,0.0807,0.5627,0.2718,0.56,83,0.4797
BIIB,5,9,0.5344,0.151,0.5319,0.2924,0.6044,234,0.5044
BMY,5,9,0.4762,0.0829,0.4574,0.2667,0.3124,82,0.5132
CAH,5,9,0.5555,0.0942,0.5098,0.2678,0.5775,307,0.552
CRL,5,9,0.4885,0.1067,0.5677,0.3183,0.6036,217,0.4903
COO,5,9,0.5044,0.1088,0.5894,0.2679,0.5487,213,0.4762
CVS,5,9,0.5079,0.1114,0.5004,0.278,0.5494,198,0.5503
DHR,5,9,0.5132,0.0994,0.5305,0.312,0.6052,204,0.4832
DVA,5,9,0.4691,0.0851,0.4481,0.2949,0.3738,243,0.5397
DXCM,5,9,0.5062,0.114,0.5124,0.3024,0.5451,214,0.4885
EW,5,9,0.4727,0.0537,0.5357,0.2713,0.5171,155,0.4921
GILD,5,9,0.425,0.1677,0.5184,0.3148,0.522,197,0.5467
HCA,5,9,0.5344,0.1196,0.5486,0.2876,0.5897,387,0.5591
HSIC,5,9,0.5079,0.0806,0.552,0.271,0.493,226,0.4797
IDXX,5,9,0.4462,0.1143,0.5086,0.3535,0.4056,241,0.4286
INCY,5,9,0.4974,0.1119,0.5088,0.2568,0.6239,306,0.545
PODD,5,9,0.5115,0.1428,0.4931,0.2866,0.3873,168,0.4603
ISRG,5,9,0.5679,0.1022,0.5501,0.2462,0.6239,226,0.5132
IQV,5,9,0.5115,0.076,0.5486,0.2781,0.613,140,0.455
LH,5,9,0.5556,0.0719,0.5752,0.2776,0.6168,233,0.5097
MCK,5,9,0.5608,0.1559,0.5694,0.277,0.5995,430,0.5767
MDT,5,9,0.5026,0.1522,0.611,0.3081,0.7448,122,0.4903
MRK,5,9,0.4444,0.0809,0.4583,0.3368,0.4248,215,0.4868
MTD,5,9,0.4938,0.0622,0.5837,0.3112,0.629,273,0.5168
DGX,5,9,0.522,0.0853,0.5141,0.2938,0.5531,193,0.5397
REGN,5,9,0.4885,0.1182,0.5516,0.316,0.5916,186,0.5062
RMD,5,9,0.4427,0.1051,0.5432,0.3075,0.5558,288,0.4991
STE,5,9,0.5009,0.0706,0.5345,0.28,0.4578,96,0.4779
SYK,5,9,0.4921,0.042,0.5069,0.2703,0.4674,210,0.5062
MMM,5,9,0.5115,0.0839,0.521,0.2842,0.542,220,0.5238
AOS,5,9,0.4815,0.127,0.4826,0.2834,0.4323,263,0.4885
ALLE,5,9,0.4356,0.1128,0.5068,0.2897,0.4986,258,0.515
AME,5,9,0.4568,0.1203,0.5474,0.2859,0.5126,293,0.5291
ADP,5,9,0.4815,0.1599,0.537,0.2831,0.5654,286,0.5044
BR,5,9,0.515,0.1112,0.4728,0.2759,0.3566,279,0.485
BLDR,5,9,0.5168,0.0848,0.5453,0.2536,0.6249,156,0.448
CHRW,5,9,0.5009,0.0719,0.5383,0.3091,0.5977,149,0.552
CARR,5,9,0.455,0.0994,0.5159,0.2908,0.5565,169,0.5115
CAT,5,9,0.5432,0.1264,0.4394,0.2677,0.5957,262,0.5891
CTAS,5,9,0.5503,0.1029,0.5711,0.2706,0.5536,384,0.5432
FIX,5,9,0.6049,0.1517,0.5564,0.2719,0.6338,351,0.6261
CPRT,5,9,0.5432,0.1363,0.5536,0.3044,0.5483,300,0.4956
CSX,5,9,0.4709,0.1169,0.5048,0.2985,0.5062,191,0.5185
CMI,5,9,0.5573,0.0951,0.5553,0.2763,0.6583,416,0.6102
DE,5,9,0.5027,0.127,0.6156,0.2531,0.6872,152,0.5308
DAL,5,9,0.4427,0.1669,0.4878,0.358,0.5697,285,0.5661
DOV,5,9,0.4585,0.1392,0.5282,0.2872,0.5184,327,0.5361
EMR,5,9,0.4956,0.1127,0.5231,0.2797,0.6573,236,0.5503
EFX,5,9,0.5062,0.0974,0.4809,0.2812,0.4345,222,0.4991
EXPD,5,9,0.5273,0.0984,0.5561,0.2761,0.6242,318,0.5679
FAST,5,9,0.5009,0.1191,0.5532,0.2876,0.4927,260,0.5238
FDX,5,9,0.4639,0.1203,0.5424,0.3039,0.468,153,0.5855
FTV,5,9,0.5238,0.1119,0.5651,0.2851,0.5923,223,0.5079
GE,5,9,0.5767,0.0946,0.5963,0.2739,0.6376,453,0.6032
GNRC,5,9,0.5326,0.0972,0.5053,0.2915,0.5178,190,0.5626
GD,5,9,0.5697,0.1146,0.5953,0.2772,0.5834,366,0.5397
HON,5,9,0.515,0.0863,0.537,0.2772,0.5924,178,0.5432
HWM,5,9,0.5467,0.1001,0.4761,0.2723,0.5963,508,0.6085
HUBB,5,9,0.5079,0.1508,0.5292,0.3047,0.5913,259,0.5344
HII,5,9,0.5185,0.0946,0.5103,0.2771,0.5536,380,0.5626
IEX,5,9,0.5309,0.0988,0.5367,0.2818,0.5934,220,0.5132
ITW,5,9,0.6314,0.1139,0.6286,0.2402,0.6195,244,0.4868
IR,5,9,0.5044,0.1422,0.4822,0.3014,0.5062,513,0.5168
JBHT,5,9,0.5344,0.0925,0.5855,0.2875,0.5556,225,0.5009
J,5,9,0.5273,0.1392,0.5507,0.2906,0.5947,257,0.5009
APTV,5,9,0.5749,0.1579,0.617,0.274,0.5745,192,0.4938
AZO,5,9,0.5238,0.0887,0.5201,0.2588,0.5661,123,0.5168
BBY,5,9,0.552,0.0958,0.6284,0.27,0.6637,192,0.4533
BKNG,5,9,0.4973,0.11,0.5343,0.2723,0.5213,360,0.5291
CCL,5,9,0.5379,0.092,0.5472,0.2811,0.6766,174,0.5115
CVNA,5,9,0.5414,0.1173,0.5304,0.2879,0.574,356,0.5714
CMG,5,9,0.485,0.1029,0.559,0.2749,0.5894,241,0.4868
DRI,5,9,0.5238,0.0774,0.5647,0.2807,0.6369,152,0.4938
DECK,5,9,0.4445,0.0919,0.5368,0.3002,0.4785,274,0.5044
DPZ,5,9,0.4638,0.0549,0.5253,0.2938,0.3409,223,0.4656
DHI,5,9,0.4444,0.0956,0.5345,0.2748,0.4715,202,0.4797
EBAY,5,9,0.5908,0.0752,0.5366,0.2718,0.6107,362,0.6226
EXPE,5,9,0.4938,0.0864,0.5111,0.2632,0.6911,179,0.5626
F,5,9,0.5097,0.1092,0.5378,0.3063,0.5046,237,0.5203
GRMN,5,9,0.5944,0.1238,0.5556,0.2607,0.6165,339,0.5802
GPC,5,9,0.4903,0.1101,0.568,0.301,0.6191,205,0.4973
HAS,5,9,0.5026,0.1224,0.4686,0.2764,0.5941,192,0.5626
HLT,5,9,0.552,0.0765,0.5784,0.2618,0.5457,397,0.582
HD,5,9,0.5185,0.0873,0.5343,0.2952,0.4673,215,0.4991
LVS,5,9,0.5397,0.125,0.5408,0.2677,0.583,56,0.4691
LEN,5,9,0.5132,0.0744,0.5458,0.2801,0.4693,214,0.4603
LOW,5,9,0.4709,0.1077,0.5001,0.2772,0.4753,184,0.522
MAR,5,9,0.5079,0.1023,0.5507,0.3216,0.6441,197,0.5432
MCD,5,9,0.4639,0.1144,0.5178,0.2941,0.5237,268,0.5009
MGM,5,9,0.5661,0.1026,0.5957,0.2519,0.6071,213,0.5115
NKE,5,9,0.5415,0.1012,0.5431,0.2689,0.5475,145,0.4162
NCLH,5,9,0.478,0.1202,0.5446,0.2918,0.5747,163,0.5238
MO,5,9,0.5944,0.1089,0.5097,0.2561,0.5928,280,0.5891
ADM,5,9,0.5503,0.088,0.5318,0.2646,0.6899,146,0.5291
BG,5,9,0.4921,0.0988,0.5139,0.2952,0.5822,160,0.5291
CPB,5,9,0.5256,0.1027,0.5243,0.2915,0.507,220,0.4321
CASY,5,9,0.5132,0.1185,0.5666,0.2816,0.6127,271,0.5732
CHD,5,9,0.4674,0.0664,0.4636,0.293,0.508,170,0.4832
CLX,5,9,0.5114,0.1138,0.5601,0.2967,0.4793,157,0.4092
KO,5,9,0.4868,0.0723,0.5095,0.2763,0.5049,89,0.5026
CL,5,9,0.545,0.1335,0.5189,0.2846,0.5703,255,0.5273
CAG,5,9,0.5185,0.1408,0.5708,0.2917,0.4969,292,0.4427
STZ,5,9,0.545,0.1377,0.5489,0.2895,0.5226,188,0.4674
DG,5,9,0.4127,0.0862,0.5384,0.277,0.3985,94,0.4709
DLTR,5,9,0.5168,0.1638,0.4819,0.3032,0.5958,225,0.4833
EL,5,9,0.5714,0.119,0.5349,0.2583,0.4812,223,0.4991
GIS,5,9,0.5838,0.1119,0.6141,0.2582,0.5622,155,0.4162
HSY,5,9,0.4762,0.1316,0.5458,0.264,0.5503,158,0.4868
HRL,5,9,0.4321,0.0756,0.498,0.3074,0.3651,139,0.4744
KDP,5,9,0.5079,0.1206,0.5085,0.3044,0.5452,311,0.5309
KMB,5,9,0.5379,0.091,0.5097,0.2662,0.6051,223,0.4885
KHC,5,9,0.4815,0.0972,0.501,0.2937,0.3047,134,0.4321
KR,5,9,0.5415,0.0999,0.5642,0.2897,0.621,93,0.5044
MKC,5,9,0.5767,0.112,0.5949,0.2656,0.6266,232,0.4885
APA,5,9,0.5309,0.1062,0.5374,0.2607,0.568,171,0.5679
BKR,5,9,0.5097,0.1336,0.5963,0.2788,0.6767,178,0.5838
CVX,5,9,0.5326,0.1209,0.5575,0.2802,0.5993,146,0.5608
COP,5,9,0.5256,0.0947,0.5578,0.2735,0.6425,164,0.5132
DVN,5,9,0.5044,0.1415,0.5921,0.3075,0.683,194,0.5467
FANG,5,9,0.4374,0.173,0.542,0.2924,0.5006,168,0.5326
EOG,5,9,0.5361,0.1306,0.6159,0.303,0.606,164,0.5273
EQT,5,9,0.5132,0.0901,0.5412,0.2845,0.6081,166,0.5132
XOM,5,9,0.4938,0.1197,0.5923,0.2988,0.6351,117,0.5432
HAL,5,9,0.448,0.0781,0.4666,0.3203,0.4873,67,0.5273
KMI,5,9,0.5291,0.0761,0.5545,0.2937,0.6611,268,0.6049
MPC,5,9,0.4586,0.0842,0.5253,0.309,0.5788,120,0.5185
OXY,5,9,0.4727,0.0789,0.5416,0.3289,0.5617,193,0.5221
OKE,5,9,0.5026,0.1306,0.5616,0.3062,0.5927,267,0.5608
PSX,5,9,0.5079,0.1156,0.5503,0.2899,0.5309,270,0.5432
SLB,5,9,0.5079,0.1038,0.5329,0.26,0.5708,104,0.5185
TRGP,5,9,0.5661,0.1209,0.5246,0.312,0.5933,325,0.6367
TPL,5,9,0.4973,0.1537,0.5443,0.2723,0.6698,268,0.5626
VLO,5,9,0.5168,0.0798,0.6145,0.2758,0.8051,68,0.5203
AES,5,9,0.4903,0.0944,0.5687,0.3002,0.5129,233,0.5009
LNT,5,9,0.5273,0.0726,0.5783,0.3053,0.5408,134,0.5732
AEE,5,9,0.5379,0.0787,0.5797,0.2716,0.6645,236,0.5891
AEP,5,9,0.5644,0.0814,0.509,0.2924,0.6246,327,0.5943
AWK,5,9,0.4674,0.0998,0.5135,0.2839,0.5897,105,0.4885
ATO,5,9,0.5626,0.1035,0.5442,0.2815,0.6539,255,0.5697
CNP,5,9,0.522,0.1129,0.5186,0.2866,0.5833,281,0.5767
CMS,5,9,0.5291,0.0866,0.5188,0.2744,0.4646,204,0.5591
ED,5,9,0.4903,0.0823,0.5281,0.2923,0.6159,183,0.4991
DTE,5,9,0.5662,0.0833,0.5905,0.2723,0.6614,196,0.5503
DUK,5,9,0.5291,0.1023,0.5014,0.2822,0.4693,230,0.5538
EIX,5,9,0.5326,0.1188,0.4977,0.2758,0.7236,252,0.5749
ETR,5,9,0.5344,0.1142,0.5256,0.2989,0.6264,406,0.6173
EVRG,5,9,0.5309,0.0979,0.4835,0.2946,0.5749,327,0.5855
ES,5,9,0.5573,0.0666,0.5128,0.2737,0.5184,362,0.5573
EXC,5,9,0.5485,0.1026,0.549,0.282,0.5662,234,0.5432
ARE,5,9,0.4885,0.101,0.5396,0.2729,0.4901,115,0.4779
AMT,5,9,0.4762,0.0908,0.502,0.2843,0.5632,120,0.478
AVB,5,9,0.5168,0.0949,0.5112,0.282,0.6553,201,0.5344
BXP,5,9,0.4956,0.0914,0.5818,0.2885,0.4773,332,0.4921
CPT,5,9,0.4586,0.0637,0.5124,0.315,0.3768,193,0.515
CBRE,5,9,0.5309,0.0888,0.5269,0.2854,0.6398,352,0.5767
CSGP,5,9,0.4145,0.1092,0.5838,0.3482,0.5194,246,0.4586
CCI,5,9,0.4691,0.1068,0.5293,0.2604,0.4656,69,0.4779
EQR,5,9,0.5591,0.1025,0.5485,0.2845,0.5824,276,0.5467
ESS,5,9,0.5432,0.1127,0.535,0.2712,0.6417,256,0.5573
EXR,5,9,0.5168,0.0749,0.5781,0.2672,0.5832,285,0.5362
FRT,5,9,0.5344,0.0836,0.5581,0.2959,0.6404,225,0.5291
DOC,5,9,0.4497,0.0939,0.4863,0.315,0.5762,157,0.5115
HST,5,9,0.5062,0.1407,0.5775,0.3058,0.5106,332,0.5097
INVH,5,9,0.4286,0.0991,0.5646,0.2933,0.5012,173,0.5167
IRM,5,9,0.4973,0.0645,0.5207,0.2937,0.5969,343,0.5644
ALB,5,9,0.4815,0.1297,0.5028,0.2721,0.3898,127,0.5203
AMCR,5,9,0.4938,0.035,0.5821,0.2908,0.5549,255,0.5009
AVY,5,9,0.4868,0.101,0.5689,0.3422,0.5235,234,0.485
CF,5,9,0.5097,0.114,0.5774,0.2533,0.6305,192,0.5679
CTVA,5,9,0.5485,0.1238,0.5337,0.2929,0.6419,296,0.5997
CRH,5,9,0.4832,0.077,0.5194,0.2683,0.5687,276,0.522
DOW,5,9,0.5168,0.1311,0.5492,0.3017,0.3355,132,0.4621
DD,5,9,0.4973,0.1634,0.575,0.3278,0.4726,264,0.5503
ECL,5,9,0.5432,0.0945,0.4888,0.2725,0.6038,431,0.5855
FCX,5,9,0.5591,0.0971,0.5683,0.3165,0.6488,224,0.5644
IFF,5,9,0.4462,0.097,0.5311,0.2999,0.5966,130,0.5203
IP,5,9,0.5291,0.0975,0.556,0.2821,0.4185,204,0.515
