ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
XLU,5,26,0.5519,0.0613,0.5513,0.2628,0.5926,993,0.5421
COIN,5,12,0.5357,0.0851,0.521,0.2614,0.4572,197,0.5132
AVGO,5,26,0.5269,0.0987,0.5577,0.2869,0.6113,1019,0.5641
ANET,5,26,0.5568,0.1042,0.5193,0.2665,0.5702,865,0.5702
AMAT,5,26,0.5287,0.1051,0.5312,0.2785,0.5243,785,0.5629
LRCX,5,26,0.5183,0.0972,0.5179,0.2705,0.6018,995,0.5726
VRT,5,17,0.5313,0.1176,0.505,0.2718,0.6752,538,0.5901
ETN,5,26,0.5439,0.141,0.5161,0.2646,0.6244,1094,0.5836
NOW,5,26,0.5024,0.1354,0.5195,0.2793,0.5659,973,0.5372
EQIX,5,26,0.5079,0.0902,0.5251,0.2703,0.5623,592,0.5366
DLR,5,26,0.5165,0.096,0.5508,0.2758,0.4876,509,0.5183
WDC,5,26,0.5281,0.1328,0.51,0.2883,0.5603,934,0.5641
STX,5,26,0.5275,0.1449,0.4995,0.2793,0.5633,836,0.5763
ASML,5,26,0.5592,0.1008,0.5265,0.2701,0.5839,870,0.5665
CEG,5,9,0.515,0.0881,0.5161,0.2653,0.5881,264,0.5291
VST,5,26,0.5116,0.1208,0.5378,0.2795,0.5724,994,0.5543
LIN,5,22,0.5332,0.1441,0.5446,0.2695,0.6104,739,0.5685
MRVL,5,26,0.5299,0.1208,0.5547,0.2731,0.54,806,0.5378
ALAB,5,1,0.6349,,0.5043,0.2357,0.6349,63,0.6349
CLS,5,26,0.5385,0.1394,0.5329,0.2647,0.571,930,0.5586
SYM,5,8,0.4821,0.0831,0.5485,0.283,0.435,162,0.498
MNDY,5,12,0.5225,0.0912,0.5633,0.2532,0.5566,285,0.4788
FVRR,5,20,0.5183,0.1143,0.5015,0.274,0.4303,308,0.4452
APD,5,26,0.5373,0.0998,0.5259,0.256,0.5957,743,0.5299
EME,5,26,0.5378,0.1256,0.5397,0.301,0.6437,1036,0.583
KLAC,5,26,0.572,0.0938,0.5687,0.2545,0.663,777,0.5671
TXN,5,26,0.514,0.0909,0.5566,0.2684,0.6578,633,0.5287
MCHP,5,26,0.5079,0.0999,0.5458,0.2793,0.6032,565,0.5067
NXPI,5,26,0.5067,0.0967,0.5507,0.2814,0.549,532,0.5269
DELL,5,22,0.5707,0.1006,0.5543,0.2605,0.585,916,0.57
GLW,5,26,0.5745,0.1078,0.5461,0.2632,0.6193,761,0.5574
FLEX,5,26,0.5067,0.1133,0.5432,0.2942,0.5595,798,0.5623
JBL,5,26,0.533,0.1258,0.5541,0.2736,0.6323,858,0.5666
GFS,5,10,0.5476,0.0715,0.554,0.281,0.4136,156,0.5032
NEE,5,26,0.5067,0.1116,0.513,0.2748,0.5743,866,0.5446
D,5,26,0.514,0.0866,0.5697,0.2818,0.5321,550,0.4994
CHTR,5,26,0.5085,0.1119,0.5193,0.2732,0.5234,492,0.5098
BIO,5,26,0.4975,0.0991,0.5322,0.2786,0.4868,627,0.5238
HOOD,5,11,0.531,0.1346,0.5193,0.2983,0.6198,449,0.5801
RDDT,5,1,0.6032,,0.5675,0.2379,0.7692,13,0.5079
PINS,5,20,0.5103,0.1137,0.527,0.2664,0.5713,428,0.5032
MDB,5,26,0.5195,0.109,0.5614,0.27,0.6983,644,0.5366
RKLB,5,11,0.4877,0.1162,0.4794,0.2693,0.6179,263,0.5354
STLA,5,13,0.4603,0.0898,0.479,0.2872,0.667,242,0.4933
FIG,5,7,0.5102,0.1394,0.5404,0.3001,0.5775,213,0.458
AMC,5,26,0.5269,0.12,0.5139,0.2842,0.4537,238,0.4286
AFL,5,26,0.5238,0.113,0.5415,0.2805,0.673,738,0.5617
ALL,5,26,0.4817,0.1047,0.506,0.2986,0.4844,700,0.5287
AIG,5,26,0.5183,0.1206,0.5315,0.2793,0.5951,700,0.5598
AMP,5,26,0.5568,0.1302,0.5501,0.2683,0.5835,1050,0.5824
AON,5,26,0.5153,0.093,0.5427,0.2626,0.5743,715,0.5421
APO,5,26,0.5122,0.1031,0.5572,0.263,0.5541,751,0.5415
ACGL,5,26,0.5476,0.1235,0.5452,0.2825,0.5819,788,0.5549
ARES,5,26,0.5488,0.1006,0.5439,0.2579,0.6126,1086,0.5733
AJG,5,26,0.569,0.1157,0.5363,0.2597,0.567,1298,0.5824
AIZ,5,26,0.5256,0.1164,0.5533,0.2625,0.541,645,0.5531
BAC,5,26,0.5269,0.109,0.5498,0.2781,0.6759,697,0.5556
BLK,5,26,0.5177,0.1168,0.4975,0.2664,0.574,824,0.558
BX,5,26,0.5159,0.1103,0.4858,0.2747,0.5179,796,0.544
BNY,5,24,0.4332,0.1363,0.5089,0.2908,0.4948,401,0.4742
BRO,5,26,0.5385,0.1267,0.5381,0.2709,0.5958,1058,0.5733
COF,5,26,0.5024,0.1008,0.5521,0.2879,0.5844,709,0.5421
CBOE,5,26,0.5024,0.0995,0.5472,0.2925,0.6126,755,0.5488
SCHW,5,26,0.4884,0.1019,0.5338,0.2889,0.6114,733,0.5446
CB,5,26,0.5287,0.103,0.5665,0.2718,0.6245,616,0.5452
CINF,5,26,0.4817,0.0789,0.5468,0.2733,0.5935,549,0.536
C,5,26,0.522,0.1204,0.5344,0.2761,0.5976,710,0.533
CFG,5,26,0.4963,0.1083,0.5567,0.2763,0.5825,671,0.5446
CME,5,26,0.5269,0.0937,0.5868,0.2707,0.5758,626,0.5165
ERIE,5,26,0.4829,0.1083,0.5249,0.2807,0.5569,612,0.5269
FDS,5,26,0.536,0.0854,0.5431,0.2692,0.562,1007,0.5317
FIS,5,26,0.4658,0.1061,0.5425,0.2829,0.5052,624,0.497
FITB,5,26,0.497,0.0934,0.538,0.2809,0.4993,681,0.5336
BEN,5,26,0.4963,0.1275,0.5655,0.2656,0.6354,430,0.5153
GPN,5,26,0.4829,0.1073,0.5121,0.2782,0.551,684,0.4927
GL,5,19,0.5288,0.0855,0.5393,0.2655,0.6106,574,0.5647
GS,5,26,0.5275,0.1089,0.5252,0.2915,0.562,842,0.555
HIG,5,26,0.5446,0.122,0.5668,0.2688,0.6007,845,0.5531
HBAN,5,26,0.5427,0.0836,0.6116,0.2782,0.6568,606,0.5433
IBKR,5,26,0.5342,0.0972,0.5192,0.2627,0.6046,862,0.5678
ICE,5,26,0.5311,0.1268,0.5524,0.274,0.6439,866,0.5604
IVZ,5,26,0.5061,0.1153,0.535,0.297,0.6327,424,0.522
JKHY,5,26,0.5244,0.0673,0.551,0.2767,0.5616,730,0.5018
ABBV,5,26,0.5024,0.1091,0.5,0.2654,0.5086,788,0.5604
A,5,26,0.5128,0.1548,0.5394,0.2797,0.5638,611,0.5311
ALGN,5,26,0.5024,0.1145,0.4927,0.2635,0.4517,615,0.514
AMGN,5,26,0.5189,0.1038,0.5657,0.274,0.6078,500,0.5183
BAX,5,26,0.5146,0.0956,0.5748,0.2683,0.5295,592,0.4988
BDX,5,26,0.5397,0.0718,0.5746,0.2664,0.605,779,0.5238
TECH,5,26,0.5488,0.107,0.5554,0.2769,0.5041,581,0.5079
BIIB,5,25,0.5022,0.1144,0.5475,0.2678,0.5612,365,0.4838
BMY,5,26,0.5049,0.1047,0.5312,0.2829,0.5566,507,0.503
CAH,5,26,0.5446,0.0995,0.5516,0.2653,0.6528,897,0.5501
CRL,5,26,0.5311,0.1084,0.542,0.2792,0.6249,728,0.544
COO,5,26,0.4945,0.1085,0.5236,0.2775,0.5446,559,0.5238
CVS,5,26,0.4884,0.0974,0.5315,0.2808,0.5184,546,0.5214
DHR,5,26,0.5433,0.1044,0.5291,0.2665,0.5497,978,0.5324
DVA,5,26,0.5183,0.1021,0.5021,0.2813,0.5336,609,0.5464
DXCM,5,26,0.5354,0.1263,0.5171,0.2685,0.6003,698,0.5305
EW,5,26,0.5085,0.1014,0.5095,0.2718,0.5177,718,0.5183
GILD,5,26,0.4603,0.1144,0.5321,0.2917,0.5865,505,0.5244
HCA,5,26,0.5397,0.1186,0.5652,0.2585,0.5952,816,0.5623
HSIC,5,26,0.4823,0.0787,0.5301,0.276,0.4919,372,0.5012
IDXX,5,26,0.5092,0.135,0.5193,0.2693,0.6591,535,0.5086
INCY,5,26,0.5226,0.1396,0.5246,0.2745,0.4988,403,0.4957
PODD,5,26,0.4902,0.1205,0.5556,0.2895,0.6456,504,0.5073
ISRG,5,26,0.486,0.1161,0.5121,0.2669,0.5703,845,0.5311
IQV,5,26,0.5293,0.0998,0.5379,0.2717,0.5766,698,0.5085
LH,5,26,0.5159,0.0935,0.5123,0.2802,0.5008,588,0.5372
MCK,5,26,0.5562,0.1104,0.5951,0.2788,0.6424,1089,0.5781
MDT,5,26,0.5049,0.1095,0.5272,0.2684,0.5036,498,0.4982
MRK,5,26,0.5006,0.0987,0.5407,0.2709,0.4978,371,0.5134
MTD,5,26,0.5439,0.1311,0.5333,0.2737,0.5749,810,0.5537
DGX,5,26,0.536,0.0713,0.5617,0.2671,0.6115,879,0.5409
REGN,5,26,0.4854,0.107,0.5009,0.2776,0.4594,685,0.5415
RMD,5,26,0.5324,0.1269,0.4884,0.2756,0.5577,1093,0.5354
STE,5,26,0.5238,0.0862,0.5611,0.2696,0.5797,810,0.5262
SYK,5,26,0.5086,0.0808,0.5265,0.2765,0.6327,730,0.5366
MMM,5,26,0.503,0.0979,0.5333,0.2866,0.6376,353,0.5043
AOS,5,26,0.5079,0.1047,0.5587,0.2594,0.5963,460,0.5214
ALLE,5,26,0.5,0.1151,0.5417,0.2723,0.6165,592,0.5195
AME,5,26,0.4969,0.1136,0.5264,0.2885,0.6159,606,0.5525
ADP,5,26,0.5165,0.1223,0.5235,0.2799,0.5625,954,0.5452
BR,5,26,0.4805,0.1246,0.5072,0.2696,0.5657,650,0.5305
BLDR,5,26,0.525,0.1191,0.5315,0.2777,0.56,690,0.5336
CHRW,5,26,0.514,0.0998,0.5363,0.2843,0.5871,635,0.5324
CARR,5,17,0.4678,0.0915,0.5164,0.2744,0.5098,243,0.5294
CAT,5,26,0.5073,0.1094,0.5298,0.2664,0.5446,747,0.5629
CTAS,5,26,0.5525,0.1035,0.5276,0.2501,0.5683,889,0.5647
FIX,5,26,0.5568,0.1365,0.5127,0.2671,0.6136,1012,0.58
CPRT,5,26,0.5269,0.1259,0.493,0.2772,0.5419,928,0.533
CSX,5,26,0.5073,0.0896,0.5634,0.271,0.615,574,0.5311
CMI,5,26,0.5238,0.1081,0.5643,0.2704,0.5618,688,0.5409
DE,5,26,0.5354,0.1025,0.5412,0.2807,0.5863,821,0.5556
DAL,5,26,0.4872,0.1419,0.575,0.2927,0.5536,665,0.5208
DOV,5,26,0.5037,0.1342,0.5331,0.2773,0.624,708,0.5452
EMR,5,26,0.5159,0.1136,0.5247,0.2799,0.5759,641,0.5488
EFX,5,26,0.4841,0.099,0.5411,0.2629,0.5264,604,0.514
EXPD,5,26,0.5165,0.103,0.5095,0.2645,0.6253,789,0.5647
FAST,5,26,0.533,0.113,0.5213,0.2678,0.5639,703,0.5513
FDX,5,26,0.5403,0.1282,0.5216,0.2681,0.5895,732,0.5598
FTV,5,26,0.5598,0.1096,0.5495,0.2603,0.5711,695,0.525
GE,5,26,0.5336,0.1274,0.5424,0.2841,0.5919,1031,0.5702
GNRC,5,26,0.5079,0.1405,0.4959,0.2729,0.5304,849,0.5427
GD,5,26,0.5037,0.0992,0.547,0.2868,0.5822,698,0.5531
HON,5,26,0.5348,0.0864,0.5471,0.264,0.586,669,0.5305
HWM,5,17,0.5574,0.117,0.5274,0.2574,0.613,700,0.5985
HUBB,5,26,0.5067,0.1149,0.539,0.28,0.5978,711,0.5647
HII,5,26,0.4695,0.1044,0.5341,0.2885,0.4942,654,0.5244
IEX,5,26,0.475,0.0759,0.5513,0.2822,0.5957,683,0.5336
ITW,5,26,0.5208,0.122,0.5605,0.2716,0.6551,636,0.5324
IR,5,26,0.5256,0.1086,0.5491,0.2771,0.5904,854,0.5556
JBHT,5,26,0.4933,0.1047,0.5647,0.2691,0.6031,710,0.5287
J,5,18,0.4771,0.1081,0.5544,0.2662,0.579,276,0.5185
APTV,5,26,0.5134,0.1225,0.5631,0.2676,0.5971,590,0.5012
AZO,5,26,0.5592,0.0793,0.5879,0.2599,0.6759,731,0.547
BBY,5,26,0.5256,0.1138,0.5415,0.2799,0.5332,524,0.4969
BKNG,5,25,0.5156,0.1058,0.5071,0.2734,0.5216,808,0.5517
CCL,5,26,0.4835,0.0977,0.5695,0.2795,0.5734,562,0.4969
CVNA,5,26,0.5183,0.1365,0.5114,0.2785,0.566,764,0.5232
CMG,5,26,0.5409,0.1135,0.5379,0.2571,0.5856,818,0.5385
DRI,5,26,0.4872,0.0823,0.5616,0.2686,0.5698,464,0.5183
DECK,5,26,0.5293,0.1148,0.5083,0.2778,0.5626,1096,0.5476
DPZ,5,26,0.489,0.0952,0.5158,0.2652,0.5191,519,0.5116
DHI,5,26,0.5348,0.1333,0.5537,0.2708,0.5766,837,0.5299
EBAY,5,26,0.5433,0.1092,0.5276,0.2749,0.6313,641,0.55
EXPE,5,26,0.4939,0.0985,0.5415,0.2692,0.6665,606,0.5452
F,5,26,0.503,0.083,0.5319,0.2762,0.6123,523,0.514
GRMN,5,26,0.5433,0.1224,0.5076,0.2674,0.5844,1048,0.5629
GPC,5,26,0.4799,0.0996,0.5174,0.2783,0.5493,500,0.5305
HAS,5,26,0.5379,0.0982,0.5932,0.2851,0.6115,668,0.5195
HLT,5,26,0.5391,0.1009,0.5605,0.2867,0.6385,1028,0.5739
HD,5,26,0.5098,0.1014,0.5221,0.2769,0.5148,636,0.5391
LVS,5,26,0.4676,0.1222,0.5115,0.277,0.5282,289,0.4774
LEN,5,26,0.4988,0.0945,0.5254,0.2719,0.56,856,0.5317
LOW,5,26,0.5348,0.1165,0.5027,0.2587,0.5494,708,0.5372
MAR,5,26,0.5098,0.0987,0.5452,0.2697,0.5882,718,0.5513
MCD,5,26,0.5269,0.091,0.5578,0.2748,0.5772,737,0.5305
MGM,5,26,0.4902,0.1,0.578,0.2961,0.6537,364,0.5043
NKE,5,26,0.5116,0.1085,0.4743,0.2823,0.4785,591,0.4841
NCLH,5,26,0.489,0.0883,0.5489,0.283,0.492,546,0.5055
MO,5,26,0.5256,0.1154,0.5042,0.2596,0.5713,978,0.5482
ADM,5,26,0.4878,0.1075,0.5101,0.2762,0.5001,575,0.544
BG,5,26,0.5049,0.1251,0.5566,0.2718,0.5928,670,0.5397
CPB,5,26,0.4829,0.1182,0.5417,0.282,0.5343,695,0.4835
CASY,5,26,0.5446,0.1032,0.5719,0.2599,0.5926,670,0.547
CHD,5,26,0.5189,0.1185,0.5559,0.2797,0.6151,580,0.5275
CLX,5,26,0.4884,0.1112,0.5074,0.2759,0.5232,553,0.4817
KO,5,26,0.503,0.1091,0.5325,0.2708,0.552,610,0.5262
CL,5,26,0.489,0.1132,0.5563,0.2876,0.5745,774,0.5232
CAG,5,26,0.4945,0.1088,0.5202,0.2781,0.6064,581,0.4872
STZ,5,26,0.4878,0.1113,0.5401,0.2824,0.5941,531,0.5073
DG,5,26,0.4963,0.098,0.5409,0.2671,0.5457,662,0.5073
DLTR,5,26,0.4414,0.1242,0.5232,0.2756,0.5982,417,0.5134
EL,5,26,0.4811,0.151,0.5073,0.2621,0.536,431,0.5012
GIS,5,26,0.5,0.1073,0.5185,0.2681,0.5333,463,0.4829
HSY,5,26,0.5214,0.1431,0.5371,0.2606,0.6376,572,0.5183
HRL,5,26,0.497,0.1164,0.5475,0.2808,0.5874,534,0.4902
KDP,5,23,0.5135,0.0807,0.5504,0.265,0.5642,739,0.5293
KMB,5,26,0.5012,0.0936,0.5248,0.2704,0.6067,460,0.4915
KHC,5,26,0.5165,0.1137,0.5429,0.2723,0.621,392,0.4939
KR,5,26,0.5336,0.0671,0.5567,0.2623,0.5896,462,0.5202
MKC,5,26,0.5177,0.1186,0.539,0.2799,0.572,699,0.511
APA,5,26,0.4854,0.1154,0.5046,0.2688,0.536,645,0.5293
BKR,5,18,0.4974,0.1117,0.4821,0.2637,0.5559,468,0.5556
CVX,5,26,0.5116,0.1093,0.5072,0.2964,0.5755,684,0.5415
COP,5,26,0.5171,0.0989,0.5296,0.2665,0.517,703,0.5299
DVN,5,26,0.4805,0.1156,0.488,0.2782,0.5169,728,0.5385
FANG,5,26,0.5287,0.097,0.5623,0.2622,0.6187,736,0.544
EOG,5,26,0.5073,0.1202,0.5182,0.2583,0.5188,895,0.5305
EQT,5,26,0.5086,0.0926,0.5524,0.2697,0.5606,412,0.5214
XOM,5,26,0.5318,0.1107,0.5198,0.2703,0.6086,598,0.5311
HAL,5,26,0.4762,0.1025,0.4736,0.2686,0.3874,527,0.5232
KMI,5,26,0.4841,0.1062,0.5447,0.2786,0.5361,782,0.5403
MPC,5,26,0.5452,0.1149,0.5014,0.2566,0.5317,841,0.5617
OXY,5,26,0.4994,0.1177,0.5185,0.2784,0.5509,442,0.503
OKE,5,26,0.5421,0.1122,0.5242,0.2717,0.5349,839,0.5641
PSX,5,26,0.5171,0.0987,0.4935,0.276,0.5445,876,0.5409
SLB,5,26,0.4994,0.1122,0.5001,0.2769,0.5116,220,0.5128
TRGP,5,26,0.5604,0.1266,0.501,0.2669,0.5718,967,0.5928
TPL,5,26,0.4676,0.1428,0.5284,0.3027,0.5124,847,0.5299
VLO,5,26,0.4725,0.114,0.5017,0.2846,0.5789,638,0.5342
AES,5,26,0.5012,0.1128,0.4985,0.2764,0.5574,640,0.5085
LNT,5,26,0.4866,0.0954,0.5158,0.2857,0.5209,596,0.5281
AEE,5,26,0.4988,0.0869,0.5226,0.2932,0.5702,822,0.5348
AEP,5,26,0.5238,0.0811,0.5243,0.2625,0.5837,691,0.5348
AWK,5,26,0.4908,0.0894,0.5294,0.2703,0.5647,668,0.5208
ATO,5,26,0.5207,0.0833,0.565,0.2687,0.5595,832,0.5415
CNP,5,26,0.5275,0.0902,0.5574,0.2636,0.574,609,0.5421
CMS,5,26,0.5427,0.097,0.5505,0.2667,0.5914,666,0.5262
ED,5,26,0.5385,0.1084,0.5821,0.2554,0.6317,450,0.5128
DTE,5,26,0.5543,0.0973,0.5568,0.2621,0.6181,739,0.5269
DUK,5,26,0.5055,0.1049,0.5296,0.267,0.5315,841,0.5311
EIX,5,26,0.5238,0.1113,0.5381,0.2733,0.5855,612,0.536
ETR,5,26,0.5043,0.1029,0.5347,0.2726,0.5571,852,0.5439
EVRG,5,24,0.5099,0.097,0.5334,0.2729,0.5351,550,0.5476
ES,5,26,0.5153,0.104,0.5467,0.2736,0.572,871,0.5195
EXC,5,26,0.5311,0.0943,0.5521,0.2674,0.5263,775,0.5403
ARE,5,26,0.4878,0.1133,0.5521,0.276,0.5775,646,0.503
AMT,5,26,0.5043,0.0852,0.5226,0.2726,0.5812,388,0.4841
AVB,5,26,0.497,0.083,0.5136,0.2774,0.4966,607,0.5256
BXP,5,26,0.511,0.1303,0.5717,0.2928,0.5425,612,0.4963
CPT,5,26,0.4817,0.0924,0.5171,0.2676,0.5374,508,0.5244
CBRE,5,25,0.4984,0.1018,0.4939,0.2828,0.5169,932,0.5619
CSGP,5,26,0.5214,0.1136,0.5805,0.2647,0.4846,597,0.4957
CCI,5,26,0.4957,0.0829,0.5197,0.2695,0.4258,461,0.4768
EQR,5,26,0.511,0.1039,0.5191,0.2663,0.5463,681,0.5183
ESS,5,26,0.514,0.0948,0.5495,0.2692,0.5957,673,0.5281
EXR,5,26,0.5214,0.1028,0.5385,0.266,0.6146,860,0.5488
FRT,5,26,0.5079,0.0785,0.5545,0.265,0.5851,535,0.5214
DOC,5,25,0.513,0.1115,0.5805,0.2838,0.6011,550,0.4844
HST,5,26,0.5281,0.096,0.5874,0.2734,0.641,425,0.5134
INVH,5,26,0.4915,0.095,0.4866,0.2709,0.5266,807,0.5256
IRM,5,26,0.5055,0.1024,0.5095,0.2764,0.5388,858,0.5659
ALB,5,26,0.5134,0.1139,0.5573,0.2711,0.5809,559,0.5098
