n_train,n_calib,n_test,accuracy,roc_auc,log_loss,brier,pos_rate,buy_hit_50,buy_n_50,buy_hit_55,buy_n_55,buy_hit_60,buy_n_60,ticker,horizon,fold,train_end_idx,test_start_idx
651,163,63,0.4762,0.4506,4.4875,0.4073,0.5714,0.5273,55,0.5273,55,0.5273,55,GLD,5,5,814,819
701,176,63,0.746,0.74,0.5391,0.1787,0.746,0.746,63,0.746,63,0.746,63,GLD,5,6,877,882
752,188,63,0.7302,0.5083,0.8297,0.2106,0.7302,0.7302,63,0.7302,63,0.7377,61,GLD,5,7,940,945
802,201,63,0.5079,0.5585,0.9227,0.308,0.5079,0.5079,63,0.5079,63,0.5208,48,GLD,5,8,1003,1008
399,100,63,0.6984,0.5,0.6145,0.2116,0.6984,0.6984,63,0.6984,63,0.6984,63,XLF,5,0,499,504
449,113,63,0.5873,0.4844,0.6981,0.2521,0.5873,0.5873,63,0.5873,63,0.5873,63,XLF,5,1,562,567
500,125,63,0.6825,0.5023,0.6264,0.2173,0.6825,0.6825,63,0.6825,63,0.6825,63,XLF,5,2,625,630
550,138,63,0.5556,0.5066,1.4254,0.2847,0.5556,0.5556,63,0.5556,63,0.5556,63,XLF,5,3,688,693
600,151,63,0.5397,0.5735,0.6712,0.2426,0.5397,0.5397,63,0.5397,63,1.0,5,XLF,5,4,751,756
651,163,63,0.5556,0.5255,1.1473,0.2619,0.5556,0.5556,63,0.6364,11,0.5,4,XLF,5,5,814,819
701,176,63,0.381,0.3235,0.7423,0.2756,0.5556,0.45,40,0.1429,7,0.1429,7,XLF,5,6,877,882
752,188,63,0.4603,0.5143,0.6994,0.2532,0.5556,1.0,1,1.0,1,1.0,1,XLF,5,7,940,945
802,201,63,0.4127,0.5624,2.4683,0.3537,0.4127,0.4127,63,0.4127,63,0.5161,31,XLF,5,8,1003,1008
399,100,63,0.3016,0.4432,0.8263,0.3142,0.7143,1.0,1,,0,,0,XLE,5,0,499,504
449,113,63,0.4286,0.5135,0.7101,0.2588,0.4127,0.4194,62,0.4194,62,,0,XLE,5,1,562,567
500,125,63,0.5556,0.6445,0.7278,0.2626,0.4603,0.5135,37,0.5135,37,0.5278,36,XLE,5,2,625,630
550,138,63,0.4127,0.354,0.7419,0.2736,0.5238,0.4444,36,,0,,0,XLE,5,3,688,693
600,151,63,0.5714,0.5489,1.7981,0.2706,0.6349,0.6757,37,0.6757,37,0.5556,9,XLE,5,4,751,756
651,163,63,0.5238,0.5955,0.7636,0.2794,0.5238,0.5238,63,0.5323,62,0.5323,62,XLE,5,5,814,819
701,176,63,0.6825,0.658,0.6196,0.2143,0.6508,0.678,59,0.6923,52,0.6923,52,XLE,5,6,877,882
752,188,63,0.5238,0.4988,0.8463,0.3134,0.6984,0.675,40,0.7647,17,0.7647,17,XLE,5,7,940,945
802,201,63,0.6508,0.5737,0.6846,0.2457,0.6508,0.6508,63,0.4444,9,,0,XLE,5,8,1003,1008
399,100,63,0.5238,0.5908,0.7977,0.2964,0.5556,1.0,5,1.0,5,,0,XLV,5,0,499,504
449,113,63,0.4762,0.501,2.1296,0.3151,0.5714,0.5273,55,0.5714,42,0.6129,31,XLV,5,1,562,567
500,125,63,0.4603,0.6247,0.6878,0.2489,0.4603,0.4603,63,0.65,20,1.0,1,XLV,5,2,625,630
550,138,63,0.4762,0.5379,0.7002,0.2535,0.5238,0.5,58,0.5833,36,,0,XLV,5,3,688,693
600,151,63,0.4286,0.4818,0.7124,0.2594,0.4127,0.4038,52,,0,,0,XLV,5,4,751,756
651,163,63,0.4286,0.5852,0.7365,0.2718,0.5556,0.0,1,0.0,1,,0,XLV,5,5,814,819
701,176,63,0.5873,0.5769,0.6758,0.2414,0.619,0.7097,31,0.7,30,0.6429,14,XLV,5,6,877,882
752,188,63,0.381,0.5246,0.7498,0.278,0.619,,0,,0,,0,XLV,5,7,940,945
802,201,63,0.3651,0.5859,1.9281,0.3245,0.4286,0.3898,59,0.5333,30,0.5333,30,XLV,5,8,1003,1008
399,100,63,0.7143,0.5,0.6591,0.233,0.7143,0.7143,63,,0,,0,XLI,5,0,499,504
449,113,63,0.5397,0.4148,1.3185,0.3321,0.4921,0.5179,56,0.5091,55,0.5185,54,XLI,5,1,562,567
500,125,63,0.6667,0.5238,0.8482,0.2248,0.6667,0.6667,63,0.6667,63,0.6667,63,XLI,5,2,625,630
550,138,63,0.4444,0.4286,0.7251,0.2658,0.4444,0.4444,63,0.4444,63,,0,XLI,5,3,688,693
600,151,63,0.5238,0.5,0.6934,0.2501,0.5238,0.5238,63,0.5238,63,,0,XLI,5,4,751,756
651,163,63,0.7143,0.5,0.6854,0.2461,0.7143,0.7143,63,,0,,0,XLI,5,5,814,819
701,176,63,0.5397,0.5,0.6922,0.2495,0.5397,0.5397,63,,0,,0,XLI,5,6,877,882
752,188,63,0.5556,0.367,2.0153,0.3387,0.746,0.6939,49,0.6809,47,0.6809,47,XLI,5,7,940,945
802,201,63,0.4921,0.4657,0.7322,0.2689,0.4921,0.4921,63,0.4921,63,0.4717,53,XLI,5,8,1003,1008
399,100,63,0.4921,0.5861,2.1607,0.395,0.6984,0.7143,28,0.8,15,0.8,15,XLU,5,0,499,504
449,113,63,0.5079,0.454,0.9528,0.2702,0.5238,0.5161,62,0.5161,62,0.0,1,XLU,5,1,562,567
500,125,63,0.4286,0.6809,0.6972,0.2524,0.746,1.0,11,1.0,11,1.0,7,XLU,5,2,625,630
550,138,63,0.4603,0.4006,0.8071,0.303,0.5397,0.5,56,0.5,56,0.5,56,XLU,5,3,688,693
600,151,63,0.6032,0.59,0.6611,0.2339,0.6032,0.6032,63,0.6032,63,0.6923,26,XLU,5,4,751,756
651,163,63,0.6032,0.4845,0.6884,0.2472,0.6508,0.6429,56,0.6429,56,,0,XLU,5,5,814,819
701,176,63,0.4762,0.5,0.715,0.2608,0.4762,0.4762,63,0.4762,63,,0,XLU,5,6,877,882
752,188,63,0.4921,0.5593,0.7073,0.2561,0.4603,0.4681,47,0.4828,29,0.8,10,XLU,5,7,940,945
802,201,63,0.381,0.3441,0.8092,0.3058,0.5873,0.4615,26,0.375,16,0.375,16,XLU,5,8,1003,1008
399,100,63,0.6508,0.3465,2.7517,0.3114,0.6508,0.6508,63,0.6508,63,0.4828,29,COIN,5,0,499,504
449,113,63,0.4286,0.5046,1.4113,0.3484,0.4286,0.4286,63,0.4286,63,0.4444,36,COIN,5,1,562,567
500,125,63,0.5397,0.5136,0.6976,0.2502,0.6349,0.6897,29,0.6897,29,0.6897,29,COIN,5,2,625,630
550,138,63,0.4921,0.499,0.7012,0.254,0.4762,0.4839,62,0.4754,61,,0,COIN,5,3,688,693
600,151,63,0.3968,0.5863,0.6917,0.2509,0.3968,0.3968,63,0.8333,6,0.8,5,COIN,5,4,751,756
651,163,63,0.619,0.6288,0.6618,0.2356,0.5397,0.6471,34,,0,,0,COIN,5,5,814,819
701,176,63,0.4603,0.4541,0.6955,0.2517,0.5079,0.4821,56,,0,,0,COIN,5,6,877,882
752,188,63,0.254,0.5519,0.6983,0.2527,0.254,0.254,63,1.0,1,1.0,1,COIN,5,7,940,945
802,201,63,0.5873,0.5556,2.2815,0.2938,0.5873,0.6774,31,0.6774,31,0.5294,17,COIN,5,8,1003,1008
399,100,63,0.4762,0.4798,0.7252,0.2651,0.4921,0.4792,48,0.4792,48,,0,AVGO,5,0,499,504
449,113,63,0.6032,0.6601,0.6511,0.2295,0.4762,0.5758,33,0.5909,22,0.619,21,AVGO,5,1,562,567
500,125,63,0.6032,0.6222,0.6672,0.2383,0.5238,0.6667,24,0.6667,24,0.7692,13,AVGO,5,2,625,630
550,138,63,0.6667,0.7045,1.0923,0.2323,0.5238,0.62,50,0.62,50,0.75,28,AVGO,5,3,688,693
600,151,63,0.6667,0.7077,0.6813,0.2438,0.4444,0.5946,37,0.6111,36,0.6286,35,AVGO,5,4,751,756
651,163,63,0.4921,0.5708,1.2063,0.2917,0.7619,0.7857,28,1.0,2,1.0,2,AVGO,5,5,814,819
701,176,63,0.4921,0.5062,0.749,0.2769,0.5873,0.6,25,0.5385,13,0.5,6,AVGO,5,6,877,882
752,188,63,0.5556,0.5776,0.6926,0.2499,0.4921,0.5273,55,0.5273,55,0.5385,52,AVGO,5,7,940,945
802,201,63,0.4762,0.502,0.7365,0.268,0.4921,0.48,50,0.4667,45,0.5,20,AVGO,5,8,1003,1008
399,100,63,0.6032,0.5089,0.6844,0.245,0.6032,0.6032,63,0.6098,41,0.6098,41,ANET,5,0,499,504
449,113,63,0.5079,0.5781,0.7632,0.2822,0.5079,0.5079,63,0.5079,63,0.5079,63,ANET,5,1,562,567
500,125,63,0.619,0.4487,0.6474,0.2317,0.619,0.619,63,0.5,16,1.0,3,ANET,5,2,625,630
550,138,63,0.4762,0.6136,0.5992,0.2112,0.7143,0.875,16,0.9333,15,0.9333,15,ANET,5,3,688,693
600,151,63,0.3651,0.6,7.5331,0.536,0.3651,0.3651,63,0.3833,60,0.3898,59,ANET,5,4,751,756
651,163,63,0.6349,0.4355,0.6714,0.2418,0.6825,0.6667,60,0.6667,60,0.5,6,ANET,5,5,814,819
701,176,63,0.4444,0.5061,0.7066,0.2567,0.5556,0.5,4,0.5,2,,0,ANET,5,6,877,882
752,188,63,0.5397,0.5,0.6903,0.2486,0.5397,0.5397,63,0.5397,63,,0,ANET,5,7,940,945
802,201,63,0.5238,0.5061,2.8194,0.3392,0.5238,0.5238,63,0.5614,57,0.5532,47,ANET,5,8,1003,1008
399,100,63,0.4286,0.5811,1.784,0.3481,0.6667,0.75,12,,0,,0,AMAT,5,0,499,504
449,113,63,0.4921,0.3449,0.7469,0.2759,0.5238,0.5085,59,0.2778,18,0.2778,18,AMAT,5,1,562,567
500,125,63,0.5873,0.6687,0.8881,0.2948,0.5714,0.5806,62,0.5806,62,0.5806,62,AMAT,5,2,625,630
550,138,63,0.5397,0.462,0.7284,0.2659,0.5397,0.5397,63,0.5397,63,0.5397,63,AMAT,5,3,688,693
600,151,63,0.3968,0.5068,0.7306,0.2686,0.3968,0.3968,63,0.3968,63,,0,AMAT,5,4,751,756
651,163,63,0.4286,0.42,0.7505,0.275,0.5873,0.52,25,0.52,25,0.5,24,AMAT,5,5,814,819
701,176,63,0.3968,0.4773,5.9395,0.4816,0.6984,1.0,6,1.0,6,1.0,2,AMAT,5,6,877,882
752,188,63,0.6825,0.5,0.6683,0.2376,0.6825,0.6825,63,,0,,0,AMAT,5,7,940,945
802,201,63,0.6032,0.5363,0.671,0.239,0.6032,0.6032,63,0.6032,63,0.6032,63,AMAT,5,8,1003,1008
399,100,63,0.5714,0.5238,1.1525,0.2631,0.5397,0.5614,57,0.5536,56,0.5536,56,LRCX,5,0,499,504
449,113,63,0.4921,0.374,2.3889,0.3373,0.4921,0.4921,63,0.4921,63,0.3333,24,LRCX,5,1,562,567
500,125,63,0.3968,0.3955,0.9463,0.2682,0.5397,0.45,40,0.4615,39,0.5,2,LRCX,5,2,625,630
550,138,63,0.5714,0.5494,0.6759,0.2415,0.5714,0.5714,63,0.8571,7,0.8571,7,LRCX,5,3,688,693
600,151,63,0.3968,0.4017,0.7073,0.257,0.5079,0.25,12,,0,,0,LRCX,5,4,751,756
651,163,63,0.6825,0.5,0.6637,0.2353,0.6825,0.6825,63,,0,,0,LRCX,5,5,814,819
701,176,63,0.3968,0.5133,1.0749,0.409,0.746,0.7647,17,0.7647,17,,0,LRCX,5,6,877,882
752,188,63,0.6825,0.5,0.6283,0.2182,0.6825,0.6825,63,0.6825,63,0.6825,63,LRCX,5,7,940,945
802,201,63,0.6032,0.5989,0.6785,0.2424,0.6032,0.6032,63,0.6032,63,0.6032,63,LRCX,5,8,1003,1008
399,100,63,0.6825,0.5244,0.6269,0.2177,0.6825,0.6825,63,0.6825,63,0.6825,63,VRT,5,0,499,504
449,113,63,0.381,0.5053,0.8845,0.3379,0.381,0.381,63,0.381,63,0.381,63,VRT,5,1,562,567
500,125,63,0.7302,0.5607,0.5947,0.2083,0.7302,0.7302,63,0.7302,63,0.7895,19,VRT,5,2,625,630
550,138,63,0.6032,0.6487,0.9027,0.2475,0.4921,0.5652,46,0.5366,41,0.5366,41,VRT,5,3,688,693
600,151,63,0.2222,0.1927,2.3606,0.418,0.4603,0.2222,36,0.2286,35,0.2286,35,VRT,5,4,751,756
651,163,63,0.6667,0.4671,0.6799,0.2434,0.6667,0.6667,63,0.5556,9,0.5556,9,VRT,5,5,814,819
701,176,63,0.5714,0.5093,0.6854,0.2461,0.5714,0.5714,63,0.5778,45,0.5778,45,VRT,5,6,877,882
752,188,63,0.6032,0.4211,0.6828,0.2448,0.6032,0.6032,63,0.5614,57,,0,VRT,5,7,940,945
802,201,63,0.7143,0.4479,1.342,0.2475,0.7619,0.75,60,0.75,60,0.75,60,VRT,5,8,1003,1008
399,100,63,0.7143,0.5833,0.6348,0.2211,0.7143,0.7143,63,0.7609,46,,0,ETN,5,0,499,504
449,113,63,0.4444,0.3418,2.1582,0.4128,0.4444,0.4444,63,0.375,48,0.375,48,ETN,5,1,562,567
500,125,63,0.6667,0.5,0.6439,0.2257,0.6667,0.6667,63,0.6667,63,0.6667,63,ETN,5,2,625,630
550,138,63,0.4444,0.4821,0.7169,0.2618,0.4444,0.4444,63,0.4355,62,,0,ETN,5,3,688,693
600,151,63,0.4603,0.5365,0.6981,0.2525,0.4603,0.4603,63,,0,,0,ETN,5,4,751,756
651,163,63,0.4603,0.508,0.7096,0.256,0.619,0.6667,15,0.5833,12,0.0,1,ETN,5,5,814,819
701,176,63,0.5397,0.5393,0.7372,0.2663,0.5556,0.5536,56,,0,,0,ETN,5,6,877,882
752,188,63,0.5873,0.5741,0.6741,0.2405,0.5714,0.5806,62,0.6102,59,,0,ETN,5,7,940,945
802,201,63,0.6032,0.6632,0.6488,0.234,0.6032,0.6032,63,0.623,61,0.6271,59,ETN,5,8,1003,1008
399,100,63,0.3968,0.5,0.7683,0.2868,0.3968,0.3968,63,0.3968,63,0.3968,63,NOW,5,0,499,504
449,113,63,0.5397,0.3964,4.8436,0.3936,0.619,0.5862,58,0.5714,56,0.5714,56,NOW,5,1,562,567
500,125,63,0.4762,0.4803,0.7037,0.2553,0.6984,0.6667,33,1.0,3,,0,NOW,5,2,625,630
550,138,63,0.5397,0.4615,0.7035,0.2549,0.5397,0.5397,63,0.5397,63,0.5116,43,NOW,5,3,688,693
600,151,63,0.4127,0.3872,5.929,0.4822,0.4127,0.4127,63,0.4032,62,0.4032,62,NOW,5,4,751,756
651,163,63,0.4127,0.5,0.7036,0.2552,0.4127,0.4127,63,,0,,0,NOW,5,5,814,819
701,176,63,0.5238,0.5,0.6925,0.2497,0.4762,,0,,0,,0,NOW,5,6,877,882
752,188,63,0.6984,0.5508,0.6576,0.2323,0.3016,,0,,0,,0,NOW,5,7,940,945
802,201,63,0.5556,0.4662,0.7067,0.2572,0.4921,0.8,5,0.8,5,0.75,4,NOW,5,8,1003,1008
399,100,63,0.4127,0.5,0.9329,0.3562,0.4127,0.4127,63,0.4127,63,0.4127,63,EQIX,5,0,499,504
449,113,63,0.4921,0.5,0.6986,0.2527,0.4921,0.4921,63,,0,,0,EQIX,5,1,562,567
500,125,63,0.3968,0.5,0.7136,0.2602,0.6032,,0,,0,,0,EQIX,5,2,625,630
550,138,63,0.5714,0.4903,0.6856,0.2462,0.5556,0.5645,62,,0,,0,EQIX,5,3,688,693
600,151,63,0.4127,0.5811,0.7107,0.2588,0.4127,0.4127,63,0.5714,14,0.5833,12,EQIX,5,4,751,756
651,163,63,0.5238,0.5687,0.9039,0.2537,0.4762,0.5,40,0.5,40,0.5,40,EQIX,5,5,814,819
701,176,63,0.5714,0.5852,0.7599,0.2749,0.5556,0.6,40,0.6,40,0.625,8,EQIX,5,6,877,882
752,188,63,0.4286,0.2815,0.8986,0.3351,0.619,0.5333,45,0.3125,16,0.0,2,EQIX,5,7,940,945
802,201,63,0.7143,0.7384,1.5831,0.2661,0.6508,0.8485,33,0.9091,11,,0,EQIX,5,8,1003,1008
399,100,63,0.4921,0.5,0.7023,0.2546,0.4921,0.4921,63,0.4921,63,,0,DLR,5,0,499,504
449,113,63,0.5397,0.5699,1.2918,0.3099,0.5556,0.6875,16,1.0,1,1.0,1,DLR,5,1,562,567
500,125,63,0.4444,0.5053,0.8106,0.302,0.6032,0.8,5,0.75,4,,0,DLR,5,2,625,630
550,138,63,0.5397,0.5187,1.125,0.2559,0.4762,0.5091,55,0.551,49,0.3889,18,DLR,5,3,688,693
600,151,63,0.4286,0.5389,3.479,0.3587,0.4762,0.4444,54,0.4444,54,0.4444,54,DLR,5,4,751,756
651,163,63,0.4762,0.5781,0.6937,0.2504,0.4603,0.4677,62,,0,,0,DLR,5,5,814,819
701,176,63,0.5397,0.5418,0.9359,0.2612,0.4444,0.4737,19,0.0,1,0.0,1,DLR,5,6,877,882
752,188,63,0.4444,0.5357,0.6876,0.2503,0.5556,,0,,0,,0,DLR,5,7,940,945
802,201,63,0.4444,0.4621,0.7416,0.2738,0.5873,0.55,20,0.55,20,0.55,20,DLR,5,8,1003,1008
399,100,63,0.5397,0.4556,0.957,0.2718,0.5556,0.55,60,0.55,60,0.55,60,WDC,5,0,499,504
449,113,63,0.5079,0.4904,0.7047,0.2563,0.5397,0.5254,59,0.5345,58,,0,WDC,5,1,562,567
500,125,63,0.6984,0.6099,0.6483,0.2275,0.6825,0.7,60,0.7,60,,0,WDC,5,2,625,630
550,138,63,0.6667,0.7061,0.633,0.221,0.4921,0.6,50,0.6,50,0.6286,35,WDC,5,3,688,693
600,151,63,0.4444,0.5538,2.2211,0.3524,0.5397,0.4706,17,0.0,1,0.0,1,WDC,5,4,751,756
651,163,63,0.0794,0.5603,12.9981,0.8449,0.9206,,0,,0,,0,WDC,5,5,814,819
701,176,63,0.8254,0.6608,0.5248,0.1686,0.8254,0.8254,63,0.8254,63,0.8254,63,WDC,5,6,877,882
752,188,63,0.6032,0.4297,1.8293,0.3037,0.7302,0.6981,53,0.6981,53,0.6981,53,WDC,5,7,940,945
802,201,63,0.6984,0.2949,1.9127,0.303,0.6984,0.6984,63,0.6042,48,0.6042,48,WDC,5,8,1003,1008
399,100,63,0.4762,0.2961,1.5834,0.3558,0.5397,0.5098,51,0.5098,51,0.4565,46,STX,5,0,499,504
449,113,63,0.4127,0.4108,2.3628,0.3256,0.5079,0.4,25,0.4375,16,0.4375,16,STX,5,1,562,567
500,125,63,0.6667,0.4643,0.7036,0.254,0.6667,0.6667,63,0.5,6,0.5,6,STX,5,2,625,630
550,138,63,0.4127,0.4485,2.84,0.3968,0.4127,0.4127,63,0.4127,63,0.3143,35,STX,5,3,688,693
600,151,63,0.5238,0.5071,0.6975,0.2521,0.5238,0.5238,63,0.5,8,0.5,8,STX,5,4,751,756
651,163,63,0.2222,0.52,0.7421,0.2744,0.7937,1.0,1,,0,,0,STX,5,5,814,819
701,176,63,0.8095,0.5098,0.5923,0.2002,0.8095,0.8095,63,0.8095,63,1.0,1,STX,5,6,877,882
752,188,63,0.619,0.4615,0.6928,0.2489,0.619,0.619,63,0.6,60,0.6,60,STX,5,7,940,945
802,201,63,0.7302,0.4239,0.5998,0.2038,0.7302,0.7302,63,0.7302,63,0.7302,63,STX,5,8,1003,1008
399,100,63,0.5714,0.6,2.9679,0.3128,0.5556,0.5952,42,0.5952,42,0.875,8,ASML,5,0,499,504
449,113,63,0.5556,0.4587,0.9531,0.2677,0.5556,0.5556,63,0.5,36,0.5,36,ASML,5,1,562,567
500,125,63,0.4603,0.6491,0.7826,0.2839,0.4603,0.4603,63,0.4717,53,0.5789,38,ASML,5,2,625,630
550,138,63,0.4921,0.4367,2.5417,0.3137,0.5714,0.54,50,0.5319,47,0.5714,21,ASML,5,3,688,693
600,151,63,0.4921,0.5152,0.6908,0.2488,0.4762,0.4839,62,,0,,0,ASML,5,4,751,756
651,163,63,0.5238,0.5,0.6931,0.25,0.5238,0.5238,63,,0,,0,ASML,5,5,814,819
701,176,63,0.7302,0.4917,0.684,0.2454,0.7302,0.7302,63,,0,,0,ASML,5,6,877,882
752,188,63,0.6349,0.5,0.6858,0.2463,0.6349,0.6349,63,,0,,0,ASML,5,7,940,945
802,201,63,0.5238,0.5882,2.5399,0.3149,0.5079,0.5227,44,0.5227,44,0.5227,44,ASML,5,8,1003,1008
399,100,63,0.6032,0.5547,1.8892,0.3028,0.6032,0.6667,39,0.619,21,0.619,21,CEG,5,0,499,504
449,113,63,0.5238,0.5717,0.7955,0.2783,0.5238,0.5283,53,0.5897,39,0.6053,38,CEG,5,1,562,567
500,125,63,0.6349,0.6445,0.6601,0.2337,0.5397,0.6774,31,0.6897,29,0.6897,29,CEG,5,2,625,630
550,138,63,0.4444,0.5461,0.6949,0.254,0.4603,0.4375,48,0.6875,16,0.6875,16,CEG,5,3,688,693
600,151,63,0.4603,0.3483,0.9629,0.2756,0.6825,0.6,45,0.6,45,0.0,1,CEG,5,4,751,756
651,163,63,0.4762,0.4955,0.6966,0.2517,0.4762,0.4762,63,,0,,0,CEG,5,5,814,819
701,176,63,0.6349,0.5,0.6649,0.2359,0.6349,0.6349,63,0.6349,63,,0,CEG,5,6,877,882
752,188,63,0.3968,0.4747,0.7885,0.2944,0.3968,0.3968,63,0.4118,34,0.4118,34,CEG,5,7,940,945
802,201,63,0.4444,0.5077,0.7174,0.2614,0.4444,0.4444,63,0.4706,17,0.4706,17,CEG,5,8,1003,1008
399,100,63,0.3968,0.5637,0.88,0.3299,0.8095,0.7826,23,0.7826,23,0.7826,23,VST,5,0,499,504
449,113,63,0.5238,0.5172,1.2141,0.3903,0.4762,0.5,58,0.4912,57,0.4821,56,VST,5,1,562,567
500,125,63,0.5397,0.4796,3.1185,0.3573,0.6667,0.6383,47,0.6383,47,0.6383,47,VST,5,2,625,630
550,138,63,0.6349,0.488,0.6623,0.237,0.5873,0.6207,58,0.6207,58,0.125,8,VST,5,3,688,693
600,151,63,0.5079,0.4133,0.9736,0.2793,0.5079,0.5079,63,0.5079,63,0.2222,9,VST,5,4,751,756
651,163,63,0.7302,0.4821,0.666,0.2366,0.7302,0.7302,63,0.7143,28,,0,VST,5,5,814,819
701,176,63,0.4286,0.4167,0.8136,0.305,0.4286,0.4286,63,0.4286,63,0.3,20,VST,5,6,877,882
752,188,63,0.4127,0.5842,1.1828,0.2822,0.4127,0.4127,63,0.4407,59,0.5714,7,VST,5,7,940,945
802,201,63,0.4444,0.5786,0.9328,0.2611,0.4444,0.4444,63,0.6,15,0.6,15,VST,5,8,1003,1008
399,100,63,0.3492,0.3518,0.7997,0.2993,0.4921,0.25,20,0.2222,18,0.25,16,LIN,5,0,499,504
449,113,63,0.6032,0.5,0.6896,0.2482,0.6032,0.6032,63,,0,,0,LIN,5,1,562,567
500,125,63,0.5873,0.5135,0.6776,0.2423,0.5873,0.5873,63,0.5873,63,1.0,1,LIN,5,2,625,630
550,138,63,0.4921,0.4212,0.9643,0.2764,0.5238,0.5082,61,0.5082,61,0.2857,7,LIN,5,3,688,693
600,151,63,0.6032,0.5876,0.6838,0.2441,0.619,0.6458,48,0.6596,47,0.6512,43,LIN,5,4,751,756
651,163,63,0.619,0.5505,0.8732,0.2371,0.6032,0.6129,62,0.6129,62,0.8,5,LIN,5,5,814,819
701,176,63,0.3492,0.5222,1.6863,0.3136,0.3492,0.3443,61,0.3443,61,0.5,10,LIN,5,6,877,882
752,188,63,0.6032,0.4435,1.4405,0.2926,0.6508,0.6667,48,0.6667,48,0.5588,34,LIN,5,7,940,945
802,201,63,0.4921,0.6932,0.9437,0.2644,0.6032,1.0,6,1.0,3,1.0,3,LIN,5,8,1003,1008
399,100,63,0.5873,0.6502,0.6497,0.2317,0.4921,0.6923,13,0.6923,13,1.0,1,MRVL,5,0,499,504
449,113,63,0.4921,0.503,3.0383,0.3435,0.4603,0.4737,57,0.4286,42,0.5185,27,MRVL,5,1,562,567
500,125,63,0.5079,0.6556,0.6463,0.2387,0.7619,1.0,17,1.0,8,1.0,8,MRVL,5,2,625,630
550,138,63,0.4444,0.5139,0.6961,0.2515,0.5714,1.0,1,,0,,0,MRVL,5,3,688,693
600,151,63,0.381,0.6149,1.2452,0.3107,0.381,0.381,63,0.381,63,0.4118,51,MRVL,5,4,751,756
651,163,63,0.6667,0.5,0.652,0.2296,0.6667,0.6667,63,0.6667,63,,0,MRVL,5,5,814,819
701,176,63,0.5397,0.4582,0.679,0.243,0.6349,0.6122,49,0.6122,49,,0,MRVL,5,6,877,882
752,188,63,0.6508,0.6526,0.6765,0.2417,0.4444,0.6071,28,0.625,24,,0,MRVL,5,7,940,945
802,201,63,0.6032,0.589,1.377,0.2661,0.6825,0.6731,52,0.9286,14,1.0,7,MRVL,5,8,1003,1008
399,100,63,0.6032,0.5,0.6724,0.2397,0.6032,0.6032,63,0.6032,63,0.6032,63,CLS,5,0,499,504
449,113,63,0.5397,0.5512,0.6917,0.2493,0.5397,0.5397,63,0.5397,63,0.6667,12,CLS,5,1,562,567
500,125,63,0.6349,0.5,0.6589,0.233,0.6349,0.6349,63,0.6349,63,0.6349,63,CLS,5,2,625,630
550,138,63,0.5556,0.5726,0.6787,0.2429,0.6667,0.7188,32,0.7097,31,,0,CLS,5,3,688,693
600,151,63,0.4921,0.5131,0.7305,0.2677,0.4921,0.4921,63,0.4921,63,0.4545,11,CLS,5,4,751,756
651,163,63,0.7778,0.3568,0.6043,0.2055,0.873,0.8596,57,0.8596,57,0.8654,52,CLS,5,5,814,819
701,176,63,0.6667,0.5845,0.6246,0.2167,0.6667,0.6667,63,0.6667,63,0.6721,61,CLS,5,6,877,882
752,188,63,0.4444,0.5117,0.8088,0.3042,0.4444,0.4444,63,0.4444,63,0.4444,63,CLS,5,7,940,945
802,201,63,0.5714,0.4823,0.9728,0.2712,0.5873,0.5806,62,0.5806,62,0.566,53,CLS,5,8,1003,1008
399,100,63,0.5079,0.5327,0.6777,0.2424,0.4127,0.4242,33,,0,,0,SYM,5,0,499,504
449,113,63,0.3651,0.4709,0.8617,0.3283,0.5556,0.2222,9,0.2222,9,0.2222,9,SYM,5,1,562,567
500,125,63,0.5714,0.5533,0.658,0.2396,0.3651,0.4,20,0.4,20,,0,SYM,5,2,625,630
550,138,63,0.5238,0.6262,1.6725,0.3031,0.7937,0.8846,26,,0,,0,SYM,5,3,688,693
600,151,63,0.3651,0.5424,0.8845,0.339,0.6349,,0,,0,,0,SYM,5,4,751,756
651,163,63,0.5397,0.5674,0.6821,0.2448,0.4286,0.4808,52,0.4808,52,,0,SYM,5,5,814,819
701,176,63,0.6032,0.5811,0.8398,0.2891,0.4921,0.5789,38,0.5789,38,0.5789,38,SYM,5,6,877,882
399,100,63,0.4921,0.5086,1.4083,0.2831,0.4603,0.4694,49,0.4286,7,0.4286,7,MNDY,5,0,499,504
449,113,63,0.4286,0.697,0.7039,0.2552,0.4127,0.4194,62,0.449,49,0.64,25,MNDY,5,1,562,567
500,125,63,0.3492,0.587,2.8881,0.3705,0.6508,,0,,0,,0,MNDY,5,2,625,630
550,138,63,0.4762,0.4273,0.7371,0.2713,0.4762,0.4762,63,0.4,30,0.4,30,MNDY,5,3,688,693
600,151,63,0.5556,0.6505,0.6703,0.2387,0.4444,0.5,12,0.5455,11,0.5455,11,MNDY,5,4,751,756
651,163,63,0.4603,0.4394,0.7106,0.2586,0.4762,0.0,4,0.0,4,,0,MNDY,5,5,814,819
701,176,63,0.5238,0.5751,2.3518,0.3157,0.5714,0.5789,38,0.6667,30,,0,MNDY,5,6,877,882
752,188,63,0.4127,0.5198,1.0558,0.3733,0.2857,0.2432,37,0.2432,37,0.2432,37,MNDY,5,7,940,945
802,201,63,0.6508,0.6821,0.6785,0.2427,0.3968,0.5429,35,,0,,0,MNDY,5,8,1003,1008
