ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
DG,3,25,0.5206,0.098,0.5478,0.2638,0.5031,514,0.5041
DLTR,3,25,0.4902,0.0855,0.5302,0.2738,0.5095,533,0.5117
EL,3,25,0.5022,0.1072,0.4733,0.27,0.4428,486,0.4997
GIS,3,25,0.5136,0.0894,0.5357,0.2765,0.5651,554,0.506
HSY,3,25,0.5073,0.1156,0.5193,0.2595,0.6466,512,0.5175
HRL,3,25,0.5124,0.0612,0.5391,0.2625,0.5355,479,0.4946
KDP,3,23,0.53,0.1074,0.547,0.2612,0.5623,673,0.5307
KMB,3,25,0.4952,0.0795,0.5193,0.2673,0.5622,683,0.5098
KHC,3,25,0.4933,0.0818,0.5273,0.2681,0.5532,613,0.5124
KR,3,25,0.5117,0.0835,0.5593,0.2606,0.5786,598,0.5232
MKC,3,25,0.4971,0.0787,0.5326,0.2604,0.5438,436,0.4978
APA,3,25,0.4978,0.075,0.5336,0.2617,0.5719,521,0.5352
BKR,3,18,0.537,0.0821,0.5183,0.2625,0.5497,554,0.5635
CVX,3,25,0.5289,0.0609,0.5167,0.2855,0.5349,639,0.5492
COP,3,25,0.5079,0.076,0.5043,0.256,0.5936,530,0.5251
DVN,3,25,0.5054,0.1059,0.5097,0.2641,0.4906,595,0.5391
FANG,3,25,0.5143,0.0743,0.5312,0.2654,0.5031,703,0.5352
EOG,3,25,0.4921,0.0921,0.5146,0.2589,0.5162,457,0.5175
EQT,3,25,0.5073,0.0859,0.5321,0.2648,0.5686,460,0.5333
XOM,3,25,0.5403,0.0931,0.5189,0.2606,0.5561,666,0.5448
HAL,3,25,0.487,0.0837,0.497,0.2657,0.5511,433,0.5289
KMI,3,25,0.5206,0.089,0.5185,0.2633,0.5658,521,0.5302
MPC,3,25,0.5244,0.0895,0.4907,0.2637,0.5673,935,0.5721
OXY,3,25,0.501,0.0984,0.5079,0.2707,0.5492,287,0.5105
OKE,3,25,0.5003,0.1005,0.526,0.2649,0.5429,719,0.5403
PSX,3,25,0.5118,0.0815,0.4923,0.272,0.4747,588,0.534
SLB,3,25,0.5156,0.0851,0.5308,0.2663,0.5263,231,0.5168
TRGP,3,25,0.5422,0.1046,0.5075,0.2576,0.5791,1031,0.5784
TPL,3,25,0.4902,0.1076,0.5272,0.276,0.4816,567,0.513
VLO,3,25,0.5098,0.101,0.4934,0.2658,0.5456,583,0.5448
AES,3,25,0.5003,0.0804,0.4897,0.2713,0.4803,404,0.5048
LNT,3,25,0.48,0.0738,0.5322,0.2772,0.5181,621,0.5251
AEE,3,25,0.5092,0.0897,0.5338,0.287,0.5426,623,0.5314
AEP,3,25,0.5314,0.0712,0.5379,0.2564,0.5754,708,0.5327
AWK,3,25,0.5213,0.0854,0.538,0.2691,0.6143,484,0.5054
ATO,3,25,0.5187,0.0737,0.5395,0.2628,0.5776,671,0.5429
CNP,3,25,0.5073,0.0853,0.535,0.2666,0.5776,596,0.5454
CMS,3,25,0.5244,0.082,0.5463,0.2661,0.5692,689,0.5244
ED,3,25,0.4946,0.0641,0.5549,0.2608,0.7146,300,0.5149
DTE,3,25,0.5156,0.0867,0.5501,0.2685,0.5138,384,0.5162
DUK,3,25,0.4794,0.0815,0.4935,0.2688,0.5061,422,0.5086
EIX,3,25,0.5156,0.0859,0.5122,0.274,0.5237,537,0.527
ETR,3,25,0.5048,0.1008,0.4975,0.266,0.5071,703,0.5441
EVRG,3,24,0.5099,0.0838,0.5376,0.2697,0.5267,500,0.537
ES,3,25,0.5048,0.0775,0.5324,0.2659,0.5917,650,0.506
EXC,3,25,0.5181,0.0538,0.5377,0.2576,0.595,689,0.5441
ARE,3,25,0.4959,0.0774,0.5221,0.2758,0.5266,545,0.4997
AMT,3,25,0.4806,0.0813,0.522,0.2826,0.5177,525,0.4984
AVB,3,25,0.5219,0.0692,0.546,0.2712,0.5466,722,0.5295
BXP,3,25,0.4838,0.0835,0.5338,0.2816,0.4334,465,0.4889
CPT,3,25,0.506,0.0826,0.5141,0.2736,0.5051,618,0.5206
CBRE,3,24,0.4894,0.0879,0.5146,0.2863,0.6095,502,0.5423
CSGP,3,25,0.4914,0.0887,0.5312,0.2817,0.4905,568,0.4927
CCI,3,25,0.4997,0.0835,0.5203,0.2648,0.5333,400,0.4794
EQR,3,25,0.5238,0.0776,0.5406,0.2639,0.5544,723,0.5251
ESS,3,25,0.5016,0.0745,0.5351,0.2657,0.6039,575,0.5213
EXR,3,25,0.5213,0.0934,0.5544,0.2519,0.6574,531,0.5378
FRT,3,25,0.5041,0.0982,0.5443,0.2642,0.578,494,0.5162
DOC,3,25,0.513,0.0761,0.5401,0.2718,0.5546,657,0.4902
HST,3,25,0.5435,0.0951,0.592,0.2665,0.5832,458,0.5022
INVH,3,25,0.52,0.0778,0.5083,0.2592,0.4574,793,0.5244
IRM,3,25,0.5162,0.1028,0.493,0.2664,0.5157,858,0.5575
ALB,3,25,0.5378,0.0873,0.5489,0.2614,0.5947,505,0.5181
AMCR,3,19,0.4996,0.0734,0.5536,0.2709,0.5295,425,0.4937
