ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
HUM,1,26,0.4982,0.0614,0.5063,0.261,0.502,389,0.5262
HY,1,26,0.4841,0.041,0.487,0.2602,0.5439,240,0.4957
INSM,1,26,0.4945,0.0511,0.5018,0.2581,0.3909,198,0.5061
INTC,1,26,0.4957,0.0545,0.5129,0.2594,0.5319,221,0.4927
IREN,1,10,0.5286,0.0698,0.5225,0.2543,0.6906,82,0.4968
JNJ,1,26,0.5116,0.076,0.5083,0.2563,0.5966,228,0.514
KVUE,1,4,0.4682,0.0587,0.5155,0.2598,0.6104,75,0.4841
LLY,1,26,0.5177,0.0638,0.5042,0.2585,0.5333,749,0.5263
LULU,1,26,0.5049,0.063,0.5064,0.2654,0.4712,564,0.5134
LYFT,1,21,0.5079,0.0637,0.5083,0.2541,0.4708,196,0.4815
META,1,10,0.5079,0.0507,0.4869,0.2606,0.5259,177,0.5254
MP,1,14,0.5204,0.0475,0.5329,0.2604,0.6262,236,0.4864
MRNA,1,22,0.5137,0.0581,0.5181,0.2614,0.4775,158,0.4776
MSFT,1,26,0.5122,0.0602,0.4969,0.2579,0.5878,425,0.5238
MU,1,26,0.5104,0.0602,0.5062,0.2598,0.4298,522,0.5238
NET,1,19,0.5154,0.0668,0.5049,0.2572,0.5956,341,0.5171
NFLX,1,26,0.4811,0.063,0.5267,0.2685,0.5111,206,0.5085
NIO,1,23,0.5059,0.0519,0.5025,0.2556,0.4214,155,0.4714
NOK,1,26,0.525,0.046,0.5442,0.261,0.4451,282,0.5
NVDA,1,26,0.5269,0.0539,0.5024,0.2553,0.539,626,0.5415
NVMI,1,26,0.497,0.0676,0.4932,0.2561,0.5031,336,0.5232
NVO,1,26,0.5073,0.061,0.4995,0.2566,0.5751,511,0.5171
ONTO,1,18,0.5185,0.0555,0.5332,0.2631,0.5676,339,0.515
OPEN,1,14,0.5204,0.0483,0.5264,0.2599,0.6443,98,0.4739
ORIC,1,16,0.5208,0.0758,0.5046,0.2684,0.4199,66,0.4673
PFE,1,26,0.5244,0.0465,0.5268,0.2556,0.501,293,0.4768
PL,1,10,0.5127,0.0706,0.5068,0.2722,0.5768,72,0.5
PLTR,1,15,0.491,0.0601,0.4909,0.2742,0.5124,369,0.5206
PUBM,1,14,0.5091,0.0523,0.5232,0.2621,0.6863,101,0.4977
PYPL,1,26,0.5092,0.0687,0.5124,0.267,0.506,423,0.5098
QS,1,14,0.5272,0.074,0.5465,0.2599,0.4305,68,0.4558
QUBT,1,12,0.5159,0.0568,0.4946,0.2705,0.3219,20,0.4577
QURE,1,26,0.5122,0.0455,0.5074,0.2595,0.5131,214,0.4652
ROKU,1,26,0.5043,0.0656,0.4921,0.2582,0.5593,205,0.5079
ROST,1,26,0.4939,0.0552,0.5062,0.2608,0.4639,257,0.5177
S,1,21,0.5064,0.0579,0.5155,0.2646,0.4746,201,0.5087
SHOP,1,26,0.5153,0.0494,0.4917,0.263,0.4957,372,0.5128
SLV,1,26,0.5244,0.0696,0.5033,0.2565,0.5326,396,0.5183
SMCI,1,20,0.5127,0.0545,0.5145,0.2662,0.5163,325,0.5032
SMMT,1,26,0.5299,0.0454,0.5184,0.2549,0.6226,125,0.4805
SNOW,1,15,0.5058,0.0523,0.5115,0.2628,0.555,302,0.5238
TEAM,1,26,0.5,0.0662,0.4896,0.2629,0.4905,440,0.511
TGT,1,26,0.5006,0.0543,0.5053,0.2542,0.5221,393,0.5049
TJX,1,26,0.5073,0.0615,0.5188,0.2561,0.603,315,0.5177
TPR,1,26,0.4994,0.0632,0.5078,0.2686,0.5894,488,0.5232
TSLA,1,26,0.5159,0.071,0.5201,0.2583,0.5302,519,0.5226
TSM,1,26,0.5281,0.0641,0.5363,0.2536,0.6082,452,0.5116
UAL,1,26,0.4823,0.0707,0.4964,0.2625,0.4652,243,0.4939
UNH,1,26,0.5098,0.0493,0.499,0.2593,0.5224,452,0.5226
V,1,26,0.5238,0.0614,0.5275,0.2593,0.5429,793,0.5287
VKTX,1,26,0.5183,0.0582,0.5174,0.2634,0.5569,162,0.4817
VZ,1,26,0.5031,0.0527,0.5139,0.2632,0.4927,367,0.4939
WMT,1,26,0.5299,0.0602,0.5367,0.2559,0.6257,585,0.5281
ZM,1,20,0.527,0.0762,0.4966,0.2559,0.3839,108,0.4786
SPY,1,26,0.5397,0.074,0.5052,0.2572,0.6061,687,0.5488
QQQ,1,26,0.5635,0.0811,0.5152,0.2472,0.6132,1134,0.5574
GLD,1,26,0.5409,0.0631,0.5021,0.2558,0.5096,755,0.5427
XLF,1,26,0.511,0.0544,0.5151,0.2645,0.5188,626,0.5256
XLE,1,26,0.5238,0.0411,0.4963,0.2575,0.5372,692,0.5354
XLV,1,26,0.5134,0.0575,0.5228,0.257,0.4541,339,0.5128
XLI,1,26,0.5,0.0626,0.4922,0.2658,0.4762,455,0.5342
XLU,1,26,0.5024,0.0562,0.5137,0.2574,0.5039,551,0.5238
COIN,1,13,0.503,0.0702,0.5005,0.2554,0.5375,134,0.4774
AVGO,1,26,0.511,0.0451,0.5092,0.2598,0.5508,456,0.533
ANET,1,26,0.5104,0.0622,0.4906,0.2555,0.5915,597,0.5385
AMAT,1,26,0.4982,0.0554,0.5088,0.26,0.5703,427,0.5281
LRCX,1,26,0.5086,0.0576,0.5059,0.2643,0.5096,377,0.5201
VRT,1,17,0.5266,0.0539,0.4898,0.2581,0.4903,488,0.5462
ETN,1,26,0.5256,0.0657,0.5104,0.2574,0.5652,534,0.5385
NOW,1,26,0.5098,0.0717,0.5036,0.2585,0.5562,877,0.536
EQIX,1,26,0.4951,0.059,0.5143,0.2643,0.4505,376,0.5147
DLR,1,26,0.5183,0.067,0.517,0.2614,0.5378,371,0.5128
WDC,1,26,0.486,0.073,0.4833,0.2613,0.5006,290,0.522
STX,1,26,0.536,0.0594,0.5252,0.2575,0.5684,478,0.5305
ASML,1,26,0.4975,0.0376,0.5117,0.2596,0.5406,366,0.522
GEV,1,1,0.4921,,0.4859,0.254,0.5,18,0.5079
CEG,1,9,0.4956,0.0847,0.4892,0.2648,0.5599,206,0.5185
VST,1,26,0.5043,0.0581,0.5347,0.2571,0.6026,491,0.5153
LIN,1,22,0.5072,0.0519,0.5113,0.258,0.5284,295,0.5224
MRVL,1,26,0.5116,0.0507,0.5329,0.2618,0.6302,392,0.5208
ALAB,1,1,0.5556,,0.6577,0.2474,0.5484,62,0.5397
CLS,1,26,0.5256,0.0675,0.4908,0.2622,0.497,712,0.525
SYM,1,8,0.5278,0.0592,0.5505,0.2659,0.5474,137,0.5139
MNDY,1,12,0.5026,0.0451,0.5107,0.2595,0.5394,144,0.5013
FVRR,1,20,0.5286,0.0645,0.503,0.2551,0.3994,206,0.4611
APD,1,26,0.5079,0.0568,0.5107,0.2565,0.5099,299,0.5153
EME,1,26,0.5391,0.0501,0.5278,0.2564,0.549,709,0.5507
KLAC,1,26,0.5122,0.0581,0.4997,0.2556,0.5326,584,0.536
TXN,1,26,0.5262,0.0555,0.5579,0.2575,0.6188,365,0.5153
MCHP,1,26,0.4951,0.0697,0.52,0.2604,0.5389,451,0.5037
NXPI,1,26,0.5018,0.0724,0.5067,0.2597,0.4523,333,0.5202
DELL,1,22,0.5029,0.0707,0.5107,0.265,0.5642,411,0.5144
GLW,1,26,0.5171,0.0813,0.5249,0.2556,0.5654,474,0.5256
FLEX,1,26,0.4933,0.0498,0.5048,0.2671,0.5034,432,0.5085
JBL,1,26,0.5287,0.0523,0.4998,0.26,0.5086,696,0.5391
GFS,1,10,0.4762,0.0652,0.495,0.2597,0.38,24,0.4841
NEE,1,26,0.5122,0.0457,0.5189,0.257,0.5222,385,0.5208
D,1,26,0.5128,0.0678,0.523,0.2569,0.5736,475,0.5116
CHTR,1,26,0.4945,0.0511,0.4924,0.2622,0.5333,351,0.5085
BIO,1,26,0.5171,0.0684,0.4938,0.2562,0.5655,496,0.5116
HOOD,1,11,0.5368,0.078,0.517,0.2584,0.4043,309,0.5469
RDDT,1,1,0.5397,,0.5469,0.2426,,0,0.4921
PINS,1,20,0.4857,0.056,0.5046,0.2605,0.5052,233,0.4936
MDB,1,26,0.4951,0.0568,0.4923,0.2602,0.3812,245,0.5073
RKLB,1,11,0.482,0.0835,0.4833,0.2736,0.4071,186,0.5325
STLA,1,13,0.4994,0.061,0.4982,0.2652,0.5438,153,0.4933
FIG,1,7,0.4966,0.0577,0.5103,0.2755,0.4762,108,0.4581
AMC,1,26,0.5482,0.0552,0.493,0.2551,0.3313,82,0.4341
AFL,1,26,0.533,0.0603,0.5147,0.2609,0.5894,899,0.5452
ALL,1,26,0.5177,0.0586,0.5108,0.2595,0.5108,432,0.5226
AIG,1,26,0.5189,0.0413,0.5175,0.2603,0.5197,587,0.5281
AMP,1,26,0.5324,0.0582,0.5176,0.2619,0.5338,629,0.5336
AON,1,26,0.5073,0.0613,0.4969,0.2572,0.5455,290,0.5177
APO,1,26,0.5098,0.0696,0.5193,0.2578,0.5644,621,0.533
ACGL,1,26,0.5262,0.0525,0.5127,0.2614,0.5547,589,0.5336
ARES,1,26,0.5006,0.0675,0.4929,0.2596,0.5231,647,0.5311
AJG,1,26,0.5324,0.0603,0.5021,0.2553,0.5397,874,0.5476
AIZ,1,26,0.5177,0.0626,0.5042,0.2556,0.558,658,0.5452
BAC,1,26,0.5116,0.0645,0.5152,0.2607,0.5363,360,0.5128
BLK,1,26,0.5177,0.0652,0.4973,0.2557,0.5395,690,0.5293
BX,1,26,0.4963,0.0705,0.4943,0.259,0.5136,643,0.5183
BNY,1,25,0.4857,0.0778,0.5101,0.2635,0.5405,193,0.4762
BRO,1,26,0.5275,0.0681,0.5142,0.2561,0.52,626,0.5379
COF,1,26,0.4963,0.0555,0.5028,0.2664,0.4037,430,0.5153
CBOE,1,26,0.5061,0.0463,0.5025,0.2627,0.524,423,0.5232
SCHW,1,26,0.4994,0.0727,0.5083,0.2596,0.5116,482,0.514
CB,1,26,0.5153,0.0543,0.5305,0.2594,0.5515,533,0.5293
CINF,1,26,0.5098,0.0603,0.5118,0.257,0.501,404,0.5214
C,1,26,0.503,0.0527,0.5298,0.2608,0.5977,284,0.5122
CFG,1,26,0.4963,0.0633,0.4962,0.2694,0.5193,453,0.5092
CME,1,26,0.5153,0.0713,0.534,0.2606,0.6143,544,0.5226
ERIE,1,26,0.5183,0.0555,0.532,0.263,0.6223,514,0.5183
FDS,1,26,0.5366,0.07,0.5132,0.2581,0.5453,786,0.5354
FIS,1,26,0.4902,0.0662,0.5056,0.2619,0.4986,350,0.4969
FITB,1,26,0.5061,0.0611,0.5137,0.2636,0.5209,559,0.5116
BEN,1,26,0.4976,0.0641,0.5182,0.2583,0.4434,247,0.5006
GPN,1,26,0.4976,0.0525,0.494,0.2674,0.4373,336,0.4951
GL,1,19,0.5338,0.0657,0.5183,0.2566,0.5353,602,0.5556
GS,1,26,0.5104,0.0566,0.5078,0.2589,0.5541,514,0.525
HIG,1,26,0.5348,0.0736,0.5327,0.257,0.5401,784,0.5354
HBAN,1,26,0.5189,0.0673,0.5467,0.2675,0.555,240,0.4915
IBKR,1,26,0.5128,0.0559,0.5081,0.258,0.5789,751,0.5342
ICE,1,26,0.4854,0.0672,0.4979,0.2569,0.5079,412,0.5208
IVZ,1,26,0.5226,0.0601,0.531,0.259,0.5945,470,0.5202
JKHY,1,26,0.5128,0.0793,0.5159,0.2626,0.5161,552,0.5244
ABBV,1,26,0.5336,0.0672,0.5157,0.2603,0.5302,638,0.536
A,1,26,0.5153,0.0603,0.5246,0.2571,0.5011,413,0.5214
ALGN,1,26,0.4841,0.0663,0.4733,0.2579,0.5142,216,0.4853
AMGN,1,26,0.5037,0.0723,0.5184,0.2593,0.4708,211,0.5037
BAX,1,26,0.5073,0.0696,0.5254,0.2569,0.4817,420,0.4969
BDX,1,26,0.5085,0.0517,0.5159,0.2574,0.595,405,0.4896
TECH,1,26,0.525,0.0605,0.521,0.256,0.4951,421,0.4951
BIIB,1,26,0.5049,0.0571,0.5259,0.2607,0.3766,206,0.478
BMY,1,26,0.4927,0.053,0.501,0.2567,0.3829,262,0.4945
CAH,1,26,0.5305,0.0675,0.5026,0.2597,0.6173,582,0.5385
CRL,1,26,0.5104,0.0634,0.5086,0.2614,0.4339,418,0.5018
COO,1,26,0.5122,0.0634,0.5179,0.2623,0.4592,492,0.4896
CVS,1,26,0.4835,0.0709,0.4881,0.265,0.451,513,0.5147
DHR,1,26,0.5104,0.0573,0.5063,0.2582,0.561,483,0.5189
DVA,1,26,0.5018,0.0449,0.509,0.2594,0.5989,489,0.5238
DXCM,1,26,0.5049,0.0774,0.4978,0.2595,0.4982,654,0.5189
EW,1,26,0.4927,0.0567,0.5006,0.2562,0.5263,181,0.5025
GILD,1,26,0.4951,0.0654,0.5262,0.2713,0.6099,376,0.5006
HCA,1,26,0.5232,0.0682,0.5178,0.2609,0.5466,703,0.5348
HSIC,1,26,0.5085,0.0681,0.4984,0.2598,0.482,303,0.4969
IDXX,1,26,0.5067,0.0837,0.4816,0.2584,0.5098,462,0.5238
INCY,1,26,0.5226,0.0684,0.528,0.2604,0.4576,407,0.5049
PODD,1,26,0.5324,0.0629,0.5169,0.2573,0.5685,338,0.5098
ISRG,1,26,0.5311,0.08,0.5109,0.2619,0.5706,688,0.5372
IQV,1,26,0.4957,0.0574,0.5114,0.261,0.5066,254,0.5024
LH,1,26,0.4951,0.0502,0.4804,0.2578,0.4702,469,0.5262
MCK,1,26,0.5342,0.0559,0.5142,0.2534,0.5895,958,0.5446
MDT,1,26,0.4963,0.068,0.5092,0.2569,0.512,426,0.5049
MRK,1,26,0.5073,0.053,0.5028,0.255,0.502,287,0.5037
MTD,1,26,0.5024,0.0633,0.4834,0.2556,0.4782,596,0.5281
DGX,1,26,0.5116,0.045,0.5141,0.2592,0.5054,532,0.5153
REGN,1,26,0.5092,0.0646,0.5183,0.2575,0.5932,495,0.5128
RMD,1,26,0.5317,0.0613,0.4949,0.2602,0.565,509,0.5293
STE,1,26,0.4951,0.0624,0.4841,0.2607,0.532,310,0.514
SYK,1,26,0.514,0.0696,0.523,0.2567,0.5069,434,0.514
MMM,1,26,0.5116,0.0606,0.5119,0.2607,0.5587,295,0.5055
AOS,1,26,0.5,0.0609,0.4845,0.2604,0.4576,258,0.503
ALLE,1,26,0.489,0.0627,0.4936,0.2582,0.4579,478,0.5122
AME,1,26,0.5165,0.0624,0.502,0.2607,0.4867,536,0.5317
ADP,1,26,0.5043,0.0648,0.5122,0.2562,0.5515,517,0.525
BR,1,26,0.5043,0.0495,0.515,0.2614,0.4852,348,0.5171
BLDR,1,26,0.5085,0.0628,0.5076,0.2566,0.5253,600,0.5085
CHRW,1,26,0.5018,0.0467,0.5246,0.2593,0.6004,319,0.5214
CARR,1,17,0.4846,0.0635,0.5017,0.2595,0.4918,195,0.5173
CAT,1,26,0.5293,0.0522,0.5107,0.2581,0.55,516,0.5336
CTAS,1,26,0.5269,0.0757,0.4992,0.2562,0.577,842,0.5488
FIX,1,26,0.5348,0.0658,0.5145,0.2577,0.593,629,0.5421
CPRT,1,26,0.5061,0.0626,0.492,0.2598,0.5463,623,0.5226
CSX,1,26,0.4939,0.0774,0.5182,0.2589,0.5635,203,0.5159
CMI,1,26,0.5043,0.0572,0.5148,0.2581,0.6077,481,0.5244
DE,1,26,0.4988,0.0575,0.5194,0.2629,0.5237,491,0.5189
DAL,1,26,0.4957,0.0659,0.5072,0.262,0.5411,316,0.4896
DOV,1,26,0.497,0.0615,0.5013,0.2584,0.4932,348,0.5128
EMR,1,26,0.5165,0.0563,0.5158,0.2581,0.5403,511,0.5256
EFX,1,26,0.5092,0.0564,0.5044,0.2531,0.5701,390,0.5244
EXPD,1,26,0.5079,0.0582,0.51,0.2562,0.5616,415,0.522
FAST,1,26,0.5208,0.0669,0.526,0.2559,0.5787,498,0.5244
FDX,1,26,0.5189,0.0548,0.509,0.2603,0.582,496,0.5214
FTV,1,26,0.4951,0.0494,0.511,0.2634,0.6009,341,0.5061
GE,1,26,0.5226,0.0703,0.5266,0.255,0.5418,633,0.536
GNRC,1,26,0.4982,0.0662,0.5052,0.2611,0.5883,504,0.5122
GD,1,26,0.5098,0.0648,0.5168,0.2565,0.489,552,0.5287
HON,1,26,0.4994,0.0504,0.4948,0.2609,0.5203,309,0.5147
HWM,1,17,0.5331,0.0572,0.5104,0.2543,0.5703,583,0.5555
HUBB,1,26,0.5275,0.0482,0.5255,0.2614,0.5252,449,0.5311
HII,1,26,0.4994,0.0713,0.506,0.2618,0.5374,412,0.5171
IEX,1,26,0.5085,0.0651,0.5089,0.2606,0.534,575,0.5104
ITW,1,26,0.5037,0.0623,0.5137,0.2573,0.5641,590,0.522
IR,1,26,0.5122,0.0511,0.5043,0.2628,0.5547,349,0.5098
JBHT,1,26,0.4994,0.0516,0.5075,0.2576,0.5548,335,0.5049
J,1,18,0.515,0.0472,0.4857,0.2628,0.4512,251,0.5194
APTV,1,26,0.4994,0.0554,0.5058,0.2657,0.5054,399,0.4988
AZO,1,26,0.5177,0.0496,0.5036,0.2566,0.6228,633,0.5324
BBY,1,26,0.4994,0.0584,0.5225,0.255,0.6175,599,0.5079
BKNG,1,25,0.527,0.047,0.5213,0.2625,0.5377,434,0.5251
CCL,1,26,0.489,0.0723,0.5138,0.2615,0.5222,224,0.4848
CVNA,1,26,0.5293,0.0711,0.4972,0.2599,0.4466,661,0.5201
CMG,1,26,0.525,0.0641,0.509,0.2571,0.5104,722,0.5134
DRI,1,26,0.4994,0.0565,0.5154,0.2622,0.5545,302,0.5067
DECK,1,26,0.5146,0.0739,0.4933,0.2637,0.6011,485,0.514
DPZ,1,26,0.5202,0.0779,0.5266,0.2552,0.5901,296,0.4969
DHI,1,26,0.5134,0.0595,0.5297,0.2552,0.564,541,0.5128
EBAY,1,26,0.4988,0.0601,0.5208,0.2614,0.5557,441,0.5275
EXPE,1,26,0.5079,0.0592,0.5341,0.2625,0.5557,396,0.5098
F,1,26,0.4915,0.059,0.5003,0.2578,0.4156,171,0.4939
GRMN,1,26,0.5189,0.0614,0.5097,0.2657,0.5362,700,0.5293
GPC,1,26,0.5024,0.0612,0.5105,0.2647,0.5473,403,0.5202
HAS,1,26,0.511,0.0622,0.5249,0.2598,0.5036,411,0.511
HLT,1,26,0.5037,0.0588,0.5134,0.258,0.5149,703,0.5232
HD,1,26,0.5067,0.0595,0.5031,0.2584,0.5376,373,0.5189
LVS,1,26,0.4921,0.0757,0.4848,0.2629,0.5013,179,0.4878
LEN,1,26,0.5128,0.062,0.5198,0.2554,0.5766,429,0.5055
LOW,1,26,0.5104,0.0525,0.4827,0.26,0.5623,504,0.5256
MAR,1,26,0.4908,0.0657,0.5071,0.26,0.5198,356,0.5165
MCD,1,26,0.4945,0.0652,0.5188,0.2637,0.5296,317,0.5085
MGM,1,26,0.4908,0.0488,0.5147,0.2683,0.527,492,0.4957
NKE,1,26,0.4683,0.0599,0.4949,0.2607,0.5463,253,0.4854
NCLH,1,26,0.4994,0.0659,0.5168,0.2609,0.4074,214,0.4847
MO,1,26,0.5214,0.0626,0.5201,0.2619,0.5591,633,0.5354
ADM,1,26,0.5079,0.0619,0.4858,0.2537,0.5283,496,0.5256
BG,1,26,0.4896,0.0668,0.4686,0.266,0.4629,309,0.5153
CPB,1,26,0.5049,0.0635,0.518,0.2577,0.5142,380,0.489
CASY,1,26,0.5269,0.0508,0.542,0.2573,0.5734,344,0.525
CHD,1,26,0.5043,0.061,0.4991,0.2595,0.5287,295,0.5238
CLX,1,26,0.4994,0.0803,0.527,0.2594,0.5242,400,0.5092
KO,1,26,0.5147,0.0641,0.5185,0.2548,0.6217,524,0.522
CL,1,26,0.4945,0.0638,0.4964,0.2588,0.5748,373,0.5177
CAG,1,26,0.4823,0.0721,0.5118,0.2569,0.5581,376,0.4872
STZ,1,26,0.4915,0.0579,0.5129,0.2611,0.5581,316,0.5043
DG,1,26,0.5195,0.0513,0.5233,0.2566,0.58,287,0.5018
DLTR,1,26,0.5104,0.0536,0.519,0.2574,0.5613,259,0.5012
EL,1,26,0.5122,0.0718,0.5204,0.2588,0.5572,288,0.4982
GIS,1,26,0.5073,0.0723,0.5523,0.2598,0.6215,409,0.5037
HSY,1,26,0.5263,0.0641,0.5234,0.2582,0.4542,422,0.5061
HRL,1,26,0.4786,0.0655,0.4876,0.2627,0.4153,545,0.503
KDP,1,24,0.4993,0.0542,0.5035,0.2546,0.5352,278,0.5112
KMB,1,26,0.4951,0.0599,0.5105,0.2596,0.5141,514,0.5061
KHC,1,26,0.4951,0.0566,0.5315,0.2572,0.5219,497,0.5098
KR,1,26,0.5403,0.0556,0.538,0.2581,0.5389,461,0.5098
MKC,1,26,0.5006,0.0635,0.4999,0.2614,0.5122,432,0.5073
APA,1,26,0.486,0.0604,0.4849,0.2574,0.5838,145,0.5159
BKR,1,18,0.4974,0.0558,0.5008,0.2598,0.5014,316,0.5282
CVX,1,26,0.5208,0.0498,0.5102,0.2602,0.5465,435,0.536
COP,1,26,0.5055,0.0542,0.5038,0.2616,0.554,286,0.5055
DVN,1,26,0.4853,0.0547,0.4934,0.2618,0.5282,235,0.5067
FANG,1,26,0.5299,0.0691,0.5009,0.2541,0.4838,648,0.5317
EOG,1,26,0.5244,0.0679,0.509,0.2599,0.528,415,0.5086
EQT,1,26,0.4872,0.07,0.5064,0.2608,0.45,271,0.5018
XOM,1,26,0.5269,0.0625,0.5032,0.2607,0.516,439,0.5171
HAL,1,26,0.4969,0.0437,0.4929,0.2578,0.4855,256,0.5049
KMI,1,26,0.4786,0.0505,0.4994,0.262,0.5309,223,0.5049
MPC,1,26,0.5269,0.0627,0.5026,0.2566,0.5589,412,0.5372
OXY,1,26,0.4951,0.0479,0.5122,0.2566,0.6066,84,0.4914
OKE,1,26,0.5214,0.0587,0.5178,0.2554,0.5904,650,0.533
PSX,1,26,0.5189,0.0622,0.5127,0.2571,0.6046,336,0.5195
SLB,1,26,0.503,0.0502,0.4948,0.2591,0.5609,146,0.5049
TRGP,1,26,0.5372,0.0557,0.5147,0.2584,0.5842,807,0.5482
TPL,1,26,0.4872,0.079,0.5088,0.2723,0.5539,734,0.5299
VLO,1,26,0.5037,0.0583,0.4967,0.2603,0.5072,387,0.514
AES,1,26,0.4921,0.049,0.4954,0.2636,0.4591,369,0.5012
LNT,1,26,0.5098,0.0653,0.5226,0.2656,0.4785,403,0.5134
AEE,1,26,0.4945,0.0462,0.5024,0.2586,0.3953,376,0.5214
AEP,1,26,0.5232,0.0773,0.5184,0.2574,0.5644,491,0.5201
AWK,1,26,0.5128,0.0628,0.5225,0.2563,0.5462,375,0.5153
ATO,1,26,0.5165,0.0656,0.5271,0.2574,0.5814,624,0.5342
CNP,1,26,0.5256,0.0659,0.5159,0.2565,0.5426,493,0.5269
CMS,1,26,0.5079,0.0624,0.5108,0.2615,0.4948,668,0.525
ED,1,26,0.5195,0.0626,0.5308,0.2607,0.577,398,0.5189
DTE,1,26,0.5244,0.0525,0.5064,0.2584,0.4856,516,0.5397
DUK,1,26,0.5067,0.0643,0.4913,0.2577,0.5352,406,0.522
EIX,1,26,0.5012,0.0798,0.5156,0.2677,0.5347,476,0.5165
ETR,1,26,0.5238,0.0508,0.5169,0.2628,0.5483,587,0.5263
EVRG,1,24,0.537,0.0686,0.541,0.2558,0.552,537,0.541
ES,1,26,0.4945,0.0586,0.5023,0.2592,0.5236,359,0.5104
EXC,1,26,0.5049,0.0526,0.4987,0.2613,0.4995,421,0.5177
ARE,1,26,0.4963,0.0553,0.5023,0.2681,0.5786,528,0.5049
AMT,1,26,0.4957,0.0503,0.5021,0.2645,0.5573,298,0.5043
BXP,1,26,0.5147,0.0643,0.544,0.2629,0.5444,392,0.5024
CPT,1,26,0.4878,0.0608,0.5021,0.2634,0.5071,424,0.5165
CBRE,1,25,0.4952,0.0643,0.4998,0.2626,0.5187,278,0.5136
CSGP,1,26,0.5214,0.0602,0.5139,0.2575,0.5249,380,0.4988
CCI,1,26,0.497,0.0453,0.4948,0.2561,0.5338,255,0.5092
VMRK,1,26,0.5061,0.0514,0.5134,0.2581,0.5813,453,0.5061
ESS,1,26,0.5281,0.0571,0.5223,0.2603,0.5709,575,0.5299
EXR,1,26,0.5012,0.0598,0.4964,0.2598,0.5786,418,0.514
FRT,1,26,0.5,0.0568,0.5109,0.2622,0.5894,342,0.5055
DOC,1,26,0.5134,0.0512,0.5176,0.2613,0.5226,230,0.4811
HST,1,26,0.4951,0.0473,0.5069,0.2585,0.5944,250,0.5024
INVH,1,26,0.4982,0.0544,0.5097,0.2595,0.593,360,0.4927
IRM,1,26,0.5165,0.0669,0.5026,0.2563,0.6,612,0.5397
ALB,1,26,0.5171,0.0702,0.5321,0.2575,0.4624,302,0.5134
