ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
DDOG,3,18,0.5106,0.1145,0.529,0.2847,0.4998,691,0.5265
DNA,3,10,0.5111,0.1417,0.5098,0.2574,0.4771,62,0.4492
DUOL,3,11,0.4675,0.1298,0.4949,0.2878,0.5368,224,0.4892
ETSY,3,25,0.5168,0.0873,0.5246,0.2849,0.5443,488,0.5016
FIVN,3,25,0.5206,0.0925,0.5374,0.2593,0.6558,491,0.5048
FSLY,3,20,0.4865,0.0949,0.5189,0.2743,0.5152,438,0.4889
FTNT,3,25,0.5321,0.0903,0.5268,0.2648,0.6331,755,0.5511
GM,3,25,0.487,0.0797,0.5397,0.2868,0.5608,374,0.5257
GME,3,25,0.534,0.0711,0.5291,0.2615,0.5214,197,0.4838
GOOG,3,25,0.534,0.0772,0.5214,0.2628,0.5698,777,0.5632
HUM,3,25,0.4946,0.0815,0.503,0.267,0.555,545,0.5168
HY,3,25,0.4851,0.0981,0.5019,0.2731,0.4807,433,0.4832
INSM,3,25,0.4902,0.0929,0.5216,0.2625,0.6062,201,0.4959
INTC,3,25,0.4997,0.0759,0.5507,0.2664,0.6098,506,0.4959
IREN,3,10,0.5444,0.099,0.54,0.2629,0.6513,262,0.5254
JNJ,3,25,0.4921,0.062,0.5215,0.2712,0.5874,480,0.5137
KVUE,3,4,0.4206,0.0642,0.516,0.3361,0.5635,70,0.4841
LLY,3,25,0.5289,0.0801,0.5068,0.2633,0.5822,792,0.5403
LULU,3,25,0.4883,0.0989,0.5174,0.2687,0.5268,569,0.5067
LYFT,3,20,0.5095,0.0782,0.518,0.2672,0.5438,290,0.454
META,3,10,0.4794,0.0913,0.5293,0.2671,0.5456,360,0.5318
MP,3,14,0.5351,0.0827,0.5394,0.2616,0.6354,233,0.4796
MRNA,3,22,0.5238,0.097,0.522,0.2671,0.4564,220,0.4704
MSFT,3,25,0.5359,0.1054,0.524,0.2646,0.5659,929,0.5568
MU,3,25,0.5333,0.0991,0.5176,0.2648,0.6407,308,0.5321
NET,3,19,0.5205,0.0859,0.5285,0.2661,0.5672,613,0.5347
NFLX,3,25,0.4787,0.087,0.5212,0.277,0.4937,720,0.5257
NIO,3,23,0.5293,0.0959,0.5234,0.2554,0.5212,153,0.4527
NOK,3,25,0.5492,0.0873,0.5775,0.2798,0.6057,741,0.5308
NVDA,3,25,0.5517,0.0997,0.5106,0.2556,0.5581,1090,0.5784
NVMI,3,25,0.5137,0.1143,0.5467,0.2644,0.583,700,0.5492
NVO,3,25,0.5117,0.0865,0.5006,0.2643,0.5673,815,0.5321
ONTO,3,18,0.4921,0.0876,0.5264,0.2755,0.5547,461,0.5309
OPEN,3,13,0.5788,0.098,0.5045,0.2724,0.7195,45,0.4335
ORIC,3,16,0.5298,0.0803,0.521,0.2678,0.5002,115,0.4821
PFE,3,25,0.501,0.077,0.511,0.2762,0.4901,301,0.4705
PL,3,10,0.5365,0.1142,0.5023,0.2787,0.5767,409,0.5444
PLTR,3,14,0.5113,0.0918,0.5008,0.2672,0.5738,528,0.5612
PUBM,3,14,0.4909,0.0552,0.4881,0.2912,0.5507,205,0.5023
PYPL,3,25,0.5232,0.1004,0.5389,0.2641,0.543,529,0.5054
QS,3,14,0.5034,0.1132,0.531,0.2602,0.5298,65,0.4637
QUBT,3,11,0.5455,0.0624,0.5211,0.2558,0.6413,49,0.469
QURE,3,25,0.5054,0.0797,0.5061,0.2689,0.4522,267,0.4717
ROKU,3,25,0.5314,0.0927,0.5114,0.2649,0.4769,276,0.4984
ROST,3,25,0.5162,0.0759,0.5211,0.2689,0.5675,490,0.5308
S,3,20,0.4682,0.0671,0.5083,0.2712,0.5372,326,0.5119
SHOP,3,25,0.5181,0.0795,0.5335,0.2599,0.5262,488,0.5029
SLV,3,25,0.5295,0.0893,0.513,0.2562,0.6014,473,0.5467
SMCI,3,20,0.5206,0.1015,0.5076,0.2628,0.607,419,0.5206
SMMT,3,25,0.5448,0.071,0.5691,0.2548,0.6153,333,0.4724
SNOW,3,14,0.4524,0.0855,0.4934,0.2689,0.5675,303,0.5045
TEAM,3,25,0.5016,0.1061,0.5348,0.2598,0.5918,723,0.5149
TGT,3,25,0.4736,0.0797,0.4962,0.2653,0.5493,547,0.5263
TJX,3,25,0.5041,0.071,0.5213,0.2679,0.5957,620,0.5371
TPR,3,25,0.4832,0.1161,0.5052,0.2739,0.5382,678,0.539
TSLA,3,25,0.5225,0.1022,0.505,0.2599,0.5311,561,0.5168
TSM,3,25,0.5302,0.0899,0.501,0.2651,0.5218,567,0.5257
UAL,3,25,0.4635,0.1147,0.521,0.2753,0.5287,371,0.5041
UNH,3,25,0.5213,0.0687,0.513,0.2653,0.5528,607,0.5333
V,3,25,0.5416,0.0856,0.5366,0.2649,0.5671,992,0.5594
VKTX,3,25,0.494,0.103,0.5405,0.2768,0.5653,253,0.4838
VZ,3,25,0.5264,0.0705,0.5697,0.2719,0.5468,628,0.5041
WMT,3,25,0.5473,0.0736,0.5651,0.2579,0.6398,669,0.5606
ZM,3,20,0.4825,0.087,0.4805,0.2735,0.4358,296,0.4928
SPY,3,25,0.5556,0.1048,0.4983,0.2586,0.5941,1015,0.5854
QQQ,3,25,0.5702,0.098,0.4993,0.2556,0.5819,982,0.5784
GLD,3,25,0.5378,0.0921,0.5219,0.2553,0.6022,914,0.553
XLF,3,25,0.5435,0.0756,0.5425,0.2691,0.5739,761,0.5594
XLE,3,25,0.5409,0.0773,0.5194,0.2538,0.6204,589,0.5511
XLV,3,25,0.5238,0.0799,0.5254,0.2596,0.5472,796,0.539
XLI,3,25,0.5232,0.1042,0.5092,0.2652,0.5805,771,0.5644
XLU,3,25,0.5276,0.0921,0.544,0.2578,0.5643,774,0.5346
COIN,3,12,0.5026,0.048,0.517,0.2623,0.6442,139,0.4987
AVGO,3,25,0.4978,0.1048,0.5439,0.2783,0.6131,665,0.5409
ANET,3,25,0.5251,0.0823,0.5067,0.2783,0.5941,702,0.5505
AMAT,3,25,0.5194,0.0863,0.5292,0.2828,0.555,571,0.5479
LRCX,3,25,0.5283,0.0938,0.5339,0.2729,0.5465,692,0.5524
VRT,3,17,0.549,0.0755,0.5149,0.2537,0.5625,660,0.5649
ETN,3,25,0.5422,0.0874,0.5423,0.2569,0.6241,1018,0.5759
NOW,3,25,0.5162,0.1059,0.5349,0.2612,0.5904,720,0.5251
EQIX,3,25,0.5105,0.0906,0.555,0.268,0.611,612,0.5276
DLR,3,25,0.541,0.0895,0.5346,0.2658,0.5434,438,0.5149
WDC,3,25,0.5168,0.1026,0.5293,0.2753,0.6111,395,0.5397
STX,3,25,0.5175,0.1192,0.5004,0.2728,0.5458,685,0.5537
ASML,3,25,0.541,0.0876,0.5422,0.2568,0.6102,684,0.5467
CEG,3,9,0.5362,0.0603,0.4955,0.2539,0.5478,405,0.5397
VST,3,25,0.5137,0.0932,0.5305,0.2721,0.6044,731,0.5498
LIN,3,22,0.5418,0.0881,0.5111,0.2636,0.5712,821,0.5664
MRVL,3,25,0.5156,0.0943,0.5317,0.265,0.4962,718,0.534
CLS,3,25,0.5302,0.0973,0.5207,0.2598,0.5387,814,0.541
SYM,3,8,0.4564,0.1035,0.5152,0.2681,0.7125,74,0.4861
MNDY,3,12,0.5185,0.1027,0.5357,0.271,0.6001,243,0.4854
FVRR,3,20,0.5278,0.0669,0.5377,0.2608,0.5554,163,0.4548
APD,3,25,0.5213,0.0737,0.4956,0.26,0.5843,528,0.5333
EME,3,25,0.5428,0.0811,0.5696,0.2718,0.6539,858,0.5708
KLAC,3,25,0.5448,0.0955,0.5605,0.2534,0.5915,745,0.56
TXN,3,25,0.5098,0.1001,0.5653,0.259,0.6171,504,0.5213
MCHP,3,25,0.5035,0.07,0.5363,0.2765,0.5132,577,0.5098
NXPI,3,25,0.5143,0.0707,0.5312,0.2723,0.6302,418,0.527
DELL,3,21,0.5329,0.0774,0.5407,0.2675,0.5495,670,0.5541
GLW,3,25,0.5302,0.1082,0.5154,0.261,0.5858,557,0.5371
FLEX,3,25,0.5092,0.0718,0.5235,0.2752,0.56,616,0.5429
JBL,3,25,0.5537,0.1107,0.5088,0.2586,0.6287,992,0.5746
GFS,3,10,0.5016,0.06,0.5161,0.2689,0.5093,153,0.4857
NEE,3,25,0.52,0.0828,0.4995,0.2685,0.5648,879,0.5486
D,3,25,0.5302,0.0845,0.5534,0.2713,0.5438,625,0.5067
CHTR,3,25,0.5067,0.0988,0.5073,0.2638,0.5778,455,0.5194
BIO,3,25,0.5232,0.0786,0.5237,0.2628,0.555,754,0.5213
HOOD,3,11,0.5209,0.1237,0.4784,0.2595,0.5423,476,0.5599
PINS,3,20,0.496,0.0732,0.5262,0.2664,0.5447,444,0.5087
MDB,3,25,0.5155,0.08,0.5239,0.2698,0.5525,672,0.5365
RKLB,3,11,0.4805,0.1198,0.5068,0.2752,0.5177,145,0.5368
STLA,3,13,0.4811,0.0613,0.4845,0.2718,0.3018,184,0.4896
FIG,3,7,0.5057,0.1078,0.5096,0.2868,0.4704,138,0.458
AMC,3,25,0.5441,0.0863,0.5181,0.2598,0.4789,227,0.4292
AFL,3,25,0.5384,0.1011,0.5247,0.2621,0.5713,968,0.5676
ALL,3,25,0.501,0.0917,0.5178,0.2679,0.5665,730,0.5397
AIG,3,25,0.5371,0.0841,0.5247,0.2617,0.6162,944,0.5441
AMP,3,25,0.5378,0.0996,0.521,0.2571,0.5727,978,0.5632
AON,3,25,0.5111,0.0817,0.5165,0.2582,0.546,937,0.5454
APO,3,25,0.5263,0.105,0.5598,0.2654,0.6099,608,0.546
ACGL,3,25,0.5505,0.1117,0.5252,0.2614,0.5555,805,0.5562
ARES,3,25,0.5447,0.0832,0.5307,0.2677,0.5484,878,0.5524
AJG,3,25,0.5556,0.0918,0.504,0.265,0.5824,938,0.5721
AIZ,3,25,0.5365,0.0937,0.5269,0.2632,0.5799,742,0.5568
BAC,3,25,0.513,0.0884,0.5378,0.2672,0.5345,673,0.52
BLK,3,25,0.5168,0.0899,0.4989,0.2567,0.5305,691,0.5422
BX,3,25,0.5149,0.0947,0.5323,0.2662,0.5998,827,0.5321
BNY,3,24,0.4874,0.1334,0.4935,0.2691,0.4236,446,0.4808
BRO,3,25,0.5371,0.093,0.5112,0.2641,0.5985,1136,0.5695
COF,3,25,0.4883,0.0954,0.5356,0.2832,0.5302,618,0.5302
CBOE,3,25,0.5079,0.0756,0.5201,0.2754,0.5833,717,0.539
SCHW,3,25,0.5181,0.082,0.5347,0.2625,0.6124,757,0.5346
CB,3,25,0.5048,0.0821,0.5434,0.2632,0.5692,609,0.5403
CINF,3,25,0.4978,0.0876,0.5275,0.2713,0.6134,422,0.5263
C,3,25,0.52,0.0889,0.5303,0.2676,0.5294,670,0.5333
CFG,3,25,0.4889,0.092,0.5175,0.2815,0.5261,570,0.5314
CME,3,25,0.5257,0.0695,0.5519,0.2641,0.5883,557,0.5168
ERIE,3,25,0.4895,0.0687,0.508,0.275,0.4799,486,0.5257
FDS,3,25,0.5416,0.0912,0.5327,0.2691,0.5439,868,0.5295
FIS,3,25,0.4724,0.0851,0.5354,0.2653,0.5123,606,0.5029
FITB,3,25,0.5029,0.0718,0.5608,0.2782,0.6302,613,0.5378
BEN,3,25,0.5105,0.0913,0.5294,0.265,0.6617,295,0.5035
GPN,3,25,0.5137,0.1019,0.5288,0.2676,0.5077,651,0.4952
GL,3,19,0.5438,0.0872,0.5708,0.2578,0.5837,705,0.5564
GS,3,25,0.5143,0.0928,0.5403,0.2782,0.594,648,0.5448
HIG,3,25,0.5403,0.0977,0.5606,0.2674,0.6417,716,0.5492
HBAN,3,25,0.5327,0.0617,0.5656,0.2759,0.5826,576,0.5257
IBKR,3,25,0.5549,0.0941,0.5085,0.2681,0.646,859,0.5632
ICE,3,25,0.5213,0.1206,0.5568,0.2629,0.6283,525,0.5263
IVZ,3,25,0.513,0.0766,0.5474,0.287,0.5969,432,0.5295
JKHY,3,25,0.5327,0.0732,0.5475,0.2657,0.513,680,0.5238
ABBV,3,25,0.5371,0.069,0.5342,0.2579,0.5512,842,0.553
A,3,25,0.5308,0.0948,0.4944,0.2582,0.5659,700,0.5289
ALGN,3,25,0.5156,0.091,0.5338,0.2654,0.5557,478,0.4965
AMGN,3,25,0.4819,0.0864,0.5548,0.2629,0.6025,477,0.5048
BAX,3,25,0.4959,0.0797,0.521,0.2651,0.4726,441,0.4895
BDX,3,25,0.5257,0.0769,0.5333,0.271,0.5502,820,0.5035
TECH,3,25,0.4984,0.1044,0.5125,0.2702,0.5519,567,0.5016
BIIB,3,25,0.5054,0.0963,0.5228,0.2691,0.5789,359,0.4832
BMY,3,25,0.52,0.081,0.5219,0.2721,0.5684,378,0.4889
CAH,3,25,0.5187,0.0649,0.5125,0.2638,0.6325,680,0.5473
CRL,3,25,0.5213,0.0846,0.4979,0.2683,0.5168,680,0.5384
COO,3,25,0.4876,0.0833,0.5108,0.2684,0.4772,447,0.5098
CVS,3,25,0.4914,0.0683,0.5083,0.2672,0.545,386,0.5181
DHR,3,25,0.541,0.0707,0.5197,0.2635,0.5313,735,0.5137
DVA,3,25,0.5079,0.0847,0.4884,0.2599,0.5157,702,0.5365
DXCM,3,25,0.527,0.0908,0.5103,0.2563,0.5251,766,0.5194
EW,3,25,0.5276,0.0872,0.5076,0.2639,0.479,534,0.5206
GILD,3,25,0.4876,0.0911,0.5312,0.2846,0.6183,423,0.513
HCA,3,25,0.534,0.099,0.54,0.2598,0.6287,699,0.5524
HSIC,3,25,0.4997,0.0945,0.5233,0.2619,0.6187,226,0.4864
IDXX,3,25,0.5124,0.1033,0.5121,0.2573,0.5327,693,0.5302
INCY,3,25,0.5181,0.0923,0.5294,0.2693,0.5324,447,0.5029
PODD,3,25,0.494,0.1052,0.5463,0.2727,0.5426,612,0.513
ISRG,3,25,0.513,0.0934,0.4895,0.2696,0.5498,744,0.5378
IQV,3,25,0.527,0.0841,0.5291,0.2716,0.5389,576,0.5194
LH,3,25,0.5118,0.0798,0.526,0.2595,0.5756,528,0.5276
MCK,3,25,0.5314,0.0697,0.5517,0.2711,0.6015,883,0.553
MDT,3,25,0.4997,0.1021,0.5266,0.2655,0.4728,301,0.4927
MRK,3,25,0.5111,0.073,0.5063,0.2644,0.5137,387,0.5092
MTD,3,25,0.5041,0.1002,0.5343,0.2684,0.5442,621,0.5289
DGX,3,25,0.5352,0.0784,0.5195,0.2617,0.5896,689,0.5314
REGN,3,25,0.4629,0.0611,0.4911,0.2706,0.4851,337,0.5168
RMD,3,25,0.5276,0.1047,0.5062,0.2727,0.5945,812,0.5352
STE,3,25,0.5175,0.0594,0.5311,0.2598,0.5531,569,0.52
SYK,3,25,0.5086,0.0579,0.5373,0.2637,0.5876,667,0.527
MMM,3,25,0.5048,0.0772,0.5067,0.2676,0.5305,548,0.5054
AOS,3,25,0.4825,0.0786,0.516,0.262,0.5759,578,0.527
ALLE,3,25,0.4914,0.0932,0.5313,0.2653,0.5774,445,0.5194
AME,3,25,0.5175,0.0968,0.4995,0.2669,0.5919,779,0.5581
ADP,3,25,0.5244,0.1034,0.5275,0.2735,0.5892,926,0.5416
BR,3,25,0.4863,0.0878,0.5082,0.2685,0.5337,513,0.5232
BLDR,3,25,0.5371,0.0981,0.5272,0.2674,0.5638,876,0.5276
CHRW,3,25,0.5289,0.0812,0.5381,0.2665,0.6181,427,0.5276
CARR,3,16,0.4544,0.0707,0.4948,0.2665,0.5996,291,0.5377
CAT,3,25,0.5105,0.0939,0.5358,0.2774,0.6083,449,0.5448
CTAS,3,25,0.5448,0.081,0.528,0.2653,0.6249,886,0.5416
FIX,3,25,0.5556,0.0713,0.5334,0.2567,0.6009,835,0.5752
CPRT,3,25,0.5289,0.1224,0.5112,0.2586,0.5369,829,0.5352
CSX,3,25,0.5029,0.0945,0.5406,0.2607,0.5624,360,0.5257
CMI,3,25,0.5397,0.0937,0.5434,0.2648,0.5997,656,0.5416
DE,3,25,0.5111,0.0696,0.5085,0.2822,0.4889,558,0.5371
DAL,3,25,0.4927,0.1247,0.5608,0.2703,0.5148,403,0.506
DOV,3,25,0.5022,0.0968,0.5061,0.2626,0.5432,581,0.5378
EMR,3,25,0.5181,0.0784,0.5283,0.2612,0.5734,579,0.5295
EFX,3,25,0.4914,0.0871,0.5201,0.2674,0.5316,483,0.5263
EXPD,3,25,0.5149,0.0816,0.5226,0.2587,0.5766,580,0.5575
FAST,3,25,0.5244,0.0884,0.514,0.2579,0.5069,621,0.5403
FDX,3,25,0.5397,0.092,0.5389,0.2687,0.6577,647,0.5422
FTV,3,25,0.5162,0.0678,0.5472,0.2656,0.5635,489,0.5143
GE,3,25,0.5289,0.1094,0.5233,0.2722,0.5958,922,0.5651
GNRC,3,25,0.5194,0.1222,0.5073,0.277,0.5855,723,0.546
GD,3,25,0.5168,0.0788,0.535,0.2629,0.5804,695,0.5384
HON,3,25,0.5225,0.0707,0.5481,0.2644,0.5497,597,0.5219
HWM,3,16,0.5516,0.0794,0.5481,0.2532,0.594,686,0.5824
HUBB,3,25,0.5283,0.0844,0.5417,0.2686,0.5917,582,0.5441
HII,3,25,0.4965,0.0895,0.5294,0.2725,0.5494,526,0.5187
IEX,3,25,0.5308,0.0692,0.5492,0.2557,0.6018,640,0.527
ITW,3,25,0.5264,0.0822,0.5375,0.2676,0.5685,467,0.5143
IR,3,25,0.5327,0.0792,0.5343,0.2646,0.6007,869,0.5486
JBHT,3,25,0.4902,0.0782,0.5283,0.2637,0.575,527,0.5168
J,3,18,0.5017,0.0946,0.548,0.2631,0.5233,243,0.5132
APTV,3,25,0.4946,0.0898,0.5223,0.2678,0.6076,356,0.5168
AZO,3,25,0.5156,0.0808,0.5318,0.2585,0.5769,815,0.5448
BBY,3,25,0.5054,0.0731,0.5387,0.2599,0.5827,359,0.5054
BKNG,3,25,0.52,0.0858,0.5457,0.2724,0.5606,740,0.5454
CCL,3,25,0.4965,0.0931,0.5194,0.2812,0.5654,340,0.494
CVNA,3,25,0.534,0.1037,0.4942,0.2783,0.5557,724,0.5168
CMG,3,25,0.5022,0.0892,0.5003,0.2633,0.5543,759,0.5232
DRI,3,25,0.4857,0.0669,0.532,0.2762,0.5951,309,0.5092
DECK,3,25,0.5143,0.0726,0.5197,0.2603,0.5689,757,0.5397
DPZ,3,25,0.4781,0.0775,0.505,0.2696,0.5083,464,0.5029
DHI,3,25,0.4921,0.0736,0.5213,0.2675,0.5412,527,0.5149
EBAY,3,25,0.5295,0.1005,0.5039,0.2674,0.5444,671,0.5416
EXPE,3,25,0.487,0.0757,0.5395,0.2721,0.6122,473,0.5257
F,3,25,0.5302,0.0827,0.5092,0.2695,0.611,309,0.5048
GRMN,3,25,0.539,0.0715,0.5102,0.2629,0.5821,926,0.553
GPC,3,25,0.5067,0.0786,0.4952,0.2667,0.5673,551,0.5314
HAS,3,25,0.5245,0.0718,0.5433,0.274,0.5489,528,0.5048
HLT,3,25,0.5257,0.089,0.5508,0.27,0.5975,674,0.5492
HD,3,25,0.5162,0.0976,0.502,0.2607,0.5543,694,0.5416
LVS,3,25,0.48,0.0904,0.4989,0.2669,0.5154,249,0.4851
LEN,3,25,0.5124,0.0634,0.5222,0.267,0.5749,567,0.5136
LOW,3,25,0.5283,0.0899,0.5287,0.2536,0.5485,528,0.5352
MAR,3,25,0.5003,0.0787,0.5469,0.2608,0.6508,530,0.5384
MCD,3,25,0.4876,0.0827,0.5196,0.2692,0.5907,522,0.5105
MGM,3,25,0.4959,0.0884,0.5498,0.2773,0.5583,291,0.5029
NKE,3,25,0.4965,0.0858,0.4859,0.2645,0.4662,496,0.4978
NCLH,3,25,0.5048,0.0939,0.546,0.2708,0.518,318,0.4902
MO,3,25,0.5181,0.0826,0.5117,0.2676,0.5112,848,0.5378
ADM,3,25,0.5175,0.1224,0.4996,0.2694,0.556,825,0.5517
BG,3,25,0.5111,0.1027,0.508,0.2743,0.5171,627,0.5473
CPB,3,25,0.4971,0.0817,0.536,0.2691,0.5759,666,0.4965
CASY,3,25,0.5562,0.0815,0.5641,0.2521,0.6183,603,0.5581
CHD,3,25,0.5194,0.1117,0.5518,0.2677,0.6299,498,0.5156
CLX,3,25,0.4737,0.1039,0.5145,0.2682,0.5272,404,0.487
KO,3,25,0.5111,0.0824,0.5048,0.2569,0.5292,458,0.5283
CL,3,25,0.5054,0.1003,0.5389,0.264,0.5703,651,0.5175
CAG,3,25,0.5054,0.0912,0.5504,0.2661,0.5463,630,0.4997
STZ,3,25,0.4946,0.0879,0.5361,0.279,0.4608,450,0.499
DG,3,25,0.4908,0.0795,0.5347,0.2664,0.5451,557,0.5041
DLTR,3,25,0.494,0.1046,0.528,0.277,0.5015,545,0.5117
EL,3,25,0.501,0.1087,0.4915,0.2606,0.5272,404,0.4997
GIS,3,25,0.5054,0.09,0.5448,0.2765,0.5682,549,0.506
HSY,3,25,0.5111,0.1088,0.5169,0.2623,0.581,593,0.5175
HRL,3,25,0.4933,0.0723,0.5292,0.2618,0.5359,456,0.4946
KDP,3,23,0.5273,0.0964,0.5384,0.2612,0.5697,675,0.5307
KMB,3,25,0.5048,0.0658,0.5179,0.263,0.5154,684,0.5098
KHC,3,25,0.513,0.0917,0.5271,0.2668,0.5789,489,0.5124
KR,3,25,0.5162,0.0817,0.5497,0.2594,0.6124,485,0.5232
MKC,3,25,0.5162,0.083,0.5364,0.2606,0.6127,455,0.4978
APA,3,25,0.4984,0.0799,0.5112,0.2644,0.5577,420,0.5352
BKR,3,18,0.53,0.0954,0.5113,0.2762,0.5791,666,0.5635
CVX,3,25,0.5035,0.0665,0.5137,0.277,0.5962,654,0.5492
COP,3,25,0.5187,0.0815,0.5148,0.2552,0.6288,523,0.5251
DVN,3,25,0.501,0.0897,0.5071,0.2639,0.519,610,0.5391
FANG,3,25,0.4952,0.0737,0.5226,0.2701,0.518,583,0.5352
EOG,3,25,0.473,0.075,0.4985,0.2589,0.5046,370,0.5175
EQT,3,25,0.5092,0.0886,0.5218,0.2647,0.6009,438,0.5333
XOM,3,25,0.5232,0.0875,0.5053,0.2578,0.5861,808,0.5448
HAL,3,25,0.4902,0.0828,0.5044,0.2729,0.4584,471,0.5289
KMI,3,25,0.5048,0.0806,0.513,0.262,0.498,511,0.5302
MPC,3,25,0.5359,0.0873,0.481,0.2578,0.6028,886,0.5721
OXY,3,25,0.4959,0.0984,0.4972,0.2657,0.4957,318,0.5105
OKE,3,25,0.4895,0.1029,0.5343,0.2612,0.5288,707,0.5403
PSX,3,25,0.4978,0.0775,0.4851,0.2714,0.4867,711,0.534
SLB,3,25,0.5289,0.0809,0.5257,0.263,0.6018,287,0.5168
TRGP,3,25,0.5676,0.0987,0.5211,0.255,0.5726,1055,0.5784
TPL,3,25,0.4876,0.1069,0.5213,0.2797,0.425,535,0.513
VLO,3,25,0.4851,0.099,0.4827,0.2643,0.5088,565,0.5448
AES,3,25,0.5016,0.0774,0.4982,0.2671,0.4492,429,0.5048
LNT,3,25,0.4857,0.0618,0.5277,0.2797,0.5706,563,0.5251
AEE,3,25,0.5003,0.078,0.5256,0.2881,0.591,576,0.5314
AEP,3,25,0.5245,0.0666,0.5232,0.2618,0.5574,625,0.5327
AWK,3,25,0.5149,0.0813,0.5461,0.2719,0.6213,585,0.5054
ATO,3,25,0.5219,0.0812,0.5351,0.2613,0.567,699,0.5429
CNP,3,25,0.5283,0.0875,0.5317,0.2657,0.5646,540,0.5454
CMS,3,25,0.5238,0.0892,0.5389,0.2698,0.5501,738,0.5244
ED,3,25,0.4978,0.0651,0.5501,0.2591,0.6967,321,0.5149
DTE,3,25,0.5232,0.0843,0.5434,0.2659,0.5783,308,0.5162
DUK,3,25,0.4775,0.0799,0.5053,0.2671,0.5353,389,0.5086
EIX,3,25,0.4971,0.0915,0.5213,0.2788,0.5621,493,0.527
ETR,3,25,0.4984,0.0878,0.5048,0.2643,0.508,651,0.5441
EVRG,3,24,0.4802,0.0899,0.5295,0.2774,0.6243,588,0.537
ES,3,25,0.5035,0.0887,0.5215,0.2655,0.6213,655,0.506
EXC,3,25,0.5168,0.0707,0.5439,0.2573,0.599,730,0.5441
ARE,3,25,0.5143,0.0886,0.528,0.2669,0.5283,600,0.4997
AMT,3,25,0.4863,0.0834,0.5186,0.2782,0.4984,504,0.4984
AVB,3,25,0.5111,0.0782,0.5445,0.273,0.562,691,0.5295
BXP,3,25,0.4857,0.0816,0.5408,0.2792,0.5128,489,0.4889
CPT,3,25,0.4889,0.0931,0.5172,0.2726,0.524,603,0.5206
CBRE,3,24,0.5,0.0962,0.5047,0.2741,0.4874,467,0.5423
CSGP,3,25,0.4971,0.1001,0.5316,0.2692,0.5812,559,0.4927
CCI,3,25,0.4914,0.0811,0.5136,0.264,0.4811,461,0.4794
EQR,3,25,0.5283,0.0679,0.5381,0.2615,0.5709,645,0.5251
ESS,3,25,0.494,0.0671,0.5333,0.2666,0.6146,544,0.5213
EXR,3,25,0.5213,0.0956,0.5593,0.2551,0.5702,727,0.5378
FRT,3,25,0.5048,0.097,0.5557,0.2595,0.6637,462,0.5162
DOC,3,25,0.5168,0.0815,0.5495,0.2705,0.5706,620,0.4902
HST,3,25,0.5441,0.0838,0.5814,0.2687,0.6543,521,0.5022
INVH,3,25,0.4914,0.0816,0.495,0.2608,0.5242,810,0.5244
IRM,3,25,0.52,0.0988,0.5011,0.2623,0.5645,807,0.5575
ALB,3,25,0.5225,0.0798,0.546,0.2644,0.5288,611,0.5181
AMCR,3,20,0.5095,0.0821,0.5534,0.2751,0.5007,475,0.4944
AVY,3,25,0.52,0.072,0.5337,0.267,0.5581,664,0.5308
