ticker,horizon,n_folds,accuracy_mean,accuracy_std,auc_mean,brier_mean,buy_hit_55_mean,buy_n_55_total,pos_rate_mean
NIO,1,22,0.5108,0.0423,0.5074,0.2568,0.4441,145,0.4733
NOK,1,25,0.5232,0.0573,0.5481,0.2627,0.5991,295,0.5035
NVDA,1,25,0.5264,0.0544,0.5162,0.259,0.5949,692,0.5435
NVMI,1,25,0.5029,0.0656,0.4911,0.2577,0.4341,333,0.5244
NVO,1,25,0.5022,0.0753,0.5018,0.258,0.5555,540,0.5162
ONTO,1,17,0.5135,0.0586,0.5229,0.2642,0.5364,278,0.5126
OPEN,1,13,0.5104,0.0667,0.5213,0.2643,0.4805,55,0.4737
ORIC,1,16,0.5357,0.0697,0.5052,0.2632,0.5179,82,0.4673
PFE,1,25,0.5098,0.0443,0.5196,0.2584,0.4998,359,0.4749
PL,1,9,0.4991,0.0605,0.5199,0.2789,0.5536,77,0.5079
PLTR,1,14,0.4921,0.0665,0.4827,0.271,0.4999,344,0.5238
PUBM,1,13,0.5214,0.0688,0.5231,0.2662,0.6507,118,0.4884
PYPL,1,25,0.5124,0.0641,0.5177,0.2561,0.5115,456,0.5105
QS,1,13,0.5165,0.062,0.5098,0.2669,0.3267,36,0.4518
QUBT,1,11,0.5368,0.0521,0.4981,0.268,0.3333,16,0.4574
QURE,1,25,0.5054,0.0623,0.5019,0.2576,0.5732,140,0.466
ROKU,1,25,0.5054,0.0649,0.5057,0.2577,0.5226,201,0.5073
ROST,1,25,0.501,0.0585,0.4988,0.265,0.4243,175,0.5162
S,1,20,0.4992,0.061,0.5127,0.2602,0.4806,217,0.5072
SHOP,1,25,0.5137,0.0587,0.4879,0.2593,0.5544,300,0.5124
SLV,1,25,0.5194,0.0708,0.508,0.2571,0.4575,334,0.5168
SMCI,1,19,0.5171,0.0477,0.516,0.2575,0.5835,302,0.5038
SMMT,1,25,0.5054,0.0464,0.4957,0.258,0.442,110,0.48
SNOW,1,14,0.5023,0.046,0.505,0.2644,0.57,365,0.5261
TEAM,1,25,0.4997,0.0697,0.4945,0.2596,0.4884,355,0.5105
TGT,1,25,0.5035,0.0584,0.5141,0.2547,0.5089,333,0.506
TJX,1,25,0.4997,0.0465,0.5095,0.2598,0.6152,430,0.5156
TPR,1,25,0.4933,0.0645,0.5151,0.2702,0.666,411,0.5213
TSLA,1,25,0.5257,0.0694,0.5207,0.2561,0.5766,426,0.5244
TSM,1,25,0.5251,0.0659,0.5448,0.2547,0.5726,464,0.5124
UAL,1,25,0.4718,0.0703,0.4928,0.2605,0.5039,228,0.494
UNH,1,25,0.5168,0.0629,0.5032,0.2573,0.5431,545,0.5251
V,1,25,0.5213,0.0667,0.5121,0.2615,0.5395,675,0.5289
VKTX,1,25,0.5321,0.0627,0.5216,0.2618,0.4551,189,0.4794
VZ,1,25,0.5022,0.0544,0.5076,0.2632,0.4683,384,0.494
WMT,1,25,0.5276,0.0632,0.527,0.2587,0.6366,512,0.5314
ZM,1,20,0.5032,0.065,0.4728,0.2616,0.5383,97,0.4786
SPY,1,25,0.5378,0.077,0.4964,0.2568,0.5893,662,0.5492
QQQ,1,25,0.5568,0.0835,0.5015,0.2527,0.5789,1004,0.56
GLD,1,25,0.5327,0.0669,0.5038,0.2556,0.5289,725,0.5429
XLF,1,25,0.5111,0.0538,0.5202,0.2665,0.5688,621,0.5232
XLE,1,25,0.5238,0.0467,0.4934,0.2545,0.4767,556,0.534
XLV,1,25,0.5149,0.0656,0.5135,0.2584,0.4945,380,0.5118
XLI,1,25,0.4857,0.0756,0.4969,0.2716,0.5452,465,0.534
XLU,1,25,0.5086,0.0537,0.5095,0.2586,0.4262,356,0.5244
COIN,1,12,0.5066,0.0535,0.4866,0.2528,0.456,73,0.4802
AVGO,1,25,0.5156,0.0459,0.5052,0.2567,0.5459,444,0.5346
ANET,1,25,0.5194,0.0573,0.5128,0.2535,0.5561,542,0.5384
AMAT,1,25,0.5079,0.0599,0.5327,0.2585,0.6173,530,0.5264
LRCX,1,25,0.5041,0.066,0.5195,0.2568,0.5709,313,0.5213
VRT,1,16,0.5288,0.0647,0.4747,0.2573,0.4966,455,0.5456
ETN,1,25,0.5244,0.0605,0.5069,0.257,0.5909,582,0.5365
NOW,1,25,0.5264,0.0799,0.5152,0.2557,0.5694,804,0.5365
EQIX,1,25,0.4889,0.0548,0.4924,0.2677,0.4315,385,0.5168
DLR,1,25,0.5067,0.069,0.5226,0.2637,0.5264,412,0.5143
WDC,1,25,0.501,0.0811,0.4969,0.2608,0.4741,297,0.5213
STX,1,25,0.5308,0.0743,0.5241,0.262,0.538,360,0.5289
ASML,1,25,0.5187,0.0453,0.5147,0.2559,0.5386,394,0.5219
CEG,1,8,0.5,0.0818,0.4986,0.2609,0.5339,78,0.5218
VST,1,25,0.5118,0.06,0.5343,0.2593,0.5285,610,0.5168
LIN,1,21,0.4981,0.0576,0.5063,0.2551,0.4972,384,0.5246
MRVL,1,25,0.5124,0.0527,0.5213,0.2649,0.5354,324,0.5194
CLS,1,25,0.5219,0.0691,0.5091,0.2568,0.4845,548,0.5283
SYM,1,7,0.5102,0.0707,0.5268,0.2718,0.5147,81,0.5125
MNDY,1,11,0.5267,0.063,0.5191,0.2582,0.4918,111,0.5079
FVRR,1,19,0.5247,0.0492,0.5029,0.2556,0.4868,224,0.4603
APD,1,25,0.5117,0.058,0.5058,0.254,0.5487,262,0.5156
EME,1,25,0.5454,0.0656,0.5273,0.2533,0.6014,729,0.5549
KLAC,1,25,0.5156,0.0692,0.4915,0.2591,0.5454,444,0.5371
TXN,1,25,0.5346,0.0532,0.5605,0.2541,0.6204,425,0.5162
MCHP,1,25,0.5117,0.0656,0.5297,0.2565,0.5516,379,0.5073
NXPI,1,25,0.5111,0.0754,0.5206,0.2565,0.5501,388,0.5213
DELL,1,21,0.4996,0.0658,0.5152,0.2664,0.5568,330,0.5125
GLW,1,25,0.5206,0.0754,0.5244,0.2607,0.5297,389,0.5289
FLEX,1,25,0.5117,0.0691,0.5147,0.2696,0.525,342,0.5117
JBL,1,25,0.5263,0.0542,0.4927,0.2587,0.6141,527,0.5429
GFS,1,9,0.485,0.0567,0.5134,0.2625,0.4979,45,0.478
NEE,1,25,0.5162,0.0544,0.5115,0.2629,0.5201,458,0.5219
D,1,25,0.5175,0.0569,0.5204,0.2598,0.5029,537,0.5124
CHTR,1,25,0.4762,0.0402,0.4822,0.2609,0.4505,315,0.5086
BIO,1,25,0.5156,0.0692,0.4856,0.2578,0.6148,473,0.5117
HOOD,1,10,0.5333,0.0678,0.5073,0.2543,0.5622,348,0.5508
PINS,1,20,0.5024,0.0682,0.5222,0.2602,0.5415,231,0.4936
MDB,1,25,0.4984,0.0565,0.5022,0.2592,0.5316,241,0.5073
RKLB,1,10,0.4857,0.0782,0.4766,0.2733,0.4969,141,0.5317
STLA,1,13,0.4908,0.0768,0.4934,0.2672,0.4918,142,0.4933
FIG,1,7,0.4875,0.0671,0.5146,0.2756,0.5225,82,0.4581
AMC,1,25,0.5556,0.0603,0.5003,0.2525,0.3391,91,0.4317
